group,tag_count,latest_mean
Action,4,0.6159616112709045
Command,8,3.0336169796064496
Loss,4,214.04060990926337
Observation,17,1.5694512220866539
Perf,3,1556.7719023227692
Policy,1,0.33898046612739563
Reward,9,0.4977988779848804
Termination,4,0.25
Tracking,3,2.0883388022581735
Train,4,1051.8290100097656
episode,15,384.63964806807536
episode_per_step,8,0.4453966459419121
