Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
S1_base_link,4.83843121955233E-06,-8.38041007873242E-06,0.00921106157110024,0,0,0,0.383954508133489,0.000279103390586857,-3.02891552499976E-06,1.56101351748239E-17,0.000282600880973714,1.42980227382568E-16,0.000538960992417047,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_base_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_base_link.STL,,整合03-底座支架+电机-1;整合03-底座支架+电机-2;整合03-底座支架+电机-3;10-底座-0.5X-3,S1_global_system,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
S1_base_proximal_Link1,0.0394266555578629,0.0156150450745581,0.0481638125806377,0,0,0,0.0723708688376402,5.34836998471512E-05,1.56730810847073E-05,-2.64879755980296E-05,7.75210527903698E-05,-1.04694439328077E-08,6.80404042701312E-05,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_base_proximal_Link1.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_base_proximal_Link1.STL,,整合02-外连杆+垫块+中连杆+整合01-2/06-外连杆-0.5X-1;整合02-外连杆+垫块+中连杆+整合01-2/08-垫块-0.5X-1;整合02-外连杆+垫块+中连杆+整合01-2/05-中连杆-0.5X-1;整合02-外连杆+垫块+中连杆+整合01-2/整合01-过渡法兰+螺栓垫片-1,S2_Leg1_c_base_proximal,S2_Leg1_axis_base_proximal,S1_base_proximal_Joint1,revolute,-0.0553071219502084,-1.82236126083718E-05,0.0372072256031851,-0.785398163397445,-0.615479708670383,-2.09439510239319,S1_base_link,0,0,-1,0,0,0,0,,,,,,,,
S1_intermediate_distal_Link1,0.0276162169494415,-2.2103393455819E-09,0.016604279242538,0,0,0,0.0249434660620518,1.23287454032943E-05,-3.16358155204649E-13,-1.02513914563365E-05,2.31995059108402E-05,-1.03787602539361E-12,1.41903412871279E-05,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_intermediate_distal_Link1.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_intermediate_distal_Link1.STL,,04-内连杆-0.5X-2,S2_Leg1_c_intermediate_distal,S2_Leg1_axis_intermediate_distal,S1_intermediate_distal_Joint1,revolute,0,0.0515000000000001,0.06775,1.5707963267949,0,0,S1_base_proximal_Link1,0,0,1,0,0,0,0,,,,,,,,
S1_distal_platform_Link1,-0.01307727722899,0.01307727722899,-0.0424227227710103,0,0,0,0.0449010465380491,8.16628762450825E-06,-1.65084933290386E-06,-1.65084933290384E-06,8.16628762450828E-06,1.65084933290384E-06,8.16628762450822E-06,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_distal_platform_Link1.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_distal_platform_Link1.STL,,整合05-支架+整合01-2/整合01-过渡法兰+螺栓垫片-1/03-过渡法兰-0.5X-1;整合05-支架+整合01-2/02-支架-0.5X-1;01-平台-0.5X-1;整合05-支架+整合01-3/整合01-过渡法兰+螺栓垫片-1/03-过渡法兰-0.5X-1;整合05-支架+整合01-3/02-支架-0.5X-1;整合05-支架+整合01-1/整合01-过渡法兰+螺栓垫片-1/03-过渡法兰-0.5X-1;整合05-支架+整合01-1/02-支架-0.5X-1,S2_Leg1_c_distal_platform,S2_Leg1_axis_distal_platform,S1_distal_platform_Joint1,revolute,0.0555,0,0.0515000000000002,3.14159265358979,1.57079631189374,-2.5042761448487,S1_intermediate_distal_Link1,0,0,-1,0,0,0,0,,,,,,,,
S1_base_proximal_Link2,0.0394266611515091,0.0156150474102847,0.0481638009867669,0,0,0,0.072370813478773,5.34836949402529E-05,1.56730710204049E-05,-2.64879777611082E-05,7.75210508818692E-05,-1.04596703085595E-08,6.8040392668426E-05,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_base_proximal_Link2.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_base_proximal_Link2.STL,,整合02-外连杆+垫块+中连杆+整合01-3/06-外连杆-0.5X-1;整合02-外连杆+垫块+中连杆+整合01-3/08-垫块-0.5X-1;整合02-外连杆+垫块+中连杆+整合01-3/05-中连杆-0.5X-1;整合02-外连杆+垫块+中连杆+整合01-3/整合01-过渡法兰+螺栓垫片-1,S2_Leg2_c_base_proximal,S2_Leg2_axis_base_proximal,S1_base_proximal_Joint2,revolute,0.0276693430865716,-0.0479247080379969,0.0372072256031854,-0.785398163397448,-0.615479708670388,0,S1_base_link,0,0,-1,0,0,0,0,,,,,,,,
S1_intermediate_distal_Link2,0.0276162724495207,-2.56363465872544E-09,0.0166042770917791,0,0,0,0.0249434008867252,1.23287424080632E-05,1.00356953657859E-12,-1.02513872579272E-05,2.31995048527672E-05,-1.19413555056685E-12,1.4190346123321E-05,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_intermediate_distal_Link2.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_intermediate_distal_Link2.STL,,04-内连杆-0.5X-3,S2_Leg2_c_intermediate_distal,S2_Leg2_axis_intermediate_distal,S1_intermediate_distal_Joint2,revolute,0,0.0515,0.06775,1.5707963267949,0,0,S1_base_proximal_Link2,0,0,1,0,0,0,0,,,,,,,,
S1_distal_platform_Link2,-0.0130772772289897,-0.0130772772289903,0.0424227227710099,0,0,0,0.0449010465380491,8.16628762450827E-06,1.65084933290386E-06,1.65084933290385E-06,8.16628762450825E-06,1.65084933290384E-06,8.16628762450825E-06,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_distal_platform_Link2.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_distal_platform_Link2.STL,,整合05-支架+整合01-1/整合01-过渡法兰+螺栓垫片-1/03-过渡法兰-0.5X-1;整合05-支架+整合01-1/02-支架-0.5X-1;01-平台-0.5X-1;整合05-支架+整合01-3/02-支架-0.5X-1;整合05-支架+整合01-3/整合01-过渡法兰+螺栓垫片-1/03-过渡法兰-0.5X-1;整合05-支架+整合01-2/整合01-过渡法兰+螺栓垫片-1/03-过渡法兰-0.5X-1;整合05-支架+整合01-2/02-支架-0.5X-1,S2_Leg2_c_distal_platform,S2_Leg2_axis_distal_platform,S1_distal_platform_Joint2,revolute,0.0555,0,0.0515000000000002,3.14159263251637,1.5707963267949,0,S1_intermediate_distal_Link2,0,0,1,0,0,0,0,,,,,,,,
S1_base_proximal_Link3,0.0394266547391432,0.0156150168228698,0.0481637981881163,0,0,0,0.0723709631846189,5.34837990510187E-05,1.56730722644498E-05,-2.64880476589497E-05,7.75212034209213E-05,-1.04670720804903E-08,6.80404534420661E-05,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_base_proximal_Link3.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_base_proximal_Link3.STL,,整合02-外连杆+垫块+中连杆+整合01-1/06-外连杆-0.5X-1;整合02-外连杆+垫块+中连杆+整合01-1/08-垫块-0.5X-1;整合02-外连杆+垫块+中连杆+整合01-1/05-中连杆-0.5X-1;整合02-外连杆+垫块+中连杆+整合01-1/整合01-过渡法兰+螺栓垫片-1,S2_Leg3_c_base_proximal,S2_Leg3_axis_base_proximal,S1_base_proximal_Joint3,revolute,0.0276693430865719,0.0478882608127805,0.0372072256031854,-0.785398163397455,-0.615479708670384,2.0943951023932,S1_base_link,0,0,-1,0,0,0,0,,,,,,,,
S1_intermediate_distal_Link3,0.0276162699864968,-5.75903416275003E-09,0.0166042723305424,0,0,0,0.0249434138951247,1.2328741879394E-05,-1.74451381270051E-12,-1.02513859626617E-05,2.31995018577349E-05,-1.15965213593531E-12,1.41903422898734E-05,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_intermediate_distal_Link3.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_intermediate_distal_Link3.STL,,04-内连杆-0.5X-1,S2_Leg3_c_intermediate_distal,S2_Leg3_axis_intermediate_distal,S1_intermediate_distal_Joint3,revolute,0,0.0514999999999999,0.0677500000000001,1.5707963267949,0,0,S1_base_proximal_Link3,0,0,1,0,0,0,0,,,,,,,,
S1_distal_platform_Link3,-0.0130772772289899,-0.0130772772289899,0.0424227227710099,0,0,0,0.0449010465380491,8.16628762450826E-06,1.65084933290385E-06,1.65084933290384E-06,8.16628762450826E-06,1.65084933290385E-06,8.16628762450824E-06,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_distal_platform_Link3.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://Spherical_Parallel3.0/meshes/S1_distal_platform_Link3.STL,,整合05-支架+整合01-2/整合01-过渡法兰+螺栓垫片-1/03-过渡法兰-0.5X-1;整合05-支架+整合01-2/02-支架-0.5X-1;01-平台-0.5X-1;整合05-支架+整合01-3/整合01-过渡法兰+螺栓垫片-1/03-过渡法兰-0.5X-1;整合05-支架+整合01-3/02-支架-0.5X-1;整合05-支架+整合01-1/整合01-过渡法兰+螺栓垫片-1/03-过渡法兰-0.5X-1;整合05-支架+整合01-1/02-支架-0.5X-1,S2_Leg3_c_distal_platform,S2_Leg3_axis_distal_platform,S1_distal_platform_Joint3,revolute,0.0555,0,0.0515000000000002,3.14159262778022,1.5707963267949,0,S1_intermediate_distal_Link3,0,0,1,0,0,0,0,,,,,,,,
