wall_time,step,value
1776422129.489978,0,2.312772274017334
1776422133.6349976,1,2.7831151485443115
1776422137.7747693,2,2.8939032554626465
1776422141.906971,3,3.0042407512664795
1776422145.9789648,4,3.039975643157959
1776422150.1146648,5,3.0081088542938232
1776422154.2931855,6,3.0740268230438232
1776422158.4326236,7,3.127671718597412
1776422162.5305018,8,3.2202460765838623
1776422166.6229074,9,3.2536733150482178
1776422170.7358017,10,3.2994704246520996
1776422174.8856196,11,3.2953710556030273
1776422179.0545359,12,3.332962989807129
1776422183.1533036,13,3.4188954830169678
1776422187.249327,14,3.4531989097595215
1776422191.367817,15,3.4237780570983887
1776422195.4563777,16,3.599538803100586
1776422199.6097143,17,3.550259590148926
1776422203.7450783,18,3.5460689067840576
1776422207.842079,19,3.5371479988098145
1776422211.9710395,20,3.7273635864257812
1776422216.1007464,21,3.6728334426879883
1776422220.2649858,22,3.6461939811706543
1776422224.342916,23,3.66231632232666
1776422228.42895,24,3.7693471908569336
1776422232.5195835,25,3.73616361618042
1776422236.6691008,26,3.816368818283081
1776422240.8088734,27,3.825538158416748
1776422244.9615545,28,3.886918783187866
1776422249.0583782,29,3.972822666168213
1776422253.132922,30,3.902815580368042
1776422257.273047,31,3.9705495834350586
1776422261.3771348,32,4.039543151855469
1776422265.5105147,33,3.961397647857666
1776422269.6649644,34,3.9554946422576904
1776422273.8580945,35,4.003705978393555
1776422278.0024939,36,3.895857810974121
1776422282.1602242,37,4.045699596405029
1776422286.2713168,38,3.990044593811035
1776422290.3843527,39,4.124938488006592
1776422294.5354764,40,4.067384719848633
1776422298.6941595,41,4.166820049285889
1776422302.783714,42,4.132989883422852
1776422306.9033217,43,4.098589897155762
1776422311.0466707,44,4.031894683837891
1776422315.2342768,45,4.221364974975586
1776422319.3343048,46,4.085176467895508
1776422323.0325263,47,4.222291946411133
1776422327.2312,48,4.197638988494873
