group,tag_count,latest_mean
Action,5,0.879441213607788
Command,2,0.06777594611048698
Loss,4,169.00951378941954
Observation,11,0.7261254337023605
Perf,3,2418.474475542704
Policy,1,0.723694384098053
Reward,6,1.0261116423644125
Termination,5,0.0006510416744276882
Tracking,2,0.25129375979304314
Train,4,1367.0379638671875
episode,11,399.5009660280564
episode_per_step,5,0.5246459890156985
episode_reset,5,0.2583333492279053
