group,tag_count,latest_mean
Action,4,0.5017218887805939
Command,8,2.9859412275254726
Loss,4,6.242147430574278
Observation,16,1.054222614504397
Perf,3,1403.8197213808696
Policy,1,0.3349865674972534
Reward,14,0.3783502560441515
Termination,1,1.0
Tracking,3,0.8001844262083372
Train,4,509.20940017700195
episode,20,258.5626389957964
episode_per_step,13,0.41174403755352473
