sample_index,trace_step,trace_time_s,q_raw,q_ref,q_cmd,qdot_cmd,q_actual,qdot_actual,q_cmd_minus_actual,q_raw_minus_actual,qdot_cmd_minus_actual,tau_est_raw,tau_est_clamped
0,0,0.0,-0.17783832550048828,-0.043132812806997364,-0.0033344124135540674,-0.1,-0.003285379847511649,-0.007382276467978954,-4.90325660424183e-05,-0.17455294565297663,-0.09261772353202105,-0.2928350163830755,-0.2928350163830755
