wall_time,step,value
1776316812.7652338,0,0.3345773220062256
1776316814.2004437,1,0.3195968270301819
1776316815.6303616,2,0.028245536610484123
1776316817.033722,3,-0.03618816286325455
1776316818.4549005,4,-0.0276765376329422
1776316819.8753586,5,0.21080873906612396
1776316821.27935,6,0.5632377862930298
1776316822.7113137,7,0.627225399017334
1776316824.1164167,8,0.6226115226745605
1776316825.5172951,9,-0.4416719377040863
1776316826.9393265,10,-0.43364542722702026
1776316828.3628523,11,-0.2915405035018921
1776316829.7790613,12,-0.25480836629867554
1776316831.1979218,13,-0.1913360357284546
1776316832.6133027,14,-0.0750136449933052
1776316834.027169,15,-0.16266654431819916
1776316835.4587402,16,-0.2703976631164551
1776316836.8779986,17,-0.133212149143219
1776316838.293146,18,-0.05385809391736984
1776316839.6964722,19,-0.46452873945236206
1776316841.1224098,20,-0.40162014961242676
1776316842.546591,21,-0.3472340703010559
1776316843.963613,22,-0.16686436533927917
1776316845.3744707,23,-0.04871998354792595
1776316846.7783358,24,-0.02464020624756813
1776316848.2060304,25,0.13012926280498505
1776316849.6368673,26,0.4183885455131531
1776316851.0835426,27,0.5638331770896912
1776316852.4986768,28,0.7052249312400818
1776316853.9050515,29,0.4367772042751312
1776316855.358738,30,0.5695559978485107
1776316856.769394,31,0.6070060133934021
1776316858.1882606,32,0.5976840257644653
1776316859.6097407,33,0.726794421672821
1776316861.0550487,34,0.7873422503471375
1776316862.47845,35,0.6012953519821167
1776316863.8931322,36,0.28366151452064514
1776316865.3112915,37,0.34799808263778687
1776316866.723764,38,0.27668118476867676
1776316868.1427855,39,-0.03442072123289108
1776316869.583529,40,0.0021385157015174627
1776316870.999191,41,-0.01983257569372654
1776316872.4338527,42,-0.3442450761795044
1776316873.864508,43,-0.24328546226024628
1776316875.2786028,44,-0.14472809433937073
1776316876.6924818,45,0.1295672059059143
1776316878.1439927,46,0.28719592094421387
1776316879.580925,47,0.420573890209198
1776316880.9928126,48,0.40177005529403687
1776316882.40924,49,-0.19726423919200897
1776316883.8399196,50,-0.12571048736572266
1776316885.2530248,51,-0.13889974355697632
1776316886.6730285,52,0.47518181800842285
1776316888.0820265,53,0.8290132880210876
1776316889.48858,54,0.9111014604568481
1776316890.890357,55,0.7303926348686218
1776316892.3034384,56,0.49919676780700684
1776316893.731867,57,0.6176900863647461
1776316895.146724,58,0.5761579275131226
1776316896.5835855,59,-0.31571054458618164
1776316897.989374,60,-0.3157746195793152
1776316899.4059637,61,-0.36452817916870117
1776316900.8491287,62,-0.18491199612617493
1776316902.254398,63,-0.038280971348285675
1776316903.6517909,64,-0.09738032519817352
1776316905.0583982,65,0.1924758404493332
1776316906.4710853,66,0.44514209032058716
1776316907.895842,67,0.1741551160812378
1776316909.3171628,68,0.05539395660161972
1776316910.7377677,69,-0.3264739215373993
1776316912.1544523,70,-0.5393908023834229
1776316913.568344,71,-0.6483992338180542
1776316914.9853477,72,0.18027840554714203
1776316916.4119997,73,0.6010347604751587
1776316917.826233,74,0.5481654405593872
1776316919.2443256,75,0.3084723949432373
1776316920.6573482,76,0.23866353929042816
1776316922.0651157,77,0.06008114665746689
1776316923.4783616,78,0.029957294464111328
1776316924.8843951,79,0.30187684297561646
1776316926.301537,80,0.2740582823753357
1776316927.7209525,81,0.17662227153778076
1776316929.1611848,82,0.7671148180961609
1776316930.5818403,83,1.2819674015045166
1776316931.9843214,84,1.1720331907272339
1776316933.3982983,85,0.8003246188163757
1776316934.8126414,86,0.31631261110305786
1776316936.2244797,87,0.38646864891052246
1776316937.640135,88,0.07613302767276764
1776316939.0516303,89,-0.5575650930404663
1776316940.4742339,90,-0.6659643054008484
1776316941.883411,91,-0.9238535761833191
1776316943.3124382,92,-0.4634338319301605
1776316944.7376568,93,-0.3397110402584076
1776316946.1563883,94,-0.5665222406387329
1776316947.6075766,95,-0.15678134560585022
1776316949.0588083,96,0.4417574107646942
1776316950.4950995,97,0.4430471658706665
1776316951.9090736,98,0.2722705602645874
1776316953.3145459,99,-0.24642424285411835
1776316954.7315807,100,-0.32294705510139465
1776316956.1516135,101,-0.49960219860076904
1776316957.5799632,102,0.20714013278484344
1776316958.9969807,103,0.16147756576538086
1776316960.415037,104,-0.044271551072597504
1776316961.8309639,105,-0.2377084195613861
1776316963.2707453,106,-0.35904011130332947
1776316964.7053409,107,-0.256154865026474
1776316966.1240067,108,-0.32538866996765137
1776316967.6050208,109,-0.052057117223739624
1776316969.1495407,110,0.064298614859581
1776316970.5612464,111,-0.000404743681428954
1776316972.0017421,112,0.06891258805990219
1776316973.4149194,113,0.05605290085077286
1776316974.8384366,114,-0.7347860336303711
1776316976.2543695,115,-0.25878793001174927
1776316977.6634452,116,0.09786903113126755
1776316979.0820053,117,0.1409185826778412
1776316980.5091825,118,0.09176017343997955
1776316981.932846,119,-0.3645438849925995
1776316983.3437326,120,-0.28969889879226685
1776316984.7792945,121,-0.2742084264755249
1776316986.2032132,122,-0.19200098514556885
1776316987.6202404,123,-0.35999083518981934
1776316989.0292158,124,-0.6013519167900085
1776316990.4560914,125,-0.539142370223999
1776316991.8761501,126,-0.5414704084396362
1776316993.2873013,127,-0.6327313780784607
1776316994.7129908,128,-0.5324313640594482
1776316996.1056218,129,-0.336664617061615
1776316997.5253494,130,-0.5588640570640564
1776316998.938,131,-0.5574855804443359
1776317000.3671374,132,0.37865743041038513
1776317001.785945,133,0.3625055253505707
1776317003.2006211,134,0.255532443523407
1776317004.642096,135,0.23018181324005127
1776317006.0534518,136,0.3630412817001343
