group,tag,count,first_step,last_step,first_value,last_value,delta,min_value,max_value,mean_value,csv_path
episode,episode/action_rate,600,0,599,-0.848258376121521,-11.630674362182617,-10.782415986061096,-42.29282760620117,-0.7315429449081421,-12.28090189208587,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-14_13-36-38_soft_limit_v1/tensorboard_export/scalars/episode__action_rate.csv
episode,episode/ball_joint_limit_soft,600,0,599,0.0,-11.282949447631836,-11.282949447631836,-13.8683500289917,0.0,-4.288452149994855,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-14_13-36-38_soft_limit_v1/tensorboard_export/scalars/episode__ball_joint_limit_soft.csv
episode,episode/command_ang_vel_yaw,600,0,599,-0.13922588527202606,0.11525179445743561,0.25447767972946167,-0.9518250823020935,0.9431490898132324,0.003641530575696379,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-14_13-36-38_soft_limit_v1/tensorboard_export/scalars/episode__command_ang_vel_yaw.csv
episode,episode/command_lin_x,600,0,599,0.3068313002586365,0.02931450866162777,-0.2775167915970087,-0.922222375869751,0.9886137843132019,0.004135074854645306,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-14_13-36-38_soft_limit_v1/tensorboard_export/scalars/episode__command_lin_x.csv
episode,episode/orientation,600,0,599,-0.2788611650466919,-25.902034759521484,-25.623173594474792,-130.47427368164062,-0.2788611650466919,-29.869453725367784,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-14_13-36-38_soft_limit_v1/tensorboard_export/scalars/episode__orientation.csv
episode,episode/return,600,0,599,37.37794494628906,2985.67529296875,2948.297348022461,37.37794494628906,3261.221435546875,2230.3085152626036,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-14_13-36-38_soft_limit_v1/tensorboard_export/scalars/episode__return.csv
episode,episode/return_per_step,600,0,599,0.03897596150636673,3.328911542892456,3.2899355813860893,0.03897596150636673,3.4006481170654297,2.7421569159502783,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-14_13-36-38_soft_limit_v1/tensorboard_export/scalars/episode__return_per_step.csv
episode,episode/root_height_mean,600,0,599,0.003983407747000456,0.14644239842891693,0.14245899068191648,0.003983407747000456,0.24794244766235352,0.1520419245888479,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-14_13-36-38_soft_limit_v1/tensorboard_export/scalars/episode__root_height_mean.csv
episode,episode/root_height_min,600,0,599,0.2007262408733368,0.14439187943935394,-0.05633436143398285,0.1441265195608139,0.22355696558952332,0.14573952081302802,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-14_13-36-38_soft_limit_v1/tensorboard_export/scalars/episode__root_height_min.csv
episode,episode/termination,600,0,599,0.0,-0.7083333730697632,-0.7083333730697632,-2.0,0.0,-0.599571774136275,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-14_13-36-38_soft_limit_v1/tensorboard_export/scalars/episode__termination.csv
episode,episode/tracking_ang_vel,600,0,599,7.289003372192383,1288.13818359375,1280.8491802215576,7.289003372192383,1466.0989990234375,834.1642045561473,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-14_13-36-38_soft_limit_v1/tensorboard_export/scalars/episode__tracking_ang_vel.csv
