sample_index,time_s,q_raw,q_ref,q_cmd,qdot_cmd,q_model,qdot_model,q_cmd_minus_model,q_raw_minus_model,qdot_cmd_minus_model,tau_model
0,0.0,-0.1778383255004882,-0.04313199544135939,-0.017777777777777778,-0.5333333333333333,-0.014372625424434508,0.7220748391469742,-0.0034051523533432694,-0.16346570007605368,-1.2554081724803074,5.146086256388716
1,0.03333333333333333,0.0862903296947479,-0.011742568431907546,-0.017777777777777778,0.0,-0.016030728656631184,0.4393339530080467,-0.0017470491211465933,0.10232105835137909,-0.4393339530080467,3.9006838988259678
2,0.06666666666666667,0.0716520473361015,0.008483533995770846,0.0,0.5333333333333333,-0.0024442999564435776,-0.47668640058968914,0.0024442999564435776,0.07409634729254508,1.0100197339230226,-2.952175961554767
3,0.1,0.1374940574169159,0.039773084729158414,0.035555555555555556,1.0666666666666667,0.0350663129154753,0.5870499689536475,0.0004892426400802535,0.1024277445014406,0.4796166977130192,9.526601797692383
4,0.13333333333333333,0.1732757687568664,0.07215214105847892,0.07215214105847892,1.097897565087701,0.07161265510577798,0.5324924723739225,0.0005394859527009382,0.10166311365108842,0.5654050927137785,8.915120659016738
5,0.16666666666666666,0.1532170921564102,0.09181321856452188,0.09181321856452188,0.5898323251812887,0.0887465136954082,-0.565846954344446,0.0030667048691136733,0.06447057846100199,1.1556792795257347,-3.395082070330828
6,0.2,0.1170045211911201,0.09792298791257704,0.09792298791257704,0.18329308044165504,0.09528429432257626,-0.6113075717840923,0.002638693590000782,0.021720226868543843,0.7946006522257474,-4.968113710837256
7,0.23333333333333334,0.1738024950027465,0.11632641442199276,0.11632641442199276,0.5521027952824715,0.11329274237894131,-0.5163635336102659,0.0030336720430514524,0.06050975262380519,1.0684663288927374,-2.840471240417002
8,0.26666666666666666,0.114235870540142,0.11581938463002758,0.1169520631536307,0.0187694619491382,0.11544764210113977,-0.3635758505799359,0.001504421052490934,-0.0012117715609977625,0.3823453125290741,-3.143049922643095
9,0.3,0.1018489971756935,0.11243107850254604,0.11243107850254604,-0.13562953953253992,0.11247192431471875,-0.02696683683154348,-4.0845812172715656e-05,-0.010622927139025254,-0.10866270270099644,-0.5736548998335651
10,0.3333333333333333,0.1307291388511657,0.11686899621978306,0.11686899621978306,0.13313753151711055,0.11598407223519219,-0.19228207899134486,0.000884923984590863,0.014745066615973496,0.3254196105084554,-1.4045835741194497
11,0.36666666666666664,0.1328376084566116,0.1207419415383209,0.1207419415383209,0.11618835955613513,0.1195334095961617,-0.27541024530720004,0.0012085319421591967,0.013304198860449909,0.3915986048633352,-2.1726818053600394
