Kp,Kd,tau_ref_s,qddot_limit_radps2,velocity_limit_radps,effort_limit_nm,risk_score,cmd_error_mean_rad,cmd_error_rmse_rad,cmd_error_max_rad,raw_error_mean_rad,raw_error_rmse_rad,raw_error_max_rad,raw_relative_error_mean,raw_to_cmd_lag_mean_rad,raw_to_cmd_lag_rmse_rad,qdot_error_mean_radps,qdot_error_rmse_radps,qdot_error_max_radps,tau_saturation_rate,qdot_limit_rate,qdot_cmd_limit_rate,tau_abs_mean_nm,tau_abs_max_nm,qdot_abs_mean_radps,qdot_abs_max_radps,qdot_cmd_abs_mean_radps,qdot_cmd_delta_abs_mean_radps,qdot_sign_flip_rate
2000.0,2.0,0.06,10.0,1.2,60.0,3.5351552886766715,0.0015488090828530198,0.0017797522800888465,0.005132200791405306,0.17116399376676442,0.22834962339727397,1.0365900674474466,1.3344806057902188,0.17069900567271148,0.22785331437026193,0.32166997682112103,0.4792632182111137,1.3321325110260955,0.0,0.3806343906510852,0.3789649415692821,12.018308295994867,26.14796876417902,0.6802992980006479,1.2,0.7879528312934495,0.20918174385025262,0.42105263157894735
2025.0,2.0,0.06,10.0,1.2,60.0,3.537908672995964,0.001552523047528226,0.0018024638553430135,0.005211238983422517,0.1711338796296688,0.22832338951883996,1.036494590060032,1.334255648838871,0.17069900567271148,0.22785331437026193,0.3245632048358301,0.4863313992170499,1.352039482007375,0.0,0.3814691151919867,0.3789649415692821,12.145520300150354,26.426509457950324,0.68968162511844,1.2,0.7879528312934495,0.20918174385025262,0.4193817878028404
1975.0,2.0,0.06,10.0,1.2,60.0,3.5268304064358653,0.0015587584329642434,0.0017694698305234836,0.004969549432137857,0.17119576215632876,0.22837997784165348,1.0367028959976303,1.3347069701998615,0.17069900567271148,0.22785331437026193,0.3187809796827735,0.4729700806078213,1.302672867575454,0.0,0.3781302170283806,0.3789649415692821,11.906824094436507,25.866488389147886,0.671468081858849,1.2,0.7879528312934495,0.20918174385025262,0.41604010025062654
2050.0,2.0,0.06,10.0,1.2,60.0,3.5475694750030393,0.001564815609625704,0.0018446772702666852,0.005143488666057183,0.17110857469311855,0.22830034449382883,1.0364031262062756,1.3340621481290773,0.17069900567271148,0.22785331437026193,0.3273459382445857,0.49542432030016326,1.352039482007375,0.0,0.38480801335559267,0.3789649415692821,12.294036262379473,26.766264073976405,0.700888921379627,1.2,0.7879528312934495,0.20918174385025262,0.4193817878028404
2000.0,2.0,0.1,10.0,1.2,60.0,3.4349966616156484,0.0015736563960486586,0.001822314364827887,0.005179411550099204,0.17095567026309108,0.22887969080351817,1.0537727437666566,1.3165306394037533,0.17043800220018726,0.2283724771367058,0.3399482917485331,0.49577445876220105,1.3133546819073754,0.0,0.34307178631051755,0.33973288814691155,11.447197894181615,26.167722162002082,0.6557445631258637,1.2,0.7617358030953661,0.21319564035199634,0.42606516290726815
2025.0,2.0,0.1,10.0,1.2,60.0,3.4353368366503814,0.0015759382395398739,0.001843645903817271,0.005345419774429261,0.1709248570097196,0.22885043516713788,1.0537247132758512,1.3163246095333152,0.17043800220018726,0.2283724771367058,0.343378665626448,0.5032897742583567,1.3421712590277837,0.0,0.34390651085141904,0.33973288814691155,11.560532174437988,26.424781294069476,0.6656594242178389,1.2,0.7617358030953661,0.21319564035199634,0.4193817878028404
2000.0,2.0,0.08,10.0,1.2,60.0,3.503171017720108,0.0015770321377364036,0.001799304763690905,0.005142835820512032,0.17175058922138492,0.22938148769122757,1.073863045888408,1.331445023282335,0.17120471740063833,0.22887664215005793,0.3342244552780147,0.49453722773368686,1.3300446671878032,0.0,0.36644407345575963,0.36560934891485813,11.870295143187292,26.123872431431327,0.6764094650239737,1.2,0.7833591534950833,0.20797743049511128,0.4177109440267335
2025.0,2.0,0.08,10.0,1.2,60.0,3.5064396902178916,0.0015809293867894588,0.001825943249827985,0.005186904585573073,0.1717268728834751,0.2293622404102205,1.0739784493108595,1.331284963500506,0.17120471740063833,0.22887664215005793,0.33795978363035917,0.5030352353432683,1.3300446671878032,0.0,0.36727879799666113,0.36560934891485813,11.994025809776824,26.612839877000184,0.6865372160108805,1.2,0.7833591534950833,0.20797743049511128,0.41604010025062654
1950.0,2.0,0.06,10.0,1.2,60.0,3.5242024488911623,0.0015823144339495545,0.0017725537934118228,0.004857818280753323,0.17122973253253054,0.22841253891088506,1.0368119559511146,1.3349505990538038,0.17069900567271148,0.22785331437026193,0.3168507652922372,0.46752153635724836,1.2757388416817004,0.0,0.3772954924874791,0.3789649415692821,11.806276371646883,25.583693071826204,0.663619748803004,1.2,0.7879528312934495,0.20918174385025262,0.4126984126984127
1975.0,2.0,0.12,10.0,1.2,60.0,3.379168398475756,0.0015837589363521755,0.0018110354152976202,0.005085268296765436,0.16824053366354813,0.2266051807484206,1.0329367606441664,1.2894147481102174,0.16765190637030625,0.2260788854515855,0.34246162382378137,0.49348647510766397,1.2731504822868371,0.0,0.3297161936560935,0.325542570951586,11.018831366826195,25.814145370851506,0.6371151579141897,1.2,0.7427450424776578,0.21705079077964512,0.44110275689223055
