group,tag_count,latest_mean
Action,9,1.496478431754642
Command,8,0.6282851987052709
Loss,4,2.9982390344048326
Observation,35,0.7747084201446601
Perf,3,1135.2682042121887
Phase,1,0.2613932490348816
Policy,1,0.35476285219192505
Reward,13,0.46633392880455804
Termination,3,0.4270833333333333
Tracking,4,12.251848243176937
Train,4,910.2585144042969
episode,20,358.93840688318016
episode_per_step,13,0.46262780555452293
