Kp,Kd,risk_score,new_relative_error_mean,rms_relative_error_new,new_error_mean,rms_target_error_new,relative_error_reduction_ratio,sat_ratio,qdot_limit_rate,max_abs_qdot_new,max_abs_tau_new,smoothness_cost
100.0,10.0,0.8843394697333085,0.7785571397702105,1.0669653211647425,0.09980241005576387,0.13381232504806806,0.12643976075255225,0.00037560514161704973,0.0036401239033257288,2.0,60.0,0.05218525729420576
110.0,10.0,0.8917564187904425,0.7664025751918355,1.0541502249119432,0.09793750300044812,0.1315338670530719,0.1400774808358432,0.0006538311724444939,0.005972585461762469,2.0,60.0,0.08118188284195858
120.0,10.0,0.9078392198482608,0.7556792010130798,1.0431436923966342,0.09622264985331705,0.12948722799405446,0.1521093701277435,0.0010016137109787992,0.009158273514736706,2.0,60.0,0.11872397153387072
130.0,10.0,0.9236485828350465,0.7457849489390416,1.0331563104449282,0.09462585671962177,0.12762871009035442,0.1632109640473914,0.0015441544710923154,0.013442954389479346,2.0,60.0,0.1639829071128772
140.0,10.0,0.9408213649350631,0.7366830784539207,1.0240709891712863,0.0931405369418067,0.12593833831974852,0.17342348635619487,0.00226290505072988,0.019151225121955745,2.0,60.0,0.21614521906199163
150.0,10.0,0.9601113819673952,0.7278225846790579,1.0152034851998122,0.09173383506371245,0.12438411362375336,0.18336517806568728,0.0031810509524604455,0.026208892103945246,2.0,60.0,0.27397250460984596
160.0,10.0,0.980717799201937,0.719477929137727,1.0069187541315625,0.09041256043480674,0.12296451110380836,0.19272808660349103,0.004386697086046038,0.03462059243596164,2.0,60.0,0.3363034068565797
170.0,10.0,1.0010625934681556,0.7116690964352198,0.9991469227997203,0.0891831375651648,0.12167738615810413,0.20148978875146548,0.005750004637100514,0.04371394654350528,2.0,60.0,0.4009071657611958
180.0,10.0,1.021440720272521,0.7040292373598916,0.9915016517529915,0.08801516832105896,0.12049622198332362,0.21006189833822006,0.007377626917441062,0.054133511397993064,2.0,60.0,0.46754542302121854
190.0,10.0,1.0421747801334107,0.6967270890879842,0.9841636884603931,0.08691998841958416,0.11942093785964884,0.21825508810629607,0.009111902509598799,0.06531819783725633,2.0,60.0,0.5352764052577377
200.0,10.0,1.0601955611945943,0.6895986499218801,0.9769937691553819,0.08588254791865688,0.11843758755105441,0.2262533719897894,0.011054847624877117,0.07613655333593011,2.0,60.0,0.6028871772527808
210.0,10.0,1.0800481417999364,0.6827252198460354,0.9700242217126173,0.08490666457429255,0.11754008275191845,0.23396552940867543,0.013257470368927717,0.08754845770036912,2.0,60.0,0.6709532664942272
220.0,10.0,1.0978229187713515,0.6760597504240085,0.9632388932993631,0.08398484836350614,0.11671799346696923,0.24144434986457797,0.01590061766178844,0.0986218537273014,2.0,60.0,0.73781534092986
230.0,10.0,1.1157852076425903,0.6695974053973611,0.9566783562928001,0.08310895382908819,0.1159592459589234,0.24869525975828696,0.01874316027674216,0.10963960454806819,2.0,60.0,0.804724554601583
210.0,20.0,1.1193544383420033,0.823434505893687,1.0956100611595656,0.10481909323074594,0.13354523537095714,0.07608625336683844,0.09501418952757221,0.7424878971676591,2.0,60.0,0.5284978871595033
220.0,20.0,1.122336890496499,0.817009972277287,1.089967454882891,0.10343139896227127,0.13205312052902934,0.08329473792925879,0.09852911171702558,0.7358475692319107,2.0,60.0,0.5845102426086809
200.0,20.0,1.1226257351864983,0.8302357756794649,1.101379018986969,0.10626588449166119,0.1351280758001762,0.06845506156631866,0.09185168697716692,0.7515858883757165,2.0,60.0,0.4744560576208597
230.0,20.0,1.1228347240680177,0.8107200365450391,1.0843518518085322,0.10213479521898441,0.13067372381570266,0.09035220035871551,0.10270713927995104,0.7286693376365626,2.0,60.0,0.6412358010522825
240.0,20.0,1.124133129197498,0.8041390675876608,1.0778894042079616,0.10089650446551729,0.1293785768849198,0.09773620921718432,0.10681561033516963,0.7221124775100626,2.0,60.0,0.6957032481563951
250.0,20.0,1.1246887468014786,0.7985481715033346,1.0725757733555508,0.09976199294411194,0.12818160817832389,0.10400933198691857,0.10972307235731642,0.7146050117782353,2.0,60.0,0.7516384578903812
190.0,20.0,1.1271575135759255,0.8379056095759535,1.1087586770993134,0.10778196577217725,0.13682209353064145,0.0598493194937686,0.08687144102535567,0.7617504127019458,2.0,60.0,0.42205849241838567
260.0,20.0,1.1297373301762392,0.7921403282027791,1.0661518985698353,0.09861619419961513,0.127026547204394,0.1111990896048957,0.11325654294882496,0.7099122660582791,2.0,60.0,0.8081044615765357
240.0,10.0,1.1321063641277864,0.6632888907922047,0.9503251305348056,0.08227337602289098,0.11525944161690593,0.2557735681396127,0.021905662827147444,0.12075937158013837,2.0,60.0,0.8705883961142229
180.0,20.0,1.1331404452777767,0.8442613705912035,1.1132063368162743,0.10936592835407978,0.13861945567705974,0.05271799947951746,0.08334260753436092,0.7721560662548922,2.0,60.0,0.371560435662754
270.0,20.0,1.135074985388572,0.7863546155406359,1.0606278732927545,0.09753620518326687,0.12596685144537867,0.11769080136140282,0.11615473076994418,0.7046491569751266,2.0,60.0,0.8659378349945064
170.0,20.0,1.1399877947217698,0.851926974027252,1.1196938456883971,0.11110661001508565,0.14058895377692945,0.04411700408751964,0.07837627288409103,0.7825153488027007,2.0,60.0,0.3224290084120269
280.0,20.0,1.1402404332815854,0.7806754593228277,1.0550055693602984,0.09652311141742778,0.12498520052382475,0.12406295416937327,0.12015654851334558,0.7000584274664738,2.0,60.0,0.9194096452653804
250.0,10.0,1.1498982822420267,0.6572111011532427,0.9442297779349507,0.08148476887881198,0.11461914649762898,0.26259299744017034,0.025262923599131935,0.1318605902101534,2.0,60.0,0.9349316485856481
160.0,20.0,1.1503265063631094,0.8591137838857474,1.1242415686673692,0.11294576909882728,0.1427012019111147,0.03605322685304957,0.07268655055366981,0.7939365273681672,2.0,60.0,0.2761858463563524
290.0,20.0,1.153927597701661,0.7749827140990317,1.0493666066668772,0.09554604850666876,0.1240512245523742,0.13045035417593115,0.12382449501975405,0.6962374566431102,2.0,60.0,0.972613795343289
150.0,20.0,1.1623691308330257,0.8664042014946381,1.129128788736125,0.1148945382012117,0.1449952566710998,0.027873199177089834,0.06558714966705619,0.8058585127891232,2.0,60.0,0.23256053599507417
260.0,10.0,1.1672085715964617,0.651316337757227,0.938330899901961,0.08073584553772621,0.11403039549903651,0.2692070667993575,0.029018975015302432,0.14311483315712353,2.0,60.0,0.9982469907976437
300.0,20.0,1.168881993700466,0.769346719542704,1.0438058846227016,0.09461594455929784,0.12318817103891798,0.13677407853927864,0.12762691744106247,0.691832211155009,2.0,60.0,1.0308270023618997
310.0,20.0,1.1811379868202527,0.7635085538686384,1.0375541361843441,0.09371499623542263,0.12236543986479442,0.1433246438638844,0.131471073766995,0.6898197095320239,2.0,60.0,1.0821096598891162
270.0,10.0,1.182059194231167,0.6455794377915871,0.9326138708770955,0.08002361855175019,0.1134858046008261,0.2756440095111053,0.03295587335151077,0.1544896407174522,2.0,60.0,1.0596176347937474
140.0,20.0,1.1851870146065688,0.8743724337667476,1.1349777851723857,0.11687778129325554,0.14734742406194587,0.018932646795722454,0.062415372915623324,0.8217684046519392,2.0,60.0,0.19178087815714898
320.0,20.0,1.1927404076118526,0.7575365367128317,1.0309756923028388,0.09286078368103369,0.12159754205515469,0.1500253938396101,0.13514829447443102,0.6876449093910559,2.0,60.0,1.1332142796523024
280.0,10.0,1.197924506916446,0.6400474999776032,0.9271884496275582,0.0793460941534269,0.11298082978794523,0.28185097965296546,0.0368927716877191,0.16506686698940887,2.0,60.0,1.120571390489662
330.0,20.0,1.2061790321648096,0.7519018746599728,1.024985591014779,0.09202920102692616,0.12086837119537924,0.15634762310132713,0.14034184704987665,0.684964665294085,2.0,60.0,1.185803460441662
130.0,20.0,1.2080520162142367,0.8816495269590499,1.1386309815687268,0.11904835518603558,0.14996111302255688,0.01076756944254345,0.057235731641719065,0.8373907962829003,2.0,60.0,0.15356105236351952
290.0,10.0,1.2124845747159438,0.6346276911044983,0.921953030323498,0.07869783204552333,0.11251128229729802,0.28793213836825554,0.041172815461947954,0.17619590822250664,2.0,60.0,1.1810322339828851
