sample_index,time_s,q_raw,q_ref,q_cmd,qdot_cmd,q_model,qdot_model,q_cmd_minus_model,q_raw_minus_model,qdot_cmd_minus_model,tau_model
0,0.0,-0.1778383255004882,-0.04313199544135939,-0.017777777777777778,-0.5333333333333333,-0.014995552368560617,0.5129452478768688,-0.002782225409217161,-0.16284277313192758,-1.0462785812102022,2.955929974521238
1,0.03333333333333333,0.0862903296947479,-0.011742568431907546,-0.017777777777777778,0.0,-0.01671355341050352,0.26259677749875643,-0.0010642243672742586,0.10300388310525141,-0.26259677749875643,2.219814674102259
2,0.06666666666666667,0.0716520473361015,0.008483533995770846,0.0,0.5333333333333333,-0.002306420094330072,-0.38846893601069366,0.002306420094330072,0.07395846743043158,0.921802269344027,-1.876900222012024
3,0.1,0.1374940574169159,0.039773084729158414,0.035555555555555556,1.0666666666666667,0.034021139523983154,0.4739347989742231,0.0015344160315724012,0.10347291789293274,0.5927318676924436,8.681472025989866
4,0.13333333333333333,0.1732757687568664,0.07215214105847892,0.07215214105847892,1.097897565087701,0.07067517485498623,0.4905651326366802,0.0014769662034926911,0.10260059390188017,0.6073324324510208,8.873666004726507
5,0.16666666666666666,0.1532170921564102,0.09181321856452188,0.09181321856452188,0.5898323251812887,0.08896105490559253,-0.43055905590637655,0.0028521636589293464,0.06425603725081766,1.0203913810876653,-1.805435523325264
6,0.2,0.1170045211911201,0.09792298791257704,0.09792298791257704,0.18329308044165504,0.09597446972959864,-0.41099635745634244,0.0019485181829784065,0.021030051461521468,0.5942894378979975,-2.961508107529625
7,0.23333333333333334,0.1738024950027465,0.11632641442199276,0.11632641442199276,0.5521027952824715,0.11333831989831573,-0.49205686094530265,0.002988094523677029,0.060464175104430765,1.0441596562277742,-2.482331678410269
8,0.26666666666666666,0.114235870540142,0.11581938463002758,0.1169520631536307,0.0187694619491382,0.1157720951701619,-0.2787804468599112,0.0011799679834687965,-0.0015362246300199,0.2975499088090494,-2.284302903888604
9,0.3,0.1018489971756935,0.11243107850254604,0.11243107850254604,-0.13562953953253992,0.11262387229533358,-0.0030898324314320436,-0.0001927937927875406,-0.010774875119640079,-0.13253970710110788,-0.4018127800992888
10,0.3333333333333333,0.1307291388511657,0.11686899621978306,0.11686899621978306,0.13313753151711055,0.11620821074025674,-0.12383545805923907,0.0006607854795263185,0.014520928110908951,0.2569729895763496,-0.7178779617125743
11,0.36666666666666664,0.1328376084566116,0.1207419415383209,0.1207419415383209,0.11618835955613513,0.11988098845338446,-0.17484156451670413,0.0008609530849364305,0.012956620003227143,0.29102992407283923,-1.1781303945572221
12,0.4,0.1013219505548477,0.11603191651861215,0.11603191651861215,-0.14130075059126226,0.11642303489260943,0.048807351013785194,-0.00039111837399727345,-0.015101084337761722,-0.19010810160504746,0.04042411956315067
