sample_index,time_s,q_raw,q_ref,q_cmd,qdot_cmd,q_model,qdot_model,q_cmd_minus_model,q_raw_minus_model,qdot_cmd_minus_model,tau_model
0,0.0,-0.1778383255004882,-0.04313199544135939,-0.017777777777777778,-0.5333333333333333,-0.015037320758118741,0.4967784714127481,-0.0027404570196590365,-0.16280100474236947,-1.0301118047460815,2.787584487760488
1,0.03333333333333333,0.0862903296947479,-0.011742568431907546,-0.017777777777777778,0.0,-0.01675651556998622,0.250898763876621,-0.0010212622077915567,0.10304684526473412,-0.250898763876621,2.1095256237493705
2,0.06666666666666667,0.0716520473361015,0.008483533995770846,0.0,0.5333333333333333,-0.002293470514910876,-0.37977455186692577,0.002293470514910876,0.07394551785101237,0.9131078852002591,-1.7766674275401704
3,0.1,0.1374940574169159,0.039773084729158414,0.035555555555555556,1.0666666666666667,0.03393655166682838,0.4659648525068415,0.001619003888727176,0.10355750575008751,0.6007018141598252,8.625708545585171
4,0.13333333333333333,0.1732757687568664,0.07215214105847892,0.07215214105847892,1.097897565087701,0.07059251776445202,0.48747759428760057,0.0015596232940268961,0.10268325099241438,0.6104199708001004,8.875055520805756
5,0.16666666666666666,0.1532170921564102,0.09181321856452188,0.09181321856452188,0.5898323251812887,0.08897885033101492,-0.4169489168974003,0.0028343682335069537,0.06423824182539527,1.006781242078689,-1.651120052334966
6,0.2,0.1170045211911201,0.09792298791257704,0.09792298791257704,0.18329308044165504,0.09602268887249539,-0.39561440806152093,0.0019002990400816544,0.020981832318624716,0.578907488503176,-2.8088203188238974
7,0.23333333333333334,0.1738024950027465,0.11632641442199276,0.11632641442199276,0.5521027952824715,0.11334414144957786,-0.4890321792124157,0.0029822729724149066,0.06045835355316864,1.0411349744948872,-2.443341770298366
8,0.26666666666666666,0.114235870540142,0.11581938463002758,0.1169520631536307,0.0187694619491382,0.11579631940254276,-0.2720872100241857,0.0011557437510879426,-0.001560448862400754,0.2908566719733239,-2.2174799505152327
9,0.3,0.1018489971756935,0.11243107850254604,0.11243107850254604,-0.13562953953253992,0.11263410941506789,-0.0018428157485410046,-0.00020303091252185657,-0.010785112239374395,-0.13378672378399892,-0.394637537504259
10,0.3333333333333333,0.1307291388511657,0.11686899621978306,0.11686899621978306,0.13313753151711055,0.11622153047576553,-0.11923539513641956,0.000647465744017528,0.01450760837540016,0.2523729266535301,-0.6716711204412797
11,0.36666666666666664,0.1328376084566116,0.1207419415383209,0.1207419415383209,0.11618835955613513,0.11990175537365483,-0.1681692861376496,0.0008401861646660652,0.012935853082956777,0.28435764569378474,-1.1120606703127973
12,0.4,0.1013219505548477,0.11603191651861215,0.11603191651861215,-0.14130075059126226,0.11642884879657667,0.04902460174870135,-0.00039693227796451513,-0.015106898241728964,-0.19032535233996362,0.03757000479676692
13,0.43333333333333335,0.1284535080194473,0.11904458561837254,0.11904458561837254,0.0903800729928117,0.1187049515534471,-0.05603912667106356,0.00033963406492544534,0.009748556466000202,0.14641919966387526,-0.2452111285932618
14,0.4666666666666667,0.1080175787210464,0.11637015191636378,0.11637015191636378,-0.08023301106026282,0.11666143080618176,0.045614724945565316,-0.00029127888981797523,-0.00864385208513535,-0.12584773600582813,0.17680910398687372
15,0.5,0.0518446937203407,0.10072047819766441,0.10072047819766441,-0.46949021156098103,0.10323417858310353,0.4614103792592452,-0.0025137003854391188,-0.05138948486276283,-0.9309005908202262,2.6535490900172687
16,0.5333333333333333,0.1300069242715835,0.10782346263591154,0.10284858225674283,0.0638431217723523,0.1034630849116923,0.17272144690787355,-0.0006145026549494725,0.0265438393598912,-0.10887832513552126,1.6208934290642492
17,0.5666666666666667,0.1422003358602523,0.11616105316949078,0.11616105316949078,0.3993741273824386,0.11439984492217857,-0.29382458075679185,0.0017612082473122126,0.027800490938073727,0.6931987081392305,-1.4047922824401038
18,0.6,0.0431277826428413,0.09844793827956023,0.11169574630446095,-0.13395920595089472,0.11175342704958557,-0.027376006445884758,-5.768074512461918e-05,-0.06862564440674428,-0.10658319950500997,-0.5686144555517989
19,0.6333333333333333,0.0270599108189344,0.0811338522054035,0.08945266166165336,-0.667292539284228,0.0921943409789184,0.37601816550707956,-0.0027416793172650444,-0.065134430159984,-1.0433107047913075,1.1334342391176202
20,0.6666666666666666,-0.0877032652497291,0.040184963601596624,0.049431799241067984,-1.2006258726175614,0.05068432592949863,-0.7326363999353644,-0.0012525266884306496,-0.13838759117922772,-0.4679894726821969,-11.716609017795847
21,0.7,-0.136779174208641,-0.0027350108405508958,-0.0027350108405508958,-1.5650043024485665,0.0018914339172829212,-0.5328402796399203,-0.004626444757833817,-0.1386706081259239,-1.0321640228086462,-12.906884258699954
22,0.7333333333333333,-0.0232875179499387,-0.007719710513446701,-0.037124043144391994,-1.031670969115233,-0.03549126338295198,-0.5241819117406026,-0.001632779761440016,0.012203745433013276,-0.5074890573746305,-9.300482954821987
23,0.7666666666666666,-0.2006791830062866,-0.05451911139908671,-0.05451911139908671,-0.5218520476408415,-0.052057234199838626,0.34246955147430613,-0.0024618771992480845,-0.14862194880644797,-0.8643215991151476,1.1813509692302093
24,0.8,-0.3798363208770752,-0.1334198790300878,-0.0896919574315592,-1.0551853809741747,-0.08804846265565082,-0.45390432628928357,-0.0016434947759083746,-0.2917878582214244,-0.6012810546848911,-8.485919030954063
25,0.8333333333333334,-0.2708660066127777,-0.16675535793568969,-0.14264258124180945,-1.588518714307508,-0.13756499427086238,-0.49964225578294863,-0.005077586970947068,-0.13330101234191533,-1.0888764585245592,-12.952897589582943
26,0.8666666666666667,-0.3551959693431854,-0.2124587774282038,-0.2093092479084761,-2.0,-0.20048143598797036,-1.5499730060529573,-0.008827811920505746,-0.15471453335521507,-0.4500269939470427,-29.78962748353081
27,0.9,-0.1470971852540969,-0.19660631206248694,-0.258198136797365,-1.4666666666666668,-0.25176033800329367,-0.4187909392636313,-0.006437798794071303,0.10466315274919677,-1.0478757274030355,-13.06495963265381
28,0.9333333333333333,-0.3648898601531982,-0.2374209407915705,-0.28930924790847606,-0.9333333333333335,-0.2874790452686118,-0.4401403592921018,-0.0018302026398642757,-0.0774108148845864,-0.49319297404123164,-8.326385505531817
