Kp,Kd,tau_ref_s,qddot_limit_radps2,velocity_limit_radps,effort_limit_nm,risk_score,cmd_error_mean_rad,cmd_error_rmse_rad,cmd_error_max_rad,raw_error_mean_rad,raw_error_rmse_rad,raw_error_max_rad,raw_relative_error_mean,raw_to_cmd_lag_mean_rad,raw_to_cmd_lag_rmse_rad,qdot_error_mean_radps,qdot_error_rmse_radps,qdot_error_max_radps,tau_saturation_rate,qdot_limit_rate,qdot_cmd_limit_rate,tau_abs_mean_nm,tau_abs_max_nm,qdot_abs_mean_radps,qdot_abs_max_radps,qdot_cmd_abs_mean_radps,qdot_cmd_delta_abs_mean_radps,qdot_sign_flip_rate
1390.0,2.0,0.12,16.0,2.0,60.0,2.8597020402666664,0.0033081570514759268,0.004354310292624274,0.00923261389540675,0.14738064470597612,0.20708708021126634,0.9047364986825374,1.1712612490881964,0.1453924370122123,0.20514558591905352,0.6116417859728376,0.7110146696440809,1.4333421867870135,0.0,0.06343906510851419,0.1310517529215359,9.34917646905115,35.999999883470075,0.5712913361933181,1.9999999915558024,0.9047183110748522,0.4061071228564815,0.3492063492063492
1395.0,2.0,0.12,16.0,2.0,60.0,2.8598099925252027,0.0032873240732703866,0.0043220780162303305,0.009139784935378592,0.14736503765467285,0.20706931058812492,0.9046614403442697,1.1711670280063315,0.1453924370122123,0.20514558591905352,0.6132622949927412,0.7133547901056643,1.440469061887467,0.0,0.0642737896494157,0.1310517529215359,9.367192040619846,35.99999990389621,0.5733021927889532,1.9999999930359573,0.9047183110748522,0.4061071228564815,0.3492063492063492
1380.0,2.0,0.12,16.0,2.0,60.0,2.861246479546156,0.0033506818208583235,0.00441996686813436,0.009420289834609297,0.14741220971967067,0.20712294664703448,0.9048873287436136,1.1714523383861455,0.1453924370122123,0.20514558591905352,0.6084160542053435,0.706384389768476,1.4191194874717519,0.0,0.06260434056761269,0.1310517529215359,9.31368474187997,35.99999983056476,0.5673261190812918,1.9999999877220842,0.9047183110748522,0.4061071228564815,0.3492063492063492
1385.0,2.0,0.12,16.0,2.0,60.0,2.8612969804600614,0.0033292893808286057,0.004386945382089734,0.009326113100094124,0.1473963728705863,0.20710494045208766,0.9048117933452196,1.1713563168641563,0.1453924370122123,0.20514558591905352,0.6100320820292996,0.708699348248231,1.426225493492735,0.0,0.06343906510851419,0.1310517529215359,9.331387936710385,35.999999859231835,0.5693061930068523,1.9999999897994083,0.9047183110748522,0.4061071228564815,0.3492063492063492
1370.0,2.0,0.12,16.0,2.0,60.0,2.8628844202390584,0.003394172683467942,0.004487138350044677,0.00961070556547905,0.14744436740261893,0.20715921555437955,0.9050391396926293,1.1716490426024306,0.1453924370122123,0.20514558591905352,0.6051681820791538,0.7017752848532943,1.4082867581965637,0.0,0.06176961602671119,0.1310517529215359,9.278676317878825,35.9999997570408,0.563398184681448,1.9999999823942607,0.9047183110748522,0.4061071228564815,0.3492063492063492
1375.0,2.0,0.12,16.0,2.0,60.0,2.862887395492272,0.0033723103618988107,0.004453361047253339,0.009515151490070872,0.14742821459235625,0.20714104068167727,0.9049631093490155,1.1715500186593995,0.1453924370122123,0.20514558591905352,0.6067918550903737,0.7040728299985572,1.4120246708575637,0.0,0.06260434056761269,0.1310517529215359,9.296084843850554,35.99999979676678,0.5653539337878469,1.999999985272955,0.9047183110748522,0.4061071228564815,0.3492063492063492
1365.0,2.0,0.12,16.0,2.0,60.0,2.864581129157664,0.003416309228081501,0.004521312844588637,0.009706959669688597,0.1474606266051914,0.20717748029983502,0.905115424365495,1.17174863434214,0.1453924370122123,0.20514558591905352,0.603551123715057,0.6994975510039444,1.4062716310284946,0.0,0.06176961602671119,0.1310517529215359,9.26152380185519,35.999999710484275,0.5614569838656355,1.9999999790205996,0.9047183110748522,0.4061071228564815,0.3492063492063492
1355.0,2.0,0.12,16.0,2.0,60.0,2.864704740492712,0.0034612958055290285,0.004590798349998637,0.009901598961349567,0.1474934085896806,0.2072142667859611,0.9052687753620261,1.1719496261001026,0.1453924370122123,0.20514558591905352,0.6003018867292462,0.6949694862320456,1.402380921512791,0.0,0.06010016694490818,0.1310517529215359,9.227642583888393,35.999999592668175,0.5575974948448195,1.999999970483201,0.9047183110748522,0.4061071228564815,0.3492063492063492
1350.0,2.0,0.12,16.0,2.0,60.0,2.8656369419351395,0.0034841411520401887,0.004626102111502758,0.009999999934157677,0.14750995041393913,0.20723277669177792,0.9053458511665751,1.172051287718746,0.1453924370122123,0.20514558591905352,0.5986716825165711,0.6927183035076275,1.3975304550714047,0.0,0.05926544240400668,0.1310517529215359,9.211174842961167,35.99999951896362,0.5556898710989087,1.9999999651422913,0.9047183110748522,0.4061071228564815,0.3508771929824561
1360.0,2.0,0.12,16.0,2.0,60.0,2.866301130868746,0.003438687208566529,0.004555866475062536,0.009803921523425796,0.147476966149676,0.2071958276658853,0.905191968018436,1.1718487370658555,0.1453924370122123,0.20514558591905352,0.601929318058706,0.6972282832935415,1.4043032060562932,0.0,0.06176961602671119,0.1310517529215359,9.244483245178644,35.99999965607681,0.559521320517274,1.9999999750780297,0.9047183110748522,0.4061071228564815,0.3492063492063492
1345.0,2.0,0.12,16.0,2.0,60.0,2.8674296667677823,0.0035072353598983147,0.004661783589068731,0.010099132510740016,0.14752659427880505,0.20725136344744757,0.9054232002621342,1.1721536920760534,0.1453924370122123,0.20514558591905352,0.5970436041790922,0.6904789957217522,1.3903988931238611,0.0,0.05926544240400668,0.1310517529215359,9.195013617230282,35.99999943350949,0.5538009468684637,1.9999999589499629,0.9047183110748522,0.4061071228564815,0.3508771929824561
1335.0,2.0,0.12,16.0,2.0,60.0,2.868609643539573,0.0035543701575330077,0.004734371438315921,0.010299625355002506,0.14756017470778807,0.20728881390143905,0.9055787379453597,1.172360204677295,0.1453924370122123,0.20514558591905352,0.593811179956864,0.6860470052496936,1.3761780200768245,0.0,0.05843071786310518,0.1310517529215359,9.163155436261087,35.999999220639914,0.5500551937693933,1.9999999435246314,0.9047183110748522,0.4061071228564815,0.3492063492063492
1330.0,2.0,0.12,16.0,2.0,60.0,2.8688423887221277,0.0035784755789242404,0.004771317256267177,0.010401002371478119,0.14757715844644045,0.20730769871259447,0.9056569364921485,1.172464875773003,0.1453924370122123,0.20514558591905352,0.5922199137014639,0.683863323931794,1.3690897793405603,0.0,0.05759599332220367,0.1310517529215359,9.147582604851502,35.99999908936517,0.5481998203829259,1.9999999340119687,0.9047183110748522,0.4061071228564815,0.3492063492063492
1505.0,2.0,0.12,16.0,2.0,60.0,2.8691120192535915,0.0029087543888137923,0.0037182324041564125,0.007253599114043885,0.14705970218709968,0.20671627584066693,0.9030635681720535,1.1693734279632733,0.1453924370122123,0.20514558591905352,0.6510964819983124,0.7680593157944691,1.5155427282985632,0.0,0.08263772954924875,0.1310517529215359,9.821399793382254,35.999999999663856,0.6207045384988009,1.9999999999756417,0.9047183110748522,0.4061071228564815,0.3458646616541353
1340.0,2.0,0.12,16.0,2.0,60.0,2.8692525348387568,0.003530623188588528,0.0046978594920015,0.010199004880379614,0.1475433203174369,0.20727003270017588,0.9055008275385205,1.1722564983288342,0.1453924370122123,0.20514558591905352,0.5954200799463774,0.6882538108832236,1.3832812350279686,0.0,0.05926544240400668,0.1310517529215359,9.179005000589935,35.999999334676005,0.5519234749770375,1.9999999517881164,0.9047183110748522,0.4061071228564815,0.3508771929824561
1495.0,2.0,0.12,16.0,2.0,60.0,2.8700636402611597,0.0029372650111660773,0.0037655557441682646,0.007413600891818861,0.1470851721446688,0.20674600165434764,0.903206514338201,1.1695188976445117,0.1453924370122123,0.20514558591905352,0.6476711136763813,0.7631825290512191,1.519233975991392,0.0,0.08180300500834725,0.1310517529215359,9.775082270660794,35.99999999933958,0.6160884529694465,1.9999999999521434,0.9047183110748522,0.4061071228564815,0.34753550543024225
1465.0,2.0,0.12,16.0,1.8,60.0,2.8702901140533226,0.0029377191041869556,0.0037321967360668005,0.007116040955631231,0.14530681529824185,0.2030605120203531,0.9139166619467941,1.1488576646132338,0.1435148180726196,0.2012651889550313,0.5525926881136534,0.6459074917018721,1.3517878250024802,0.0,0.09766277128547579,0.17278797996661102,9.771124955680436,32.3999999999975,0.5855290009906493,1.7999999999998189,0.8760295133774166,0.38307800034855205,0.3617376775271512
1470.0,2.0,0.12,16.0,1.8,60.0,2.870539112497764,0.002919058509087417,0.003703809071587961,0.00704081632653053,0.14529244655782178,0.20304377266314222,0.9138414937246345,1.1487742761747335,0.1435148180726196,0.2012651889550313,0.5539553057205632,0.6478968748030689,1.3541871912617753,0.0,0.0984974958263773,0.17278797996661102,9.78746452974306,32.399999999998265,0.5872615480193539,1.7999999999998744,0.8760295133774166,0.38307800034855205,0.3617376775271512
1325.0,2.0,0.12,16.0,2.0,60.0,2.870771451492798,0.003602850650303958,0.004808643864877596,0.010503144493970828,0.1475942400729757,0.20732666922084605,0.9057354282483354,1.1725700261347114,0.1453924370122123,0.20514558591905352,0.590628911590112,0.6816901260183328,1.3620170357774284,0.0,0.05759599332220367,0.1310517529215359,9.132336228656522,35.99999893858208,0.5463576364711853,1.999999923085658,0.9047183110748522,0.4061071228564815,0.3492063492063492
