case_name,csv_name,env_id,terrain_col,terrain_name,terrain_level,num_samples,duration_s,Kp,Kd,J_axis,B_axis,tau_load,tau_v,old_gap_mean,old_error_mean,new_error_mean,rms_target_error_new,p95_target_error_new,error_reduction_ratio,max_abs_qdot_new,qdot_limit_rate,sat_ratio,max_abs_tau_new,oscillation_score,smoothness_cost,qdot_alloc_rmse,qdot_alloc_smoothness,old_qdot_rms,new_qdot_rms,new_vs_old_qdot_ratio,risk_score,csv_path
stage0_model200_flat_col00_flat_env0,stage0_model200_flat_col00_flat.csv,0,0,flat,0,1198,19.9833333333333,220,10,0.1,0.5,0,0.04,0,0.0473947711856742,0.0250659168186271,0.0366144716428659,0.070588373134565,0.471124847919855,2,0.0388146911519199,0.000139120756816917,59.5545656179541,25.0542118432027,0.87987696052809,0.546689365649711,0.0798479179675434,0.586700067300011,0.786129911033411,1.33991788112651,0.451583427356272,/home/ubuntu/Graduation-Project/results/stage0_model200_ball_joint_pd_matlab/raw_traces/stage0_model200_flat_col00_flat.csv
stage0_model200_flat_col00_flat_env0,stage0_model200_flat_col00_flat.csv,0,0,flat,0,1198,19.9833333333333,220,12,0.1,0.5,0,0.04,0,0.0473947711856742,0.0258906494114028,0.037411583439577,0.073347820091257,0.453723506545197,2,0.0239287701725097,0,55.7268776360442,24.6872393661384,0.624342112467886,0.464799850977453,0.0577222963917454,0.586700067300011,0.678901371312043,1.15715236651726,0.397631465566364,/home/ubuntu/Graduation-Project/results/stage0_model200_ball_joint_pd_matlab/raw_traces/stage0_model200_flat_col00_flat.csv
stage0_model200_flat_col00_flat_env0,stage0_model200_flat_col00_flat.csv,0,0,flat,0,1198,19.9833333333333,220,16,0.1,0.5,0,0.04,0,0.0473947711856742,0.0277031807124712,0.0394577049276984,0.0798146008160895,0.415480230847809,2,0.0111296605453534,0,48.0552303008635,20.8507089241034,0.228615287261096,0.308928410035362,0.025507732426258,0.586700067300011,0.480932962790116,0.819725426321095,0.281933327405725,/home/ubuntu/Graduation-Project/results/stage0_model200_ball_joint_pd_matlab/raw_traces/stage0_model200_flat_col00_flat.csv
stage0_model200_flat_col00_flat_env0,stage0_model200_flat_col00_flat.csv,0,0,flat,0,1198,19.9833333333333,220,24,0.1,0.5,0,0.04,0,0.0473947711856742,0.0338016721651033,0.0459083724873443,0.0915091458918736,0.286805879224914,2,0.400806900389538,0,52.6641262538283,0.834028356964137,0.139140319994575,0.286492596827581,0.021900048339954,0.586700067300011,1.66445661277746,2.83698043608086,0.271583820512736,/home/ubuntu/Graduation-Project/results/stage0_model200_ball_joint_pd_matlab/raw_traces/stage0_model200_flat_col00_flat.csv
stage0_model200_flat_col00_flat_env0,stage0_model200_flat_col00_flat.csv,0,0,flat,0,1198,19.9833333333333,220,32,0.1,0.5,0,0.04,0,0.0473947711856742,0.0502220479733016,0.0632578749127461,0.117471751609366,-0.0596537701712115,2,0.921118530884808,0.584863661658319,60,0.216847372810676,0.0505001786012832,0.154981501053299,0.00627451388984779,0.586700067300011,1.96583320513728,3.3506612913546,1.99376248285034,/home/ubuntu/Graduation-Project/results/stage0_model200_ball_joint_pd_matlab/raw_traces/stage0_model200_flat_col00_flat.csv
stage0_model200_flat_col00_flat_env0,stage0_model200_flat_col00_flat.csv,0,0,flat,0,1198,19.9833333333333,320,6,0.1,0.5,0,0.04,0,0.0473947711856742,0.0212822729371171,0.0342477913182732,0.0686789543827449,0.550957365027854,2,0.180856983861992,0.00264329437952142,60,25.4712260216847,2.21978452310016,0.868952063372492,0.201685829005167,0.586700067300011,1.20557819169403,2.05484583842319,0.719951437773997,/home/ubuntu/Graduation-Project/results/stage0_model200_ball_joint_pd_matlab/raw_traces/stage0_model200_flat_col00_flat.csv
stage0_model200_flat_col00_flat_env0,stage0_model200_flat_col00_flat.csv,0,0,flat,0,1198,19.9833333333333,320,8,0.1,0.5,0,0.04,0,0.0473947711856742,0.0212023343500502,0.0337755513328204,0.0673343189105576,0.552644019168533,2,0.122843628269338,0.00166944908180301,60,26.5971643035863,1.91560221857145,0.785669449759722,0.164874458914063,0.586700067300011,1.09205897682877,1.8613581925334,0.670294421100203,/home/ubuntu/Graduation-Project/results/stage0_model200_ball_joint_pd_matlab/raw_traces/stage0_model200_flat_col00_flat.csv
stage0_model200_flat_col00_flat_env0,stage0_model200_flat_col00_flat.csv,0,0,flat,0,1198,19.9833333333333,320,10,0.1,0.5,0,0.04,0,0.0473947711856742,0.02180948967832,0.0339665428382172,0.0669878220289972,0.539833421858312,2,0.0841680578742348,0.00125208681135225,60,26.7556296914095,1.51548952251071,0.69379703929563,0.128582743962163,0.586700067300011,0.971648202130619,1.65612423840709,0.592463691094557,/home/ubuntu/Graduation-Project/results/stage0_model200_ball_joint_pd_matlab/raw_traces/stage0_model200_flat_col00_flat.csv
stage0_model200_flat_col00_flat_env0,stage0_model200_flat_col00_flat.csv,0,0,flat,0,1198,19.9833333333333,320,12,0.1,0.5,0,0.04,0,0.0473947711856742,0.0227121858802958,0.0345587830976733,0.0671190475358769,0.520787097139507,2,0.0588480801335559,0.000556483027267668,60,26.1467889908257,1.08543874016562,0.596256273296963,0.0949816296221021,0.586700067300011,0.847560744282271,1.44462356751166,0.501267823821677,/home/ubuntu/Graduation-Project/results/stage0_model200_ball_joint_pd_matlab/raw_traces/stage0_model200_flat_col00_flat.csv
stage0_model200_flat_col00_flat_env0,stage0_model200_flat_col00_flat.csv,0,0,flat,0,1198,19.9833333333333,320,16,0.1,0.5,0,0.04,0,0.0473947711856742,0.0248291585182598,0.0364099904429087,0.071059155000092,0.476120299832469,2,0.0303283249860879,0.000278241513633834,60,21.5846538782319,0.418095612002947,0.407729365970026,0.0444328061307116,0.586700067300011,0.614929178449682,1.04811506376602,0.324294819701168,/home/ubuntu/Graduation-Project/results/stage0_model200_ball_joint_pd_matlab/raw_traces/stage0_model200_flat_col00_flat.csv
stage0_model200_flat_col00_flat_env0,stage0_model200_flat_col00_flat.csv,0,0,flat,0,1198,19.9833333333333,320,24,0.1,0.5,0,0.04,0,0.0473947711856742,0.0310709660614514,0.0423590815086307,0.0839011129733102,0.344422068423382,2,0.325125208681135,0.000139120756816917,60,2.51876563803169,0.256720451820947,0.398268972799183,0.0423927194553433,0.586700067300011,1.52723799144103,2.60309837438637,0.157853130168228,/home/ubuntu/Graduation-Project/results/stage0_model200_ball_joint_pd_matlab/raw_traces/stage0_model200_flat_col00_flat.csv
stage0_model200_flat_col00_flat_env0,stage0_model200_flat_col00_flat.csv,0,0,flat,0,1198,19.9833333333333,320,32,0.1,0.5,0,0.04,0,0.0473947711856742,0.0417745291118533,0.0532045844575569,0.0995563300409029,0.118583589143262,2,0.883973288814691,0.596271563717307,60,0.650542118432027,0.132994386807752,0.276624159054801,0.0203277741667838,0.586700067300011,1.94307597277992,3.31187276272516,1.83536853272172,/home/ubuntu/Graduation-Project/results/stage0_model200_ball_joint_pd_matlab/raw_traces/stage0_model200_flat_col00_flat.csv
stage0_model200_flat_col00_flat_env0,stage0_model200_flat_col00_flat.csv,0,0,flat,0,1198,19.9833333333333,500,6,0.1,0.5,0,0.04,0,0.0473947711856742,0.0182392578025977,0.0328534686586479,0.0682722294946028,0.615163079253122,2,0.308430717863105,0.013494713411241,60,28.7322768974145,3.52543667804143,1.03123292233409,0.284106644971296,0.586700067300011,1.40085774648695,2.38768976614182,1.02751079811124,/home/ubuntu/Graduation-Project/results/stage0_model200_ball_joint_pd_matlab/raw_traces/stage0_model200_flat_col00_flat.csv
stage0_model200_flat_col00_flat_env0,stage0_model200_flat_col00_flat.csv,0,0,flat,0,1198,19.9833333333333,500,8,0.1,0.5,0,0.04,0,0.0473947711856742,0.0175407562088279,0.0322412795074771,0.0683544404556788,0.62990102557706,2,0.241513633834168,0.011686143572621,60,29.3327773144287,3.12506778707147,0.955297349307929,0.243778387300881,0.586700067300011,1.2999192443818,2.21564529618007,0.935882086767409,/home/ubuntu/Graduation-Project/results/stage0_model200_ball_joint_pd_matlab/raw_traces/stage0_model200_flat_col00_flat.csv
stage0_model200_flat_col00_flat_env0,stage0_model200_flat_col00_flat.csv,0,0,flat,0,1198,19.9833333333333,500,10,0.1,0.5,0,0.04,0,0.0473947711856742,0.0179717160848741,0.0320966349492878,0.0675145341703094,0.620808041999656,2,0.177100723427935,0.010016694490818,60,29.1326105087573,2.5197179112577,0.860046072690823,0.197562189154191,0.586700067300011,1.17823917935495,2.00824790216438,0.813241403423986,/home/ubuntu/Graduation-Project/results/stage0_model200_ball_joint_pd_matlab/raw_traces/stage0_model200_flat_col00_flat.csv
stage0_model200_flat_col00_flat_env0,stage0_model200_flat_col00_flat.csv,0,0,flat,0,1198,19.9833333333333,500,12,0.1,0.5,0,0.04,0,0.0473947711856742,0.018946527726365,0.032362309832812,0.0664879729203392,0.600240126655747,2,0.129660545353367,0.00890372843628269,60,28.0900750625521,1.84352501166349,0.751790964182534,0.15094073398537,0.586700067300011,1.04342862569604,1.7784702676069,0.668552280684584,/home/ubuntu/Graduation-Project/results/stage0_model200_ball_joint_pd_matlab/raw_traces/stage0_model200_flat_col00_flat.csv
stage0_model200_flat_col00_flat_env0,stage0_model200_flat_col00_flat.csv,0,0,flat,0,1198,19.9833333333333,500,16,0.1,0.5,0,0.04,0,0.0473947711856742,0.021403348907147,0.0336603538056902,0.0661841763579527,0.548402737861166,2,0.0820812465219811,0.00612131329994435,60,22.1267723102585,0.815537955607566,0.549272992068286,0.0805993253183922,0.586700067300011,0.801365572504738,1.36588628017825,0.405778663131246,/home/ubuntu/Graduation-Project/results/stage0_model200_ball_joint_pd_matlab/raw_traces/stage0_model200_flat_col00_flat.csv
stage0_model200_flat_col00_flat_env0,stage0_model200_flat_col00_flat.csv,0,0,flat,0,1198,19.9833333333333,500,24,0.1,0.5,0,0.04,0,0.0473947711856742,0.028088601101423,0.0389009054511143,0.0731497751390214,0.407348101937599,2,0.295214245965498,0.00306065664997218,60,6.87239366138449,0.594094284437247,0.588652751764634,0.092656508232399,0.586700067300011,1.44235324398976,2.45841670110497,0.215631394602717,/home/ubuntu/Graduation-Project/results/stage0_model200_ball_joint_pd_matlab/raw_traces/stage0_model200_flat_col00_flat.csv
