wall_time,step,value
1776143258.3108897,0,0.5150077939033508
1776143258.7518516,1,0.5080628395080566
1776143259.1901724,2,0.5168310403823853
1776143259.642585,3,0.5145003199577332
1776143260.0811577,4,0.5174984335899353
1776143260.5516608,5,0.5139157772064209
1776143261.0826485,6,0.5152794122695923
1776143261.5388432,7,0.5218961238861084
1776143261.9788177,8,0.5185097455978394
1776143262.4181702,9,0.5259348154067993
1776143262.8915508,10,0.5232983827590942
1776143263.3725348,11,0.5240654945373535
1776143263.8373382,12,0.5268291234970093
1776143264.2850995,13,0.5235242247581482
1776143264.7183707,14,0.531479001045227
1776143265.167154,15,0.5312997102737427
1776143265.6184614,16,0.5313670635223389
1776143266.0815432,17,0.5386244654655457
1776143266.589716,18,0.5369256734848022
1776143267.092714,19,0.5317217111587524
1776143267.6042128,20,0.5397547483444214
1776143268.1219153,21,0.5360820293426514
1776143268.6495938,22,0.5393196940422058
1776143269.2068992,23,0.5404442548751831
1776143269.7308517,24,0.5468266010284424
1776143270.2774303,25,0.5427423715591431
1776143270.7692835,26,0.5418885946273804
1776143271.2192934,27,0.5401898622512817
1776143271.6589737,28,0.5498461723327637
1776143272.127175,29,0.565177857875824
1776143272.5825934,30,0.5626983046531677
1776143273.0287747,31,0.5653440952301025
1776143273.4838743,32,0.5644375085830688
1776143273.973647,33,0.5651366710662842
1776143274.4552042,34,0.572476863861084
1776143274.9205701,35,0.5665591955184937
1776143275.4129038,36,0.580913782119751
1776143275.8679724,37,0.5881730914115906
1776143276.3960965,38,0.5819258689880371
1776143276.8653462,39,0.5870696306228638
1776143277.3751495,40,0.5867178440093994
1776143277.8682601,41,0.5952937602996826
1776143278.3310595,42,0.5934772491455078
1776143278.7822187,43,0.5990874767303467
1776143279.229215,44,0.5964871644973755
1776143279.753796,45,0.6008747220039368
1776143280.2994,46,0.6036089658737183
1776143280.7885985,47,0.6056808829307556
1776143281.2328901,48,0.6126832365989685
1776143281.6781251,49,0.6207591891288757
1776143282.150517,50,0.6195893287658691
1776143282.6099606,51,0.6362949013710022
1776143283.1210668,52,0.6335612535476685
1776143283.610393,53,0.6316155195236206
1776143284.049568,54,0.6370270848274231
1776143284.4932904,55,0.6413456201553345
1776143284.9699967,56,0.6401843428611755
1776143285.4312818,57,0.653479278087616
1776143285.9668853,58,0.6547151803970337
1776143286.4492028,59,0.6599113345146179
1776143286.8993325,60,0.6618446707725525
1776143287.3398364,61,0.6601448059082031
1776143287.7798593,62,0.6636836528778076
1776143288.2241805,63,0.6659067869186401
1776143288.6723115,64,0.6651220917701721
1776143289.1169643,65,0.6613251566886902
1776143289.5571795,66,0.6703702807426453
1776143290.026393,67,0.6701614260673523
1776143290.4653385,68,0.6704262495040894
1776143290.9223862,69,0.6835445761680603
1776143291.3744202,70,0.6743834018707275
1776143291.833122,71,0.6870077848434448
1776143292.2871487,72,0.6809157133102417
1776143292.7483647,73,0.683645486831665
1776143293.1949673,74,0.6857323050498962
1776143293.6324134,75,0.6871997714042664
1776143294.148079,76,0.6877252459526062
1776143294.6729283,77,0.695314884185791
1776143295.1357882,78,0.7040030360221863
1776143295.6122937,79,0.7081841230392456
1776143296.0642185,80,0.7149291038513184
1776143296.5020998,81,0.7166014909744263
1776143296.9517808,82,0.7186115980148315
1776143297.4552941,83,0.7241058349609375
1776143297.8993561,84,0.7382144927978516
1776143298.3418572,85,0.7421454191207886
1776143298.7885478,86,0.7462853789329529
1776143299.2970254,87,0.7395657300949097
1776143299.898683,88,0.7364477515220642
1776143300.3816838,89,0.7439305186271667
1776143300.9511251,90,0.7469357252120972
1776143301.4226654,91,0.7584583759307861
1776143301.9175951,92,0.7612971067428589
1776143302.4124608,93,0.7613657712936401
1776143302.8747354,94,0.7696593999862671
1776143303.314124,95,0.7552406787872314
1776143303.7632883,96,0.7627965211868286
1776143304.2410235,97,0.7536603808403015
1776143304.7123718,98,0.7466219663619995
1776143305.1594973,99,0.7527899742126465
1776143305.6161838,100,0.7578055262565613
1776143306.0695543,101,0.7572066187858582
1776143306.5205383,102,0.7644214630126953
1776143307.0050037,103,0.7650784254074097
1776143307.4802148,104,0.7753872871398926
1776143307.9165156,105,0.7789746522903442
1776143308.353447,106,0.7761038541793823
1776143308.8070817,107,0.7772900462150574
1776143309.2588778,108,0.7818745374679565
1776143309.7112277,109,0.7753995656967163
1776143310.2082353,110,0.7761804461479187
1776143310.673493,111,0.7733122110366821
1776143311.1112325,112,0.7701290845870972
1776143311.5468144,113,0.7725605368614197
1776143311.9959645,114,0.7670370936393738
1776143312.4404173,115,0.7669193148612976
1776143312.9013593,116,0.7584021091461182
1776143313.3408535,117,0.7588719129562378
1776143313.7821586,118,0.7549371719360352
1776143314.2180986,119,0.7699996829032898
1776143314.6723764,120,0.7655472755432129
1776143315.1399076,121,0.7644469141960144
1776143315.66625,122,0.7579407095909119
1776143316.091822,123,0.7735702395439148
1776143316.5183105,124,0.77018803358078
1776143316.9617066,125,0.7577345371246338
1776143317.4757388,126,0.7545688152313232
1776143317.97645,127,0.7612760066986084
1776143318.4281914,128,0.763197124004364
1776143318.8847198,129,0.7668075561523438
1776143319.370358,130,0.7774898409843445
1776143319.832896,131,0.7736910581588745
1776143320.3046162,132,0.7814868688583374
1776143320.8041182,133,0.7821113467216492
1776143321.4278996,134,0.7823472023010254
1776143322.0278971,135,0.7878484725952148
1776143322.576303,136,0.7872018814086914
1776143323.1639013,137,0.7863227725028992
1776143323.610712,138,0.7871555089950562
1776143324.1062038,139,0.7879623174667358
1776143324.5904648,140,0.7799558043479919
1776143325.0913398,141,0.7837103605270386
1776143325.5488834,142,0.788214921951294
1776143325.9859366,143,0.7872571349143982
1776143326.4288876,144,0.7887316942214966
1776143326.870489,145,0.7841410040855408
1776143327.326913,146,0.7909907102584839
1776143327.7951016,147,0.786672830581665
1776143328.2359278,148,0.7780114412307739
1776143328.696421,149,0.7771415710449219
1776143329.1365252,150,0.7803244590759277
1776143329.5800648,151,0.7825013399124146
1776143330.027457,152,0.775180459022522
1776143330.474581,153,0.7835006713867188
1776143330.919477,154,0.7785959243774414
1776143331.3681355,155,0.780074954032898
1776143331.8224647,156,0.7807259559631348
1776143332.267902,157,0.7737058401107788
1776143332.7403874,158,0.769518256187439
1776143333.187586,159,0.7778069376945496
1776143333.6512396,160,0.7817015051841736
1776143334.0945058,161,0.7906801104545593
1776143334.5443656,162,0.7821199297904968
1776143334.9922063,163,0.7778374552726746
1776143335.4414735,164,0.7858734130859375
1776143335.884159,165,0.783805251121521
1776143336.3608925,166,0.7831559181213379
1776143336.8030915,167,0.7815762758255005
1776143337.2418635,168,0.7833766937255859
1776143337.6960838,169,0.7902819514274597
1776143338.1399953,170,0.7894406318664551
1776143338.5998292,171,0.7906400561332703
1776143339.0532985,172,0.7982891798019409
1776143339.5085096,173,0.7954052686691284
1776143339.9781878,174,0.7947368621826172
1776143340.471117,175,0.7907023429870605
1776143340.968116,176,0.7997158765792847
1776143341.412809,177,0.8036737442016602
1776143341.8461845,178,0.7913295030593872
1776143342.2798147,179,0.7989201545715332
1776143342.7915025,180,0.7873638868331909
1776143343.2718349,181,0.7897669672966003
1776143343.7272243,182,0.7747673988342285
