group,tag_count,latest_mean
Action,5,0.9008572101593018
Command,2,0.00022544525563716888
Loss,4,35.17192576800153
Observation,11,1.1190697789530863
Perf,3,2346.812116384506
Policy,1,0.7415302395820618
Reward,6,0.9909918267900745
Termination,5,0.000390625
Tracking,2,0.3268793076276779
Train,4,1824.338134765625
episode,12,500.2967678643763
episode_per_step,6,0.5213856922467434
episode_reset,5,0.2
