J_axis,B_axis,tau_load,calibration_score,calibration_error_mean,calibration_rmse,calibration_relative_error_mean,calibration_sat_ratio,calibration_qdot_limit_rate,calibration_max_norm
0.14,16.0,-1.0,0.0804847250148256,0.06009871545917138,0.08004420046601549,0.5546380819007443,0.0009645169068684733,0.007845974069333928,1.0
0.135,16.0,-1.0,0.08048479291059873,0.06009661780034099,0.08004496392686568,0.554631837676023,0.0009645169068684733,0.007832062767792554,1.0
0.12,17.5,-2.0,0.08049803538169405,0.06026516322972699,0.08014051493208078,0.5581703203669379,0.001024799213547753,0.006125609778717564,1.0
0.125,17.5,-2.0,0.08050905691862016,0.06024946792030364,0.08015107275895551,0.5574370419577932,0.0010201621130339622,0.006139521080258936,1.0
0.13,17.5,-2.0,0.080511452312726,0.06024761372518175,0.08015346815306135,0.5571258113786106,0.0010201621130339622,0.006139521080258936,1.0
0.135,17.5,-2.0,0.08051326830108622,0.06025093433994581,0.08015505228639588,0.5570088885799551,0.0010201621130339622,0.006144158180772727,1.0
0.14,17.5,-2.0,0.08051437168088536,0.060255221788986985,0.08015592381116934,0.5569793126700657,0.0010201621130339622,0.006148795281286518,1.0
0.115,15.5,-1.0,0.0805443900432223,0.06010441540416226,0.08007766587650926,0.5548292397085818,0.0009645169068684733,0.00836996642739228,1.0
0.12,15.5,-1.0,0.08055718876730128,0.06010854337793911,0.08008976903551117,0.554454863622051,0.000969154007382264,0.008379240628419863,1.0
0.12,17.0,-2.0,0.08056013800546964,0.060269118137645794,0.08017525866282502,0.5573943612438733,0.001024799213547753,0.006672787639344871,1.0
0.125,15.5,-1.0,0.08056273087295657,0.060115115014255815,0.08009577485121784,0.5543095956614696,0.0009645169068684733,0.00837460352790607,1.0
0.13,15.5,-1.0,0.0805647534686596,0.06011968350004152,0.08009756559189518,0.5542559164877597,0.0009645169068684733,0.008379240628419863,1.0
0.135,15.5,-1.0,0.08056549801537201,0.060122557253786596,0.08009738271850483,0.5542469504290234,0.000969154007382264,0.008393151929961234,1.0
0.14,15.5,-1.0,0.08056561844382261,0.06012384787787367,0.0800961120168013,0.5542585829016821,0.000969154007382264,0.008420974533043978,1.0
0.125,17.0,-2.0,0.08056579245378491,0.06026200128017606,0.08018160867621735,0.5568798940097739,0.001024799213547753,0.006658876337803499,1.0
0.13,17.0,-2.0,0.08056872463449206,0.06026452333215877,0.08018523642200157,0.5566750418390904,0.001024799213547753,0.006644965036262126,1.0
0.135,17.0,-2.0,0.08057070489331486,0.06026873596987151,0.08018675297077299,0.556602400637417,0.001024799213547753,0.006654239237289708,1.0
0.14,17.0,-2.0,0.08057150671556744,0.06027265331811944,0.08018709108297419,0.5565910956279064,0.001024799213547753,0.006663513438317289,1.0
0.115,16.5,-2.0,0.08059105682338329,0.060287312974561115,0.08018160084801557,0.5575047607327076,0.001024799213547753,0.007164320293806689,1.0
0.10500000000000001,14.5,-1.0,0.08059809977365734,0.06010719740287856,0.08006390579446865,0.5547409239212225,0.0009645169068684733,0.009719362676905385,1.0
0.11,15.0,-1.0,0.08061380017777799,0.0601278658874522,0.08011345703233996,0.5548469591454807,0.000969154007382264,0.009037708901378146,1.0
0.125,19.5,0.0,0.08061423512975294,0.060632710194652634,0.08032998086825756,0.5665245557199423,0.0009320572032719382,0.004753028026635506,1.0
0.12,16.5,-2.0,0.080624916002147,0.06028271772855936,0.08021430075165083,0.5567516406218436,0.001024799213547753,0.007187505796375643,1.0
0.125,16.5,-2.0,0.08063164980844562,0.06028293308792652,0.08022103455794945,0.5564046465738108,0.001024799213547753,0.007187505796375643,1.0
0.13,16.5,-2.0,0.0806343237099952,0.060287439379668704,0.08022463587960178,0.5562713150001578,0.001024799213547753,0.007168957394320479,1.0
0.135,16.5,-2.0,0.08063563737303804,0.06029178670322381,0.08022571768761894,0.5562293776520583,0.0010201621130339622,0.007178231595348061,1.0
0.14,16.5,-2.0,0.08063609793446824,0.06029498145314564,0.08022548268397207,0.556230253924801,0.0010201621130339622,0.007192142896889433,1.0
0.115,15.0,-1.0,0.08064115790646612,0.060133791393958184,0.08014220589118223,0.5542632307374191,0.0009645169068684733,0.009014523398809192,1.0
0.12,15.0,-1.0,0.08065192652463343,0.06014146975881936,0.08015297450934955,0.554016215296303,0.0009598798063546825,0.009019160499322984,1.0
0.125,15.0,-1.0,0.08065710148655618,0.060148293918905416,0.0801581494712723,0.553923748562467,0.0009552427058408918,0.009023797599836774,1.0
0.14,15.0,-1.0,0.08065716468203878,0.06015453375316398,0.08015658968157506,0.553907972638773,0.0009506056053271011,0.0090608944039471,1.0
0.135,15.0,-1.0,0.0806577254633215,0.060154055508511044,0.08015830973798624,0.5538917463155274,0.0009506056053271011,0.009037708901378146,1.0
0.13,15.0,-1.0,0.08065800664607413,0.060152097807776056,0.08015905463079025,0.5538913129116687,0.0009506056053271011,0.009028434700350566,1.0
0.1,13.5,-1.0,0.08066146259418128,0.06003481728068006,0.08001412336245609,0.5531680724363032,0.0009459685048133103,0.012000816129690428,1.0
0.115,16.0,-2.0,0.08068595797249589,0.06030867827330592,0.08024566527871146,0.5567780407606465,0.001024799213547753,0.007781054662140857,1.0
0.12,16.0,-2.0,0.0807031443453428,0.06030656904656092,0.0802621560864813,0.5562231110607192,0.001024799213547753,0.007794965963682229,1.0
0.11,15.5,-2.0,0.08070395637298017,0.060318680827643634,0.0802335225258561,0.5568741861846598,0.0010201621130339622,0.008388514829447443,1.0
0.125,16.0,-2.0,0.08071002027166695,0.0603111687063543,0.08026903201280544,0.5559943761771339,0.0010201621130339622,0.00779960306419602,1.0
0.13,16.0,-2.0,0.08071385363205497,0.06031623782517725,0.0802719379530907,0.5559090156831173,0.0010201621130339622,0.007818151466251182,1.0
0.14,16.0,-2.0,0.08071499728367679,0.06032270956742606,0.0802716904745584,0.5558992142731476,0.0010201621130339622,0.007845974069333928,1.0
0.135,16.0,-2.0,0.08071508910492121,0.06032018400422286,0.08027247786087989,0.5558886962167748,0.0010201621130339622,0.007832062767792554,1.0
0.11,16.0,0.0,0.08071669599847493,0.06042522275212929,0.08021357059272864,0.5617493396032177,0.0009042346001891938,0.009158273514736706,1.0
0.11,14.5,-1.0,0.08072960352442621,0.06016283441791429,0.08019540954523752,0.5541938485673361,0.0009598798063546825,0.009723999777419176,1.0
0.115,14.5,-1.0,0.08075072265616993,0.06017230582736053,0.08021583311190417,0.5537933502661183,0.0009459685048133103,0.00975182238050192,1.0
0.12,14.5,-1.0,0.08076053117719757,0.06018146315889816,0.08022540977790613,0.5536350279180203,0.0009459685048133103,0.00975645948101571,1.0
0.14,14.5,-1.0,0.08076175331330711,0.06019130526342936,0.08022616820396428,0.5535887692383383,0.0009459685048133103,0.009765733682043292,1.0
0.135,14.5,-1.0,0.080763823895776,0.060191570924275684,0.08022823878643316,0.5535685564044106,0.0009459685048133103,0.009765733682043292,1.0
0.13,14.5,-1.0,0.08076468773828951,0.060190540173166066,0.08022956633899807,0.5535612945165995,0.0009459685048133103,0.00975645948101571,1.0
0.125,14.5,-1.0,0.08076501684718683,0.060187712484014264,0.080229431737844,0.5535782589232808,0.0009459685048133103,0.009765733682043292,1.0
0.115,15.5,-2.0,0.08077524821734418,0.06033646429976861,0.08030620550037425,0.5561705458076064,0.0010201621130339622,0.008360692226364699,1.0
0.12,15.5,-2.0,0.08078860319225284,0.060340134346379214,0.08031909676523152,0.5557896689879819,0.0010201621130339622,0.00836996642739228,1.0
0.125,15.5,-2.0,0.08079539462148619,0.060346636165719655,0.0803254244844135,0.5556413229243421,0.001024799213547753,0.00837460352790607,1.0
0.13,15.5,-2.0,0.08079789698268568,0.06035144373457749,0.0803274631355616,0.5555880052395672,0.001024799213547753,0.008383877728933653,1.0
0.14,15.5,-2.0,0.08079808453385443,0.06035642777812812,0.08032602770155053,0.5555988248021965,0.001024799213547753,0.008416337432530188,1.0
0.135,15.5,-2.0,0.08079851150004373,0.06035469306056935,0.0803273820878426,0.5555819951671551,0.001024799213547753,0.008397789030475025,1.0
0.14,20.0,0.0,0.08080170638711585,0.0607489108854727,0.08054318803347202,0.5664867767680215,0.0009366943037857288,0.004233672769090943,1.0
0.10500000000000001,14.0,-1.0,0.08080770352714388,0.060188336106825634,0.08023200749835675,0.5542613760285616,0.0009598798063546825,0.010554040769387717,1.0
0.12,18.5,0.0,0.08080903599008772,0.06028538094252146,0.07993378326810972,0.5629589193046459,0.0009042346001891938,0.01660081983937084,1.0
0.135,20.0,0.0,0.0808096540124145,0.06076138051575747,0.08055090380374497,0.5668695776851572,0.0009413314042995196,0.004233672769090943,1.0
0.14,19.5,0.0,0.08081056850274179,0.06072998275827516,0.08053582029729969,0.5658373271606427,0.0009459685048133103,0.0045489956040287135,1.0
0.10500000000000001,14.5,-2.0,0.0808134521191194,0.06034562873359778,0.08027624402459675,0.556156127990481,0.0010201621130339622,0.009723999777419176,1.0
0.135,19.5,0.0,0.08081364578843421,0.0607347554924994,0.0805391294380178,0.5660876522935049,0.0009413314042995196,0.0045489956040287135,1.0
0.13,19.5,0.0,0.080826301299293,0.0607594147629248,0.08055178494887659,0.5667268105219555,0.0009413314042995196,0.0045489956040287135,1.0
0.14,19.0,0.0,0.08082909690579974,0.06071631824599887,0.0805353365882511,0.565230078473809,0.0009459685048133103,0.004929237846159553,1.0
0.13,20.0,0.0,0.08082950573265736,0.0608031948612674,0.08057214665414197,0.5677976265662069,0.0009413314042995196,0.004205850166008198,1.0
0.135,19.0,0.0,0.08083014018136184,0.060716582093665546,0.08053637986381319,0.5653897236491703,0.0009459685048133103,0.004929237846159553,1.0
0.13,19.0,0.0,0.08083475995960378,0.060728565160713614,0.08054215891718358,0.5658175598652074,0.0009413314042995196,0.004910689444104391,1.0
0.125,19.0,0.0,0.0808427092223743,0.06076557633355262,0.08054964446990272,0.5668146576999328,0.0009413314042995196,0.0049199636451319724,1.0
0.1,13.5,-2.0,0.08084452909533098,0.060260310922800875,0.08019417574827183,0.5545291477740564,0.0010108879120063806,0.011996179029176638,1.0
0.11,15.0,-2.0,0.08084541972324572,0.060368237859006725,0.08034206246247373,0.5562670064405978,0.001024799213547753,0.009042346001891938,1.0
0.135,18.5,0.0,0.08085213110521226,0.060705358859448534,0.08054144537078828,0.564756945870443,0.0009227830022443567,0.005290931686235231,1.0
0.14,18.5,0.0,0.08085227966952693,0.06070740158326801,0.08054159393510295,0.5646569787196684,0.0009227830022443567,0.005290931686235231,1.0
0.13,18.5,0.0,0.0808536041857064,0.06070947174731192,0.08054315030630811,0.5650384361309099,0.0009320572032719382,0.005277020384693859,1.0
0.11,14.0,-1.0,0.080858337932389,0.06020747004282052,0.08028264190360188,0.5536700986709988,0.0009413314042995196,0.010572589171442881,1.0
0.115,17.0,0.0,0.08085995704939943,0.060669812073631195,0.08048342448767962,0.5645385539354935,0.000918145901730566,0.0066125053326655915,1.0
0.125,18.5,0.0,0.08086062887208348,0.06073283552778137,0.08055040684771088,0.5657428397818236,0.0009320572032719382,0.005272383284180068,1.0
0.12,18.0,0.0,0.08086217931591742,0.06073044816559216,0.08053178590430983,0.5658119345705637,0.0009320572032719382,0.005675811028879862,1.0
0.115,14.0,-1.0,0.08087385971397282,0.06021957799534674,0.08029932296031414,0.5534078688403918,0.0009413314042995196,0.010549403668873927,1.0
0.115,15.0,-2.0,0.08087581046971082,0.060374875316163854,0.08037384433909298,0.5556854619083768,0.0010201621130339622,0.009019160499322984,1.0
0.12,14.0,-1.0,0.08088288027376632,0.060228469697985745,0.08030741610000489,0.5533067046944216,0.0009413314042995196,0.01056795207092909,1.0
0.13,18.0,0.0,0.08088467965704321,0.06069972503459393,0.08055359068035856,0.56435655722539,0.000918145901730566,0.005703633631962607,1.0
0.135,18.0,0.0,0.08088516348233249,0.060700059407730066,0.08055384265062214,0.5641739074502801,0.000918145901730566,0.005708270732476398,1.0
0.14,14.0,-1.0,0.08088549925527733,0.06023454583575975,0.08030562983602779,0.5533015825657135,0.0009413314042995196,0.010656056980691114,1.0
0.14,18.0,0.0,0.080885696774749,0.06070317476450403,0.08055437594303864,0.5641138237965476,0.000918145901730566,0.005708270732476398,1.0
0.125,14.0,-1.0,0.08088603900235876,0.06023354673854401,0.08031034297357163,0.5532724385988077,0.0009413314042995196,0.010572589171442881,1.0
0.13,14.0,-1.0,0.0808864330893944,0.06023530720662399,0.08030980964050452,0.5532655934686935,0.0009366943037857288,0.010595774674011835,1.0
0.135,14.0,-1.0,0.08088643362983716,0.06023545235155032,0.08030795534074177,0.5532777255316834,0.0009366943037857288,0.01063287147812216,1.0
0.12,15.0,-2.0,0.08088718236864562,0.06038222299006315,0.08038498438300208,0.5554318486009966,0.0010201621130339622,0.009023797599836774,1.0
0.125,18.0,0.0,0.08088784880688957,0.060710307519802956,0.08055583241010215,0.5648283012191174,0.0009320572032719382,0.005708270732476398,1.0
0.125,15.0,-2.0,0.08089239686251963,0.06038902877550502,0.08039043073190179,0.5553367169717476,0.0010201621130339622,0.009019160499322984,1.0
0.14,15.0,-2.0,0.08089324299746369,0.06039645462970986,0.08038895831658895,0.5553316183957427,0.0010201621130339622,0.009065531504460891,1.0
0.13,15.0,-2.0,0.08089371909936427,0.06039311848266211,0.08039152111372073,0.5553054747723489,0.0010201621130339622,0.009023797599836774,1.0
0.135,15.0,-2.0,0.08089393483318386,0.060395504389963335,0.08039080942743757,0.5553098522529104,0.0010201621130339622,0.009042346001891938,1.0
0.12,17.5,0.0,0.08092138043344373,0.0607190705612901,0.08056896079439563,0.5648145103886922,0.0009227830022443567,0.006125609778717564,1.0
0.125,17.5,0.0,0.08092454705000444,0.06069958814928422,0.08057143184587928,0.564053753086399,0.0009227830022443567,0.006139521080258936,1.0
0.13,17.5,0.0,0.08092545379221967,0.06069713789182443,0.0805725704431202,0.5637431797414353,0.0009135088012167752,0.006144158180772727,1.0
0.135,17.5,0.0,0.08092607854873682,0.06069972971429914,0.08057342705466303,0.5636261630250662,0.0009042346001891938,0.006148795281286518,1.0
0.14,17.5,0.0,0.08092675188833075,0.06070305672856206,0.08057386853923128,0.5635926117358083,0.0009042346001891938,0.006153432381800308,1.0
0.12,18.5,-3.0,0.08093854595393929,0.06038475148487484,0.08005471459601078,0.562185156506403,0.0010618960176580789,0.01661473114091221,1.0
0.11,14.5,-2.0,0.08096645238282163,0.060413514121163324,0.0804287805782476,0.5557053341193003,0.0010294363140615436,0.009723999777419176,1.0
0.10500000000000001,13.5,-1.0,0.08096708807161496,0.060243941336700954,0.08034641216784406,0.5536733189153888,0.0009413314042995196,0.011472186671118283,1.0
0.12,17.0,0.0,0.08097208342043981,0.060706723222243485,0.08059300045343741,0.5639005795858583,0.0009135088012167752,0.00666815053883108,1.0
0.125,17.0,0.0,0.08097449280883665,0.06069884116953692,0.0805965691169627,0.5633858691478297,0.0009042346001891938,0.006654239237289708,1.0
0.13,17.0,0.0,0.08097643446543279,0.060700824903756244,0.08059920633863592,0.5631831740936025,0.0009042346001891938,0.006640327935748335,1.0
0.135,17.0,0.0,0.08097782028377747,0.06070422304014849,0.08060012844692921,0.5631092697920732,0.0009042346001891938,0.006649602136775917,1.0
0.14,17.0,0.0,0.08097836725057965,0.06070710516089266,0.08060021170368002,0.5630919719083322,0.0009042346001891938,0.006658876337803499,1.0
0.115,14.5,-2.0,0.08098935634728431,0.060422817161917164,0.08045029341255613,0.555298334989267,0.001024799213547753,0.00975645948101571,1.0
0.11,13.5,-1.0,0.08099896214674689,0.06026181231381474,0.08037921366307875,0.5532597752930184,0.0009413314042995196,0.011453638269063121,1.0
0.12,14.5,-2.0,0.08099918447675461,0.06043162319348605,0.08046012154202643,0.5551321119740182,0.0010201621130339622,0.009761096581529502,1.0
0.14,14.5,-2.0,0.08100007611691167,0.06044285963373399,0.08046101318218349,0.5550974333898019,0.0010155250125201715,0.009765733682043292,1.0
0.135,14.5,-2.0,0.08100231649420456,0.060442648550754506,0.08046325355947638,0.5550709379118601,0.0010155250125201715,0.009765733682043292,1.0
0.13,14.5,-2.0,0.08100367307165593,0.06044113583920839,0.08046461013692775,0.5550583965578374,0.0010201621130339622,0.009761096581529502,1.0
0.125,14.5,-2.0,0.08100387658850591,0.06043791699221956,0.08046434994372637,0.5550728804843529,0.0010201621130339622,0.009770370782557084,1.0
0.115,16.5,0.0,0.0810095088397327,0.06071660908820543,0.08060561738498152,0.5639314454074557,0.0009135088012167752,0.007164320293806689,1.0
0.115,13.5,-1.0,0.08101243118020957,0.060274400837661064,0.08039314640659281,0.5530896669406633,0.0009413314042995196,0.01144436406803554,1.0
0.12,13.5,-1.0,0.0810189112295343,0.060282240546931216,0.08039962645591754,0.5530259496521532,0.0009413314042995196,0.01144436406803554,1.0
0.14,13.5,-1.0,0.08101904931217742,0.060284576996072044,0.08039559114809826,0.553052441062285,0.0009413314042995196,0.011527831877283772,1.0
0.135,13.5,-1.0,0.0810204851758868,0.060286155132021006,0.08039818628693608,0.553025560531743,0.0009413314042995196,0.011504646374714819,1.0
0.13,13.5,-1.0,0.08102160166987243,0.06028684029829635,0.08040046205605017,0.5530088651161604,0.0009413314042995196,0.011481460872145865,1.0
0.125,19.5,-3.0,0.08102176164216719,0.06096219332265765,0.08073078358492683,0.5674285934768756,0.001075807319199451,0.004743753825607924,1.0
0.125,13.5,-1.0,0.08102178768661801,0.060286098159432255,0.0804015754928985,0.5530080246571568,0.0009413314042995196,0.011462912470090703,1.0
0.12,16.5,0.0,0.08102974808526317,0.060705987984331106,0.08062516106543492,0.5631361056480021,0.0009042346001891938,0.007187505796375643,1.0
0.125,16.5,0.0,0.08103516822712137,0.06070602142392561,0.08063058120729312,0.562796453642722,0.0009042346001891938,0.007187505796375643,1.0
0.13,16.5,0.0,0.08103703180746863,0.06070984647956564,0.08063337220774315,0.5626645689266461,0.0009042346001891938,0.007168957394320479,1.0
0.135,16.5,0.0,0.08103788533170009,0.060713206993073685,0.08063399387694892,0.5626195129002795,0.000899597499675403,0.007178231595348061,1.0
0.14,16.5,0.0,0.08103848957423695,0.060715439192959984,0.08063367069938303,0.5626136415466958,0.0009042346001891938,0.007192142896889433,1.0
