wall_time,step,value
1776414555.0847132,0,0.02688465267419815
1776414556.4691868,1,0.04951003938913345
1776414557.8657563,2,0.0288835521787405
1776414559.2599518,3,0.04196649789810181
1776414560.6591585,4,0.07399194687604904
1776414562.043877,5,0.16558010876178741
1776414563.440065,6,0.2101486772298813
1776414564.8367283,7,0.2769150733947754
1776414566.2223704,8,0.35195422172546387
1776414567.6010358,9,0.4556759297847748
1776414568.98496,10,0.3218473792076111
1776414570.3703465,11,0.34236711263656616
1776414571.774689,12,0.34134918451309204
1776414573.1598704,13,0.42883074283599854
1776414574.6054862,14,0.500449538230896
1776414576.0001595,15,0.6348912119865417
1776414577.4039304,16,0.6336272954940796
1776414578.8082566,17,0.4944450855255127
1776414580.196152,18,0.4078505039215088
1776414581.577886,19,0.5227198600769043
1776414582.9751267,20,0.5146541595458984
1776414584.3797653,21,0.6153337955474854
1776414585.8071997,22,0.5654364824295044
1776414587.2076232,23,0.5586256980895996
1776414588.6181123,24,0.5723649263381958
1776414590.0141246,25,0.6558448076248169
1776414591.4133682,26,0.6400357484817505
1776414592.816278,27,0.6496067643165588
1776414594.2116377,28,0.5676711797714233
1776414595.58207,29,0.43804407119750977
1776414596.9845877,30,0.6227471828460693
1776414598.4061763,31,0.6128573417663574
1776414599.820352,32,0.5704257488250732
1776414601.2409194,33,0.5085334777832031
1776414602.6264625,34,0.5303129553794861
1776414604.0082455,35,0.5308119058609009
1776414605.389695,36,0.5254384279251099
1776414606.7966049,37,0.45584291219711304
1776414608.1544015,38,0.3869655728340149
1776414609.5185318,39,0.44731196761131287
1776414610.8868253,40,0.409336656332016
1776414612.2611938,41,0.36476272344589233
1776414613.6457033,42,0.26970574259757996
1776414615.0250201,43,0.21383091807365417
1776414616.4033349,44,0.20617598295211792
1776414617.814712,45,0.17475329339504242
1776414619.2148292,46,0.11540190875530243
1776414620.5973146,47,0.0829285979270935
1776414621.9844463,48,-0.012627526186406612
1776414623.3359847,49,-0.10843276977539062
1776414624.7407663,50,-0.10513745248317719
1776414626.122328,51,-0.175370454788208
1776414627.5526679,52,-0.19607749581336975
1776414628.936196,53,-0.19497160613536835
1776414630.2863054,54,-0.3310624063014984
1776414631.690999,55,-0.46232593059539795
1776414633.0620604,56,-0.5222517848014832
1776414634.4539776,57,-0.4574345350265503
1776414635.8152628,58,-0.38225817680358887
1776414637.1712174,59,-0.4511428773403168
1776414638.559308,60,-0.5005977153778076
1776414639.9524293,61,-0.574288010597229
1776414641.358244,62,-0.6039533615112305
1776414642.7372792,63,-0.614708423614502
1776414644.08785,64,-0.7560456991195679
1776414645.451816,65,-0.7542433738708496
1776414646.80895,66,-0.7597917318344116
1776414648.1991916,67,-0.6912088394165039
1776414649.600131,68,-0.6974567770957947
1776414650.9608812,69,-0.8645955324172974
1776414652.3296428,70,-0.8304335474967957
1776414653.7040234,71,-0.8274855613708496
1776414655.093057,72,-0.750666618347168
1776414656.4952903,73,-0.6388415098190308
1776414657.849974,74,-0.6771697402000427
1776414659.2399895,75,-0.7191985845565796
1776414660.6147254,76,-0.7148087024688721
1776414662.0062568,77,-0.6699268817901611
1776414663.3870926,78,-0.6054865121841431
1776414664.778741,79,-0.7143994569778442
1776414666.1791735,80,-0.6754758358001709
1776414667.5839822,81,-0.6365923881530762
1776414668.9959023,82,-0.5711557865142822
1776414670.383332,83,-0.5888521075248718
1776414671.760697,84,-0.6862185001373291
1776414673.148595,85,-0.6410499811172485
1776414674.530204,86,-0.5801798701286316
1776414675.9233556,87,-0.4817454516887665
1776414677.3320858,88,-0.5124240517616272
1776414678.7085438,89,-0.6225523948669434
1776414680.1092677,90,-0.5743797421455383
1776414681.4999464,91,-0.5878316760063171
1776414682.904348,92,-0.5315259099006653
1776414684.3149102,93,-0.4679744243621826
1776414685.7081656,94,-0.5547882914543152
1776414687.0968666,95,-0.5394903421401978
1776414688.4894285,96,-0.5243440866470337
1776414689.8854055,97,-0.5146470069885254
1776414691.266389,98,-0.5282258987426758
1776414692.6494288,99,-0.572036862373352
1776414694.0311992,100,-0.5550194382667542
1776414695.444053,101,-0.5580479502677917
1776414696.8479843,102,-0.47223544120788574
1776414698.230567,103,-0.42975419759750366
1776414699.6461203,104,-0.47605228424072266
1776414701.050151,105,-0.5039722919464111
1776414702.445897,106,-0.47122249007225037
1776414703.8422737,107,-0.45551735162734985
1776414705.2241633,108,-0.46274566650390625
1776414706.6205292,109,-0.531475305557251
1776414708.0382214,110,-0.5058102011680603
1776414709.4482322,111,-0.4925703704357147
1776414710.8552132,112,-0.43141159415245056
1776414712.2391415,113,-0.42067211866378784
1776414713.615053,114,-0.44567108154296875
1776414715.00536,115,-0.3753539025783539
1776414716.4128246,116,-0.3475082814693451
1776414717.8048048,117,-0.28921234607696533
1776414719.2038417,118,-0.25967028737068176
1776414720.6137452,119,-0.24772301316261292
1776414722.0390968,120,-0.19341802597045898
1776414723.439188,121,-0.16803786158561707
1776414724.8571265,122,-0.19086527824401855
1776414726.2829437,123,-0.24652734398841858
1776414727.676838,124,-0.2708616256713867
1776414729.0759263,125,-0.21830037236213684
1776414730.4867482,126,-0.2031705230474472
1776414731.8838294,127,-0.19236837327480316
1776414733.2662172,128,-0.2221226692199707
1776414734.6540234,129,-0.19267630577087402
1776414736.0741942,130,-0.1458987593650818
1776414737.4698987,131,-0.12302260845899582
1776414738.8764126,132,-0.07757332921028137
1776414740.2905834,133,-0.023931315168738365
1776414741.70435,134,0.015423623844981194
1776414743.1189802,135,0.019138948991894722
1776414744.525496,136,0.027284672483801842
1776414745.9268653,137,0.006372933741658926
1776414747.3564587,138,-0.0029989872127771378
1776414748.745009,139,0.04170141741633415
1776414750.1630642,140,0.06086818128824234
1776414751.556964,141,0.052558839321136475
1776414752.9830585,142,0.05497708171606064
1776414754.3798532,143,0.048799168318510056
1776414755.7942052,144,0.1060853824019432
1776414757.185972,145,0.10478144884109497
1776414758.596181,146,0.10567514598369598
1776414760.0094452,147,0.12186920642852783
1776414761.406464,148,0.07832704484462738
1776414762.8064475,149,0.08174346387386322
1776414764.2370493,150,0.08171326667070389
1776414765.6503701,151,0.049052949994802475
1776414767.07719,152,0.02422640286386013
1776414768.490263,153,0.03002568706870079
1776414769.9021628,154,0.05593785643577576
1776414771.325852,155,0.09325939416885376
1776414772.7277744,156,0.09362374246120453
1776414774.128109,157,0.0654757022857666
1776414775.5188875,158,0.022556936368346214
1776414776.902563,159,0.09339135885238647
1776414778.2919421,160,0.11039513349533081
1776414779.6862774,161,0.09544238448143005
1776414781.0923223,162,0.03427588567137718
1776414782.4941509,163,0.030575159937143326
1776414783.8809829,164,0.052697353065013885
1776414785.2921846,165,0.04330804944038391
1776414786.68728,166,0.06681251525878906
1776414788.1060147,167,0.016314294189214706
1776414789.4910033,168,-0.04479709267616272
1776414790.876279,169,0.024414420127868652
1776414792.2791996,170,0.08118514716625214
1776414793.6831403,171,0.11158543825149536
1776414795.0803115,172,0.06710183620452881
1776414796.4592934,173,0.06765800714492798
1776414797.8267398,174,0.09754734486341476
1776414799.2161856,175,0.09693911671638489
1776414800.6200786,176,0.11349853873252869
1776414802.0364454,177,0.07163244485855103
1776414803.4285097,178,0.04868108034133911
1776414804.8098238,179,0.0461357943713665
1776414806.2144725,180,0.04049296677112579
1776414807.6107662,181,0.03729630261659622
1776414809.0091434,182,0.051010143011808395
1776414810.397335,183,-0.023016586899757385
1776414811.7767575,184,0.018848847597837448
1776414813.1615386,185,0.08205076307058334
1776414814.5581293,186,0.11351767182350159
1776414815.9452581,187,0.0960909053683281
1776414817.3453758,188,0.01761382445693016
1776414818.7291896,189,0.07405360043048859
1776414820.1252239,190,0.11180376261472702
1776414821.5380394,191,0.12062238901853561
1776414822.9550018,192,0.07481531798839569
1776414824.367457,193,-0.02115222066640854
1776414825.7469382,194,-0.0002142557641491294
1776414827.156715,195,0.027273481711745262
1776414828.5770109,196,0.027882259339094162
1776414829.977575,197,-0.010338257998228073
1776414831.3785362,198,-0.07131962478160858
1776414832.7723098,199,-0.0015918845310807228
1776414834.1485212,200,0.04305129498243332
1776414835.5750132,201,0.06255404651165009
1776414836.9732254,202,0.04028695076704025
1776414838.3799129,203,-0.02738230675458908
1776414839.7599094,204,0.046890001744031906
1776414841.1532054,205,0.058725982904434204
1776414842.5704477,206,0.07697542756795883
1776414843.9609747,207,0.09599119424819946
1776414845.375117,208,0.03813925012946129
1776414846.7756417,209,0.11173510551452637
1776414848.2025368,210,0.08712923526763916
1776414849.5971882,211,0.05160683020949364
1776414851.0052793,212,0.029095839709043503
1776414852.4052882,213,-0.04116770625114441
1776414853.7973876,214,0.015012066811323166
1776414855.185419,215,0.024338310584425926
1776414856.5968971,216,0.038793161511421204
1776414857.9974377,217,0.047055862843990326
1776414859.3938026,218,-0.035274870693683624
1776414860.7795687,219,0.026092788204550743
1776414862.166204,220,0.07093122601509094
1776414863.56057,221,0.10349472612142563
1776414864.9827778,222,0.051878899335861206
1776414866.3706555,223,-0.03349845111370087
1776414867.7615848,224,0.06369674205780029
1776414869.1704252,225,0.09191381931304932
1776414870.5561619,226,0.11853474378585815
1776414871.9635825,227,0.09273948520421982
1776414873.3579853,228,0.023495733737945557
1776414874.7361174,229,0.13319264352321625
1776414876.1200655,230,0.17198655009269714
1776414877.5269058,231,0.18887417018413544
1776414878.9334028,232,0.10573621839284897
1776414880.3203397,233,0.009191952645778656
1776414881.6981187,234,0.10993455350399017
1776414883.104721,235,0.11783823370933533
1776414884.5321035,236,0.1085556149482727
1776414885.9312732,237,0.07989804446697235
1776414887.3251026,238,0.01132045965641737
1776414888.70724,239,0.07756346464157104
1776414890.1067605,240,0.059173718094825745
1776414891.4976656,241,0.09425394982099533
1776414892.9102566,242,0.08519378304481506
1776414894.3166227,243,-0.021667536348104477
1776414895.6933827,244,0.04924192279577255
1776414897.0870543,245,0.08562907576560974
1776414898.507347,246,0.1398238241672516
1776414899.9016614,247,0.12325823307037354
1776414901.3103075,248,0.013467453420162201
1776414902.7003603,249,0.08969929069280624
1776414904.1074164,250,0.11316569894552231
1776414905.5285225,251,0.15414094924926758
1776414906.9347527,252,0.15018343925476074
1776414908.330849,253,0.046696778386831284
1776414909.732131,254,0.12650391459465027
1776414911.138693,255,0.12048126757144928
1776414912.5356178,256,0.1625399887561798
1776414913.9410152,257,0.14926300942897797
1776414915.354067,258,0.05352464318275452
1776414916.7379358,259,0.1826588362455368
1776414918.148108,260,0.2241165041923523
1776414919.5546682,261,0.27121883630752563
1776414920.9876435,262,0.18997421860694885
1776414922.3963828,263,0.0610094889998436
1776414923.7902195,264,0.15733513236045837
1776414925.1840084,265,0.2621171474456787
1776414926.5743232,266,0.3341960906982422
1776414927.9611986,267,0.29658064246177673
1776414929.3502994,268,0.10944844782352448
1776414930.7286963,269,0.15456026792526245
1776414932.14403,270,0.15710845589637756
1776414933.6100848,271,0.2188328206539154
1776414935.0912046,272,0.24576394259929657
1776414936.5253816,273,0.11360687017440796
1776414937.9580538,274,0.2478226125240326
1776414939.3661616,275,0.3066478669643402
1776414940.7962906,276,0.3538949489593506
1776414942.2183876,277,0.2813138961791992
1776414943.6403587,278,0.09041690826416016
1776414945.052255,279,0.1915559023618698
1776414946.4778173,280,0.2221800535917282
1776414947.8997688,281,0.3277132213115692
1776414949.328659,282,0.34299135208129883
1776414950.7397497,283,0.1718030869960785
1776414952.2311413,284,0.24640795588493347
1776414953.6913621,285,0.322039932012558
1776414955.141301,286,0.4303860366344452
1776414956.6363175,287,0.3696560263633728
1776414958.117408,288,0.14949792623519897
1776414959.5537136,289,0.26774805784225464
1776414960.996849,290,0.29102107882499695
1776414962.4712555,291,0.44607090950012207
1776414963.9230907,292,0.3873717486858368
1776414965.3771052,293,0.15048494935035706
1776414966.8201115,294,0.36938413977622986
1776414968.2733026,295,0.334143728017807
1776414969.7323484,296,0.4019874036312103
1776414971.1778772,297,0.266638845205307
1776414972.628322,298,0.11470402777194977
1776414974.0933807,299,0.29480987787246704
1776414975.523184,300,0.34364670515060425
1776414976.9421613,301,0.48157835006713867
1776414978.3998811,302,0.3797067403793335
1776414979.8314383,303,0.18735884130001068
1776414981.2553577,304,0.35482853651046753
1776414982.6811311,305,0.40186357498168945
1776414984.1138911,306,0.3038412630558014
1776414985.5131717,307,0.2376987636089325
1776414986.882009,308,0.17941974103450775
1776414988.328162,309,0.30883604288101196
1776414989.755038,310,0.29981529712677
1776414991.1849341,311,0.2791227698326111
1776414992.606375,312,0.242247074842453
1776414994.001646,313,0.12225311994552612
1776414995.3866112,314,0.27303510904312134
1776414996.7722864,315,0.2285345494747162
1776414998.1602218,316,0.278396338224411
1776414999.567261,317,0.23746880888938904
1776415000.974929,318,0.1660757064819336
1776415002.3901517,319,0.1891011893749237
1776415003.7802534,320,0.14811131358146667
1776415005.1897469,321,0.3169252574443817
1776415006.60758,322,0.20375482738018036
1776415007.9980276,323,0.10230503976345062
1776415009.4156332,324,0.3184518814086914
1776415010.813635,325,0.2878614664077759
1776415012.2062137,326,0.25659048557281494
1776415013.6051517,327,0.16965365409851074
1776415014.9896812,328,0.16364365816116333
1776415016.387896,329,0.2259739339351654
1776415017.7915893,330,0.15881404280662537
1776415019.1860032,331,0.3151000440120697
1776415020.5729547,332,0.34554505348205566
1776415021.967086,333,0.12305071204900742
1776415023.3599842,334,0.30722516775131226
1776415024.7490091,335,0.25742393732070923
1776415026.151784,336,0.24604623019695282
1776415027.554735,337,0.17926286160945892
1776415028.937475,338,0.030966192483901978
1776415030.3373063,339,0.12318451702594757
1776415031.7379615,340,0.2180710881948471
1776415033.1297348,341,0.2800188362598419
1776415034.5357666,342,0.12061826884746552
1776415035.9249544,343,0.13840904831886292
1776415037.309052,344,0.11818337440490723
1776415038.7103846,345,0.20541375875473022
1776415040.1050913,346,0.1506762057542801
1776415041.490055,347,0.17834000289440155
1776415042.884232,348,0.14701922237873077
1776415044.292102,349,0.19503247737884521
1776415045.679071,350,0.18933147192001343
1776415047.0781965,351,0.23732101917266846
1776415048.477852,352,0.14568625390529633
1776415049.8530772,353,0.11741898953914642
1776415051.2411993,354,0.18691954016685486
1776415052.6583052,355,0.17999234795570374
1776415054.0414448,356,0.2197715938091278
1776415055.4448617,357,0.17680707573890686
1776415056.842068,358,0.12603476643562317
1776415058.259292,359,0.07377423346042633
1776415059.6647947,360,0.13013944029808044
1776415061.063345,361,0.15370719134807587
1776415062.4458618,362,0.07415275275707245
1776415063.83725,363,0.14606553316116333
1776415065.2721293,364,0.14883777499198914
1776415066.6838949,365,0.12553034722805023
1776415068.078196,366,0.16791658103466034
1776415069.456035,367,0.12296420335769653
1776415070.8561704,368,0.1004636287689209
1776415072.2482307,369,0.05003111809492111
1776415073.6276448,370,0.09502609819173813
1776415075.0185976,371,0.08796223253011703
1776415076.4124167,372,0.062473565340042114
1776415077.8024259,373,0.10775168985128403
1776415079.2051861,374,0.16572263836860657
1776415080.5938497,375,0.09372073411941528
1776415081.9791486,376,0.22570018470287323
1776415083.3684182,377,0.10559521615505219
1776415084.749108,378,0.1683943122625351
1776415086.177966,379,0.1961524933576584
1776415087.5700808,380,0.08148094266653061
1776415088.9740481,381,0.13475918769836426
