step,time_s,env_id,episode_index,is_done,done_reason,terrain_col,terrain_name,terrain_level,row_progress,root_x,root_y,root_z,vx_cmd_raw,yaw_rate_cmd_raw,vx_cmd_limited,yaw_rate_cmd_limited,wheel_speed_reference_abs_mean,wheel_torque_target_abs_mean,contact_weight_mean,rolling_speed_actual_mean,lateral_speed_actual_abs_mean,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,front_pitch_ref,front_pitch_actual,rear_pitch_actual,front_pitch_error,step_up_distance_m,step_up_approach_mask,step_up_posture_badness,terrain_gate_step_up,edge_strength,edge_height_jump,progress_quality_score,progress_quality_pitch,progress_quality_contact,step_up_front_posture_penalty_raw,step_up_module_progress_score,step_up_module_progress_reward_raw,quality_row_advance_mask,q_desired_spm1_platform_joint_z,q_position_target_spm1_platform_joint_z,q_actual_spm1_platform_joint_z,qdot_actual_spm1_platform_joint_z,qdot_alloc_spm1_platform_joint_z,q_desired_minus_position_target_spm1_platform_joint_z,q_desired_minus_actual_spm1_platform_joint_z,q_position_target_minus_actual_spm1_platform_joint_z,q_desired_spm1_platform_joint_y,q_position_target_spm1_platform_joint_y,q_actual_spm1_platform_joint_y,qdot_actual_spm1_platform_joint_y,qdot_alloc_spm1_platform_joint_y,q_desired_minus_position_target_spm1_platform_joint_y,q_desired_minus_actual_spm1_platform_joint_y,q_position_target_minus_actual_spm1_platform_joint_y,q_desired_spm1_platform_joint_x,q_position_target_spm1_platform_joint_x,q_actual_spm1_platform_joint_x,qdot_actual_spm1_platform_joint_x,qdot_alloc_spm1_platform_joint_x,q_desired_minus_position_target_spm1_platform_joint_x,q_desired_minus_actual_spm1_platform_joint_x,q_position_target_minus_actual_spm1_platform_joint_x,q_desired_spm2_platform_joint_z,q_position_target_spm2_platform_joint_z,q_actual_spm2_platform_joint_z,qdot_actual_spm2_platform_joint_z,qdot_alloc_spm2_platform_joint_z,q_desired_minus_position_target_spm2_platform_joint_z,q_desired_minus_actual_spm2_platform_joint_z,q_position_target_minus_actual_spm2_platform_joint_z,q_desired_spm2_platform_joint_y,q_position_target_spm2_platform_joint_y,q_actual_spm2_platform_joint_y,qdot_actual_spm2_platform_joint_y,qdot_alloc_spm2_platform_joint_y,q_desired_minus_position_target_spm2_platform_joint_y,q_desired_minus_actual_spm2_platform_joint_y,q_position_target_minus_actual_spm2_platform_joint_y,q_desired_spm2_platform_joint_x,q_position_target_spm2_platform_joint_x,q_actual_spm2_platform_joint_x,qdot_actual_spm2_platform_joint_x,qdot_alloc_spm2_platform_joint_x,q_desired_minus_position_target_spm2_platform_joint_x,q_desired_minus_actual_spm2_platform_joint_x,q_position_target_minus_actual_spm2_platform_joint_x,front_actual_minus_q_actual,policy_ref_error,control_tracking_error,total_ref_actual_error,target_tracking_error,desired_target_gap,estimated_tau_front_pitch
1170,39.0,0,1,0,,5,stairs down,13,0.0,109.6712875366211,44.01856994628906,-1.003695726394653,1.497394561767578,0.4925992786884308,0.7802437543869019,0.4925992786884308,3.6120221614837646,8.694698333740234,0.6666666865348816,0.0615223348140716,0.0731915533542633,0.7486972808837891,0.2462996393442154,0.0068143517710268,-0.1985958814620971,-0.02637829631567,0.3011902868747711,0.7174913287162781,0.0925124436616897,-0.25,-0.1413838267326355,0.1999302208423614,0.1086161732673645,0.1035984382033348,0.0,0.5430808663368225,0.9758049845695496,1.0,0.1632073521614074,0.5,0.9998353719711304,0.5,0.0,0.0,0.0,0.0,0.0047700461000204,0.0047700461000204,0.1404239237308502,-0.7077616453170776,0.0207342151552438,0.0,-0.1356538776308298,-0.1356538776308298,-0.317753404378891,-0.317753404378891,-0.1413838267326355,-0.3766433298587799,-0.444429337978363,0.0,-0.1763695776462555,-0.1763695776462555,-0.013189148157835,-0.013189148157835,0.0279277749359607,-0.7019893527030945,-0.1965716183185577,0.0,-0.0411169230937957,-0.0411169230937957,0.210833191871643,0.210833191871643,0.1205934062600135,1.389920353889465,0.6439654231071472,0.0,0.0902397856116294,0.0902397856116294,0.358745664358139,0.358745664358139,0.1999302208423614,-0.0563754215836524,1.1552640199661257,0.0,0.1588154435157776,0.1588154435157776,0.0462562218308448,0.0462562218308448,0.0508105978369712,-0.6333889365196228,0.2599470019340515,0.0,-0.0045543760061264,-0.0045543760061264,0.0,-0.06775340437889099,0.1763695776462555,0.1086161732673645,0.1763695776462555,0.0,-17.39791601896286
1171,39.03333333333333,0,1,0,,5,stairs down,13,0.0,109.6791534423828,44.019004821777344,-1.003739595413208,1.4183361530303955,-0.1724816113710403,0.8005144596099854,-0.1724816113710403,4.138950824737549,2.094977855682373,0.3333333432674408,-0.0234667025506496,0.0546419881284236,0.7091680765151978,-0.0862408056855201,0.0576450079679489,-0.2031717896461486,0.1019888073205947,0.3406747579574585,0.7569586038589478,0.2334266155958175,-0.25,-0.1400919109582901,0.2068957239389419,0.1099080890417099,0.1035984382033348,0.0,0.5495404601097107,0.9595884680747986,1.0,0.1637511849403381,0.0,0.9995968341827391,1.0,0.0,0.0,0.0,0.0,0.0403515063226223,0.0403515063226223,0.1308870017528534,-0.1465072631835937,-0.3911586403846741,0.0,-0.0905354954302311,-0.0905354954302311,-0.3250748813152313,-0.3250748813152313,-0.1400919109582901,-0.3811417818069458,-0.4061030149459839,0.0,-0.1849829703569412,-0.1849829703569412,0.0509944036602973,0.0509944036602973,0.021292483434081,0.0221349671483039,-0.4823357164859772,0.0,0.0297019202262163,0.0297019202262163,0.2384723275899887,0.2384723275899887,0.1525280177593231,0.6501954793930054,1.065729737281799,0.0,0.0859443098306655,0.0859443098306655,0.3784793019294739,0.3784793019294739,0.2068957239389419,0.1085564568638801,0.4702008962631225,0.0,0.1715835779905319,0.1715835779905319,0.1167133077979087,0.1167133077979087,0.0245023034512996,-1.2238428592681885,-0.2451467365026474,0.0,0.0922110043466091,0.0922110043466091,0.0,-0.07507488131523132,0.18498297035694122,0.1099080890417099,0.18498297035694122,0.0,-18.38653862476349
1172,39.06666666666666,0,1,0,,5,stairs down,13,0.0,109.68563079833984,44.01899337768555,-1.0043401718139648,1.389020562171936,0.4130796492099762,0.8385201692581177,0.4130796492099762,4.712920188903809,4.454174995422363,0.3333333432674408,-0.0223046243190765,0.0668776854872703,0.694510281085968,0.2065398246049881,0.1281940937042236,-0.3445950448513031,0.3591905534267425,0.026666210964322,0.7377071380615234,0.0099533079192042,-0.25,-0.1961143761873245,0.1681928485631942,0.0538856238126754,0.1035984382033348,0.0,0.2694281339645386,0.9291839003562928,1.0,0.1634289622306823,0.0,0.9950782656669616,1.0,0.0,0.0,0.0,0.0,0.0897358655929565,0.0897358655929565,0.1460314095020294,0.5429719686508179,-0.2528323233127594,0.0,-0.0562955439090728,-0.0562955439090728,-0.5513520836830139,-0.5513520836830139,-0.1961143761873245,-1.8594757318496704,-0.3919898867607116,0.0,-0.3552377074956894,-0.3552377074956894,0.1795952767133712,0.1795952767133712,0.0538275688886642,1.3029524087905884,-0.1971070766448974,0.0,0.125767707824707,0.125767707824707,0.0186663474887609,0.0186663474887609,0.1401105225086212,-0.529985249042511,0.8307859301567078,0.0,-0.1214441750198602,-0.1214441750198602,0.3688535690307617,0.3688535690307617,0.1681928485631942,-0.392631471157074,0.2657264769077301,0.0,0.2006607204675674,0.2006607204675674,0.0049766539596021,0.0049766539596021,0.012309524230659,-0.2097328603267669,-0.7985032796859741,0.0,-0.0073328702710568,-0.0073328702710568,0.0,-0.3013520836830139,0.3552377074956894,0.053885623812675504,0.3552377074956894,0.0,-24.033767580986023
1173,39.1,0,1,0,,5,stairs down,13,0.0,109.69297790527344,44.01564407348633,-1.0039207935333252,1.4222519397735596,0.5432358980178833,0.9072314500808716,0.5432358980178833,4.211629390716553,5.816445350646973,0.5,0.0382934585213661,0.1018102169036865,0.7111259698867798,0.2716179490089416,0.2958243191242218,-0.1254523694515228,0.428057461977005,0.1725192666053772,0.6845705509185791,-0.0581891983747482,-0.25,-0.2054320871829986,0.191562533378601,0.0445679128170013,0.1035984382033348,0.0,0.2228395640850067,0.8742148280143738,1.0,0.1254419088363647,0.5,0.9991618394851683,0.5,0.0,0.0,0.0,0.0,0.2070770263671875,0.2070770263671875,0.1900225579738617,1.026376247406006,0.1971168518066406,0.0,0.0170544683933258,0.0170544683933258,-0.200723797082901,-0.200723797082901,-0.2054320871829986,0.4971726834774017,-1.2217090129852295,0.0,0.0047082901000976,0.0047082901000976,0.2140287309885025,0.2140287309885025,0.0856120511889457,0.9505183696746826,0.6510292291641235,0.0,0.1284166797995567,0.1284166797995567,0.1207634881138801,0.1207634881138801,0.1279803365468979,0.0313850976526737,0.0614034757018089,0.0,-0.0072168484330177,-0.0072168484330177,0.3422852754592895,0.3422852754592895,0.191562533378601,1.0027036666870115,-0.1065102815628051,0.0,0.1507227420806884,0.1507227420806884,-0.0290945991873741,-0.0290945991873741,0.0133324731141328,0.0624675750732421,-0.4656114280223846,0.0,-0.0424270723015069,-0.0424270723015069,0.0,0.049276202917099,-0.004708290100097601,0.0445679128170014,-0.004708290100097601,0.0,-4.406732022762304
1174,39.13333333333333,0,1,0,,5,stairs down,13,0.0,109.70076751708984,44.01544952392578,-1.0037150382995603,1.3953827619552612,0.2236590981483459,1.0290486812591553,0.2236590981483459,5.278306007385254,1.339125156402588,0.1666666716337204,0.0889040976762771,0.089113675057888,0.6976913809776306,0.1118295490741729,0.0492796748876571,-0.0364697463810443,0.0163704082369804,0.2567066848278045,0.7317555546760559,0.054376732558012,-0.25,-0.1511452347040176,0.2448828816413879,0.0988547652959823,0.1035984382033348,0.0,0.494273841381073,0.776760995388031,1.0,0.113054871559143,0.3015095591545105,0.9961395263671876,0.5,0.0,0.0,0.0,0.0,0.0344957709312438,0.0344957709312438,0.1983553618192672,-0.2844789624214172,0.6659815907478333,0.0,-0.1638595908880233,-0.1638595908880233,-0.058351594954729,-0.058351594954729,-0.1511452347040176,1.5925217866897583,-0.2498502433300018,0.0,0.0927936397492885,0.0927936397492885,0.0081852041184902,0.0081852041184902,0.0754403173923492,-0.7868516445159912,0.8203608989715576,0.0,-0.067255113273859,-0.067255113273859,0.1796946823596954,0.1796946823596954,0.1495850086212158,1.018782138824463,0.0444310307502746,0.0,0.0301096737384796,0.0301096737384796,0.3658777773380279,0.3658777773380279,0.2448828816413879,1.237932801246643,0.5206412672996521,0.0,0.12099489569664,0.12099489569664,0.027188366279006,0.027188366279006,0.0226414855569601,0.3908331990242004,-0.1670346111059188,0.0,0.0045468807220458,0.0045468807220458,0.0,0.191648405045271,-0.09279363974928861,0.09885476529598239,-0.09279363974928861,0.0,-4.789981096982949
1175,39.16666666666666,0,1,0,,5,stairs down,13,0.0,109.7091827392578,44.01576232910156,-1.004417061805725,1.2665092945098877,0.5199659466743469,1.1913931369781494,0.5199659466743469,4.695047855377197,6.10117244720459,0.5,0.0722822993993759,0.0663231834769249,0.6332546472549438,0.2599829733371734,0.0475780703127384,-0.157352864742279,0.0016273469664156,0.3277228474617004,0.6291513442993164,0.1498760432004928,-0.2302688360214233,-0.1524275243282318,0.2514770030975342,0.0778413116931915,0.1035984382033348,0.0,0.3892065584659576,0.6468855142593384,1.0,0.1261669993400573,0.5,0.9990063309669496,0.5,0.0,0.0,0.0,0.0,0.0333046503365039,0.0333046503365039,0.1898857057094574,-0.4176472723484039,0.1285894811153412,0.0,-0.1565810553729534,-0.1565810553729534,-0.2517645955085754,-0.2517645955085754,-0.1524275243282318,-0.4727354049682617,0.7918301820755005,0.0,-0.0993370711803436,-0.0993370711803436,0.0008136734832078,0.0008136734832078,0.0433808825910091,-0.9618123769760132,-0.0883599445223808,0.0,-0.0425672091078013,-0.0425672091078013,0.2294059842824936,0.2294059842824936,0.1803459674119949,0.9504948258399964,0.5953308939933777,0.0,0.0490600168704986,0.0490600168704986,0.3145756721496582,0.3145756721496582,0.2514770030975342,0.0805243328213691,0.926199197769165,0.0,0.063098669052124,0.063098669052124,0.0749380216002464,0.0749380216002464,0.0241966843605041,0.4877983033657074,0.1483848541975021,0.0,0.0507413372397422,0.0507413372397422,0.0,-0.021495759487152072,0.09933707118034357,0.0778413116931915,0.09933707118034357,0.0,-7.193094491958611
1176,39.2,0,1,0,,5,stairs down,13,0.0,109.71906280517578,44.01700210571289,-1.0029760599136353,1.4126074314117432,0.3920378983020782,1.1019574403762815,0.3920378983020782,4.75970458984375,5.569722652435303,0.5,0.0980850905179977,0.0562432035803794,0.7063037157058716,0.1960189491510391,-0.0884508937597274,-0.0832157880067825,0.3588608801364898,0.185924544930458,0.5720775723457336,0.0595912858843803,-0.2468353509902954,-0.1550356596708297,0.2667679488658905,0.0917996913194656,0.1035984382033348,0.0,0.458998441696167,0.7184340357780457,1.0,0.1537005305290222,0.8446750044822693,0.999778926372528,1.0,0.0,0.0,0.0,0.0,-0.0619156248867511,-0.0619156248867511,0.1751513481140136,-0.5354906916618347,-0.1802537590265274,0.0,-0.2370669730007648,-0.2370669730007648,-0.1331452578306198,-0.1331452578306198,-0.1550356596708297,-0.1799830496311187,0.0768425390124321,0.0,0.0218904018402099,0.0218904018402099,0.1794304400682449,0.1794304400682449,0.0513353683054447,0.6862947940826416,-0.5822114944458008,0.0,0.1280950717628002,0.1280950717628002,0.13014717400074,0.13014717400074,0.1971005648374557,0.251933217048645,0.7961412072181702,0.0,-0.0669533908367157,-0.0669533908367157,0.2860387861728668,0.2860387861728668,0.2667679488658905,0.5975841283798218,0.4480530917644501,0.0,0.0192708373069763,0.0192708373069763,0.0297956429421901,0.0297956429421901,0.0098352590575814,-0.2978522777557373,0.340289831161499,0.0,0.0199603838846087,0.0199603838846087,0.0,0.1136900931596756,-0.021890401840209878,0.09179969131946572,-0.021890401840209878,0.0,4.426678717136372
1177,39.23333333333333,0,1,0,,5,stairs down,13,0.0,109.72850799560548,44.018672943115234,-0.9995277523994446,1.3108088970184326,0.5989566445350647,0.9353090524673462,0.5989566445350647,4.686872959136963,3.648814201354981,0.3333333432674408,0.0988764986395835,0.0416884422302246,0.6554044485092163,0.2994783222675323,-0.0498962923884391,-0.1518040597438812,0.2667779326438904,0.1343375146389007,0.5035515427589417,-0.0735769420862197,-0.25,-0.1834406107664108,0.2520898580551147,0.0665593892335891,0.1035984382033348,0.0,0.3327969312667846,0.851752758026123,1.0,0.1636303663253784,0.5279327630996704,0.9974527955055236,1.0,0.0,0.0,0.0,0.0,-0.0349274054169654,-0.0349274054169654,0.1696045398712158,-0.3525095880031585,-0.381105363368988,0.0,-0.2045319452881813,-0.2045319452881813,-0.2428864985704422,-0.2428864985704422,-0.1834406107664108,-0.6815687417984009,-0.0683671087026596,0.0,-0.0594458878040313,-0.0594458878040313,0.1333889663219452,0.1333889663219452,0.0753511935472488,1.0903470516204834,0.135004237294197,0.0,0.0580377727746963,0.0580377727746963,0.0940362587571144,0.0940362587571144,0.182145819067955,-0.8672577738761902,0.4884450137615204,0.0,-0.0881095603108406,-0.0881095603108406,0.2517757713794708,0.2517757713794708,0.2520898580551147,-0.7848657965660095,0.5325981974601746,0.0,-0.0003140866756439,-0.0003140866756439,-0.0367884710431098,-0.0367884710431098,0.0136530762538313,0.9202897548675536,-0.0205168649554252,0.0,-0.0504415472969412,-0.0504415472969412,0.0,0.0071135014295578,0.0594458878040314,0.0665593892335892,0.0594458878040314,0.0,-0.3178191184997594
1178,39.266666666666666,0,1,0,,5,stairs down,13,0.0,109.73234558105467,44.01968765258789,-0.9884307980537416,1.293835163116455,0.540462851524353,0.8424071073532104,0.540462851524353,3.540803909301758,7.165860176086426,0.5750623941421509,0.0178666226565837,0.0488695725798606,0.6469175815582275,0.2702314257621765,-0.1589661091566085,0.224364623427391,0.4771044552326202,0.2497099936008453,0.0493619181215763,-0.1208806112408638,-0.25,-0.1470960080623626,0.2397744506597519,0.1029039919376373,0.1035984382033348,0.0,0.5145199298858643,0.9260743260383606,1.0,0.1638518869876861,0.0,0.9995579719543456,1.0,0.0,0.0,0.0,0.0,-0.111276276409626,-0.111276276409626,0.1348747313022613,-1.4755092859268188,-0.3649372458457947,0.0,-0.2461510077118873,-0.2461510077118873,0.1121823117136955,0.1121823117136955,-0.1470960080623626,1.6296874284744265,-0.4150724112987518,0.0,0.2592783197760582,0.2592783197760582,0.2385522276163101,0.2385522276163101,0.1171605512499809,1.0123906135559082,0.6751567721366882,0.0,0.1213916763663292,0.1213916763663292,0.1747969985008239,0.1747969985008239,0.1791283935308456,0.5152423977851868,-0.278071790933609,0.0,-0.0043313950300216,-0.0043313950300216,0.0246809590607881,0.0246809590607881,0.2397744506597519,-0.903670847415924,-0.2122983038425445,0.0,-0.2150934915989637,-0.2150934915989637,-0.0604403056204319,-0.0604403056204319,0.0468222312629222,1.2768601179122925,0.5114169120788574,0.0,-0.1072625368833541,-0.1072625368833541,0.0,0.3621823117136955,-0.2592783197760581,0.10290399193763741,-0.2592783197760581,0.0,14.816524088382703
1179,39.3,0,1,0,,5,stairs down,13,0.0,109.7348403930664,44.02249526977539,-0.9745299220085144,1.380951166152954,0.6587347984313965,0.8191924095153809,0.6587347984313965,4.815422058105469,9.206901550292969,0.6552706956863403,-0.0142592396587133,0.0272894259542226,0.690475583076477,0.3293673992156982,-0.1782360076904297,0.2557800114154815,0.520746648311615,0.2182180285453796,0.028883721679449,-0.1598586738109588,-0.25,-0.0981726795434951,0.2126140743494033,0.1518273204565048,0.1035984382033348,0.0,0.7591366171836853,0.9446461200714112,1.0,0.1633685529232025,0.0,0.9996449947357178,0.5,0.0,0.0,0.0,0.0,-0.1247652024030685,-0.1247652024030685,0.0837974250316619,-0.9064508676528932,-0.9928566813468932,0.0,-0.2085626274347305,-0.2085626274347305,0.1278900057077407,0.1278900057077407,-0.0981726795434951,1.0498214960098269,0.74103844165802,0.0,0.2260626852512359,0.2260626852512359,0.2603733241558075,0.2603733241558075,0.1304543912410736,0.0101223969832062,0.8658294081687927,0.0,0.1299189329147339,0.1299189329147339,0.1527526229619979,0.1527526229619979,0.2010620534420013,0.2900664210319519,0.1704694628715515,0.0,-0.0483094304800033,-0.0483094304800033,0.0144418608397245,0.0144418608397245,0.2126140743494033,-1.107521653175354,-0.6032015681266785,0.0,-0.1981722135096788,-0.1981722135096788,-0.0799293369054794,-0.0799293369054794,0.0629292428493499,0.174902930855751,0.9441998600959778,0.0,-0.1428585797548294,-0.1428585797548294,0.0,0.3778900057077407,-0.2260626852512358,0.1518273204565049,-0.2260626852512358,0.0,16.629307270050028
1180,39.333333333333336,0,1,0,,5,stairs down,13,0.0,109.73983764648438,44.02595138549805,-0.965746819972992,1.242260456085205,0.7481792569160461,0.8079761266708374,0.7481792569160461,4.998722076416016,5.901640892028809,0.5,-0.0776825696229934,0.0459360629320144,0.6211302280426025,0.374089628458023,-0.2047790437936782,0.2097645699977874,0.533871054649353,0.4083664715290069,0.0598453916609287,0.0567432045936584,-0.25,-0.0916088372468948,0.183393508195877,0.1583911627531051,0.1035984382033348,0.0,0.791955828666687,0.953619122505188,1.0,0.163348376750946,0.5,0.9998323321342468,0.5,0.0,0.0,0.0,0.0,-0.1433453261852264,-0.1433453261852264,0.0311968550086021,-1.7124072313308716,-0.9440026879310608,0.0,-0.1745421811938285,-0.1745421811938285,0.1048822849988937,0.1048822849988937,-0.0916088372468948,0.6853780150413513,0.9156249165534972,0.0,0.1964911222457885,0.1964911222457885,0.2669355273246765,0.2669355273246765,0.1407296657562255,0.5074158906936646,0.3820111155509949,0.0,0.1262058615684509,0.1262058615684509,0.2858565151691437,0.2858565151691437,0.2303282022476196,1.0581783056259155,0.2380897998809814,0.0,0.055528312921524,0.055528312921524,0.0299226958304643,0.0299226958304643,0.183393508195877,-0.2768293917179107,-0.8883450627326965,0.0,-0.1534708123654127,-0.1534708123654127,0.0283716022968292,0.0283716022968292,0.0709179267287254,0.3695261478424072,0.5092380046844482,0.0,-0.0425463244318962,-0.0425463244318962,0.0,0.3548822849988937,-0.1964911222457885,0.15839116275310522,-0.1964911222457885,0.0,16.725154519081105
1181,39.36666666666667,0,1,0,,5,stairs down,13,0.0,109.74259948730467,44.02613830566406,-0.95442396402359,1.2872323989868164,0.8060580492019653,0.7901721000671387,0.8060580492019653,4.866659164428711,3.733675003051758,0.3333333432674408,-0.0279865376651287,0.0507580265402793,0.6436161994934082,0.4030290246009826,-0.386216938495636,0.3634652495384216,0.5874567627906799,0.6623091697692871,-0.0597287826240062,0.4661318659782409,-0.25,-0.0697273313999176,0.1377803087234497,0.1802726686000824,0.1035984382033348,0.0,0.9013633728027344,0.96786230802536,1.0,0.1625628471374511,0.0,0.998757541179657,0.5,0.0,0.0,0.0,0.0,-0.2703518569469452,-0.2703518569469452,-0.0305817387998104,-1.9899848699569704,-1.378459930419922,0.0,-0.2397701181471347,-0.2397701181471347,0.1817326247692108,0.1817326247692108,-0.0697273313999176,1.2789967060089111,0.7854428887367249,0.0,0.2514599561691284,0.2514599561691284,0.2937283813953399,0.2937283813953399,0.1741217672824859,1.5308613777160645,0.4529151916503906,0.0,0.119606614112854,0.119606614112854,0.4636164009571075,0.4636164009571075,0.2731543481349945,1.2885643243789673,0.7017692923545837,0.0,0.190462052822113,0.190462052822113,-0.0955660566687583,-0.0955660566687583,0.1377803087234497,-1.254374861717224,-0.5425930023193359,0.0,-0.2333463653922081,-0.2333463653922081,0.2330659329891204,0.2330659329891204,0.1027952060103416,1.1428200006484983,0.4302446842193603,0.0,0.1302707269787788,0.1302707269787788,0.0,0.4317326247692108,-0.2514599561691284,0.1802726686000824,-0.2514599561691284,0.0,17.3852276802063
1182,39.4,0,1,0,,5,stairs down,13,0.0,109.7463150024414,44.02744674682617,-0.938948392868042,1.277104377746582,0.4794764220714569,0.7838237285614014,0.4794764220714569,5.528467178344727,6.864997863769531,0.5,-0.0698447525501251,0.0287150349467992,0.638552188873291,0.2397382110357284,-0.4509514272212982,0.4371886849403381,0.7072967290878296,0.4620602428913116,-0.2494381815195083,0.2267254441976547,-0.25,-0.0381745249032974,0.0803674086928367,0.2118254750967025,0.1035984382033348,0.0,1.0,0.9729410409927368,1.0,0.1619787812232971,0.0,0.9991397857666016,1.0,0.0,0.0,0.0,0.0,-0.315665990114212,-0.315665990114212,-0.0928166806697845,-1.9677735567092896,-1.724217176437378,0.0,-0.2228493094444275,-0.2228493094444275,0.218594342470169,0.218594342470169,-0.0381745249032974,1.608793020248413,1.0644991397857666,0.0,0.2567688673734665,0.2567688673734665,0.3536483645439148,0.3536483645439148,0.2070172131061554,-0.0202070586383342,1.0623879432678225,0.0,0.1466311514377594,0.1466311514377594,0.3234421610832214,0.3234421610832214,0.3088664710521698,1.1084911823272705,1.0335443019866943,0.0,0.0145756900310516,0.0145756900310516,-0.3991011083126068,-0.3991011083126068,0.0803674086928367,-1.8511275053024288,-0.945035755634308,0.0,-0.4794685170054436,-0.4794685170054436,0.1133627220988273,0.1133627220988273,0.1323782205581665,-0.3537281155586242,0.8331360220909119,0.0,-0.0190154984593391,-0.0190154984593391,0.0,0.468594342470169,-0.2567688673734664,0.2118254750967026,-0.2567688673734664,0.0,14.724333882331834
1183,39.43333333333333,0,1,0,,5,stairs down,13,0.0,109.75029754638672,44.03472518920898,-0.9221604466438292,1.4321229457855225,0.6399734020233154,0.7764288187026978,0.6399734020233154,4.864891052246094,7.221285820007324,0.6666666865348816,-0.0296180602163076,0.0314693823456764,0.7160614728927612,0.3199867010116577,-0.165886789560318,0.2804939150810241,0.4001039862632751,0.2250065952539444,-6.648153066635132e-05,0.2035629749298095,-0.25,0.0209661182016134,0.033048003911972,0.270966112613678,0.1035984382033348,0.0,1.0,0.978856921195984,1.0,0.161817580461502,0.0,0.9989407062530518,1.0,0.0,0.0,0.0,0.0,-0.1161207482218742,-0.1161207482218742,-0.1205698177218437,-0.3585473597049713,-1.861924409866333,0.0,0.0044490694999694,0.0044490694999694,0.140246957540512,0.140246957540512,0.0209661182016134,1.8610228300094604,1.372243881225586,0.0,0.1192808393388986,0.1192808393388986,0.2000519931316375,0.2000519931316375,0.1983169019222259,-1.131922483444214,0.4502867758274078,0.0,0.0017350912094116,0.0017350912094116,0.1575046181678772,0.1575046181678772,0.2977787554264068,-0.9001370668411255,1.0759193897247314,0.0,-0.1402741372585296,-0.1402741372585296,-0.0001063704476109,-0.0001063704476109,0.033048003911972,-1.8318321704864504,-1.4573416709899902,0.0,-0.033154374359583,-0.033154374359583,0.1017814874649047,0.1017814874649047,0.1223019436001777,-1.6192039251327517,0.1620808988809585,0.0,-0.0205204561352729,-0.0205204561352729,0.0,0.390246957540512,-0.1192808393388986,0.2709661182016134,-0.1192808393388986,0.0,-4.2965275794267725
1184,39.46666666666667,0,1,0,,5,stairs down,13,0.0,109.75214385986328,44.04400253295898,-0.9086427092552184,1.38055419921875,1.1810050010681152,0.7705414295196533,1.1810050010681152,2.1353414058685303,5.38591194152832,0.6666666865348816,0.0801451355218887,0.0681030675768852,0.690277099609375,0.5905025005340576,-0.0269224680960178,0.2186102569103241,0.15423384308815,0.197951853275299,-0.2032745778560638,0.0328358002007007,-0.25,0.0683789849281311,-0.0353273674845695,0.3183789849281311,0.1035984382033348,0.0,1.0,0.9835668802261353,1.0,0.1622607707977295,0.2327895164489746,0.9957857131958008,0.5,0.0,0.0,0.0,0.0,-0.0188457276672124,-0.0188457276672124,-0.1090929731726646,0.0431849285960197,-1.0119123458862305,0.0,0.0902472455054521,0.0902472455054521,0.109305128455162,0.109305128455162,0.0683789849281311,0.9045265316963196,1.6486003398895264,0.0,0.0409261435270309,0.0409261435270309,0.077116921544075,0.077116921544075,0.1492666900157928,-1.0635004043579102,-0.444297194480896,0.0,-0.0721497684717178,-0.0721497684717178,0.1385663002729416,0.1385663002729416,0.2536735534667969,-1.2652288675308228,-0.0413464829325675,0.0,-0.1151072531938552,-0.1151072531938552,-0.3252393305301666,-0.3252393305301666,-0.0353273674845695,-1.88384473323822,-1.669079303741455,0.0,-0.2899119630455971,-0.2899119630455971,0.0164179001003503,0.0164179001003503,0.096015527844429,-0.4419956803321838,-0.8450607061386108,0.0,-0.0795976277440786,-0.0795976277440786,0.0,0.359305128455162,-0.0409261435270309,0.3183789849281311,-0.0409261435270309,0.0,-4.134128093719488
1185,39.5,0,1,0,,5,stairs down,13,0.0,109.75554656982422,44.05551528930664,-0.8986972570419312,1.3091130256652832,0.6255002021789551,0.7719283103942871,0.6255002021789551,1.5492318868637085,5.438017845153809,0.5,0.0976619645953178,0.0698185265064239,0.6545565128326416,0.3127501010894775,-0.203180581331253,0.4389882385730743,0.0093181412667036,0.0449010506272316,-0.3688188791275024,-0.254195898771286,-0.25,0.0916332080960273,-0.0984293818473815,0.3416332006454468,0.1035984382033348,0.0,1.0,0.9824573397636414,1.0,0.1623614430427551,0.4804282784461975,0.9951577186584472,0.5,0.0,0.0,0.0,0.0,-0.1422263979911804,-0.1422263979911804,-0.1309029310941696,-0.551254391670227,-0.4153584539890289,0.0,-0.0113234668970108,-0.0113234668970108,0.2194941192865371,0.2194941192865371,0.0916332080960273,0.5737627148628235,1.2278996706008911,0.0,0.1278609111905098,0.1278609111905098,0.0046590706333518,0.0046590706333518,0.0902871340513229,-1.5308341979980469,-0.7943958044052124,0.0,-0.0856280634179711,-0.0856280634179711,0.0314307361841201,0.0314307361841201,0.2186271399259567,-1.7523168325424194,-0.7333317995071411,0.0,-0.1871964037418365,-0.1871964037418365,-0.5901102423667908,-0.5901102423667908,-0.0984293818473815,-1.7405476570129397,-1.7905080318450928,0.0,-0.4916808605194092,-0.4916808605194092,-0.127097949385643,-0.127097949385643,0.061016883701086,-1.6503137350082395,-0.6171669960021973,0.0,-0.188114833086729,-0.188114833086729,0.0,0.46949411928653706,-0.1278609111905098,0.3416332080960273,-0.1278609111905098,0.0,9.60568219423294
