wall_time,step,value
1776420165.7389896,0,10.927169799804688
1776420167.3082302,1,10.065756797790527
1776420168.8791618,2,9.226852416992188
1776420170.5238433,3,8.390913963317871
1776420172.223299,4,7.588982582092285
1776420173.7834468,5,9.712080955505371
1776420175.3448837,6,8.834722518920898
1776420176.9378667,7,8.01287841796875
1776420178.6361585,8,7.281394958496094
1776420180.2154858,9,6.604360103607178
1776420181.7431984,10,8.353254318237305
1776420183.2761207,11,8.264427185058594
1776420184.8036742,12,8.339560508728027
1776420186.3471246,13,7.755653381347656
1776420187.9882967,14,7.097167491912842
1776420189.6462846,15,6.059535503387451
1776420191.3637152,16,6.141986846923828
1776420192.9535043,17,6.523789882659912
1776420194.501478,18,6.110511779785156
1776420196.1536562,19,5.386749267578125
1776420197.9322407,20,4.069450855255127
1776420199.7446842,21,4.248843193054199
1776420201.5758333,22,5.139252662658691
1776420203.1056385,23,4.9237518310546875
1776420204.6349258,24,4.003128528594971
1776420206.1666777,25,2.6019599437713623
1776420207.7343855,26,2.4825599193573
1776420209.3951554,27,3.4186389446258545
1776420210.938844,28,3.4718358516693115
1776420212.4799829,29,3.3602943420410156
1776420214.0149636,30,2.241607189178467
1776420215.7031264,31,3.039881467819214
1776420217.4996436,32,4.144609451293945
1776420219.1865766,33,4.162692070007324
1776420220.9126916,34,3.6478118896484375
1776420222.560873,35,2.9681527614593506
1776420224.2214265,36,4.614928722381592
1776420225.9224598,37,5.760629177093506
1776420227.5488493,38,6.228707790374756
1776420229.1472087,39,5.975433349609375
1776420230.7349725,40,5.302036762237549
1776420232.3235586,41,5.892218589782715
1776420233.9407701,42,6.678454399108887
1776420235.5555544,43,6.33499813079834
1776420237.1588774,44,6.127969264984131
1776420238.7584999,45,5.622514724731445
1776420240.34126,46,6.235955715179443
1776420241.9609797,47,7.077176570892334
1776420243.5641928,48,7.209172248840332
1776420245.1534717,49,6.930739402770996
1776420246.7553902,50,6.4069037437438965
1776420248.3454912,51,6.918574333190918
1776420249.9583585,52,7.2851667404174805
1776420251.5617015,53,6.812870025634766
1776420253.1629736,54,6.046218395233154
1776420254.7593422,55,5.601410865783691
1776420256.3650086,56,6.211664199829102
1776420257.9318914,57,6.838181495666504
1776420259.5374422,58,6.629897594451904
1776420261.139977,59,6.266692161560059
1776420262.7354257,60,5.6400146484375
1776420264.3191266,61,6.168801784515381
1776420265.9447389,62,6.883784294128418
1776420267.537351,63,6.8471174240112305
1776420269.1259153,64,6.530673980712891
1776420270.7544317,65,5.964343070983887
1776420272.3766353,66,6.560058116912842
1776420274.0212655,67,7.237849235534668
1776420275.672868,68,7.23138427734375
1776420277.2849393,69,7.12730598449707
1776420278.8844438,70,6.667213439941406
1776420280.4825554,71,7.0328288078308105
1776420282.0752678,72,7.546182155609131
1776420283.664209,73,7.547679901123047
1776420285.2563868,74,7.406329154968262
1776420286.8674507,75,6.933353424072266
1776420288.460718,76,7.359994411468506
1776420290.0560646,77,7.906876564025879
1776420291.6578233,78,7.795958518981934
1776420293.2612383,79,7.4892497062683105
1776420294.8736124,80,6.9571356773376465
1776420296.4781501,81,7.2618727684021
1776420298.0901499,82,7.766446590423584
1776420299.7221937,83,7.668588638305664
1776420301.3841798,84,7.577401161193848
1776420303.008384,85,7.114710807800293
1776420304.622849,86,7.3957648277282715
1776420306.2507167,87,7.875090599060059
1776420307.8949897,88,7.824063777923584
1776420309.5046732,89,7.644399166107178
1776420311.1201835,90,7.189875602722168
1776420312.729021,91,7.458838939666748
1776420314.3228552,92,7.8328094482421875
1776420315.8983176,93,7.761952877044678
1776420317.5548646,94,7.542787551879883
1776420319.159849,95,7.069660186767578
1776420320.7581315,96,7.255446434020996
1776420322.3384852,97,7.687582015991211
1776420323.9206166,98,7.5881853103637695
1776420325.4917245,99,7.420882225036621
1776420327.0612931,100,7.034621715545654
1776420328.6295013,101,7.212438106536865
1776420330.2278955,102,7.879279613494873
1776420331.8832495,103,7.799098014831543
1776420333.502973,104,7.450621604919434
1776420335.1083133,105,6.9544878005981445
1776420336.6881466,106,6.999867916107178
1776420338.3228347,107,7.782888412475586
1776420339.9458067,108,7.706851005554199
1776420341.538858,109,7.417926788330078
1776420343.146352,110,6.881621360778809
1776420344.7212038,111,6.992345333099365
1776420346.3346977,112,7.715563774108887
1776420347.9487443,113,7.551111221313477
1776420349.5381675,114,7.240440368652344
1776420351.1433084,115,6.79599142074585
1776420352.7573102,116,6.821935176849365
1776420354.3405054,117,7.464224815368652
1776420355.928788,118,7.460844039916992
1776420357.5085778,119,7.394252777099609
1776420359.0849934,120,6.892344951629639
1776420360.6880064,121,6.872239589691162
1776420362.2578523,122,7.57703161239624
1776420363.853942,123,7.658847332000732
1776420365.4038434,124,7.542022705078125
1776420367.0022845,125,7.033962249755859
1776420368.568497,126,7.0049872398376465
1776420370.1520998,127,7.7498908042907715
1776420371.7332528,128,7.7202558517456055
1776420373.290952,129,7.6130194664001465
1776420374.869751,130,7.236667633056641
1776420376.4348688,131,7.155232906341553
1776420377.9896343,132,7.639642715454102
1776420379.5659943,133,7.637785911560059
1776420381.1388628,134,7.542970180511475
1776420382.721087,135,7.172265529632568
1776420384.282708,136,7.114736557006836
1776420385.8734345,137,7.493150234222412
1776420387.4672215,138,7.6067352294921875
1776420389.0345569,139,7.593398094177246
1776420390.6103115,140,7.251399517059326
1776420392.2005756,141,7.177670955657959
1776420393.7887352,142,7.58734655380249
1776420395.363389,143,7.687713146209717
1776420396.9264503,144,7.581695556640625
1776420398.5140984,145,7.229259014129639
1776420400.0899699,146,7.14781379699707
1776420401.6578865,147,7.514029502868652
1776420403.2370446,148,7.657073020935059
1776420404.8194478,149,7.588027477264404
1776420406.3881767,150,7.22320556640625
1776420407.9464684,151,7.167407035827637
1776420409.5164192,152,7.549977779388428
1776420411.0937066,153,7.711667060852051
1776420412.6591828,154,7.585912704467773
1776420414.2464557,155,7.196796417236328
1776420415.820911,156,7.153104305267334
1776420417.3832757,157,7.582330226898193
1776420418.9588506,158,7.703836441040039
1776420420.544193,159,7.582881450653076
1776420422.1434183,160,7.214455604553223
1776420423.719437,161,7.131051540374756
1776420425.28722,162,7.527884483337402
1776420426.8770204,163,7.6625494956970215
1776420428.4570565,164,7.544797420501709
1776420430.031685,165,7.206172943115234
1776420431.595981,166,7.139163970947266
1776420433.185786,167,7.572780609130859
1776420434.7605102,168,7.706193447113037
1776420436.3309436,169,7.5650458335876465
1776420437.9052014,170,7.170085906982422
1776420439.4667587,171,7.141856670379639
1776420441.0572095,172,7.5665283203125
1776420442.6471262,173,7.699985027313232
1776420444.213523,174,7.5805487632751465
1776420445.7882714,175,7.217432975769043
1776420447.355282,176,7.163199424743652
1776420448.9294229,177,7.596574306488037
1776420450.515625,178,7.583009243011475
1776420452.0865214,179,7.564137935638428
1776420453.678472,180,7.1913275718688965
1776420455.2465668,181,7.104586601257324
1776420456.8203323,182,7.612826347351074
1776420458.426685,183,7.585690975189209
1776420459.9732935,184,7.587813377380371
1776420461.5484695,185,7.162714004516602
1776420463.1207492,186,7.103786468505859
1776420464.7068594,187,7.623065948486328
1776420466.2688625,188,7.609108924865723
1776420467.8355486,189,7.5902838706970215
1776420469.4376779,190,7.183770656585693
1776420471.0208008,191,7.0725417137146
1776420472.6004965,192,7.570189476013184
1776420474.1869657,193,7.552953720092773
1776420475.7559528,194,7.549916744232178
1776420477.3460042,195,7.156160354614258
1776420478.9112535,196,7.06622314453125
1776420480.4809284,197,7.576533794403076
1776420482.0639782,198,7.594051361083984
1776420483.6254985,199,7.5325927734375
1776420485.2105458,200,7.122244834899902
1776420486.7857196,201,7.057814598083496
1776420488.3662684,202,7.603044033050537
