sample_index,time_s,q_raw,q_ref,q_cmd,qdot_cmd,q_model,qdot_model,q_cmd_minus_model,q_raw_minus_model,qdot_cmd_minus_model,tau_model
0,0.0,-0.1778383255004882,-0.050411597059375264,-0.017777777777777778,-0.5333333333333333,-0.012663465014685665,0.8852071639839276,-0.005114312763092113,-0.16517486048580254,-1.4185404973172608,6.609429567337955
1,0.03333333333333333,0.0862903296947479,-0.01166088104034612,-0.017777777777777778,0.0,-0.01328672771070433,1.0075829656288402,-0.004491050067073447,0.09957705740545222,-1.0075829656288402,9.607246431628917
2,0.06666666666666667,0.0716520473361015,0.011955725578785253,0.0,0.5333333333333333,-0.0004944323036339127,0.20307332947444018,0.0004944323036339127,0.07214647963973542,0.33026000385889315,3.8884640512646076
3,0.1,0.1374940574169159,0.04754191197769289,0.035555555555555556,1.0666666666666667,0.031269480899901586,0.0512921443902532,0.0042860746556539694,0.10622457651701431,1.0153745222764134,5.294066017548241
4,0.13333333333333333,0.1732757687568664,0.08318352357538808,0.08318352357538808,1.4288390405949758,0.07961516413541508,1.0687275718521272,0.0035683594399729957,0.09366060462145132,0.3601114687428486,17.82600904047923
5,0.16666666666666666,0.1532170921564102,0.10303584747689107,0.11303371381744283,0.8955057072616425,0.108012939080897,-0.17292413635575588,0.00502077473654583,0.04520415307551319,1.0684298436173982,2.6265217318635337
6,0.2,0.1170045211911201,0.10699552910768594,0.1251061262817198,0.36217237392830914,0.11926830280501188,-0.9750966660822815,0.005837823476707915,-0.002263781613891777,1.3372690400105907,-7.687717774401689
7,0.23333333333333334,0.1738024950027465,0.12593321217450032,0.12593321217450032,0.02481257678341564,0.12067265950676588,-1.160075530121461,0.005260552667734439,0.05312983549598062,1.1848881069048764,-10.957469366104409
8,0.26666666666666666,0.114235870540142,0.12261738207163812,0.12261738207163812,-0.0994749030858659,0.11821898823511487,-1.0918371034155547,0.004398393836523254,-0.003983117694972865,0.9923622003296888,-10.883471117667959
9,0.3,0.1018489971756935,0.11673019522368559,0.11673019522368559,-0.1766156054385759,0.11359079940494098,-0.8655194530993384,0.003139395818744617,-0.011741802229247478,0.6889038476607625,-9.033005017475684
