wall_time,step,value
1778853503.182264,0,0.0
1778853503.1822715,1,0.0
1778853503.182277,2,0.0
1778853503.182282,3,0.0
1778853503.1822865,4,0.0
1778853503.1822915,5,0.0
1778853503.1822965,6,0.0020833336748182774
1778853535.0697424,7,0.0
1778853567.1703088,8,0.0
1778853599.7994993,9,0.0
1778853633.416211,10,0.0
1778853666.6858134,11,0.0020833334419876337
1778853700.2383428,12,0.0
1778853733.671544,13,0.0
1778853766.410217,14,0.0
1778853798.8333232,15,0.0
1778853831.4050076,16,0.0
1778853863.8745928,17,0.0
1778853896.9188473,18,0.0
1778853929.6113462,19,0.0
1778853962.1388514,20,0.0
1778853994.7851887,21,0.0
1778854027.9550476,22,0.0
1778854060.5197592,23,0.0
1778854093.0906005,24,0.0
1778854125.681229,25,0.0
1778854158.429512,26,0.0
1778854191.2117326,27,0.0
1778854223.878547,28,0.0
1778854256.5280917,29,0.0
1778854289.0090606,30,0.0
1778854321.3407698,31,0.0
1778854354.7510228,32,0.0
1778854387.4131324,33,0.0
1778854420.0779464,34,0.0
1778854452.9082782,35,0.0
1778854485.3947334,36,0.0
1778854517.9878356,37,0.0
1778854550.489843,38,0.0
1778854583.3858502,39,0.0
1778854616.0651932,40,0.0
1778854648.675667,41,0.0
1778854681.2628267,42,0.0
1778854714.1235902,43,0.0
1778854746.9392385,44,0.0
1778854779.457029,45,0.0
1778854812.093522,46,0.0
1778854844.6427138,47,0.0
1778854877.5920355,48,0.0
1778854910.2812223,49,0.0
1778854942.7498002,50,0.0
1778854975.4575782,51,0.0
1778855007.7485328,52,0.0
1778855040.1659274,53,0.0
1778855072.7433536,54,0.0
1778855105.3103838,55,0.0
1778855137.8640091,56,0.0
1778855170.587782,57,0.0
1778855203.6354237,58,0.0
1778855236.1549122,59,0.0
1778855268.7079744,60,0.0
1778855301.088589,61,0.0
1778855333.8265212,62,0.0
1778855366.774176,63,0.0
1778855399.1150062,64,0.0
1778855431.7722726,65,0.0
1778855464.1674087,66,0.0
1778855496.7683113,67,0.0
1778855529.6114464,68,0.0
1778855562.1363266,69,0.0
1778855594.615582,70,0.0
1778855627.0060036,71,0.0
1778855659.750724,72,0.0
1778855692.4423165,73,0.0
1778855725.2748036,74,0.0
1778855757.6887712,75,0.0
1778855790.2304504,76,0.0
1778855822.830573,77,0.0
1778855855.4532852,78,0.0
1778855888.5034919,79,0.0
1778855921.1039026,80,0.0
1778855953.9542062,81,0.0
1778855986.5110645,82,0.0
1778856019.2397492,83,0.0
1778856052.1809359,84,0.0
1778856084.9784608,85,0.0
1778856117.9149938,86,0.0
1778856150.6132782,87,0.0
1778856183.468451,88,0.0
1778856215.8842652,89,0.0
1778856248.5664945,90,0.0
1778856282.1026645,91,0.0
1778856314.6566339,92,0.0
1778856347.1935472,93,0.0
1778856379.7980103,94,0.0
1778856412.4091606,95,0.0
1778856445.1605816,96,0.0
1778856478.1593177,97,0.0
1778856510.8702557,98,0.0
1778856543.4970796,99,0.0
1778856576.4544134,100,0.0
1778856609.1056685,101,0.0
1778856641.8780303,102,0.0
1778856674.6021802,103,0.0
1778856707.1054645,104,0.0
1778856739.7865653,105,0.0
1778856772.196846,106,0.0
1778856804.77656,107,0.0
1778856837.3262873,108,0.0
1778856869.6850734,109,0.0
1778856902.4046886,110,0.0
1778856934.7786982,111,0.0
1778856967.424303,112,0.0
1778856999.8213534,113,0.0
1778857033.7450085,114,0.0
1778857066.1181536,115,0.0
1778857098.8469427,116,0.0
1778857132.3248553,117,0.0
1778857165.0958133,118,0.0
1778857197.667514,119,0.0
1778857230.2680821,120,0.0
1778857263.0584753,121,0.0
1778857295.6260939,122,0.0
1778857328.625924,123,0.0
1778857361.641751,124,0.0
1778857394.2424185,125,0.0
1778857427.235037,126,0.0
1778857460.3086066,127,0.0
1778857493.3699927,128,0.0
1778857526.629655,129,0.0
1778857559.6585557,130,0.0
1778857592.6278472,131,0.0
1778857625.7834916,132,0.0
1778857658.7911558,133,0.0
1778857691.6503074,134,0.0
1778857724.47535,135,0.0
1778857757.560556,136,0.0
1778857790.3435266,137,0.0
1778857823.799638,138,0.0
1778857856.5295475,139,0.0
1778857889.627211,140,0.0
1778857923.7511878,141,0.0
1778857958.2872677,142,0.0
1778857991.4793653,143,0.0
1778858024.183648,144,0.0
1778858056.5970478,145,0.0
1778858089.2649837,146,0.0
1778858122.14505,147,0.0
1778858156.0945807,148,0.0
1778858188.8998213,149,0.0
1778858223.409165,150,0.0
