wall_time,step,value
1778853305.3417914,0,0.021502062678337097
1778853338.3883228,1,0.024494731798768044
1778853371.5582156,2,0.028264202177524567
1778853405.0903718,3,0.03132794052362442
1778853438.8768272,4,0.0360344797372818
1778853470.9238322,5,0.03993869200348854
1778853503.1998062,6,0.0461745411157608
1778853535.0887427,7,0.04973234981298447
1778853567.1879313,8,0.056382231414318085
1778853599.8178825,9,0.06183100864291191
1778853633.4343426,10,0.06249529868364334
1778853666.7063189,11,0.06433462351560593
1778853700.2557483,12,0.06617698073387146
1778853733.6886716,13,0.07483245432376862
1778853766.4284973,14,0.07159845530986786
1778853798.855137,15,0.07932642102241516
1778853831.4268425,16,0.07766284048557281
1778853863.8923562,17,0.08036361634731293
1778853896.935806,18,0.07885634899139404
1778853929.6282818,19,0.07819941639900208
1778853962.1574283,20,0.08287234604358673
1778853994.8022213,21,0.08103282749652863
1778854027.973137,22,0.08016078174114227
1778854060.5379498,23,0.07850699126720428
1778854093.1079764,24,0.07974755018949509
1778854125.6979606,25,0.0786113515496254
1778854158.4469175,26,0.07964231818914413
1778854191.2284696,27,0.07736799865961075
1778854223.895427,28,0.07416419684886932
1778854256.5465193,29,0.07785215973854065
1778854289.0277557,30,0.07940444350242615
1778854321.358233,31,0.07912559807300568
1778854354.770389,32,0.0774294063448906
1778854387.4302773,33,0.0774185061454773
1778854420.094639,34,0.07794125378131866
1778854452.925659,35,0.07916513085365295
1778854485.4115353,36,0.08162650465965271
1778854518.005815,37,0.07908658683300018
1778854550.5077682,38,0.07792695611715317
1778854583.4026983,39,0.07787667214870453
1778854616.0842834,40,0.07704474031925201
1778854648.6927834,41,0.08062960207462311
1778854681.279607,42,0.08058592677116394
1778854714.1410637,43,0.08090408891439438
1778854746.9582906,44,0.07841970026493073
1778854779.4738379,45,0.07686418294906616
1778854812.1101441,46,0.07331234216690063
1778854844.659346,47,0.07494927197694778
1778854877.6155696,48,0.07636120170354843
1778854910.298699,49,0.07765240222215652
1778854942.7683558,50,0.07695695757865906
1778854975.4743986,51,0.07600965350866318
1778855007.765543,52,0.07413727045059204
1778855040.1859708,53,0.0733080804347992
1778855072.7600858,54,0.07123178243637085
1778855105.3284664,55,0.07596228271722794
1778855137.881056,56,0.06981875002384186
1778855170.605932,57,0.07619182765483856
1778855203.6541822,58,0.07881562411785126
1778855236.1719716,59,0.07860872894525528
1778855268.7254832,60,0.07521599531173706
1778855301.105747,61,0.07705651968717575
1778855333.8435988,62,0.07583315670490265
1778855366.7929957,63,0.07484197616577148
1778855399.1320264,64,0.0796743780374527
1778855431.7889235,65,0.07854455709457397
1778855464.1860166,66,0.07332991063594818
1778855496.7871397,67,0.07664944231510162
1778855529.6286073,68,0.07618298381567001
1778855562.1553197,69,0.07639510184526443
1778855594.6330574,70,0.07996927201747894
1778855627.0235527,71,0.07710909843444824
1778855659.768092,72,0.07473146170377731
1778855692.471029,73,0.0711638554930687
1778855725.2929199,74,0.07323471456766129
1778855757.7060385,75,0.0739198848605156
