group,tag_count,latest_mean
Action,4,0.4012477248907089
Command,8,-3.4824181497097015
Loss,4,1.2374150806072066
Observation,35,0.43674904570050005
Perf,3,536.2752751509348
Policy,1,0.3533535599708557
Reward,9,0.2390490902794732
Termination,3,0.4461805820465088
Tracking,3,3.0082215343912444
Train,4,724.7157897949219
episode,15,183.7394804355999
episode_per_step,8,0.24877910455688834
