wall_time,step,value
1776422340.1711736,0,0.022762436419725418
1776422344.3235612,1,0.07299622893333435
1776422348.4704247,2,0.13655602931976318
1776422352.6333687,3,0.1855405569076538
1776422356.7188075,4,0.2510581910610199
1776422360.860986,5,0.2874453365802765
1776422364.9640396,6,0.351075142621994
1776422369.1108294,7,0.36129486560821533
1776422373.2389653,8,0.3425634801387787
1776422377.379838,9,0.36375856399536133
1776422381.507682,10,0.37839484214782715
1776422385.6609128,11,0.422625869512558
1776422389.8095958,12,0.4368317127227783
1776422393.9343653,13,0.43715333938598633
1776422398.0865555,14,0.4584212303161621
1776422402.1965508,15,0.5079377889633179
1776422406.2972522,16,0.5063583850860596
1776422410.4610672,17,0.4846579432487488
1776422414.6793616,18,0.5154118537902832
1776422418.7683556,19,0.5452110171318054
1776422422.9053023,20,0.5639282464981079
1776422427.0550246,21,0.6927840113639832
1776422431.2320445,22,0.5022507309913635
1776422435.371297,23,0.5270267724990845
1776422439.5319974,24,0.5106520652770996
1776422443.65935,25,0.8240550756454468
1776422447.8667402,26,0.7746054530143738
1776422452.0136476,27,0.6798681616783142
1776422456.136952,28,0.7510935664176941
1776422460.2683887,29,0.7210354208946228
1776422464.4192438,30,0.6169331669807434
1776422468.5439336,31,0.688970685005188
1776422472.6966991,32,0.7546685934066772
1776422476.8285112,33,0.6343894004821777
1776422480.7827382,34,0.9102627635002136
1776422484.5215168,35,0.7774978876113892
1776422488.7294693,36,0.7336544990539551
