step,time_s,env_id,episode_index,is_done,done_reason,terrain_col,terrain_name,terrain_level,row_progress,root_x,root_y,root_z,vx_cmd_raw,yaw_rate_cmd_raw,vx_cmd_limited,yaw_rate_cmd_limited,wheel_speed_reference_abs_mean,wheel_torque_target_abs_mean,contact_weight_mean,rolling_speed_actual_mean,lateral_speed_actual_abs_mean,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,front_pitch_ref,front_pitch_actual,rear_pitch_actual,front_pitch_error,step_up_distance_m,step_up_approach_mask,step_up_posture_badness,terrain_gate_step_up,edge_strength,edge_height_jump,progress_quality_score,progress_quality_pitch,progress_quality_contact,step_up_front_posture_penalty_raw,step_up_module_progress_score,step_up_module_progress_reward_raw,quality_row_advance_mask,q_desired_spm1_platform_joint_z,q_position_target_spm1_platform_joint_z,q_actual_spm1_platform_joint_z,qdot_actual_spm1_platform_joint_z,qdot_alloc_spm1_platform_joint_z,q_desired_minus_position_target_spm1_platform_joint_z,q_desired_minus_actual_spm1_platform_joint_z,q_position_target_minus_actual_spm1_platform_joint_z,q_desired_spm1_platform_joint_y,q_position_target_spm1_platform_joint_y,q_actual_spm1_platform_joint_y,qdot_actual_spm1_platform_joint_y,qdot_alloc_spm1_platform_joint_y,q_desired_minus_position_target_spm1_platform_joint_y,q_desired_minus_actual_spm1_platform_joint_y,q_position_target_minus_actual_spm1_platform_joint_y,q_desired_spm1_platform_joint_x,q_position_target_spm1_platform_joint_x,q_actual_spm1_platform_joint_x,qdot_actual_spm1_platform_joint_x,qdot_alloc_spm1_platform_joint_x,q_desired_minus_position_target_spm1_platform_joint_x,q_desired_minus_actual_spm1_platform_joint_x,q_position_target_minus_actual_spm1_platform_joint_x,q_desired_spm2_platform_joint_z,q_position_target_spm2_platform_joint_z,q_actual_spm2_platform_joint_z,qdot_actual_spm2_platform_joint_z,qdot_alloc_spm2_platform_joint_z,q_desired_minus_position_target_spm2_platform_joint_z,q_desired_minus_actual_spm2_platform_joint_z,q_position_target_minus_actual_spm2_platform_joint_z,q_desired_spm2_platform_joint_y,q_position_target_spm2_platform_joint_y,q_actual_spm2_platform_joint_y,qdot_actual_spm2_platform_joint_y,qdot_alloc_spm2_platform_joint_y,q_desired_minus_position_target_spm2_platform_joint_y,q_desired_minus_actual_spm2_platform_joint_y,q_position_target_minus_actual_spm2_platform_joint_y,q_desired_spm2_platform_joint_x,q_position_target_spm2_platform_joint_x,q_actual_spm2_platform_joint_x,qdot_actual_spm2_platform_joint_x,qdot_alloc_spm2_platform_joint_x,q_desired_minus_position_target_spm2_platform_joint_x,q_desired_minus_actual_spm2_platform_joint_x,q_position_target_minus_actual_spm2_platform_joint_x
0,0.0,0,0,0,,5,stairs down,11,0.0,94.05547332763672,44.0978889465332,-0.669569194316864,1.052231788635254,0.17909133434295654,0.8003283739089966,0.17909133434295654,5.233094692230225,4.0922441482543945,0.3333333432674408,-0.11468931287527084,0.026883741840720177,0.526115894317627,0.08954566717147827,-0.21228016912937164,0.3966635763645172,0.2990754246711731,0.4259989261627197,0.11766073852777481,0.34059515595436096,-0.25,0.01036186795681715,0.15014740824699402,0.2603618800640106,0.10359843820333481,0.0,1.0,0.9597373008728027,1.0,0.1422564685344696,0.5,0.9994326829910278,0.5,0.0,0.002314925193786621,3.702866888488643e-05,0.0,-0.1485961228609085,-0.1485961228609085,-0.03264840319752693,-1.7961502075195312,-1.2490241527557373,0.0,-0.11594771966338158,-0.11594771966338158,0.1983317881822586,0.1983317881822586,0.01036186795681715,1.8031047582626343,0.5023013949394226,0.0,0.18796992022544146,0.18796992022544146,0.14953771233558655,0.14953771233558655,0.1458268016576767,0.33796560764312744,0.20521995425224304,0.0,0.003710910677909851,0.003710910677909851,0.29819923639297485,0.29819923639297485,0.135329008102417,1.5068798065185547,0.9886744618415833,0.0,0.16287022829055786,0.16287022829055786,0.058830369263887405,0.058830369263887405,0.15014740824699402,-0.99225914478302,-0.5538520216941833,0.0,-0.09131703898310661,-0.09131703898310661,0.17029757797718048,0.17029757797718048,0.09686027467250824,0.7162115573883057,0.6100122332572937,0.0,0.07343730330467224,0.07343730330467224
1,0.03333333333333333,0,0,0,,5,stairs down,11,0.0,94.06282806396484,44.100765228271484,-0.6582680940628052,1.2821099758148193,-0.3954123556613922,0.8020665645599365,-0.3954123556613922,5.1569132804870605,0.8776375651359558,0.1666666716337204,-0.11705239862203598,0.026536783203482628,0.6410549879074097,-0.1977061778306961,-0.3243529498577118,0.32864201068878174,0.33501556515693665,0.35742974281311035,0.1498047113418579,0.21437770128250122,-0.25,0.05430571734905243,0.11348088830709457,0.3043057322502136,0.10359843820333481,0.0,1.0,0.9583467841148376,1.0,0.1420617401599884,0.0,0.9967026114463806,1.0,0.0,0.0,0.0,0.0,-0.22704705595970154,-0.22704705595970154,-0.09004492312669754,-1.401222586631775,-1.5583702325820923,0.0,-0.137002132833004,-0.137002132833004,0.16432100534439087,0.16432100534439087,0.05430571734905243,1.039933443069458,1.2377779483795166,0.0,0.11001528799533844,0.11001528799533844,0.16750778257846832,0.16750778257846832,0.1465841829776764,-0.7018709182739258,0.2802745997905731,0.0,0.02092359960079193,0.02092359960079193,0.2502008080482483,0.2502008080482483,0.1791849434375763,1.1784002780914307,1.2816686630249023,0.0,0.071015864610672,0.071015864610672,0.07490235567092896,0.07490235567092896,0.11348088830709457,-1.0596686601638794,-0.8017281889915466,0.0,-0.03857853263616562,-0.03857853263616562,0.10718885064125061,0.10718885064125061,0.10670091956853867,-0.5573917627334595,0.6700575351715088,0.0,0.0004879310727119446,0.0004879310727119446
2,0.06666666666666667,0,0,0,,5,stairs down,11,0.0,94.07078552246094,44.104217529296875,-0.6490419507026672,1.1868572235107422,0.3266122341156006,0.8037251234054565,0.3266122341156006,4.08493185043335,11.552881240844727,0.8163604140281677,-0.07113964855670929,0.005780326202511787,0.5934286117553711,0.1633061170578003,0.01807912066578865,0.17486116290092468,0.25183942914009094,0.14417260885238647,0.15038585662841797,0.0933234840631485,-0.25,0.06818734854459763,0.0696776956319809,0.3181873559951782,0.10359843820333481,0.0,1.0,0.9570199251174927,1.0,0.14202633500099182,0.38109785318374634,0.9966559410095215,1.0,0.0,0.0,0.0,0.0,0.01265538390725851,0.01265538390725851,-0.08635392785072327,0.869569718837738,-1.4695186614990234,0.0,0.09900931175798178,0.09900931175798178,0.08743058145046234,0.08743058145046234,0.06818734854459763,0.5222526788711548,1.1259163618087769,0.0,0.019243232905864716,0.019243232905864716,0.12591971457004547,0.12591971457004547,0.12470544874668121,-1.6097928285598755,-0.27503225207328796,0.0,0.0012142658233642578,0.0012142658233642578,0.10092082619667053,0.10092082619667053,0.17240503430366516,-0.6925644874572754,1.2232805490493774,0.0,-0.07148420810699463,-0.07148420810699463,0.07519292831420898,0.07519292831420898,0.0696776956319809,-1.0188934803009033,-0.9475681781768799,0.0,0.005515232682228088,0.005515232682228088,0.04666174203157425,0.04666174203157425,0.08210855722427368,-1.4682331085205078,-0.023944508284330368,0.0,-0.03544681519269943,-0.03544681519269943
3,0.1,0,0,0,,5,stairs down,11,0.0,94.07876586914062,44.110984802246094,-0.639344334602356,1.181864857673645,-0.5442782640457153,0.8108775615692139,-0.5442782640457153,3.6261520385742188,3.8713719844818115,0.4516311287879944,-0.13358192145824432,0.005938561167567968,0.5909324288368225,-0.27213913202285767,-0.25293946266174316,0.4514397084712982,0.046218469738960266,-0.15326909720897675,0.06996611505746841,-0.10221288353204727,-0.25,0.1089945062994957,0.04378218203783035,0.3589945137500763,0.0014537491369992495,0.0,1.0,0.9512979388237,1.0,0.14264586567878723,0.0,0.9945273399353027,0.5,0.0,0.0,0.0,0.0,-0.17705762386322021,-0.17705762386322021,-0.06508342176675797,0.16640374064445496,-0.14699390530586243,0.0,-0.11197420209646225,-0.11197420209646225,0.2257198542356491,0.2257198542356491,0.1089945062994957,1.0428273677825928,0.7846038341522217,0.0,0.11672534793615341,0.11672534793615341,0.023109234869480133,0.023109234869480133,0.08334171772003174,-0.7302575707435608,-1.0297082662582397,0.0,-0.060232482850551605,-0.060232482850551605,-0.10728836804628372,-0.10728836804628372,0.12674379348754883,-1.6042861938476562,0.14005832374095917,0.0,-0.23403216153383255,-0.23403216153383255,0.03498305752873421,0.03498305752873421,0.04378218203783035,-0.8600809574127197,-0.987895667552948,0.0,-0.008799124509096146,-0.008799124509096146,-0.051106441766023636,-0.051106441766023636,0.04685668647289276,-0.6530194878578186,-0.8405478596687317,0.0,-0.0979631282389164,-0.0979631282389164
4,0.13333333333333333,0,0,0,,5,stairs down,11,0.0,94.08726501464844,44.11515426635742,-0.629607617855072,1.3496029376983643,0.19815510511398315,0.8159908056259155,0.19815510511398315,2.2418246269226074,6.199847221374512,0.6666666865348816,-0.03186016529798508,0.07159455120563507,0.6748014688491821,0.09907755255699158,0.2074187994003296,0.2047119438648224,0.29990702867507935,-0.1740570366382599,0.01945352926850319,-0.38466677069664,-0.25,0.12155473232269287,-0.007021780125796795,0.37155473232269287,0.0014537491369992495,0.0,1.0,0.9472073912620544,1.0,0.14305293560028076,0.5,0.993800699710846,0.5,0.0,0.0,0.0,0.0,0.1451931595802307,0.1451931595802307,-0.021453585475683212,1.9532811641693115,0.030201682820916176,0.0,0.16664674505591393,0.16664674505591393,0.1023559719324112,0.1023559719324112,0.12155473232269287,0.6899494528770447,0.9306038618087769,0.0,-0.019198760390281677,-0.019198760390281677,0.14995351433753967,0.14995351433753967,0.08059416711330414,0.30976516008377075,-0.8603982925415039,0.0,0.06935934722423553,0.06935934722423553,-0.12183992564678192,-0.12183992564678192,0.06934060901403427,-1.800561785697937,-0.8461971879005432,0.0,-0.1911805346608162,-0.1911805346608162,0.009726764634251595,0.009726764634251595,-0.007021780125796795,-1.0575900077819824,-0.915628969669342,0.0,0.01674854476004839,0.01674854476004839,-0.19233338534832,-0.19233338534832,0.043590422719717026,-0.5444588661193848,-0.7345190048217773,0.0,-0.23592380806803703,-0.23592380806803703
5,0.16666666666666666,0,0,0,,5,stairs down,11,0.0,94.09841918945312,44.11713409423828,-0.6202660202980042,1.3646928071975708,0.43622586131095886,0.9264539480209351,0.43622586131095886,4.85111141204834,3.017817258834839,0.1666666716337204,-0.071077361702919,0.016139525920152664,0.6823464035987854,0.21811293065547943,-0.1616070568561554,0.3437591791152954,0.20109568536281586,-0.25990208983421326,0.09069168567657471,-0.4186077117919922,-0.25,0.17303360998630524,-0.018542002886533737,0.42303359508514404,0.0014537491369992495,0.0,1.0,0.858836829662323,1.0,0.14308837056159973,0.0,0.9919200539588928,1.0,0.0,0.0,0.0,0.0,-0.11312493681907654,-0.11312493681907654,0.007072918117046356,-0.0005735130980610847,1.1175142526626587,0.0,-0.1201978549361229,-0.1201978549361229,0.1718795895576477,0.1718795895576477,0.17303360998630524,0.9032163023948669,0.7945374250411987,0.0,-0.0011540204286575317,-0.0011540204286575317,0.10054784268140793,0.10054784268140793,0.06797965615987778,-0.3069154918193817,-0.19878578186035156,0.0,0.03256818652153015,0.03256818652153015,-0.18193146586418152,-0.18193146586418152,0.04680640995502472,-0.29064399003982544,-1.3857966661453247,0.0,-0.22873787581920624,-0.22873787581920624,0.045345842838287354,0.045345842838287354,-0.018542002886533737,-0.5965058207511902,-0.9958940148353577,0.0,0.06388784572482109,0.06388784572482109,-0.2093038558959961,-0.2093038558959961,0.034460555762052536,-0.26873236894607544,-0.6270586252212524,0.0,-0.24376441165804863,-0.24376441165804863
6,0.2,0,0,0,,5,stairs down,11,0.0,94.10836791992188,44.120487213134766,-0.6118503212928772,1.2896366119384766,0.24226431548595428,1.127586841583252,0.24226431548595428,5.569293975830078,10.428729057312012,0.6666666865348816,-0.03675065562129021,0.019552016630768776,0.6448183059692383,0.12113215774297714,-0.030569320544600487,0.15635767579078674,0.08356200158596039,-0.21564681828022003,0.15401680767536163,-0.465495228767395,-0.2418731153011322,0.1840345412492752,-0.0437813363969326,0.4259076714515686,0.0014537491369992495,0.0,1.0,0.6979305148124695,1.0,0.14330077171325684,0.0,0.9909027814865112,0.5,0.0,0.0,0.0,0.0,-0.021398523822426796,-0.021398523822426796,-0.014302851632237434,-0.2968099117279053,0.48534542322158813,0.0,-0.007095672190189362,-0.007095672190189362,0.07817883789539337,0.07817883789539337,0.1840345412492752,-0.061867546290159225,0.8559846878051758,0.0,-0.10585570335388184,-0.10585570335388184,0.041781000792980194,0.041781000792980194,0.03983739763498306,-1.1041464805603027,-0.25992250442504883,0.0,0.0019436031579971313,0.0019436031579971313,-0.1509527713060379,-0.1509527713060379,0.05252356082201004,-0.009874610230326653,-0.7665954232215881,0.0,-0.20347633212804794,-0.20347633212804794,0.07700840383768082,0.07700840383768082,-0.0437813363969326,-0.3231264352798462,-0.7700791954994202,0.0,0.12078974023461342,0.12078974023461342,-0.2327476143836975,-0.2327476143836975,0.037001609802246094,-0.18489347398281097,-0.4244603216648102,0.0,-0.2697492241859436,-0.2697492241859436
7,0.23333333333333334,0,0,0,,5,stairs down,11,0.0,94.1197280883789,44.12152862548828,-0.6048455238342285,1.1871273517608643,-0.030782749876379967,1.1871273517608643,-0.030782749876379967,5.975167751312256,3.3333334922790527,0.1666666716337204,0.030172502622008324,0.03123919665813446,0.5935636758804321,-0.015391374938189983,0.1543598771095276,0.11904212832450867,0.052736733108758926,-0.16935810446739197,0.36584237217903137,-0.4240259528160095,-0.21457061171531677,0.19180478155612946,-0.04567969962954521,0.4063754081726074,0.0014537491369992495,0.0,1.0,0.5723418593406677,1.0,0.14331847429275513,0.5,0.9889160990715027,0.5,0.0,0.0,0.0,0.0,0.10805191099643707,0.10805191099643707,-0.005043255630880594,0.5740642547607422,0.043113403022289276,0.0,0.11309516662731767,0.11309516662731767,0.059521064162254333,0.059521064162254333,0.19180478155612946,0.26384374499320984,0.337029367685318,0.0,-0.13228371739387512,-0.13228371739387512,0.026368366554379463,0.026368366554379463,-0.0025832373648881912,-1.7048245668411255,-0.7372482419013977,0.0,0.028951603919267654,0.028951603919267654,-0.11855067312717438,-0.11855067312717438,0.05276106670498848,0.0918051153421402,-0.3387441039085388,0.0,-0.17131173983216286,-0.17131173983216286,0.18292118608951569,0.18292118608951569,-0.04567969962954521,0.5421887040138245,-0.5173712968826294,0.0,0.2286008857190609,0.2286008857190609,-0.21201297640800476,-0.21201297640800476,0.03830554708838463,-0.35391733050346375,-0.2890087962150574,0.0,-0.2503185234963894,-0.2503185234963894
8,0.26666666666666666,0,0,0,,5,stairs down,11,0.0,94.13153839111328,44.121795654296875,-0.5986341834068298,1.2696480751037598,0.0903347060084343,1.0585918426513672,0.0903347060084343,5.383745193481445,3.817564010620117,0.3333333432674408,0.042786240577697754,0.039118215441703796,0.6348240375518799,0.04516735300421715,0.07151365280151367,-0.00558326905593276,0.04001869261264801,-0.1497340053319931,0.48348212242126465,-0.4243696331977844,-0.25,0.18726298213005066,-0.043198686093091965,0.43726298213005066,0.0014537491369992495,0.0,1.0,0.7531265616416931,1.0,0.1433892846107483,0.5,0.9892685413360596,0.5,0.0,0.0,0.0,0.0,0.05005955696105957,0.05005955696105957,0.016509348526597023,0.9699942469596863,0.34331396222114563,0.0,0.03355020843446255,0.03355020843446255,-0.008933230303227901,-0.008933230303227901,0.18726298213005066,0.059621673077344894,0.29565009474754333,0.0,-0.19619621243327856,-0.19619621243327856,0.020009346306324005,0.020009346306324005,-0.04274531081318855,-0.8388169407844543,-1.2843176126480103,0.0,0.06275465711951256,0.06275465711951256,-0.10481379926204681,-0.10481379926204681,0.052003536373376846,-0.4364122152328491,-0.09531080722808838,0.0,-0.15681733563542366,-0.15681733563542366,0.24174106121063232,0.24174106121063232,-0.043198686093091965,0.37089803814888,0.08170582354068756,0.0,0.2849397473037243,0.2849397473037243,-0.2121848165988922,-0.2121848165988922,0.015194183215498924,-1.28727126121521,-0.32570821046829224,0.0,-0.22737899981439114,-0.22737899981439114
9,0.3,0,0,0,,5,stairs down,11,0.0,94.14457702636719,44.12335205078125,-0.5917329788208008,1.2413654327392578,0.6876721382141113,0.9024745225906372,0.6876721382141113,4.473095893859863,5.670663356781006,0.5,0.06419466435909271,0.01816929131746292,0.6206827163696289,0.34383606910705566,-0.019714096561074257,0.20485998690128326,0.0796566978096962,-0.2623113989830017,0.26080065965652466,-0.3992481231689453,-0.25,0.2166997194290161,-0.010079634375870228,0.4666997194290161,0.0014537491369992495,0.0,1.0,0.8780204057693481,1.0,0.14333617687225342,0.36106961965560913,0.9868084192276001,1.0,0.0,0.0,0.0,0.0,-0.01379986759275198,-0.01379986759275198,0.03531341627240181,0.5765233039855957,0.6976401209831238,0.0,-0.04911328386515379,-0.04911328386515379,0.10242999345064163,0.10242999345064163,0.2166997194290161,0.28379860520362854,0.1621991991996765,0.0,-0.11426972597837448,-0.11426972597837448,0.0398283489048481,0.0398283489048481,-0.0575859360396862,-0.841733992099762,-1.0324307680130005,0.0,0.0974142849445343,0.0974142849445343,-0.1836179792881012,-0.1836179792881012,0.04648071900010109,-0.5949330925941467,-0.2881701588630676,0.0,-0.23009869828820229,-0.23009869828820229,0.13040032982826233,0.13040032982826233,-0.010079634375870228,0.807823121547699,0.24521562457084656,0.0,0.14047996420413256,0.14047996420413256,-0.19962406158447266,-0.19962406158447266,-0.005441900342702866,-0.8251156806945801,-0.8693776726722717,0.0,-0.1941821612417698,-0.1941821612417698
