group,tag_count,latest_mean
Action,4,0.7017599046230316
Command,8,5.716929350048304
Loss,4,79.05302438429044
Observation,17,1.685446063604425
Perf,3,1456.468815088272
Policy,1,0.3193756937980652
Reward,9,0.4874530369393142
Termination,4,0.4296875
Tracking,3,2.2378043780724206
Train,4,1158.0029907226562
episode,15,393.87678608745335
episode_per_step,8,0.509487521786582
