group,tag,count,first_step,last_step,first_value,last_value,delta,min_value,max_value,mean_value,csv_path
Debug,Debug/Stage1/Action/ball_joint_desired_delta_abs_mean_raw,151,0,150,0.14510241150856018,0.1370374709367752,-0.008064940571784973,0.12521401047706604,0.14510241150856018,0.13076441720226742,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage1/2026-05-15_21-54-23_stage1_m100_model100_obs016_dr_all_96env_200iter_20260515/tensorboard_export/scalars/Debug__Stage1__Action__ball_joint_desired_delta_abs_mean_raw.csv
Debug,Debug/Stage1/Action/ball_joint_desired_delta_l2_raw,151,0,150,0.4356890320777893,0.4110264778137207,-0.024662554264068604,0.37492644786834717,0.4356890320777893,0.3911436517901768,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage1/2026-05-15_21-54-23_stage1_m100_model100_obs016_dr_all_96env_200iter_20260515/tensorboard_export/scalars/Debug__Stage1__Action__ball_joint_desired_delta_l2_raw.csv
Debug,Debug/Stage1/Action/contact_weight_mean_raw,151,0,150,0.3522578775882721,0.459515780210495,0.1072579026222229,0.3522578775882721,0.5603629350662231,0.5187511799351269,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage1/2026-05-15_21-54-23_stage1_m100_model100_obs016_dr_all_96env_200iter_20260515/tensorboard_export/scalars/Debug__Stage1__Action__contact_weight_mean_raw.csv
Debug,Debug/Stage1/Action/desired_planar_command_abs_mean_raw,151,0,150,0.9033495187759399,0.7747712135314941,-0.1285783052444458,0.4704812169075012,0.9033495187759399,0.583669035639984,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage1/2026-05-15_21-54-23_stage1_m100_model100_obs016_dr_all_96env_200iter_20260515/tensorboard_export/scalars/Debug__Stage1__Action__desired_planar_command_abs_mean_raw.csv
Debug,Debug/Stage1/Action/desired_planar_vx_raw,151,0,150,1.3035526275634766,0.9985702633857727,-0.30498236417770386,0.46908849477767944,1.3035526275634766,0.6687967573964833,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage1/2026-05-15_21-54-23_stage1_m100_model100_obs016_dr_all_96env_200iter_20260515/tensorboard_export/scalars/Debug__Stage1__Action__desired_planar_vx_raw.csv
Debug,Debug/Stage1/Action/desired_planar_wz_raw,151,0,150,-0.2692015767097473,-0.13330940902233124,0.13589216768741608,-0.2692015767097473,0.031648896634578705,-0.058564167611596996,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage1/2026-05-15_21-54-23_stage1_m100_model100_obs016_dr_all_96env_200iter_20260515/tensorboard_export/scalars/Debug__Stage1__Action__desired_planar_wz_raw.csv
Debug,Debug/Stage1/Action/limited_planar_command_abs_mean_raw,151,0,150,0.9033495187759399,0.7747712135314941,-0.1285783052444458,0.4704812169075012,0.9033495187759399,0.583669035639984,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage1/2026-05-15_21-54-23_stage1_m100_model100_obs016_dr_all_96env_200iter_20260515/tensorboard_export/scalars/Debug__Stage1__Action__limited_planar_command_abs_mean_raw.csv
Debug,Debug/Stage1/Action/limited_planar_vx_raw,151,0,150,1.3035526275634766,0.9985702633857727,-0.30498236417770386,0.46908849477767944,1.3035526275634766,0.6687967573964833,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage1/2026-05-15_21-54-23_stage1_m100_model100_obs016_dr_all_96env_200iter_20260515/tensorboard_export/scalars/Debug__Stage1__Action__limited_planar_vx_raw.csv
Debug,Debug/Stage1/Action/limited_planar_wz_raw,151,0,150,-0.2692015767097473,-0.13330940902233124,0.13589216768741608,-0.2692015767097473,0.031648896634578705,-0.058564167611596996,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage1/2026-05-15_21-54-23_stage1_m100_model100_obs016_dr_all_96env_200iter_20260515/tensorboard_export/scalars/Debug__Stage1__Action__limited_planar_wz_raw.csv
Debug,Debug/Stage1/Action/planar_command_delta_vx_raw,151,0,150,-0.04624587297439575,-0.041766539216041565,0.004479333758354187,-0.07252927124500275,-0.03052934631705284,-0.052397572935022264,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage1/2026-05-15_21-54-23_stage1_m100_model100_obs016_dr_all_96env_200iter_20260515/tensorboard_export/scalars/Debug__Stage1__Action__planar_command_delta_vx_raw.csv
Debug,Debug/Stage1/Action/planar_command_delta_wz_raw,151,0,150,0.003974488936364651,0.0029227896593511105,-0.0010516992770135403,-0.0041716028936207294,0.016055069863796234,0.00786161613157204,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage1/2026-05-15_21-54-23_stage1_m100_model100_obs016_dr_all_96env_200iter_20260515/tensorboard_export/scalars/Debug__Stage1__Action__planar_command_delta_wz_raw.csv
Debug,Debug/Stage1/Action/planar_command_shaping_delta_abs_mean_raw,151,0,150,0.05510241538286209,0.07831340283155441,0.023210987448692322,0.05510241538286209,0.09716220945119858,0.08667702800193369,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage1/2026-05-15_21-54-23_stage1_m100_model100_obs016_dr_all_96env_200iter_20260515/tensorboard_export/scalars/Debug__Stage1__Action__planar_command_shaping_delta_abs_mean_raw.csv
Debug,Debug/Stage1/Action/policy_abs_mean,151,0,150,0.3210834562778473,0.32195591926574707,0.0008724629878997803,0.27966052293777466,0.32683032751083374,0.2979714562561338,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage1/2026-05-15_21-54-23_stage1_m100_model100_obs016_dr_all_96env_200iter_20260515/tensorboard_export/scalars/Debug__Stage1__Action__policy_abs_mean.csv
Debug,Debug/Stage1/Action/policy_std,151,0,150,0.39010700583457947,0.3941999673843384,0.004092961549758911,0.34493666887283325,0.4014925956726074,0.36595224702595086,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage1/2026-05-15_21-54-23_stage1_m100_model100_obs016_dr_all_96env_200iter_20260515/tensorboard_export/scalars/Debug__Stage1__Action__policy_std.csv
Debug,Debug/Stage1/Action/raw_planar_command_abs_mean_raw,151,0,150,1.0073968172073364,0.8900567889213562,-0.11734002828598022,0.6529192924499512,1.0073968172073364,0.7111264265925679,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage1/2026-05-15_21-54-23_stage1_m100_model100_obs016_dr_all_96env_200iter_20260515/tensorboard_export/scalars/Debug__Stage1__Action__raw_planar_command_abs_mean_raw.csv
Debug,Debug/Stage1/Action/raw_planar_vx_raw,151,0,150,1.5116472244262695,1.2291412353515625,-0.28250598907470703,0.8179246187210083,1.5116472244262695,0.9237115264728369,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage1/2026-05-15_21-54-23_stage1_m100_model100_obs016_dr_all_96env_200iter_20260515/tensorboard_export/scalars/Debug__Stage1__Action__raw_planar_vx_raw.csv
