terrain_group,terrain_name,row,difficulty,seed_idx,patch_center_x_m,step_up_height_m,drop_depth_m,step_up_distance_norm,drop_distance_norm,gap_width_norm,front_slope,front_roughness_m,h_front_min_m,h_front_mean_m,h_front_max_m,edge_up_detected,edge_down_detected,gap_any_detected,g_step_up,g_step_down,g_gap,g_rough
rough,uneven rough,4,0.2,4,1.392209,0.016301599651000004,0.01297219999999999,1.0,1.0,0.0,0.021349341017509505,0.01779446757914368,-0.013995514077999954,0.022949871959310194,0.06257377825700003,0.0,0.0,0.0,0.039737169583559995,0.033849676305444935,0.0016053504555637195,0.22783910489723883
rough,uneven rough,4,0.2,4,1.5631564814814816,0.019031338671351913,0.012225450077777783,1.0,1.0,0.0,0.011413829489178951,0.019150573536775746,-0.03346648851993517,0.006983770679498657,0.045729207923990794,0.0,0.0,0.0,0.04528517070490021,0.03264962169842437,0.0015484368179650074,0.2525718068126381
rough,uneven rough,4,0.2,4,1.7341039629629629,0.014711793108426047,0.017631296296296173,1.0,1.0,0.0,-0.004899024894990033,0.01711318116105933,-0.04509330684099992,-0.0026392437209478217,0.033425241307148135,0.0,0.0,0.0,0.03681251031472213,0.04235319436218177,0.00200863722448567,0.2160759992091812
rough,uneven rough,4,0.2,4,1.9050514444444444,0.014746268206388885,0.014820544444444417,1.0,1.0,0.0,0.005319814227068914,0.014853002708026027,-0.045027191809,-0.00738468529248221,0.0243523202146666,0.0,0.0,0.0,0.03687367891761803,0.0370057983621884,0.0017550322999597562,0.18024333765400677
rough,uneven rough,4,0.2,4,2.075998925925926,0.014780743304351862,0.01588621481481481,1.0,1.0,0.0,0.0009920785864712877,0.014892187403828845,-0.03221126493064823,0.0028356723779399532,0.03280055754357408,0.0,0.0,0.0,0.036934945262299956,0.038952186333881075,0.0018473414490595946,0.18082303937863975
rough,uneven rough,4,0.2,4,2.2469464074074077,0.014692998536814772,0.019151640740740744,1.0,1.0,0.0,0.00556919993545357,0.014926452115566176,-0.02511551339796292,0.009175857408379213,0.03919017683688894,0.0,0.0,0.0,0.03677920452957831,0.045545942704853105,0.0021600561024730873,0.18133114427218794
rough,uneven rough,4,0.2,4,2.417893888888889,0.014727621181777839,0.016340688888888816,1.0,1.0,0.0,0.021024980635528167,0.013786127581153761,-0.017074244274111083,0.017287809588589158,0.044696473001111126,0.0,0.0,0.0,0.036840581679686325,0.03981181531363297,0.001888110104033069,0.16501364142646824
rough,uneven rough,4,0.2,4,2.5888413703703703,0.014762096279740788,0.013530037037037118,1.0,1.0,0.0,0.02339386435952382,0.014227546226959266,-0.019689174709407453,0.024064926839710905,0.056101853778740746,0.0,0.0,0.0,0.03690179513963994,0.03477380336323778,0.0016491779882065608,0.17118595761826733
rough,uneven rough,4,0.2,4,2.7597888518518516,0.014796570151203725,0.02135362868999985,1.0,0.9474077185862734,0.0,0.008238228713260052,0.01731302138411832,-0.0203201808652963,0.02070107049168906,0.05828168542044457,0.0,1.0,0.0,0.03696310422413793,0.05057886982641771,0.0023987470658523467,0.21948023819567047
rough,uneven rough,4,0.2,4,2.9307363333333334,0.014708974157166682,0.017861033333333276,1.0,1.0,0.0,0.006244413315008228,0.016719870219351982,-0.030569756881916682,0.011047639841468348,0.046145111218416746,0.0,0.0,0.0,0.03680751301399282,0.04282155116083642,0.0020308494546205165,0.2094882318853448
rough,uneven rough,4,0.2,4,3.101683814814815,0.014743449255129687,0.018014727777777795,1.0,1.0,0.0,-0.009251342330130209,0.016417310255888162,-0.03836174964138893,0.0013934340405089805,0.03590894200403705,0.0,0.0,0.0,0.036868673631092024,0.043137640482597606,0.0020458402667071457,0.20452178333612725
rough,uneven rough,4,0.2,4,3.2726312962962965,0.014777775579592672,0.022231005555555544,1.0,0.6844468399345821,0.0,-0.017401111949318294,0.01675355729538771,-0.05398571287750009,-0.016151500870806287,0.023095816565518457,0.0,1.0,0.0,0.036929667414435846,0.052727496967492994,0.002500647584150861,0.21004664563924275
rough,uneven rough,4,0.2,4,3.4435787777777778,0.014001416666666572,0.019381477777777628,1.0,1.0,0.0,-0.022557007616253174,0.01728746703654027,-0.059603931715555475,-0.022734070693813335,0.0186499317755556,0.0,0.0,0.0,0.03557361935239422,0.046048128000792964,0.00218387267862997,0.2190427839104603
rough,uneven rough,4,0.2,4,3.614526259259259,0.010427126525444336,0.015734211111111285,1.0,1.0,0.0,-0.01243253746446453,0.016426416880304547,-0.061633839746074046,-0.025983669332094637,0.01111651505662975,0.0,0.0,0.0,0.029926029487921214,0.03866866888249,0.0018338953863662945,0.2046699812648519
rough,uneven rough,4,0.2,4,3.7854737407407404,0.008797776405925939,0.019950488888889062,1.0,1.0,0.0,-0.022892278734468384,0.015639097042689773,-0.051777499217759176,-0.018246629615482773,0.011855122433796272,0.0,0.0,0.0,0.0276494331059645,0.04731416106280946,0.0022439154020677705,0.1921515189112943
rough,uneven rough,4,0.2,4,3.9564212222222226,0.010220279617166678,0.021681513179000023,1.0,0.3163016626639083,0.0,-0.020954472571811395,0.017106985066885554,-0.05184928890794441,-0.013530903020407905,0.023521270825388907,0.0,1.0,0.0,0.029627241690019287,0.05137195673445866,0.002436359904971885,0.21597106379236655
rough,uneven rough,4,0.2,4,4.127368703703704,0.010483067599277723,0.016690129804000003,1.0,1.0,0.0,-0.015001527958920563,0.016962217189756813,-0.049649297041259186,-0.018657861543289477,0.020513401660962965,0.0,0.0,0.0,0.03000733610024507,0.04048511279056459,0.0019200418247848038,0.213529825188546
rough,uneven rough,4,0.2,4,4.298316185185185,0.010086331312888802,0.017669972222222247,1.0,1.0,0.0,-0.021600260238483084,0.01734834781115923,-0.05086222683451848,-0.02235019144386014,0.0173774648862223,0.0,0.0,0.0,0.02943529995204431,0.04243169743259131,0.0020123603011469623,0.22008601017056542
rough,uneven rough,4,0.2,4,4.4692636666666665,0.033113899999999974,0.02188624999999994,1.0,0.053340519803745955,0.0,-0.0013720307832403539,0.017767502398476315,-0.050425451611166794,-0.021745029199401054,0.022784681187500017,1.0,1.0,0.0,0.08751950716245586,0.05187312472304774,0.002460128234439367,0.2273650588443411
rough,uneven rough,4,0.2,4,4.640211148148148,0.030793737037036945,0.02285356250607401,0.8948157013810176,1.0,0.0,0.0017090863960152044,0.01901796673868314,-0.0672903654908147,-0.02292664928178341,0.025881198803111183,1.0,1.0,0.0,0.07868763222187153,0.05430407192761778,0.002575418028264666,0.2500766883151726
rough,uneven rough,4,0.2,4,4.81115862962963,0.023766957407407474,0.026004310107999834,0.7896314027620353,0.9474077185862734,0.0,-0.019660080031285346,0.021324744240915523,-0.0759190961297315,-0.020068186292805643,0.033739331867157496,1.0,1.0,0.0,0.05669775501992435,0.06298607373540004,0.0029871695449279535,0.295769438905019
rough,uneven rough,4,0.2,4,4.982106111111111,0.0280922960022221,0.02757379954661153,0.7370391213483087,0.8422236841757621,0.0,-0.00762387615734301,0.02221827335381748,-0.07298865985866672,-0.021415945514476478,0.03239010728711153,1.0,1.0,0.0,0.06943601221524019,0.0677794723672496,0.003214500660531573,0.3147138522369173
rough,uneven rough,4,0.2,4,5.153053592592593,0.03459469814814811,0.030123017914000155,0.6318545585208553,0.7370391213483087,0.05,-0.03432945399870774,0.02432626263502314,-0.0782982655413797,-0.02080222117941776,0.049771170324731495,1.0,1.0,1.0,0.09361571622705057,0.07629050718448445,0.0090940513789399,0.361843042022909
rough,uneven rough,4,0.2,4,5.324001074074074,0.027567818518518694,0.02910040558240714,0.5266705241103441,0.6844468399345821,0.0,-0.02968673987133358,0.02819361797235207,-0.09830152996040738,-0.028296752665134695,0.04570791448403698,1.0,1.0,0.0,0.06776057912220261,0.07276447698087511,0.003450918857126962,0.4549628468872204
rough,uneven rough,4,0.2,4,5.494948555555555,0.021399922199111465,0.030936655299777883,0.4214859612828907,0.5792625413155997,0.15,-0.04052942588717575,0.030952456705993635,-0.11027161165427792,-0.04196359559593287,0.04117989667327762,1.0,1.0,1.0,0.05069013773946618,0.07920724370894454,0.03960362185447227,0.5237934330534189
rough,uneven rough,4,0.2,4,5.6658960370370375,0.03276914444444422,0.028880135027370718,0.36889367986916394,0.47407824269661736,0.15,-0.039875248794096665,0.02957652858702208,-0.11083560977021317,-0.04954623053955534,0.02034327917760176,1.0,1.0,1.0,0.08615265344810395,0.07202488391462478,0.03601244195731239,0.48941479648142117
rough,uneven rough,4,0.2,4,5.836843518518519,0.03136867962962961,0.02982788934914815,0.2637096454586527,0.36889367986916394,0.2,-0.044395208072391244,0.030981242775329338,-0.1397593092262963,-0.05977142181796631,0.00836538498977786,1.0,1.0,1.0,0.08079708433924873,0.07525709784623422,0.05501734698328719,0.5245114054572837
rough,uneven rough,4,0.2,4,6.007791,0.02434154999999999,0.02910159228300012,0.15852508263119935,0.3163016626639083,0.3,-0.05179642935142718,0.033969644211513696,-0.1423374740235,-0.0724969651648636,-0.0068955340235000995,1.0,1.0,1.0,0.058254018627071254,0.07276848040541131,0.06931737168238002,0.5979581116808708
rough,uneven rough,4,0.2,5,1.392209,0.013218305209999892,0.016748830660000047,1.0,1.0,0.0,0.0004915490804212908,0.01645745575643257,-0.03212704969750001,0.007302895298628351,0.04526844413900001,0.0,0.0,0.0,0.03425442257388297,0.040599281561016484,0.0019254563784130941,0.20517569581721828
rough,uneven rough,4,0.2,5,1.5631564814814816,0.016859826647555587,0.014929049999999972,1.0,1.0,0.0,0.004918115197344093,0.018019381512762885,-0.03701772370953703,0.0013703450697682025,0.046198313429518564,0.0,0.0,0.0,0.04081600367953235,0.037199621949019365,0.0017642245528076228,0.23182018226473192
rough,uneven rough,4,0.2,5,1.7341039629629629,0.022684357217851808,0.015853851851851924,0.9474077185862734,1.0,0.0,0.012997900838193433,0.01789695483917037,-0.03675671923118522,0.0005298380687227033,0.04427401566183335,1.0,0.0,0.0,0.0538712285734271,0.038891656269181986,0.0018444707578877458,0.2296471747760931
rough,uneven rough,4,0.2,5,1.9050514444444444,0.02223081666666668,0.01725927777777775,0.8422236841757621,1.0,0.0,0.005957100605014503,0.01827532068652677,-0.034792552907222274,0.0036701640997147756,0.04621823758111113,1.0,0.0,0.0,0.052727025244909895,0.041605141427638756,0.001973160160881926,0.23640918382082354
rough,uneven rough,4,0.2,5,2.075998925925926,0.018014538888888904,0.017990207407407505,1.0,1.0,0.0,0.008026651148503646,0.018365039508062526,-0.03138001481481477,0.004559263061797492,0.045809260475370414,0.0,0.0,0.0,0.043137250647982024,0.043087062716509944,0.0020434415719870675,0.23803261529778316
rough,uneven rough,4,0.2,5,2.2469464074074077,0.02120130682262962,0.017626632474851744,0.6844468399345821,1.0,0.0,-0.0005294181349394095,0.018199788221766516,-0.03995853910294428,-0.0007222502953507424,0.03989800554418538,1.0,0.0,0.0,0.05021438940702525,0.0423437372812009,0.002008188714162441,0.23504838842860296
rough,uneven rough,4,0.2,5,2.417893888888889,0.023943058478555573,0.016499105555555574,0.5792625413155997,1.0,0.0,-0.0045314602718942755,0.017305518468874688,-0.04079284031155553,-0.0029538486923223833,0.03564051237699997,1.0,0.0,0.0,0.05717051903777119,0.040115709829075676,0.001902522566781813,0.21935173381014555
rough,uneven rough,4,0.2,5,2.5888413703703703,0.02029505555555569,0.017415930349037045,0.47407824269661736,1.0,0.0,-0.004576529497961151,0.016822549910552136,-0.03463345765150008,0.00035984422308629613,0.03577343714349995,1.0,0.0,0.0,0.04809682197127433,0.04191858465790662,0.0019880254797689768,0.21119370987641267
rough,uneven rough,4,0.2,5,2.7597888518518516,0.01889298801703712,0.019280814814814834,1.0,1.0,0.0,-0.0005058794456371091,0.017294014805031007,-0.020091775976499887,0.01625613234057099,0.05307205115320392,0.0,0.0,0.0,0.04498703414114138,0.04582753786099027,0.0021734109986354653,0.2191548126358515
rough,uneven rough,4,0.2,5,2.9307363333333334,0.022460008083333344,0.013786766399333322,0.3163016626639083,1.0,0.0,0.006363286215600087,0.015830066734242858,-0.017368049732666535,0.018347889623860084,0.05288720703133336,1.0,0.0,0.0,0.053302337623649186,0.03520723655203728,0.0016697339356495143,0.19513336789590036
rough,uneven rough,4,0.2,5,3.101683814814815,0.022575572222222062,0.014949718518518507,0.211117364044926,1.0,0.0,0.012204286334994251,0.014973921281343849,-0.015332143618074001,0.019767024734805783,0.046660965019796274,1.0,0.0,0.0,0.05359466659114926,0.037236652643080896,0.0017659807658078623,0.18203689105353923
rough,uneven rough,4,0.2,5,3.2726312962962965,0.018359294444444424,0.02333532361718521,1.0,1.0,0.0,0.000520006172927674,0.016489387031525218,-0.024111769037777758,0.015126221110152447,0.04555298021259263,0.0,1.0,0.0,0.04385439451006155,0.055554481255341334,0.0026347197824613303,0.20569691691648898
rough,uneven rough,4,0.2,5,3.4435787777777778,0.02097710768811109,0.020929430282444456,0.053340519803745955,0.8948157013810176,0.0,-0.010419944203217719,0.018075763418552212,-0.03905722476327775,0.0012920364812243545,0.03511568283505559,1.0,1.0,0.0,0.0496824417033181,0.04957001016960844,0.0023509010157145467,0.2328257467039934
rough,uneven rough,4,0.2,5,3.614526259259259,0.012600294339925919,0.019452276874000016,1.0,1.0,0.0,-0.01926928638540766,0.01815478294751234,-0.040606198791259374,-0.0010614721021104214,0.03212685778318508,0.0,0.0,0.0,0.03324678186158048,0.04620388019265909,0.002191259362328541,0.23424015581985866
rough,uneven rough,4,0.2,5,3.7854737407407404,0.01370805185185206,0.021852273221962912,1.0,0.7370391213483087,0.0,-0.00040004413834428016,0.018281609311922707,-0.04074688085112968,-0.001253880391395069,0.03471582592592584,0.0,1.0,0.0,0.03507379327601243,0.05178963549236097,0.002456168684773124,0.2365227248291171
rough,uneven rough,4,0.2,5,3.9564212222222226,0.01932955555555553,0.024594174877888883,1.0,0.6318545585208553,0.0,-0.007859753722561745,0.01937808947686944,-0.03504693319252776,0.004317538813078018,0.044024782541527835,0.0,1.0,0.0,0.045934221120483815,0.05895085376711037,0.0027957957144682626,0.25689096445226683
rough,uneven rough,4,0.2,5,4.127368703703704,0.015566395130370392,0.018006318074999736,1.0,1.0,0.0,-0.0036204656025409327,0.018398294850000232,-0.035202464672898004,0.0018387338471241071,0.04247896114837979,0.0,0.0,0.0,0.038357958891223294,0.04312028754197416,0.0020450172883458803,0.23863630307351583
rough,uneven rough,4,0.2,5,4.298316185185185,0.02397772222222233,0.02036922282674089,1.0,0.47407824269661736,0.0,0.006796638979781029,0.01870065608606043,-0.050438002556407346,-0.002487762099954877,0.039025064226555606,1.0,1.0,0.0,0.05726401311525414,0.048266888706439075,0.0022890993424673108,0.24417320894427538
rough,uneven rough,4,0.2,5,4.4692636666666665,0.02585124578366671,0.023111124482666612,0.8948157013810176,0.36889367986916394,0.0,0.012427554044561598,0.020139425083924484,-0.05470919786616665,-0.0020116070856211875,0.04088411968050004,1.0,1.0,0.0,0.06253589772086125,0.0549692371588809,0.002606964070164678,0.2716914998268475
rough,uneven rough,4,0.2,5,4.640211148148148,0.01853249592081485,0.02161360103803686,1.0,0.2637096454586527,0.0,0.009402893211559848,0.020256068878469518,-0.054074336655925995,-0.0039890940573729826,0.043173610621111025,0.0,1.0,0.0,0.04421895952745731,0.05120673088569936,0.002428523924822971,0.27400572830921355
rough,uneven rough,4,0.2,5,4.81115862962963,0.02169720555555535,0.024862004961036868,0.7370391213483087,0.9474077185862734,0.0,-0.01620419162261704,0.02246861385950859,-0.07197725920630557,-0.005440306515569483,0.03666878160554618,1.0,1.0,0.0,0.05141020693087672,0.05969815882130249,0.0028312373091933327,0.3201377974807195
rough,uneven rough,4,0.2,5,4.982106111111111,0.02570208675777784,0.0249999004468891,0.6318545585208553,0.10593280121747264,0.0,-0.036145963992913685,0.02618796540526417,-0.08205507107538912,-0.013042628506905503,0.04033139148061107,1.0,1.0,0.0,0.06210009799283609,0.06008636905533087,0.0028496485185185963,0.4058366700969271
rough,uneven rough,4,0.2,5,5.153053592592593,0.02578396372029608,0.02464951647074093,0.5266705241103441,0.0007485025984903134,0.0,-0.028794923487551412,0.02950644908165539,-0.08745915883183361,-0.018253965294740722,0.04804988746446284,1.0,1.0,0.0,0.062338966641132025,0.05910454678223995,0.0028030847399120756,0.48766373112529626
rough,uneven rough,4,0.2,5,5.324001074074074,0.019416688888889033,0.024787416862592754,1.0,0.6844468399345821,0.0,-0.013552816838286921,0.03025717102710626,-0.07584913828254605,-0.019463716455877658,0.04861004959893514,0.0,1.0,0.0,0.046125526991250054,0.05948915476913235,0.002821325109521514,0.5064289213572555
rough,uneven rough,4,0.2,5,5.494948555555555,0.023632966666666616,0.03010254218400027,0.36889367986916394,0.5792625413155997,0.05,-0.03971191155691179,0.031165026680324767,-0.08966056593166667,-0.03268199409498132,0.04021548685188889,1.0,1.0,1.0,0.05634050521882414,0.07621839196683095,0.009085455034273342,0.5290927684152128
rough,uneven rough,4,0.2,5,5.6658960370370375,0.025828701532592674,0.03010223973100018,0.2637096454586527,0.47407824269661736,0.15,-0.05503364891325188,0.03186476518841299,-0.11724906874400016,-0.05488535128961616,0.016002972857074055,1.0,1.0,1.0,0.06246984728288622,0.07621732720074197,0.03810866360037098,0.5464845053321178
rough,uneven rough,4,0.2,5,5.836843518518519,0.018717829126259508,0.025182554283296257,1.0,0.36889367986916394,0.25,-0.05329284425361749,0.030110068925212764,-0.13268902641257416,-0.06984401598655228,0.008580258968166679,0.0,1.0,1.0,0.04461226067007422,0.06060422386587271,0.053380023294178125,0.5027516953493317
rough,uneven rough,4,0.2,5,6.007791,0.021352450000000106,0.03010254218399984,0.10593280121747264,0.3163016626639083,0.3,-0.05995855494839052,0.028663123790647293,-0.1584129583935001,-0.0834561952814118,-0.008449525327499943,1.0,1.0,1.0,0.05057603982851062,0.07621839196682945,0.0726036681756125,0.4666277833785597
rough,uneven rough,4,0.2,6,1.392209,0.03271856660850006,0.022482983744500057,0.053340519803745955,0.6844468399345821,0.0,0.008362651555581637,0.016854796123791153,-0.006166238101499938,0.020571999320438523,0.06890361189850003,1.0,1.0,0.0,0.08595376111350635,0.053360336349678836,0.0025306605444321765,0.21173140281392455
rough,uneven rough,4,0.2,6,1.5631564814814816,0.02838303333333335,0.021142888090925932,0.0007485025984903134,0.6318545585208553,0.0,-0.016343792287260146,0.016416769930478952,-0.017305105625861114,0.012049416787893254,0.060395999929694466,1.0,1.0,0.0,0.0703812061675741,0.050075264338177626,0.0023748631358355456,0.20451299278063892
rough,uneven rough,4,0.2,6,1.7341039629629629,0.03796468888888861,0.026501613083851683,0.9474077185862734,0.5266705241103441,0.0,0.023631625368457487,0.016403670648639655,-0.027231675841018543,0.0008012553473107465,0.04559570745114805,1.0,1.0,0.0,0.10892533694091852,0.06446963018698457,0.003057528505052562,0.2042999664186758
rough,uneven rough,4,0.2,6,1.9050514444444444,0.029532433333333302,0.02427674781977776,0.8422236841757621,0.4214859612828907,0.0,0.010613642390230714,0.016275081454548382,-0.032976439514055544,-0.005964108400785486,0.03426527356705557,1.0,1.0,0.0,0.07423543656014915,0.05807651887733054,0.0027543296188708424,0.20221754816372636
rough,uneven rough,4,0.2,6,2.075998925925926,0.03750837592592593,0.020044322816351934,0.7370391213483087,0.3163016626639083,0.0,0.0009441673066181207,0.01635720591645314,-0.039803614779046356,-0.009289027038513942,0.03258023126028703,1.0,1.0,0.0,0.10673051503715208,0.04752609149194432,0.0022539663877223877,0.20354566654502818
rough,uneven rough,4,0.2,6,2.2469464074074077,0.0425257222222223,0.02429568451562955,0.6844468399345821,0.2637096454586527,0.0,-0.007475579124606686,0.01694638930293333,-0.04157315058789812,-0.004632315055274123,0.035759173737268474,1.0,1.0,0.0,0.1331125791998627,0.05812833586179802,0.002756787084604641,0.21326414034884592
rough,uneven rough,4,0.2,6,2.417893888888889,0.03409301666666656,0.025685210116555404,0.5792625413155997,0.15852508263119935,0.0,-0.006854068535702032,0.015741662680487566,-0.03941102734633327,-0.0055469369315991925,0.02959231794366668,1.0,1.0,0.0,0.09150887418184826,0.062050968268854735,0.0029428213516639267,0.19374866720009212
rough,uneven rough,4,0.2,6,2.5888413703703703,0.03218717037037025,0.022917287257240765,0.47407824269661736,0.053340519803745955,0.0,-0.008277764972492097,0.015152119767775668,-0.023758771735555573,0.007785285963531121,0.0417824276617038,1.0,1.0,0.0,0.08388911977143965,0.05446793416354522,0.002583189337884354,0.1847053056886346
rough,uneven rough,4,0.2,6,2.7597888518518516,0.042025151851852,0.020481278757407476,0.4214859612828907,0.0007485025984903134,0.0,0.005866176584596228,0.016382857810094582,-0.0108526839605,0.02017410865953734,0.05785153622094448,1.0,1.0,0.0,0.13025087524092768,0.048524917858561806,0.0023013366003119986,0.20396183803222195
rough,uneven rough,4,0.2,6,2.9307363333333334,0.038654049999999926,0.01698065,0.3163016626639083,1.0,0.0,0.009213444513895167,0.014397083945495442,-0.00804682561424995,0.02212088199474734,0.050933279714083485,1.0,0.0,0.0,0.11231619907305798,0.041053172927415185,0.0019469825727923115,0.17360480751752022
rough,uneven rough,4,0.2,6,3.101683814814815,0.030221944444444246,0.01276437222222225,0.211117364044926,1.0,0.0,0.015627179699518098,0.015539700427350119,-0.009173809066583327,0.024203725584143836,0.06232978055712039,1.0,0.0,0.0,0.07663980748204978,0.033511478869138016,0.0015893111468404492,0.1906133115228616
rough,uneven rough,4,0.2,6,3.2726312962962965,0.036703946296296364,0.017997662049185237,0.10593280121747264,1.0,0.0,0.00988992656951049,0.01710703096052829,-0.01619461490200004,0.019419559957532955,0.062024868783925935,1.0,0.0,0.0,0.10295604761631322,0.0431024332896754,0.002044170534840679,0.2159718408992495
rough,uneven rough,4,0.2,6,3.4435787777777778,0.04321523333333305,0.01877065633444444,0.053340519803745955,1.0,0.0,0.007842435109256496,0.017138120204914162,-0.020905172225999913,0.014729546772696086,0.05702254588444447,1.0,0.0,0.0,0.13714139845342346,0.04472497626522627,0.0021211210522243066,0.216498733705225
rough,uneven rough,4,0.2,6,3.614526259259259,0.021544659259259302,0.01287919074074062,0.0007485025984903134,1.0,0.0,-0.013135230862726647,0.01656303716490249,-0.0427940222222222,-0.00956946996105199,0.03357863936296307,1.0,0.0,0.0,0.051039514297640975,0.03369791740137163,0.0015981531570255724,0.2069028632345367
rough,uneven rough,4,0.2,6,3.7854737407407404,0.018304991567925866,0.015791733480962966,1.0,1.0,0.0,0.008122484045204256,0.01769273015362481,-0.04472249634946299,-0.010859549051765281,0.0328487124653519,0.0,0.0,0.0,0.0437406862053672,0.038775725968295066,0.0018389726621404455,0.22605421174504384
rough,uneven rough,4,0.2,6,3.9564212222222226,0.020145019961777894,0.01971207777777778,0.8422236841757621,1.0,0.0,0.005980811617408066,0.019633276854867123,-0.04852604162933326,-0.008338218753755438,0.0357346543466667,1.0,0.0,0.0,0.04775452612312434,0.04677972597149041,0.002218569351205232,0.26179258322362686
rough,uneven rough,4,0.2,6,4.127368703703704,0.016033149174629835,0.016341377761222367,1.0,1.0,0.0,-0.0010236850737918007,0.018848576258378092,-0.03387267052155546,0.0028990405435192035,0.04643422745481483,0.0,0.0,0.0,0.03922814356435302,0.03981313200494345,0.001888172549268174,0.24691343454928938
rough,uneven rough,4,0.2,6,4.298316185185185,0.017507525296481696,0.017781078785111162,1.0,1.0,0.0,0.012184575356062752,0.01865175247987066,-0.02787873008418515,0.00571181316140833,0.04613125037288887,0.0,0.0,0.0,0.042102900154304915,0.04265799199653397,0.00202309251843728,0.24327180944211832
rough,uneven rough,4,0.2,6,4.4692636666666665,0.01898169896533325,0.01922112858250001,1.0,1.0,0.0,0.013377360872837042,0.01983282842532615,-0.04959675563683316,0.007069974064307562,0.05195127975183339,0.0,0.0,0.0,0.04517798452485775,0.04569721847952952,0.002167230488177729,0.26566735153199283
rough,uneven rough,4,0.2,6,4.640211148148148,0.017995029629629622,0.017764372222222213,1.0,1.0,0.0,0.011652008792342222,0.023539024298182117,-0.062433850051027806,0.00187732517066297,0.04758126096204601,0.0,0.0,0.0,0.0430970049597668,0.0426238916547929,0.002021475279954556,0.3438694790106518
rough,uneven rough,4,0.2,6,4.81115862962963,0.01671005902503711,0.02791074444444426,1.0,1.0,0.0,-0.01516564281688447,0.02519334505671507,-0.07084095849696288,-0.010023160523541182,0.039665968518518446,0.0,1.0,0.0,0.04052383911391667,0.06885175524272046,0.0032653546121941303,0.38209499075495645
rough,uneven rough,4,0.2,6,4.982106111111111,0.018184232693888913,0.02504969860822248,1.0,0.8948157013810176,0.05,-0.04599801393891319,0.027282148631889484,-0.08168755976322235,-0.02110637329894835,0.03702312357011106,0.0,1.0,1.0,0.04348882908434833,0.0602271432200817,0.007179251456878306,0.43246889914907216
rough,uneven rough,4,0.2,6,5.153053592592593,0.019915182924740663,0.031019556684629634,1.0,0.8422236841757621,0.15,-0.03427420262254633,0.029815545113830322,-0.09906120287651864,-0.03065180628261768,0.037299028654148025,0.0,1.0,1.0,0.04723465286601316,0.07951008572322305,0.03975504286161152,0.4953887585875637
rough,uneven rough,4,0.2,6,5.324001074074074,0.015912592753592636,0.030191261111110854,1.0,0.7370391213483087,0.25,-0.04142648930643934,0.03279286351563645,-0.11927625506977779,-0.04331354835400909,0.02369573808296302,0.0,1.0,1.0,0.03900158916016199,0.07653131090795176,0.06740855502154074,0.5693712548407447
rough,uneven rough,4,0.2,6,5.494948555555555,0.017386968875444525,0.025974983333333507,1.0,0.6318545585208553,0.35,-0.056336095173286214,0.0330956978650516,-0.1369971588855277,-0.0632095506517792,0.00964936333669461,0.0,1.0,1.0,0.04186046652911283,0.06289958757827048,0.061768262389558744,0.576780247426104
rough,uneven rough,4,0.2,6,5.6658960370370375,0.016650326974870372,0.026818732162592757,1.0,0.5266705241103441,0.45,-0.06278306054739,0.030372475090840522,-0.1452056201902222,-0.08039308040631321,-0.007795073893925891,0.0,1.0,1.0,0.04040787427943753,0.06543258479410122,0.06527079466974087,0.5093108008300451
rough,uneven rough,4,0.2,6,5.836843518518519,0.015080606087629761,0.03247177777777793,1.0,0.47407824269661736,0.5,-0.05962541347801964,0.026687053689523586,-0.13939348795049997,-0.08756551291511781,-0.025811937683536998,0.0,1.0,1.0,0.03747198101439661,0.08498924415395716,0.08491181460155948,0.4179256528644297
rough,uneven rough,4,0.2,6,6.007791,0.009954162950500042,0.02825549999999978,1.0,0.36889367986916394,0.6,-0.05333536816807149,0.025111177749182836,-0.14344745000000003,-0.08821556236987967,-0.020736456506999956,0.0,1.0,1.0,0.02924709091606637,0.06996513683171353,0.06995650351332036,0.38015692219126046
rough,uneven rough,4,0.2,7,1.392209,0.018391339830000006,0.024008499999999905,1.0,0.2637096454586527,0.0,0.00448108830589062,0.018901130503997617,-0.021107646341999922,0.012405402359417174,0.0545147002365001,0.0,1.0,0.0,0.0439216286870496,0.0573471464189041,0.0027197384931583,0.24789196525019766
rough,uneven rough,4,0.2,7,1.5631564814814816,0.017887594683666644,0.02793530370370366,1.0,0.15852508263119935,0.0,0.004154761721792707,0.01954602877592537,-0.02823094580538886,0.006276165921270162,0.051324973003703867,0.0,1.0,0.0,0.04287601887696075,0.06893052310332451,0.0032690902467616065,0.26010995874312826
rough,uneven rough,4,0.2,7,1.7341039629629629,0.019303568445296224,0.02833959629629633,1.0,0.10593280121747264,0.0,-0.012053011584933077,0.018494914424099507,-0.03345261790626845,0.0034821798264942374,0.05054893500962043,0.0,1.0,0.0,0.04587731140000725,0.07023923943404516,0.0033311572614877745,0.2403962051897985
rough,uneven rough,4,0.2,7,1.9050514444444444,0.017829192323444362,0.025528544444444384,1.0,0.0007485025984903134,0.0,0.012601144599169101,0.016676208597135617,-0.030407403923888826,0.0052812377531809935,0.049653840293444565,0.0,1.0,0.0,0.04275634388360333,0.06159662708232671,0.002921273824172303,0.20876609981964686
