joint_index,joint_name,sample_count,status,J,B,tau_load,rmse,r2,rank,tau_abs_mean,qdot_abs_mean,qddot_abs_mean
0,spm1_platform_joint_z,5400,ok,0.035685638690592006,1.9432637499132426,-0.19112187833250815,5.630904528317244,0.0312932617897016,3,4.647790967416432,0.23105629415706197,15.42533139002544
1,spm1_platform_joint_y,5400,ok,0.042242607007581555,1.432760408520548,0.012509206863083266,8.821672745989256,0.02442264961528251,3,7.5711873669811975,0.18219661863995565,21.507219637127385
2,spm1_platform_joint_x,5400,ok,0.07677176951488751,-4.368151324253047,0.7987187729431112,17.910289689275746,0.017604819655382076,3,16.147881006887527,0.19712574466116536,27.700212867709773
3,spm2_platform_joint_z,5400,ok,0.03390012592460261,2.170460177073307,0.20003345751414195,6.711969452550854,0.026161789777909172,3,5.841956234818531,0.20875024461745245,17.280341699204786
4,spm2_platform_joint_y,5400,ok,0.08222244389308679,-5.9873281894298325,1.1633739566481673,9.777845942162648,0.04835440101056765,3,8.716944399042815,0.21017266468839674,20.739694841636553
5,spm2_platform_joint_x,5399,ok,0.07467528340902378,0.8781998975459754,1.319683176132216,17.965104387193108,0.022736369911234844,3,16.333604945990086,0.1754022062304109,25.122526197129652
