step,time_s,env_id,excited_joint_index,excited_joint_name,is_done,done_reason,terrain_col,terrain_name,terrain_level,root_x,root_y,root_z,vx_action,yaw_action,q_target_scripted_spm1_platform_joint_z,q_position_target_old_spm1_platform_joint_z,q_actual_spm1_platform_joint_z,qdot_actual_spm1_platform_joint_z,qddot_actual_spm1_platform_joint_z,computed_torque_spm1_platform_joint_z,applied_torque_spm1_platform_joint_z,saturated_spm1_platform_joint_z,q_target_scripted_spm1_platform_joint_y,q_position_target_old_spm1_platform_joint_y,q_actual_spm1_platform_joint_y,qdot_actual_spm1_platform_joint_y,qddot_actual_spm1_platform_joint_y,computed_torque_spm1_platform_joint_y,applied_torque_spm1_platform_joint_y,saturated_spm1_platform_joint_y,q_target_scripted_spm1_platform_joint_x,q_position_target_old_spm1_platform_joint_x,q_actual_spm1_platform_joint_x,qdot_actual_spm1_platform_joint_x,qddot_actual_spm1_platform_joint_x,computed_torque_spm1_platform_joint_x,applied_torque_spm1_platform_joint_x,saturated_spm1_platform_joint_x,q_target_scripted_spm2_platform_joint_z,q_position_target_old_spm2_platform_joint_z,q_actual_spm2_platform_joint_z,qdot_actual_spm2_platform_joint_z,qddot_actual_spm2_platform_joint_z,computed_torque_spm2_platform_joint_z,applied_torque_spm2_platform_joint_z,saturated_spm2_platform_joint_z,q_target_scripted_spm2_platform_joint_y,q_position_target_old_spm2_platform_joint_y,q_actual_spm2_platform_joint_y,qdot_actual_spm2_platform_joint_y,qddot_actual_spm2_platform_joint_y,computed_torque_spm2_platform_joint_y,applied_torque_spm2_platform_joint_y,saturated_spm2_platform_joint_y,q_target_scripted_spm2_platform_joint_x,q_position_target_old_spm2_platform_joint_x,q_actual_spm2_platform_joint_x,qdot_actual_spm2_platform_joint_x,qddot_actual_spm2_platform_joint_x,computed_torque_spm2_platform_joint_x,applied_torque_spm2_platform_joint_x,saturated_spm2_platform_joint_x
1,0.016666666666666666,4,4,spm2_platform_joint_y,0,,0,flat,0,3.686964273452759,5.145905494689941,0.14514222741127014,0.2,0.0,0.0,-0.04777887091040611,-0.05359446257352829,0.006337028928101063,-23.70183753967285,2.809934377670288,2.809934377670288,0,0.0,-0.010116794146597385,-0.004392906092107296,0.028962787240743637,-1.8210196495056152,-1.0304718017578125,-1.0304718017578125,0,0.0,0.003232350805774331,0.004686770960688591,0.1600395143032074,27.04157066345215,2.3141322135925293,2.3141322135925293,0,0.0,0.007871126756072044,0.007385623641312122,-0.024918777868151665,12.953622817993164,1.812721610069275,1.812721610069275,0,0.00732874171808362,-0.00829741545021534,-0.007270501460880041,-0.28923264145851135,-62.94237518310547,-3.7180848121643066,-3.7180848121643066,0,0.0,-0.001853089313954115,-0.0025699834804981947,-0.05306389555335045,36.57860565185547,5.622307777404785,5.622307777404785,0
1,0.016666666666666666,5,5,spm2_platform_joint_x,0,,0,flat,0,3.838829755783081,4.596778869628906,0.14503741264343262,0.2,0.0,0.0,-0.010641383938491344,-0.013530214317142963,-0.08224471658468246,2.026512622833252,3.255392551422119,3.255392551422119,0,0.0,-0.009300732053816319,-0.011628473177552223,0.11212226003408432,2.964933395385742,1.0551402568817139,1.0551402568817139,0,0.0,0.0013436733279377222,0.0032556753139942884,0.09721045196056366,-2.4370622634887695,-2.3631272315979004,-2.3631272315979004,0,0.0,-0.00040185655234381557,-0.000800828100182116,-0.019454464316368103,-0.6609615683555603,0.41443073749542236,0.41443073749542236,0,0.0,-0.009187518619000912,-0.011052903719246387,0.14677055180072784,3.8596363067626953,0.6355248689651489,0.6355248689651489,0,0.00732874171808362,-0.0008334125159308314,-0.002049362054094672,0.0035825660452246666,-0.18525615334510803,1.1968286037445068,1.1968286037445068,0
2,0.03333333333333333,0,0,spm1_platform_joint_z,0,,0,flat,0,3.6050589084625244,4.8314924240112305,0.1453985571861267,0.2,0.0,0.014647639356553555,-0.012947636656463146,-0.015760576352477074,0.08744978159666061,3.0744118690490723,2.677963972091675,2.677963972091675,0,0.0,-0.008468269370496273,-0.004928749054670334,0.2830353081226349,2.5152361392974854,-3.927083969116211,-3.927083969116211,0,0.0,0.0009459082502871752,-0.0003653813328128308,-0.02479797787964344,-2.3386521339416504,1.251590371131897,1.251590371131897,0,0.0,-0.004043928347527981,-0.0032768831588327885,-0.014313952997326851,-10.635175704956055,-1.462876319885254,-1.462876319885254,0,0.0,-0.004308635368943214,-0.009443121962249279,-0.22857902944087982,-2.084078311920166,5.106237411499023,5.106237411499023,0,0.0,-0.0017982355784624815,-0.004454143811017275,-0.1563354730606079,-3.2510340213775635,3.1579184532165527,3.1579184532165527,0
2,0.03333333333333333,1,1,spm1_platform_joint_y,0,,0,flat,0,4.586785793304443,4.785860538482666,0.1458267867565155,0.2,0.0,0.0,-0.003354644402861595,-0.001860682968981564,0.02205130085349083,-14.189836502075195,-2.2354512214660645,-2.2354512214660645,0,0.014647639356553555,0.022784162312746048,0.0295120682567358,-0.061601586639881134,-70.3072280883789,-8.830474853515625,-8.830474853515625,0,0.0,0.0013948117848485708,0.0013775504194200039,0.20172451436519623,5.160278797149658,0.20559895038604736,0.20559895038604736,0,0.0,-0.003935696091502905,-0.0058540343306958675,0.0012347591109573841,9.012043952941895,2.420008659362793,2.420008659362793,0,0.0,0.018391700461506844,0.021094493567943573,-0.504113495349884,-2.6560556888580322,0.7582693099975586,0.7582693099975586,0,0.0,-0.0007873637950979173,-0.002972654765471816,0.08531327545642853,5.579699993133545,2.556021213531494,2.556021213531494,0
2,0.03333333333333333,2,2,spm1_platform_joint_x,0,,0,flat,0,3.8712527751922607,3.527778148651123,0.1450161337852478,0.2,0.0,0.0,-0.009628452360630035,-0.011299815960228443,-0.07726418226957321,4.880257606506348,2.11202073097229,2.11202073097229,0,0.0,0.0056061712093651295,0.00652427738532424,-0.20304803550243378,-6.114229679107666,0.15708506107330322,0.15708506107330322,0,0.014647639356553555,0.0008110457565635443,0.0012754597701132298,0.2806072235107422,-2.423611879348755,-1.307939887046814,-1.307939887046814,0,0.0,-0.014851216226816177,-0.01806364208459854,-0.07485458254814148,-1.244933843612671,3.03334379196167,3.03334379196167,0,0.0,0.003010732587426901,0.005886775441467762,0.01999485492706299,9.632148742675781,-0.8939971327781677,-0.8939971327781677,0,0.0,-0.003616157453507185,-0.0026779156178236008,0.14600475132465363,-1.7835527658462524,-1.0310702323913574,-1.0310702323913574,0
2,0.03333333333333333,3,3,spm2_platform_joint_z,0,,0,flat,0,4.644425392150879,4.351042747497559,0.14493495225906372,0.2,0.0,0.0,-0.017991237342357635,-0.02071492373943329,0.005082855466753244,8.257915496826172,3.544182538986206,3.544182538986206,0,0.0,0.012369062751531601,0.015260472893714905,-0.033575452864170074,2.2040677070617676,-1.719484806060791,-1.719484806060791,0,0.0,0.0063543375581502914,0.0016793025424703956,-0.3589622676372528,-9.33902645111084,4.3453688621521,4.3453688621521,0,0.014647639356553555,-0.0015679833013564348,-0.004379131365567446,0.028186645358800888,2.161879062652588,2.669725179672241,2.669725179672241,0,0.0,0.015455646440386772,0.01592431031167507,-0.23391972482204437,-0.4929918050765991,0.9873580932617188,0.9873580932617188,0,0.0,-0.001692758989520371,-0.0021277868654578924,-0.025468960404396057,-4.006404399871826,0.17744186520576477,0.17744186520576477,0
2,0.03333333333333333,4,4,spm2_platform_joint_y,0,,0,flat,0,3.695648431777954,5.1458587646484375,0.14499765634536743,0.2,0.0,0.0,-0.04644853249192238,-0.050986919552087784,0.23867923021316528,9.188114166259766,4.8501081466674805,4.8501081466674805,0,0.0,-0.0038071852177381516,-0.002205486176535487,-0.10026662051677704,-20.45665740966797,-1.5866413116455078,-1.5866413116455078,0,0.0,0.0040618679486215115,0.0004711246001534164,-0.22446703910827637,-4.152731895446777,3.0103793144226074,3.0103793144226074,0,0.0,0.006400873884558678,0.004623955115675926,-0.2102455049753189,-2.8738903999328613,1.556215763092041,1.556215763092041,0,0.014647639356553555,-0.004348082467913628,-0.0026489507872611284,0.07074731588363647,-11.126150131225586,-0.6506248712539673,-0.6506248712539673,0,0.0,-0.002227318938821554,-0.004987578373402357,-0.049352142959833145,9.093092918395996,3.5055911540985107,3.5055911540985107,0
2,0.03333333333333333,5,5,spm2_platform_joint_x,0,,0,flat,0,3.847153902053833,4.596785068511963,0.14480668306350708,0.2,0.0,0.0,-0.01172618567943573,-0.014569152146577835,-0.04690546169877052,5.025157451629639,3.2835679054260254,3.2835679054260254,0,0.0,-0.010078010149300098,-0.012098073028028011,0.12998519837856293,4.887862682342529,1.0911041498184204,1.0911041498184204,0,0.0,0.002821585163474083,0.004382805433124304,0.09997785836458206,0.5606862902641296,-2.0894503593444824,-2.0894503593444824,0,0.0,-0.0006940510356798768,-0.0012010232312604785,-0.016623955219984055,-1.4928169250488281,0.3115122616291046,0.3115122616291046,0,0.0,-0.009579183533787727,-0.011735116131603718,0.13017669320106506,0.6104260683059692,0.5374376773834229,0.5374376773834229,0,0.014647639356553555,0.00017690472304821014,-0.001957932021468878,0.015600042417645454,1.7584322690963745,2.183021306991577,2.183021306991577,0
3,0.05,0,0,spm1_platform_joint_z,0,,0,flat,0,3.613577365875244,4.831176280975342,0.1461392343044281,0.2,0.0,0.02194686233997345,-0.010732917115092278,-0.014444936998188496,0.06839794665575027,6.066305637359619,4.008579730987549,4.008579730987549,0,0.0,-0.004271582700312138,-0.0021320986561477184,0.1246957927942276,-10.714404106140137,-3.374040126800537,-3.374040126800537,0,0.0,-0.00031666381983086467,-0.000884720531757921,-0.03489811345934868,-5.091968059539795,0.21837252378463745,0.21837252378463745,0,0.0,-0.0028399652801454067,-0.004080350045114756,0.02877446450293064,15.020247459411621,1.7328264713287354,1.7328264713287354,0,0.0,-0.008184039033949375,-0.011775926686823368,-0.03410467505455017,7.728855133056641,3.9600987434387207,3.9600987434387207,0,0.0,-0.0038602580316364765,-0.005204297136515379,-0.08461678773164749,-32.54574203491211,-0.5787991285324097,-0.5787991285324097,0
3,0.05,1,1,spm1_platform_joint_y,0,,0,flat,0,4.595976829528809,4.785769462585449,0.14568018913269043,0.2,0.0,0.0,-0.0016125919064506888,-0.0008308056858368218,-0.07220503687858582,-27.567768096923828,-1.6510167121887207,-1.6510167121887207,0,0.02194686233997345,0.02850337326526642,0.027730917558073997,-0.08276959508657455,-18.087770462036133,-0.3805239796638489,-0.3805239796638489,0,0.0,0.001193877076730132,0.0007590618915855885,-0.27231884002685547,7.649524211883545,2.3645524978637695,2.3645524978637695,0,0.0,-0.005073496140539646,-0.0067321015521883965,0.10292907804250717,26.748258590698242,2.2813267707824707,2.2813267707824707,0,0.0,0.01828189380466938,0.02129429392516613,0.1216035932302475,27.060110092163086,-1.1600712537765503,-1.1600712537765503,0,0.0,-0.002576300874352455,-0.0053025661036372185,-0.11599870026111603,47.086402893066406,5.388266563415527,5.388266563415527,0
3,0.05,2,2,spm1_platform_joint_x,0,,0,flat,0,3.880878210067749,3.527745485305786,0.1448315978050232,0.2,0.0,0.0,-0.009793173521757126,-0.013061316683888435,0.036976054310798645,20.140899658203125,4.140950679779053,4.140950679779053,0,0.0,0.005654373671859503,0.004450757056474686,0.055127959698438644,28.062931060791016,3.070699691772461,3.070699691772461,0,0.02194686233997345,0.0040316469967365265,0.0053325253538787365,0.015437458641827106,-36.45686721801758,-3.3610193729400635,-3.3610193729400635,0,0.0,-0.01565515622496605,-0.019692406058311462,0.04971074312925339,14.5872163772583,3.847123146057129,3.847123146057129,0,0.0,0.005101872142404318,0.006048322655260563,-0.031916677951812744,-20.868473052978516,-2.6481566429138184,-2.6481566429138184,0,0.0,-0.002320860279724002,-0.0004962036618962884,-0.10215050727128983,-33.67145538330078,-3.227912425994873,-3.227912425994873,0
3,0.05,3,3,spm2_platform_joint_z,0,,0,flat,0,4.656580924987793,4.351289749145508,0.14443427324295044,0.2,0.0,0.0,-0.01795293390750885,-0.02550342306494713,-0.22014126181602478,-0.7160711288452148,7.425990104675293,7.425990104675293,0,0.0,0.013225743547081947,0.01591753587126732,0.07127626240253448,37.770301818847656,1.2618250846862793,1.2618250846862793,0,0.0,0.001455395482480526,0.003571485634893179,0.1809738278388977,12.675164222717285,-0.9835346937179565,-0.9835346937179565,0,0.02194686233997345,-0.0008689987007528543,-0.003836687421426177,-0.14009013772010803,-21.003440856933594,2.3391036987304688,2.3391036987304688,0,0.0,0.013801068998873234,0.01709108054637909,-0.4883936643600464,-55.39377975463867,-3.517030954360962,-3.517030954360962,0,0.0,-0.0018440819112583995,-0.000172163694514893,0.26716357469558716,30.22758674621582,0.5682259798049927,0.5682259798049927,0
3,0.05,4,4,spm2_platform_joint_y,0,,0,flat,0,3.704629898071289,5.145596027374268,0.14492981135845184,0.2,0.0,0.0,-0.044188663363456726,-0.049973320215940475,0.20530475676059723,9.621233940124512,5.794046878814697,5.794046878814697,0,0.0,-0.0019114213064312935,-0.000676231924444437,-0.19454170763492584,-40.312313079833984,-3.744277238845825,-3.744277238845825,0,0.0,0.0004083079984411597,0.00043907828512601554,-0.18136434257030487,-16.106792449951172,-1.0221803188323975,-1.0221803188323975,0,0.0,0.004007427953183651,0.0025079427286982536,-0.05085974186658859,17.16492462158203,2.5983099937438965,2.5983099937438965,0,0.02194686233997345,0.0006304911803454161,-0.00016514315211679786,0.2837567627429962,28.18109130859375,2.81063175201416,2.81063175201416,0,0.0,-0.004322567954659462,-0.001765755470842123,-0.1345430165529251,-37.541351318359375,-4.452240943908691,-4.452240943908691,0
3,0.05,5,5,spm2_platform_joint_x,0,,0,flat,0,3.8558189868927,4.596858501434326,0.14418184757232666,0.2,0.0,0.0,-0.012626598589122295,-0.01524300966411829,-0.026102589443325996,-6.7775373458862305,1.886155128479004,1.886155128479004,0,0.0,-0.010484996251761913,-0.012894250452518463,0.015539387241005898,-10.114873886108398,0.48482745885849,0.48482745885849,0,0.0,0.0037984312511980534,0.0026515554636716843,-0.16785340011119843,-5.491551399230957,0.6440090537071228,0.6440090537071228,0,0.0,-0.0010408868547528982,-0.0007132308674044907,0.12624089419841766,19.568695068359375,0.7445879578590393,0.7445879578590393,0,0.0,-0.010170433670282364,-0.011124878190457821,0.13012728095054626,0.8640503883361816,0.7886319160461426,0.7886319160461426,0,0.02194686233997345,0.0012293742038309574,-0.0017920647514984012,-0.1291339248418808,-15.014326095581055,3.1596124172210693,3.1596124172210693,0
4,0.06666666666666667,0,0,spm1_platform_joint_z,0,,0,flat,0,3.622182846069336,4.830891132354736,0.1465078592300415,0.2,0.0,0.02921660616993904,-0.00862339697778225,-0.011251857504248619,0.18381750583648682,4.292736053466797,2.8620364665985107,2.8620364665985107,0,0.0,-0.001847818843089044,-0.00022703052673023194,0.08266792446374893,-8.800182342529297,-2.073370933532715,-2.073370933532715,0,0.0,-0.0007667577592656016,-0.0038101142272353172,-0.3265414834022522,-32.439125061035156,1.3836870193481445,1.3836870193481445,0,0.0,-0.0035363032948225737,-0.004870407283306122,0.0025110463611781597,6.809548854827881,1.322483777999878,1.322483777999878,0,0.0,-0.01020580343902111,-0.012972415424883366,0.03637077659368515,7.798855304718018,2.373922348022461,2.373922348022461,0,0.0,-0.004510390572249889,-0.00749182840809226,-0.11974329501390457,-3.646376371383667,3.005695104598999,3.005695104598999,0
4,0.06666666666666667,1,1,spm1_platform_joint_y,0,,0,flat,0,4.6053314208984375,4.785917282104492,0.14560121297836304,0.2,0.0,0.0,-0.0007200315594673157,-0.0015920219011604786,0.01562991365790367,-15.136468887329102,-1.0114185810089111,-1.0114185810089111,0,0.02921660616993904,0.02792900986969471,0.02706098183989525,-0.05564612150192261,-12.620872497558594,1.3468332290649414,1.3468332290649414,0,0.0,0.0006578536122106016,-0.00016888685058802366,-0.008488385006785393,60.38270568847656,7.122851371765137,7.122851371765137,0,0.0,-0.005834488198161125,-0.006162301637232304,0.02991403639316559,14.990696907043457,1.2468643188476562,1.2468643188476562,0,0.0,0.018455054610967636,0.0225228238850832,-0.09678595513105392,-12.326985359191895,-4.869239807128906,-4.869239807128906,0,0.0,-0.004595557227730751,-0.0036983508616685867,0.13051089644432068,68.25043487548828,5.7208123207092285,5.7208123207092285,0
4,0.06666666666666667,2,2,spm1_platform_joint_x,0,,0,flat,0,3.89078426361084,3.5273332595825195,0.14489060640335083,0.2,0.0,0.0,-0.011319807730615139,-0.011726762168109417,0.0968981385231018,9.157492637634277,0.9624257683753967,0.9624257683753967,0,0.0,0.003857322735711932,0.005457086954265833,-0.005029730498790741,-1.885473608970642,-1.2473982572555542,-1.2473982572555542,0,0.02921660616993904,0.00851706974208355,0.0029135209042578936,-0.2646436393260956,-21.437685012817383,4.119697570800781,4.119697570800781,0,0.0,-0.017066752538084984,-0.0190344899892807,0.08652250468730927,-0.44525742530822754,1.460513710975647,1.460513710975647,0,0.0,0.005241879727691412,0.005352719686925411,-0.12938202917575836,-6.850407600402832,0.3651388883590698,0.3651388883590698,0,0.0,-0.0004300431755837053,-0.0021126926876604557,-0.11905955523252487,-2.8328614234924316,1.9052517414093018,1.9052517414093018,0
