Kp,Kd,risk_score,new_relative_error_mean,rms_relative_error_new,new_error_mean,rms_target_error_new,relative_error_reduction_ratio,sat_ratio,qdot_limit_rate,max_abs_qdot_new,max_abs_tau_new,smoothness_cost
1690.0,10.0,2.074574290862745,0.4625461472880237,0.8320492221635379,0.06070845695420867,0.10575763401387223,0.48101185841392546,0.41703299760725615,0.6985791924025746,2.0,60.0,4.583289123638449
1680.0,10.0,2.0696519502096624,0.4627082743829616,0.831907199765374,0.06072672591709556,0.10575269424477761,0.48082994783009314,0.41603602099679116,0.6969144733181236,2.0,60.0,4.5661300980139226
1670.0,10.0,2.065863892022292,0.46295851853032416,0.8319499273172816,0.060750912335287705,0.10575743746821484,0.4805491677484862,0.4149231168734814,0.6949808024038729,2.0,60.0,4.551823066892256
1660.0,10.0,2.062134029933751,0.4632252798340996,0.8319203550956423,0.06077978419936952,0.10576158707791158,0.48024985501157286,0.41374065624246475,0.6932697123142841,2.0,60.0,4.538809512002902
1650.0,10.0,2.0585883301764962,0.46349384208840366,0.8319436026444224,0.060807005734363005,0.105761182479531,0.47994852156391876,0.4125118246063102,0.6909326136553336,2.0,60.0,4.522701309173422
1640.0,10.0,2.0551465864889624,0.4637546451252927,0.8318988837655868,0.06083480301985259,0.10576764922358968,0.4796558941488411,0.4113942833824866,0.6888551926251554,2.0,60.0,4.507068214970372
1630.0,10.0,2.0507853302684262,0.4639861213670455,0.831825535659472,0.060859091206068215,0.10576354905840109,0.4793961721184383,0.4101561775453045,0.6867824086954909,2.0,60.0,4.491574921586643
1620.0,10.0,2.046410328978028,0.46419084297757074,0.8317146433418369,0.06088219618122646,0.10575960769900575,0.4791664694416093,0.40897835401480165,0.6766596182738858,2.0,60.0,4.473684375636922
1610.0,10.0,2.042486440998385,0.464447594432309,0.831716203273036,0.06090815787817996,0.10576242421797165,0.4788783880012484,0.4080323855099883,0.6594327898651532,2.0,60.0,4.456912835022801
1600.0,10.0,2.0386046622852843,0.46474617702440796,0.8317341278324776,0.060937148284105826,0.10576241063332414,0.47854337099701655,0.40677573127075106,0.6481924582197244,2.0,60.0,4.441519903907185
1590.0,10.0,2.0327926134530445,0.4650259138756788,0.8317786482350523,0.060960035954948616,0.10576191816237507,0.47822949937701625,0.40541242371969655,0.6401934598334353,2.0,60.0,4.419532958128327
