group,tag_count,latest_mean
Action,4,0.5708774626255035
Command,8,4.929996003047563
Loss,4,1.1303991678678358
Observation,17,1.464611571501283
Perf,3,472.78143095970154
Policy,1,0.33126595616340637
Reward,9,0.4643142902964933
Termination,4,0.375
Tracking,3,3.0075869460900626
Train,4,940.8921203613281
episode,15,392.6389603873094
episode_per_step,8,0.4744708006619476
