step,time_s,env_id,episode_index,is_done,done_reason,terrain_col,terrain_name,terrain_level,row_progress,root_x,root_y,root_z,vx_cmd_raw,yaw_rate_cmd_raw,vx_cmd_limited,yaw_rate_cmd_limited,wheel_speed_reference_abs_mean,wheel_torque_target_abs_mean,contact_weight_mean,rolling_speed_actual_mean,lateral_speed_actual_abs_mean,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,q_desired_spm1_platform_joint_z,q_position_target_old_spm1_platform_joint_z,q_actual_spm1_platform_joint_z,qdot_actual_spm1_platform_joint_z,qdot_cmd_old_spm1_platform_joint_z,q_desired_minus_position_target_old_spm1_platform_joint_z,q_desired_minus_actual_spm1_platform_joint_z,q_position_target_old_minus_actual_spm1_platform_joint_z,q_desired_spm1_platform_joint_y,q_position_target_old_spm1_platform_joint_y,q_actual_spm1_platform_joint_y,qdot_actual_spm1_platform_joint_y,qdot_cmd_old_spm1_platform_joint_y,q_desired_minus_position_target_old_spm1_platform_joint_y,q_desired_minus_actual_spm1_platform_joint_y,q_position_target_old_minus_actual_spm1_platform_joint_y,q_desired_spm1_platform_joint_x,q_position_target_old_spm1_platform_joint_x,q_actual_spm1_platform_joint_x,qdot_actual_spm1_platform_joint_x,qdot_cmd_old_spm1_platform_joint_x,q_desired_minus_position_target_old_spm1_platform_joint_x,q_desired_minus_actual_spm1_platform_joint_x,q_position_target_old_minus_actual_spm1_platform_joint_x,q_desired_spm2_platform_joint_z,q_position_target_old_spm2_platform_joint_z,q_actual_spm2_platform_joint_z,qdot_actual_spm2_platform_joint_z,qdot_cmd_old_spm2_platform_joint_z,q_desired_minus_position_target_old_spm2_platform_joint_z,q_desired_minus_actual_spm2_platform_joint_z,q_position_target_old_minus_actual_spm2_platform_joint_z,q_desired_spm2_platform_joint_y,q_position_target_old_spm2_platform_joint_y,q_actual_spm2_platform_joint_y,qdot_actual_spm2_platform_joint_y,qdot_cmd_old_spm2_platform_joint_y,q_desired_minus_position_target_old_spm2_platform_joint_y,q_desired_minus_actual_spm2_platform_joint_y,q_position_target_old_minus_actual_spm2_platform_joint_y,q_desired_spm2_platform_joint_x,q_position_target_old_spm2_platform_joint_x,q_actual_spm2_platform_joint_x,qdot_actual_spm2_platform_joint_x,qdot_cmd_old_spm2_platform_joint_x,q_desired_minus_position_target_old_spm2_platform_joint_x,q_desired_minus_actual_spm2_platform_joint_x,q_position_target_old_minus_actual_spm2_platform_joint_x
0,0.0,5,0,0,,9,discrete obstacles,11,0.0,93.46595764160156,76.12932586669922,0.13830335438251495,1.00896155834198,0.751129150390625,0.3999999761581421,0.751129150390625,2.3802971839904785,1.2454708814620972,0.4840593934059143,0.18307214975357056,0.0792279988527298,0.50448077917099,0.3755645751953125,0.04412081092596054,-0.30344468355178833,0.16251817345619202,0.0033050375059247017,0.4256707429885864,-0.005247479770332575,0.03088456764817238,0.09114713221788406,0.09678436815738678,-0.24712292850017548,-0.5562698841094971,-0.060262564569711685,-0.0658998005092144,-0.005637235939502716,-0.48551151156425476,0.018886420875787735,0.03481408581137657,-0.6283366680145264,-1.5,-0.5043979324400425,-0.5203255973756313,-0.015927664935588837,0.08125908672809601,0.006276926025748253,-0.006934840232133865,-0.022528713569045067,0.6921430230140686,0.07498216070234776,0.08819392696022987,0.013211766257882118,0.002313526114448905,0.032139409333467484,0.03579997643828392,-0.0627574548125267,-0.2753158509731293,-0.02982588321901858,-0.033486450323835015,-0.0036605671048164368,0.2128353714942932,-0.15305189788341522,-0.16810573637485504,0.5609672665596008,1.5,0.36588726937770844,0.38094110786914825,0.01505383849143982,-0.0026237398851662874,-0.01583751291036606,-0.021207397803664207,-0.1520010381937027,0.12197329849004745,0.013213773025199771,0.01858365791849792,0.005369884893298149
0,0.0,11,0,0,,9,discrete obstacles,11,0.0,93.59906768798828,76.16011810302734,0.10225211083889008,1.4543710947036743,0.32843369245529175,0.3999999761581421,0.32843369245529175,2.5960867404937744,1.9638986587524414,0.6666666865348816,0.45901378989219666,0.09197103977203369,0.7271855473518372,0.16421684622764587,0.0020945717114955187,-0.23642213642597198,-0.09619517624378204,0.12194874882698059,0.49281740188598633,0.09652223438024521,0.0014662002213299274,0.05274973809719086,0.05354396253824234,-0.3251098096370697,-0.4733865261077881,-0.05128353787586093,-0.05207776231691241,-0.0007942244410514832,-0.37827542424201965,-0.12241306900978088,-0.1164262667298317,-1.4793579578399658,-1.5,-0.25586235523223877,-0.26184915751218796,-0.005986802279949188,-0.04809758812189102,-0.012515531852841377,-0.0038570412434637547,0.13036713004112244,-0.3284497559070587,-0.035582056269049644,-0.04424054687842727,-0.008658490609377623,0.08536412566900253,0.02967696823179722,0.022487841546535492,0.24738799035549164,0.5140352845191956,0.055687157437205315,0.06287628412246704,0.007189126685261726,0.24640870094299316,-0.09285104274749756,-0.09419958293437958,1.3078892230987549,1.5,0.3392597436904907,0.34060828387737274,0.001348540186882019,0.048261117190122604,0.007149272598326206,1.6135107216541655e-05,-0.11690866202116013,0.37949395179748535,0.0411118445917964,0.04824498208290606,0.0071331374911096646
0,0.0,17,0,0,,9,discrete obstacles,11,0.0,93.54624938964844,76.14241027832031,0.11519888788461685,1.5287920236587524,0.36439937353134155,0.3999999761581421,0.36439937353134155,2.110825538635254,0.07927330583333969,0.1666666716337204,0.27119046449661255,0.12314373254776001,0.7643960118293762,0.18219968676567078,-0.2923562526702881,-0.1646358221769333,0.025120284408330917,0.12940390408039093,0.4543561041355133,0.30026695132255554,-0.20464937388896942,0.05909498408436775,0.06669069826602936,-1.1806538105010986,-1.5,-0.2637443579733372,-0.2713400721549988,-0.007595714181661606,-0.2634173333644867,-0.0365026518702507,-0.030310239642858505,-1.0666744709014893,-1.5,-0.226914681494236,-0.2331070937216282,-0.006192412227392197,0.012560142204165459,-0.007091452367603779,-0.012542830780148506,-0.6153307557106018,0.18139934539794922,0.019651594571769238,0.025102972984313965,0.005451378412544727,0.09058272838592529,0.022783445194363594,0.011144144460558891,0.28889113664627075,0.6258395314216614,0.0677992831915617,0.0794385839253664,0.011639300733804703,0.22717805206775665,-0.08491750061511993,-0.09028773754835129,1.1651482582092285,1.5,0.3120955526828766,0.31746578961610794,0.005370236933231354,0.15013347566127777,0.00230574794113636,-0.010658392682671547,0.8335312604904175,1.3645637035369873,0.1478277277201414,0.16079186834394932,0.012964140623807907
1,0.016666666666666666,5,0,0,,9,discrete obstacles,11,0.0,93.4799575805664,76.13204193115234,0.13494227826595306,1.1258609294891357,0.6444301605224609,0.3999999761581421,0.6444301605224609,2.1895298957824707,1.6214375495910645,0.6666666865348816,0.16833174228668213,0.06730729341506958,0.5629304647445679,0.32221508026123047,0.08365653455257416,-0.32589977979660034,0.09943189471960068,0.021174654364585876,0.4291442036628723,-0.014609789475798607,0.05855957418680191,0.09168773144483566,0.09577852487564087,-0.043030716478824615,-0.30579835176467896,-0.03312815725803375,-0.03721895068883896,-0.004090793430805206,-0.5214396715164185,0.009814083576202393,0.02340134233236313,-0.7366113662719727,-1.5,-0.5312537550926208,-0.5448410138487816,-0.013587258756160736,0.04971594735980034,0.0006185984238982201,-0.008753134869039059,-0.21505209803581238,0.45320630073547363,0.04909734893590212,0.0584690822288394,0.009371733292937279,0.014822257682681084,0.03300294652581215,0.03310572728514671,-0.030151491984725,-0.1678217500448227,-0.018180688843131065,-0.01828346960246563,-0.00010278075933456421,0.21457210183143616,-0.14310573041439056,-0.1562717705965042,0.669143795967102,1.5,0.3576778322458267,0.37084387242794037,0.013166040182113647,-0.0073048947378993034,-0.019353730604052544,-0.025907769799232483,-0.5450279712677002,0.11122002452611923,0.01204883586615324,0.01860287506133318,0.006554039195179939
1,0.016666666666666666,11,0,0,,9,discrete obstacles,11,0.0,93.6164321899414,76.16311645507812,0.09516330063343048,1.1513783931732178,1.2687504291534424,0.3999999761581421,1.2687504291534424,2.0112504959106445,2.626660108566284,0.5,0.4276755750179291,0.11878367513418198,0.5756891965866089,0.6343752145767212,-0.024277526885271072,-0.1418195217847824,-0.19068405032157898,-0.1846180260181427,0.5144074559211731,-0.12119586020708084,-0.01699426770210266,0.04413886368274689,0.053640250116586685,-0.01759522594511509,-0.56430584192276,-0.06113313138484955,-0.07063451781868935,-0.009501386433839798,-0.22691123187541962,-0.13115759193897247,-0.13349752128124237,-1.2549152374267578,-0.8838797211647034,-0.09575363993644714,-0.09341371059417725,0.0023399293422698975,-0.09534202516078949,-0.016055040061473846,-0.009784373454749584,-0.5422332286834717,-0.7318798899650574,-0.07928698509931564,-0.0855576517060399,-0.006270666606724262,-0.12923261523246765,0.00225844606757164,0.016572481021285057,-0.5435377359390259,-1.21376371383667,-0.1314910613000393,-0.1458050962537527,-0.014314034953713417,0.25720372796058655,-0.0691995769739151,-0.06360608339309692,1.5247191190719604,1.5,0.32640330493450165,0.32080981135368347,-0.005593493580818176,-0.06059793010354042,-0.008065740577876568,-0.004623336251825094,-0.377559632062912,-0.4849125146865845,-0.05253218952566385,-0.055974593851715326,-0.0034424043260514736
1,0.016666666666666666,17,0,0,,9,discrete obstacles,11,0.0,93.5649185180664,76.14702606201172,0.10634664446115494,1.6018643379211426,0.3388127088546753,0.3999999761581421,0.3388127088546753,2.376387357711792,0.2333868443965912,0.3333333432674408,0.23408308625221252,0.08747484534978867,0.8009321689605713,0.16940635442733765,-0.025768687948584557,-0.25604933500289917,-0.10390014946460724,-0.0422980897128582,0.5565831661224365,0.13144977390766144,-0.018038081005215645,0.0553935281932354,0.06038721278309822,-0.04824788123369217,-0.6778302192687988,-0.07343160919845104,-0.07842529378831387,-0.0049936845898628235,-0.40967893600463867,-0.055310241878032684,-0.054497554898262024,-1.840329647064209,-1.5,-0.354368694126606,-0.35518138110637665,-0.0008126869797706604,-0.05195007473230362,-0.017797131091356277,-0.008340854197740555,0.12911181151866913,-0.3152579665184021,-0.03415294364094734,-0.043609220534563065,-0.009456276893615723,-0.02960866317152977,0.005710436962544918,0.008113815449178219,-0.5286117792129517,-0.3260224461555481,-0.03531910013407469,-0.03772247862070799,-0.0024033784866333008,0.27829158306121826,-0.06528773903846741,-0.06311988085508347,2.004917621612549,1.5,0.34357932209968567,0.3414114639163017,-0.0021678581833839417,0.06572488695383072,-0.0004739547148346901,-0.007342171855270863,0.3404541611671448,0.6110662221908569,0.06619884166866541,0.07306705880910158,0.0068682171404361725
2,0.03333333333333333,5,0,0,,9,discrete obstacles,11,0.0,93.49414825439453,76.1349868774414,0.13086874783039093,1.1425690650939941,0.47011423110961914,0.3999999761581421,0.47011423110961914,2.7185721397399902,2.1055078506469727,0.6374106407165527,0.18486057221889496,0.06814885884523392,0.5712845325469971,0.23505711555480957,-0.030493618920445442,-0.3557465970516205,0.07684438675642014,0.03602045401930809,0.3321988582611084,-0.0269282478839159,-0.021345533430576324,0.08016198128461838,0.09193214774131775,-0.32575178146362305,-0.9369924664497375,-0.1015075147151947,-0.11327768117189407,-0.011770166456699371,-0.5691945552825928,-0.0015986599028110504,0.010553129017353058,-0.7536138892173767,-1.5,-0.5675958953797817,-0.5797476842999458,-0.012151788920164108,0.03842219337821007,-0.0024630906991660595,-0.013735241256654263,-0.36095818877220154,0.3774026334285736,0.04088528407737613,0.05215743463486433,0.011272150557488203,0.025214318186044693,0.03205353766679764,0.03539009764790535,0.26278364658355713,-0.06313127279281616,-0.006839219480752945,-0.010175779461860657,-0.003336559981107712,0.1660994291305542,-0.13127176463603973,-0.14283046126365662,0.8194917440414429,1.5,0.29737119376659393,0.3089298903942108,0.011558696627616882,-0.01346412394195795,-0.02424861676990986,-0.03335108980536461,-0.2840827703475952,0.09954916685819626,0.010784492827951908,0.019886965863406658,0.00910247303545475
2,0.03333333333333333,11,0,0,,9,discrete obstacles,11,0.0,93.63285064697266,76.16622924804688,0.08737555146217346,1.316390872001648,0.734581470489502,0.6269997358322144,0.734581470489502,3.3454806804656982,1.4721312522888184,0.6480385065078735,0.4570145010948181,0.10063664615154266,0.658195436000824,0.367290735244751,-0.005307826213538647,-0.26579955220222473,-0.18393678963184357,-0.042398665100336075,0.4033677875995636,-0.07796626538038254,-0.0037154783494770527,0.04599281772971153,0.05137505382299423,-0.2811039090156555,-0.4588458240032196,-0.049708296079188585,-0.055090532172471285,-0.0053822360932827,-0.42527928948402405,-0.15849752724170685,-0.15878276526927948,-1.5118733644485474,-1.5,-0.2667817622423172,-0.26649652421474457,0.00028523802757263184,-0.09196839481592178,-0.020742245018482208,-0.017930584028363228,-0.2957468032836914,-0.6574721932411194,-0.07122614979743958,-0.07403781078755856,-0.0028116609901189804,-0.029679065570235252,0.010405607521533966,0.013512319885194302,0.05596749112010002,-0.3700123727321625,-0.04008467309176922,-0.043191385455429554,-0.0031067123636603355,0.2016838937997818,-0.038606081157922745,-0.03787573426961899,1.596439242362976,1.5,0.24028997495770454,0.2395596280694008,-0.0007303468883037567,-0.03898313269019127,-0.009204642847180367,-0.013424322009086609,-0.5351793766021729,-0.2748783826828003,-0.029778489843010902,-0.02555881068110466,0.004219679161906242
2,0.03333333333333333,17,0,0,,9,discrete obstacles,11,0.0,93.58285522460938,76.15206146240234,0.097417451441288,1.5402849912643433,0.8499109745025635,0.3999999761581421,0.8499109745025635,2.9064319133758545,2.035768985748291,0.6666666865348816,0.11790027469396591,0.054895274341106415,0.7701424956321716,0.42495548725128174,-0.12607170641422272,-0.2543393075466156,-0.20115335285663605,-0.0667027160525322,0.5469880104064941,0.1991448551416397,-0.08825019001960754,0.040568891912698746,0.05357572063803673,-0.5306602716445923,-1.1890991926193237,-0.1288190819323063,-0.14182591065764427,-0.013006828725337982,-0.4069429039955139,-0.0794975608587265,-0.0841769203543663,-1.7376580238342285,-1.5,-0.3274453431367874,-0.3227659836411476,0.004679359495639801,-0.10057667642831802,-0.02063896507024765,-0.007446116302162409,0.03372334688901901,-0.7378865480422974,-0.07993771135807037,-0.09313056012615561,-0.013192848768085241,-0.0466919019818306,0.0008063861168920994,0.004266796167939901,0.002083532279357314,-0.4384457468986511,-0.047498288098722696,-0.0509586981497705,-0.003460410051047802,0.27349400520324707,-0.038119878619909286,-0.02998518943786621,1.8492989540100098,1.5,0.31161388382315636,0.3034791946411133,-0.008134689182043076,0.09957242757081985,0.006913108751177788,-0.005038950592279434,-0.11049506813287735,0.8553168177604675,0.09265931881964207,0.10461137816309929,0.011952059343457222
3,0.05,5,0,0,,9,discrete obstacles,11,0.0,93.50865173339844,76.13821411132812,0.12622445821762085,1.3279259204864502,0.9683792591094971,0.3999999761581421,0.9683792591094971,2.821176528930664,2.2475497722625732,0.5,0.20428594946861267,0.05211937054991722,0.6639629602432251,0.48418962955474854,-0.047333694994449615,-0.2917613387107849,0.14896827936172485,0.09526439756155014,0.4076545834541321,-0.07887265831232071,-0.03313358500599861,0.07525672018527985,0.08512385934591293,-0.38090699911117554,-1.0005258321762085,-0.10839030519127846,-0.11825744435191154,-0.009867139160633087,-0.4668181538581848,-0.014446873217821121,-0.003744353074580431,-0.8096057176589966,-1.5,-0.4523712806403637,-0.4630738007836044,-0.01070252014324069,0.07448413968086243,-0.001972656697034836,-0.021633530035614967,-0.24825099110603333,0.7057550549507141,0.07645679637789726,0.0961176697164774,0.01966087333858013,0.06668508052825928,0.039562761783599854,0.040539611130952835,0.17051121592521667,0.2503598630428314,0.027122318744659424,0.026145469397306442,-0.0009768493473529816,0.20382729172706604,-0.11783045530319214,-0.12903746962547302,0.9449688792228699,1.5,0.3216577470302582,0.33286476135253906,0.011207014322280884,-0.039436329156160355,-0.034162454307079315,-0.034355178475379944,0.08249890059232712,-0.04868191480636597,-0.005273874849081039,-0.005081150680780411,0.00019272416830062866
