step,time_s,env_id,episode_index,is_done,done_reason,terrain_col,terrain_name,terrain_level,row_progress,root_x,root_y,root_z,vx_cmd_raw,yaw_rate_cmd_raw,vx_cmd_limited,yaw_rate_cmd_limited,wheel_speed_reference_abs_mean,wheel_torque_target_abs_mean,contact_weight_mean,rolling_speed_actual_mean,lateral_speed_actual_abs_mean,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,q_desired_spm1_platform_joint_z,q_position_target_old_spm1_platform_joint_z,q_actual_spm1_platform_joint_z,qdot_actual_spm1_platform_joint_z,qdot_cmd_old_spm1_platform_joint_z,q_desired_minus_position_target_old_spm1_platform_joint_z,q_desired_minus_actual_spm1_platform_joint_z,q_position_target_old_minus_actual_spm1_platform_joint_z,q_desired_spm1_platform_joint_y,q_position_target_old_spm1_platform_joint_y,q_actual_spm1_platform_joint_y,qdot_actual_spm1_platform_joint_y,qdot_cmd_old_spm1_platform_joint_y,q_desired_minus_position_target_old_spm1_platform_joint_y,q_desired_minus_actual_spm1_platform_joint_y,q_position_target_old_minus_actual_spm1_platform_joint_y,q_desired_spm1_platform_joint_x,q_position_target_old_spm1_platform_joint_x,q_actual_spm1_platform_joint_x,qdot_actual_spm1_platform_joint_x,qdot_cmd_old_spm1_platform_joint_x,q_desired_minus_position_target_old_spm1_platform_joint_x,q_desired_minus_actual_spm1_platform_joint_x,q_position_target_old_minus_actual_spm1_platform_joint_x,q_desired_spm2_platform_joint_z,q_position_target_old_spm2_platform_joint_z,q_actual_spm2_platform_joint_z,qdot_actual_spm2_platform_joint_z,qdot_cmd_old_spm2_platform_joint_z,q_desired_minus_position_target_old_spm2_platform_joint_z,q_desired_minus_actual_spm2_platform_joint_z,q_position_target_old_minus_actual_spm2_platform_joint_z,q_desired_spm2_platform_joint_y,q_position_target_old_spm2_platform_joint_y,q_actual_spm2_platform_joint_y,qdot_actual_spm2_platform_joint_y,qdot_cmd_old_spm2_platform_joint_y,q_desired_minus_position_target_old_spm2_platform_joint_y,q_desired_minus_actual_spm2_platform_joint_y,q_position_target_old_minus_actual_spm2_platform_joint_y,q_desired_spm2_platform_joint_x,q_position_target_old_spm2_platform_joint_x,q_actual_spm2_platform_joint_x,qdot_actual_spm2_platform_joint_x,qdot_cmd_old_spm2_platform_joint_x,q_desired_minus_position_target_old_spm2_platform_joint_x,q_desired_minus_actual_spm2_platform_joint_x,q_position_target_old_minus_actual_spm2_platform_joint_x
0,0.0,0,0,0,,0,flat,0,0.0,7.0159454345703125,5.747067928314209,0.14614900946617126,1.7222802639007568,-0.25480949878692627,1.7222802639007568,-0.25480949878692627,9.03165054321289,0.4266435503959656,0.1666666716337204,0.23542951047420502,0.045295655727386475,0.8611401319503784,-0.12740474939346313,-0.031074760481715202,0.04682328179478645,-0.16495577991008759,-0.2796168923377991,0.113615982234478,0.27533841133117676,-0.021752331405878067,0.013206228613853455,0.019351841881871223,0.4197079539299011,-0.32269442081451416,-0.03495856001973152,-0.04110417328774929,-0.006145613268017769,0.023411640897393227,0.0041028461419045925,0.0020168412011116743,0.8913255929946899,0.1782350242137909,0.019308794755488634,0.021394799696281552,0.002086004940792918,-0.08247788995504379,-0.0011325273662805557,0.0061948723159730434,-0.5092103481292725,-0.750880241394043,-0.08134536258876324,-0.08867276227101684,-0.007327399682253599,-0.19573181867599487,-0.012543120421469212,0.008119145408272743,-0.25944411754608154,-1.5,-0.18318869825452566,-0.20385096408426762,-0.020662265829741955,0.056807991117239,0.027378033846616745,0.02928936295211315,-0.571723222732544,0.2716611623764038,0.029429957270622253,0.027518628165125847,-0.0019113291054964066,0.13766920566558838,0.03650805726647377,0.014265507459640503,-0.14313136041164398,0.9337952136993408,0.10116114839911461,0.12340369820594788,0.022242549806833267
0,0.0,6,0,0,,0,flat,0,0.0,8.457550048828125,5.111570358276367,0.15377336740493774,1.6432991027832031,-0.5140928030014038,1.6432991027832031,-0.5140928030014038,8.291921615600586,0.3542916476726532,0.1666666716337204,-1.006319522857666,0.07374316453933716,0.8216495513916016,-0.2570464015007019,-0.12156610190868378,0.28408607840538025,0.012152319774031639,0.33847755193710327,0.16220155358314514,0.8155490756034851,-0.08509626984596252,-0.04415629804134369,-0.035943493247032166,-0.5555944442749023,-0.3779074251651764,-0.040939971804618835,-0.04915277659893036,-0.008212804794311523,0.14204303920269012,0.02530801296234131,0.020827611908316612,0.34765854477882385,1.0775541067123413,0.11673502624034882,0.12121542729437351,0.004480401054024696,0.0060761598870158195,0.009469052776694298,0.019693033769726753,1.1964082717895508,-0.03131900727748871,-0.0033928928896784782,-0.013616873882710934,-0.010223980993032455,0.23693428933620453,0.01921483874320984,-0.0004926850087940693,0.838233470916748,1.5,0.2177194505929947,0.2374269743449986,0.019707523752003908,0.08110077679157257,-0.015947218984365463,-0.020070970058441162,1.2012172937393188,0.8958276510238647,0.09704799577593803,0.10117174685001373,0.004123751074075699,0.40777453780174255,0.0513206347823143,0.03312128782272339,0.6415354013442993,1.5,0.35645390301942825,0.37465324997901917,0.018199346959590912
0,0.0,12,0,0,,0,flat,0,0.0,7.789215087890625,4.941534042358398,0.14847519993782043,1.8506546020507812,1.2612848281860352,1.8506546020507812,1.2612848281860352,9.342172622680664,6.160720348358154,0.5,0.2093745470046997,0.01750503107905388,0.9253273010253906,0.6306424140930176,-0.34090563654899597,-0.030955005437135696,0.12772981822490692,0.2514444887638092,0.14420156180858612,0.6483169794082642,-0.23863394558429718,-0.0857931599020958,-0.07463834434747696,-1.184206247329712,-1.4108381271362305,-0.15284078568220139,-0.16399560123682022,-0.011154815554618835,-0.049528010189533234,0.05958675593137741,0.060012876987457275,-0.0857619047164917,-1.0072132349014282,-0.10911476612091064,-0.10954088717699051,-0.0004261210560798645,0.06386490911245346,0.01980782300233841,0.007700627204030752,-0.654127299785614,0.40668079257011414,0.04405708611011505,0.05616428190842271,0.012107195798307657,0.17601114511489868,0.05958525836467743,0.04234631732106209,0.7981255650520325,1.0747005939483643,0.11642588675022125,0.1336648277938366,0.01723894104361534,0.07210078090429306,0.06861120462417603,0.05645735189318657,0.043013494461774826,0.032211482524871826,0.003489576280117035,0.01564342901110649,0.012153852730989456,0.3241584897041321,0.029342081397771835,0.0036379536613821983,0.3516436815261841,1.5,0.29481640830636024,0.3205205360427499,0.025704127736389637
1,0.016666666666666666,0,0,0,,0,flat,0,0.0,7.050675392150879,5.7597246170043945,0.14750084280967712,1.8395353555679321,0.34904056787490845,1.8395353555679321,0.34904056787490845,9.904975891113281,0.929510235786438,0.3333333432674408,0.1714761108160019,0.06926511228084564,0.9197676777839661,0.17452028393745422,0.12723533809185028,-0.11319602280855179,-0.04477252438664436,-0.02235616184771061,-0.1093488484621048,0.6687908172607422,0.08906473219394684,0.028646893799304962,0.026061447337269783,0.30189430713653564,0.5577031373977661,0.060417838394641876,0.06300328485667706,0.002585446462035179,-0.18111364543437958,-0.02240055985748768,-0.00927494466304779,-0.5102759599685669,-1.4650439023971558,-0.1587130855768919,-0.1718387007713318,-0.013125615194439888,-0.02238626219332218,0.002384054008871317,0.0066345492377877235,-0.4055379331111908,-0.2286490797996521,-0.0247703162021935,-0.029020811431109905,-0.004250495228916407,-0.01564931310713291,0.0049500176683068275,0.003316242713481188,-0.21390622854232788,-0.19014766812324524,-0.02059933077543974,-0.0189655558206141,0.0016337749548256397,-0.17495815455913544,0.0042893607169389725,0.0016919283661991358,-1.2739791870117188,-1.5,-0.1792475152760744,-0.17665008292533457,0.0025974323507398367,0.3343954086303711,0.03926550969481468,0.017519470304250717,-0.22521264851093292,1.5,0.2951298989355564,0.3168759383261204,0.021746039390563965
1,0.016666666666666666,6,0,0,,0,flat,0,0.0,8.493600845336914,5.117668151855469,0.15303297340869904,1.8705644607543945,0.8331592082977295,1.8705644607543945,0.8331592082977295,9.630122184753418,4.90599250793457,0.5753771066665649,-1.2186384201049805,0.04728465527296066,0.9352822303771973,0.41657960414886475,-0.1757652908563614,-0.15796981751918793,-0.1195620447397232,0.14980548620224,0.45368266105651855,0.4632726311683655,-0.12303569912910461,-0.04755578935146332,-0.044429127126932144,-0.2563267648220062,-0.6967376470565796,-0.0754799097776413,-0.07860657200217247,-0.0031266622245311737,-0.2527517080307007,-0.004172390326857567,0.010966907255351543,-0.3135603368282318,-1.5,-0.24857931770384312,-0.2637186152860522,-0.01513929758220911,-0.0597810223698616,0.009096493013203144,0.018311938270926476,-0.851032018661499,-0.6357924342155457,-0.06887751538306475,-0.07809296064078808,-0.009215445257723331,0.10486383736133575,0.013554852455854416,0.013012143783271313,0.48932069540023804,0.8428521752357483,0.09130898490548134,0.09185169357806444,0.0005427086725831032,0.22684133052825928,0.004929032176733017,-0.02090843766927719,0.17070753872394562,1.5,0.22191229835152626,0.24774976819753647,0.025837469846010208,0.23163631558418274,0.05812129005789757,0.030186466872692108,-1.1244022846221924,1.5,0.17351502552628517,0.20144984871149063,0.02793482318520546
1,0.016666666666666666,12,0,0,,0,flat,0,0.0,7.826536178588867,4.950939178466797,0.14845235645771027,1.7026774883270264,-0.35537251830101013,1.7026774883270264,-0.35537251830101013,8.845629692077637,0.9234600067138672,0.1666666716337204,0.09656436741352081,0.0851653441786766,0.8513387441635132,-0.17768625915050507,-0.04537730664014816,0.23672810196876526,-0.13984329998493195,-0.14824627339839935,0.37249746918678284,0.4137658476829529,-0.031764112412929535,-0.0689217820763588,-0.07182534039020538,0.7141717672348022,0.3429938554763794,0.03715766966342926,0.04006122797727585,0.002903558313846588,0.11836405098438263,0.06779303401708603,0.06732763350009918,0.048650238662958145,0.46680939197540283,0.0505710169672966,0.05103641748428345,0.0004654005169868469,-0.06992164999246597,-0.0026490106247365475,0.0032675412949174643,-0.7751629948616028,-0.6209782361984253,-0.06727263936772943,-0.07318919128738344,-0.005916551919654012,-0.10377238690853119,0.02286382205784321,0.03386392444372177,-1.020790457725525,-1.1689496040344238,-0.1266362089663744,-0.13763631135225296,-0.011000102385878563,0.18624873459339142,0.07376287132501602,0.07363110035657883,0.6296591758728027,1.0383310317993164,0.1124858632683754,0.11261763423681259,0.00013177096843719482,0.20688292384147644,0.028637956827878952,0.018190588802099228,0.5609323382377625,1.5,0.1782449670135975,0.1886923350393772,0.010447368025779724
2,0.03333333333333333,0,0,0,,0,flat,0,0.0,7.0852952003479,5.773130416870117,0.14791277050971985,1.6742846965789795,0.5678974986076355,1.6742846965789795,0.5678974986076355,8.926105499267578,1.1089699268341064,0.2542969584465027,0.1449301838874817,0.06190439313650131,0.8371423482894897,0.28394874930381775,0.10243059694766998,-0.00708268117159605,0.046209920197725296,-0.11597749590873718,-0.12768550217151642,0.6210107803344727,0.07170141488313675,0.03214677795767784,0.03602883964776993,0.25494450330734253,0.3651197552680969,0.03955463692545891,0.03567257523536682,-0.003882061690092087,-0.01133229024708271,-0.009549257345497608,-0.014483257196843624,-0.00744231790304184,-0.016458764672279358,-0.001783032901585102,0.003150966949760914,0.004933999851346016,0.023104960098862648,0.008830604143440723,0.011780737899243832,0.7735130786895752,0.1317632794380188,0.014274355955421925,0.011324222199618816,-0.002950133755803108,-0.08118424564599991,-0.007950490340590477,-0.004854332655668259,-0.2542251944541931,-0.6760039329528809,-0.07323375530540943,-0.07632991299033165,-0.0030961576849222183,-0.20429681241512299,-0.023308074101805687,-0.016474509611725807,0.06184840202331543,-1.5,-0.1809887383133173,-0.18782230280339718,-0.00683356449007988,0.31050539016723633,0.042519472539424896,0.01070508360862732,0.04201243072748184,1.5,0.26798591762781143,0.299800306558609,0.03181438893079758
2,0.03333333333333333,6,0,0,,0,flat,0,0.0,8.530317306518555,5.124146938323975,0.15112973749637604,1.663672924041748,0.6204032301902771,1.663672924041748,0.6204032301902771,8.640336990356445,1.3282849788665771,0.3333333432674408,-1.4380759000778198,0.05500435829162598,0.831836462020874,0.31020161509513855,-0.18334676325321198,0.018665025010704994,-0.22083987295627594,-0.05114001780748367,0.19605423510074615,0.35023653507232666,-0.12834273278713226,-0.05561760812997818,-0.04885422810912132,-0.192270427942276,-0.6713088750839233,-0.07272512465715408,-0.07948850467801094,-0.006763380020856857,0.009332512505352497,0.010748988017439842,0.01146325096487999,-0.270033061504364,-0.01307515799999237,-0.0014164755120873451,-0.0021307384595274925,-0.0007142629474401474,-0.11041993647813797,0.0011476874351501465,0.015422304160892963,0.774365246295929,-1.0298550128936768,-0.11156762391328812,-0.12584224063903093,-0.014274616725742817,-0.03579801321029663,0.006504122167825699,0.016028674319386482,0.009259914979338646,-0.39048126339912415,-0.04230213537812233,-0.05182668752968311,-0.009524552151560783,0.09802711755037308,-0.005050363019108772,-0.010230532847344875,0.9576889872550964,0.9514844417572021,0.10307748056948185,0.10825765039771795,0.005180169828236103,0.17511826753616333,0.04951070621609688,0.026894569396972656,-0.3806167244911194,1.159454345703125,0.12560756132006645,0.14822369813919067,0.022616136819124222
2,0.03333333333333333,12,0,0,,0,flat,0,0.0,7.863857269287109,4.959023475646973,0.14723166823387146,1.2453116178512573,-0.14397484064102173,1.2453116178512573,-0.14397484064102173,6.50986385345459,0.5626203417778015,0.1666666716337204,-0.13614603877067566,0.07374487072229385,0.6226558089256287,-0.07198742032051086,0.19777590036392212,0.07649208605289459,0.2721673548221588,0.5424361824989319,0.30890315771102905,0.8843451142311096,0.13844312727451324,-0.046825338155031204,-0.06516363471746445,0.16646261513233185,1.5,0.18526846542954445,0.2036067619919777,0.018338296562433243,0.038246043026447296,0.06345009058713913,0.06398002803325653,-0.046040259301662445,-0.2326527237892151,-0.025204047560691833,-0.025733985006809235,-0.0005299374461174011,0.1360836774110794,0.020976360887289047,0.005125854630023241,0.08267761766910553,1.0625290870666504,0.11510731652379036,0.13095782278105617,0.015850506257265806,0.3797053098678589,0.05886392667889595,0.03050653636455536,0.4759445786476135,1.5,0.32084138318896294,0.34919877350330353,0.02835739031434059,0.15445157885551453,0.08440716564655304,0.08000240474939346,0.16945213079452515,0.6465638279914856,0.07004441320896149,0.07444917410612106,0.004404760897159576,0.4421725571155548,0.04319059103727341,0.022302381694316864,-0.7594271898269653,1.5,0.3989819660782814,0.41987017542123795,0.020888209342956543
3,0.05,0,0,0,,0,flat,0,0.0,7.120126247406006,5.787266254425049,0.15027400851249695,1.914736270904541,1.9499017000198364,1.914736270904541,1.9499017000198364,10.190376281738281,4.667019844055176,0.5,0.11031711101531982,0.06719891726970673,0.9573681354522705,0.9749508500099182,-0.042217470705509186,0.18807576596736908,0.2716865539550781,-0.03990448638796806,-0.14819860458374023,0.6910027861595154,-0.02955222874879837,0.027284696698188782,0.03608947619795799,0.02484203688800335,-0.5246485471725464,-0.05683692544698715,-0.06564170494675636,-0.00880477949976921,0.09403788298368454,-1.3770535588264465e-05,-0.010931902565062046,0.2826767563819885,0.8681691288948059,0.0940516535192728,0.10496978554874659,0.010918132029473782,0.13584327697753906,0.028322409838438034,0.01869741454720497,0.7328495383262634,0.9925003051757812,0.10752086713910103,0.11714586243033409,0.009624995291233063,-0.027933139353990555,-0.00793150719255209,-0.004772621672600508,-0.3517090380191803,-0.18463045358657837,-0.020001632161438465,-0.023160517681390047,-0.003158885519951582,-0.23711776733398438,-0.041474513709545135,-0.03286915272474289,-0.9152218103408813,-1.5,-0.19564325362443924,-0.20424861460924149,-0.008605360984802246,0.3455013930797577,0.0357050858438015,0.01645655557513237,-0.28492534160614014,1.5,0.3097963072359562,0.3290448375046253,0.01924853026866913
