group,tag_count,latest_mean
Action,4,0.6414015591144562
Command,8,3.115428588120267
Loss,4,323.17227372001344
Observation,18,2.2157665526287422
Perf,3,1416.815249522527
Policy,1,0.4048982262611389
Reward,11,0.5188895913803923
Termination,4,0.0002848307340173051
Tracking,3,3.4953762094179788
Train,4,594.3615036010742
episode,17,263.38579432666603
episode_per_step,10,0.47102689761667593
episode_reset,4,0.390625
