group,tag_count,latest_mean
00_Behavior,33,2.8050010970146313
Action,14,0.45746949025695877
Command,5,-0.5684027552604676
Loss,4,-0.8490068396122297
LowLevel,5,3.823347766697407
Observation,25,0.5420057823741808
PerWheel,72,7.052024673153129
Perf,3,811.5106135209402
Policy,1,0.15659740567207336
Reward,1,-0.004626584239304066
Train,4,328.2623748779297
episode,18,11.353388350870874
episode_per_step,5,0.010798632493242621
