Kp,Kd,tau_v,risk_score_mean,risk_score_max,risk_score_p95,new_error_mean_mean,error_reduction_ratio_mean,sat_ratio_mean,qdot_limit_rate_mean,qdot_alloc_rmse_mean,qdot_alloc_smoothness_mean,compatibility_pass_rate
120.0,24.0,0.04,1.0634082139094945,1.9571900661225237,1.794091796842387,0.15557144278673854,0.14483647607248087,0.15763976760469112,0.6130632209969212,0.3905359078496539,0.043493974538971615,0.4
120.0,24.0,0.05,1.0634082139094945,1.9571900661225237,1.794091796842387,0.15557144278673854,0.14483647607248087,0.15763976760469112,0.6130632209969212,0.4417022714198911,0.032331368583289534,0.4
160.0,24.0,0.03,1.0715020283793903,1.8668966001266905,1.7222654544394513,0.14092361861025007,0.22715858108686018,0.16962678605628143,0.6125169319082775,0.4232715810165559,0.10612128343360763,0.44
160.0,24.0,0.04,1.0715020283793903,1.8668966001266905,1.7222654544394513,0.14092361861025007,0.22715858108686018,0.16962678605628143,0.6125169319082775,0.5065287506118811,0.0727125882752066,0.44
160.0,24.0,0.05,1.0715020283793903,1.8668966001266905,1.7222654544394513,0.14092361861025007,0.22715858108686018,0.16962678605628143,0.6125169319082775,0.5717648321892831,0.0538474145825159,0.44
220.0,10.0,0.03,1.07156858202836,1.6914713873889078,1.6843830393915575,0.11262329254729508,0.3860621813244456,0.06929390103893159,0.4404908374262503,0.768148784449163,0.33510829725595637,0.8
220.0,10.0,0.04,1.07156858202836,1.6914713873889078,1.6843830393915575,0.11262329254729508,0.3860621813244456,0.06929390103893159,0.4404908374262503,0.8849005598080766,0.21451406822764574,0.8
220.0,10.0,0.05,1.07156858202836,1.6914713873889078,1.6843830393915575,0.11262329254729508,0.3860621813244456,0.06929390103893159,0.4404908374262503,0.9674818686976275,0.14985880127505513,0.8
220.0,24.0,0.03,1.1362423371752506,1.8139751229019203,1.7434702923011305,0.12893159947922633,0.2944699624926882,0.18216321996725662,0.6189798222284002,0.5413564771128286,0.17141375321612592,0.48
220.0,24.0,0.04,1.1362423371752506,1.8139751229019203,1.7434702923011305,0.12893159947922633,0.2944699624926882,0.18216321996725662,0.6189798222284002,0.6444522411465081,0.11639238416838105,0.48
220.0,24.0,0.05,1.1362423371752506,1.8139751229019203,1.7434702923011305,0.12893159947922633,0.2944699624926882,0.18216321996725662,0.6189798222284002,0.7239113152246085,0.08545319303405394,0.48
320.0,16.0,0.03,1.177306180149784,1.8248375377739028,1.8170241334119677,0.11142945426615972,0.39306979450934426,0.10849704017751413,0.5309018807854281,0.7623433914546224,0.3308208907198039,0.6
320.0,16.0,0.04,1.177306180149784,1.8248375377739028,1.8170241334119677,0.11142945426615972,0.39306979450934426,0.10849704017751413,0.5309018807854281,0.8848546778418658,0.21496641626749427,0.6
320.0,16.0,0.05,1.177306180149784,1.8248375377739028,1.8170241334119677,0.11142945426615972,0.39306979450934426,0.10849704017751413,0.5309018807854281,0.9730243803371854,0.15193176214649012,0.6
320.0,24.0,0.03,1.2728343813120946,1.915989269726892,1.8716875147337946,0.11903590880296915,0.3501581048512158,0.2094332628013056,0.6409922386968565,0.6737208117491097,0.26069647646087957,0.48
320.0,24.0,0.04,1.2728343813120946,1.915989269726892,1.8716875147337946,0.11903590880296915,0.3501581048512158,0.2094332628013056,0.6409922386968565,0.7957293056005449,0.17482968841139043,0.48
320.0,24.0,0.05,1.2728343813120946,1.915989269726892,1.8716875147337946,0.11903590880296915,0.3501581048512158,0.2094332628013056,0.6409922386968565,0.887478590486855,0.12683360232022256,0.48
320.0,10.0,0.03,1.3571392529100932,1.8528225128622209,1.8493755884130763,0.10699454585331815,0.41809847598600225,0.12495915629279539,0.5221593575922321,0.8653235717058102,0.42077143189947264,0.76
320.0,10.0,0.04,1.3571392529100932,1.8528225128622209,1.8493755884130763,0.10699454585331815,0.41809847598600225,0.12495915629279539,0.5221593575922321,0.9914577868642646,0.2668132084006118,0.76
320.0,10.0,0.05,1.3571392529100932,1.8528225128622209,1.8493755884130763,0.10699454585331815,0.41809847598600225,0.12495915629279539,0.5221593575922321,1.0790869279552875,0.18487046850512698,0.76
500.0,16.0,0.03,1.487555106380349,2.0299909247252312,2.018401405170398,0.10583873318873951,0.42477388810415795,0.19494889130860077,0.6054691114509004,0.8794368847425872,0.43453120753065605,0.6
500.0,16.0,0.04,1.487555106380349,2.0299909247252312,2.018401405170398,0.10583873318873951,0.42477388810415795,0.19494889130860077,0.6054691114509004,1.0125480451197468,0.27829383285576353,0.6
500.0,16.0,0.05,1.487555106380349,2.0299909247252312,2.018401405170398,0.10583873318873951,0.42477388810415795,0.19494889130860077,0.6054691114509004,1.105900579410284,0.19421794931491926,0.6
500.0,24.0,0.03,1.5159888346167045,2.114132232622736,2.091937855676166,0.11114222736177273,0.3947882940062908,0.2664910970561888,0.678800102554598,0.8106326713927196,0.37133497631549917,0.4
500.0,24.0,0.04,1.5159888346167045,2.114132232622736,2.091937855676166,0.11114222736177273,0.3947882940062908,0.2664910970561888,0.678800102554598,0.946971734198127,0.24441270362028392,0.4
500.0,24.0,0.05,1.5159888346167045,2.114132232622736,2.091937855676166,0.11114222736177273,0.3947882940062908,0.2664910970561888,0.678800102554598,1.04606876838406,0.17430636260311588,0.4
220.0,32.0,0.03,1.5756953230015716,2.21472273493486,2.164980947954633,0.14173193340125526,0.22292147068484858,0.4248473005797012,0.7252553070974784,0.4333539044673669,0.1118641973417466,0.2
220.0,32.0,0.04,1.5756953230015716,2.21472273493486,2.164980947954633,0.14173193340125526,0.22292147068484858,0.4248473005797012,0.7252553070974784,0.5206033460743703,0.07720966584909407,0.2
220.0,32.0,0.05,1.5756953230015716,2.21472273493486,2.164980947954633,0.14173193340125526,0.22292147068484858,0.4248473005797012,0.7252553070974784,0.5893948933728604,0.057489673678603,0.2
160.0,32.0,0.03,1.592603263412747,2.323187821721777,2.226550553640564,0.15882774886761133,0.12696187386981148,0.4281022988292713,0.7285495501910029,0.319073854298535,0.06134279917509641,0.2
160.0,32.0,0.04,1.592603263412747,2.323187821721777,2.226550553640564,0.15882774886761133,0.12696187386981148,0.4281022988292713,0.7285495501910029,0.38421023484444145,0.042535645369145954,0.2
160.0,32.0,0.05,1.592603263412747,2.323187821721777,2.226550553640564,0.15882774886761133,0.12696187386981148,0.4281022988292713,0.7285495501910029,0.4360364241165941,0.03182210114705881,0.2
320.0,32.0,0.03,1.6134356749981569,2.1727396955905207,2.167447576429144,0.1278403963426867,0.300718314629516,0.4121240528114993,0.7271995812353916,0.5802619667747242,0.19631695762961357,0.2
320.0,32.0,0.04,1.6134356749981569,2.1727396955905207,2.167447576429144,0.1278403963426867,0.300718314629516,0.4121240528114993,0.7271995812353916,0.6924171016785167,0.13394944496182623,0.2
320.0,32.0,0.05,1.6134356749981569,2.1727396955905207,2.167447576429144,0.1278403963426867,0.300718314629516,0.4121240528114993,0.7271995812353916,0.779062656009973,0.09866306639968542,0.2
120.0,32.0,0.03,1.6668275140714215,2.492053436545618,2.3591859764408927,0.17636264142058736,0.029069323546812846,0.4294250259990321,0.734012501003923,0.2304063550214498,0.032566890013180166,0.2
120.0,32.0,0.04,1.6668275140714215,2.492053436545618,2.3591859764408927,0.17636264142058736,0.029069323546812846,0.4294250259990321,0.734012501003923,0.27689361852509986,0.022508725164055814,0.2
120.0,32.0,0.05,1.6668275140714215,2.492053436545618,2.3591859764408927,0.17636264142058736,0.029069323546812846,0.4294250259990321,0.734012501003923,0.3138817609110905,0.01680997270291992,0.2
500.0,10.0,0.03,1.7380739460229573,2.130780433027912,2.119387723986581,0.10282892052880596,0.44181390350750815,0.21884904869284072,0.6192999650428855,0.9585641647685297,0.5127898825542474,0.76
500.0,10.0,0.04,1.7380739460229573,2.130780433027912,2.119387723986581,0.10282892052880596,0.44181390350750815,0.21884904869284072,0.6192999650428855,1.092267537320264,0.32187558199091837,0.76
500.0,10.0,0.05,1.7380739460229573,2.130780433027912,2.119387723986581,0.10282892052880596,0.44181390350750815,0.21884904869284072,0.6192999650428855,1.183634536171803,0.2211956038761543,0.76
500.0,32.0,0.03,1.749068715022554,2.3040688992808818,2.2894968518675305,0.11705927517085618,0.36138002343745024,0.41800101478598417,0.7403925296285999,0.7387548405584266,0.31076620288762247,0.2
500.0,32.0,0.04,1.749068715022554,2.3040688992808818,2.2894968518675305,0.11705927517085618,0.36138002343745024,0.41800101478598417,0.7403925296285999,0.8724037001320591,0.20852718238436796,0.2
500.0,32.0,0.05,1.749068715022554,2.3040688992808818,2.2894968518675305,0.11705927517085618,0.36138002343745024,0.41800101478598417,0.7403925296285999,0.9723975558351551,0.15117205435062667,0.2
800.0,24.0,0.03,1.9008419836064605,2.445896692391386,2.4321855680752225,0.10580651960997324,0.42496736306444294,0.35913937344906766,0.7281592772269072,0.9276059696791278,0.48152859405509196,0.336
800.0,24.0,0.04,1.9008419836064605,2.445896692391386,2.4321855680752225,0.10580651960997324,0.42496736306444294,0.35913937344906766,0.7281592772269072,1.071725350157053,0.31057548310583694,0.336
800.0,24.0,0.05,1.9008419836064605,2.445896692391386,2.4321855680752225,0.10580651960997324,0.42496736306444294,0.35913937344906766,0.7281592772269072,1.173193641266115,0.21773946885591966,0.336
800.0,16.0,0.03,1.9128054425178163,2.3757643029967945,2.3574097108409893,0.10227329716859578,0.4450152953542733,0.3143121186894428,0.6883202463987479,0.9769388003459784,0.5324503864612024,0.224
800.0,16.0,0.04,1.9128054425178163,2.3757643029967945,2.3574097108409893,0.10227329716859578,0.4450152953542733,0.3143121186894428,0.6883202463987479,1.116596629917425,0.3363063586065963,0.224
800.0,16.0,0.05,1.9128054425178163,2.3757643029967945,2.3574097108409893,0.10227329716859578,0.4450152953542733,0.3143121186894428,0.6883202463987479,1.2125060712901539,0.23209877827270925,0.224
800.0,32.0,0.03,2.0321492832193777,2.532655227761108,2.524152373112186,0.10973267216737827,0.4027724438314382,0.4604413554505297,0.7641076476281674,0.8785666245432155,0.43309089790561395,0.16
800.0,32.0,0.04,2.0321492832193777,2.532655227761108,2.524152373112186,0.10973267216737827,0.4027724438314382,0.4604413554505297,0.7641076476281674,1.024263167170364,0.28408708770520436,0.16
800.0,32.0,0.05,2.0321492832193777,2.532655227761108,2.524152373112186,0.10973267216737827,0.4027724438314382,0.4604413554505297,0.7641076476281674,1.129220214003414,0.20186888612323495,0.16
1000.0,24.0,0.03,2.1367697384366178,2.6580352535647105,2.6490099168574,0.10405606081310555,0.4348734906906389,0.412675257519126,0.7548846269010183,0.9741235453783533,0.5295768453481373,0.0
1000.0,24.0,0.04,2.1367697384366178,2.6580352535647105,2.6490099168574,0.10405606081310555,0.4348734906906389,0.412675257519126,0.7548846269010183,1.1200514298491864,0.3384340505074501,0.0
1000.0,24.0,0.05,2.1367697384366178,2.6580352535647105,2.6490099168574,0.10405606081310555,0.4348734906906389,0.412675257519126,0.7548846269010183,1.2214932514027694,0.23555143180918625,0.0
320.0,48.0,0.03,2.1698693732754255,2.551176475444679,2.5276124570922462,0.14881229644830138,0.18325613289582393,0.7147331313131313,0.8141706576468044,0.4442746417907999,0.11630017054166197,0.0
320.0,48.0,0.04,2.1698693732754255,2.551176475444679,2.5276124570922462,0.14881229644830138,0.18325613289582393,0.7147331313131313,0.8141706576468044,0.5338093200923408,0.08033078548163088,0.0
320.0,48.0,0.05,2.1698693732754255,2.551176475444679,2.5276124570922462,0.14881229644830138,0.18325613289582393,0.7147331313131313,0.8141706576468044,0.6045750317525942,0.05985282299928384,0.0
800.0,10.0,0.03,2.1701361175995335,2.4909262159178263,2.4817292296677564,0.10040144845247966,0.45566968990027507,0.3422053344865577,0.707579397285804,1.0306475552326138,0.5906737556369526,0.0
800.0,10.0,0.04,2.1701361175995335,2.4909262159178263,2.4817292296677564,0.10040144845247966,0.45566968990027507,0.3422053344865577,0.707579397285804,1.1693334479580524,0.3677384239990163,0.0
800.0,10.0,0.05,2.1701361175995335,2.4909262159178263,2.4817292296677564,0.10040144845247966,0.45566968990027507,0.3422053344865577,0.707579397285804,1.2629970241052992,0.25113149981598404,0.0
1000.0,16.0,0.03,2.173789222474811,2.6240379299513776,2.6108262377403944,0.10117762707765537,0.4512476152857863,0.3781999736920685,0.7271272277824113,1.0147403746538408,0.5733553111474604,0.0
1000.0,16.0,0.04,2.173789222474811,2.6240379299513776,2.6108262377403944,0.10117762707765537,0.4512476152857863,0.3781999736920685,0.7271272277824113,1.1564867871939069,0.360153321295135,0.0
1000.0,16.0,0.05,2.173789222474811,2.6240379299513776,2.6108262377403944,0.10117762707765537,0.4512476152857863,0.3781999736920685,0.7271272277824113,1.2531007315478229,0.24750969758495145,0.0
500.0,48.0,0.03,2.202856820253669,2.5387893965761226,2.5374800415687875,0.12970655843776246,0.29026988304454354,0.6689021990032846,0.8182651506399365,0.6207117326678523,0.221698116664907,0.0
500.0,48.0,0.04,2.202856820253669,2.5387893965761226,2.5374800415687875,0.12970655843776246,0.29026988304454354,0.6689021990032846,0.8182651506399365,0.7408371741382581,0.15135608774540635,0.0
500.0,48.0,0.05,2.202856820253669,2.5387893965761226,2.5374800415687875,0.12970655843776246,0.29026988304454354,0.6689021990032846,0.8182651506399365,0.8336226704470339,0.11149662905345085,0.0
1000.0,32.0,0.03,2.2224452211558177,2.7038320208518605,2.69849680989094,0.1072641118355232,0.416716520114991,0.4934364032784522,0.7805510285834903,0.9342954711571437,0.4878980653964051,0.008
1000.0,32.0,0.04,2.2224452211558177,2.7038320208518605,2.69849680989094,0.1072641118355232,0.416716520114991,0.4934364032784522,0.7805510285834903,1.0830454905722693,0.31666934175998945,0.008
1000.0,32.0,0.05,2.2224452211558177,2.7038320208518605,2.69849680989094,0.1072641118355232,0.416716520114991,0.4934364032784522,0.7805510285834903,1.188503087331786,0.22305333269749233,0.008
220.0,48.0,0.03,2.27276775222809,2.7597618490180804,2.709457673256068,0.17442879973739508,0.0391705911253228,0.747901827706216,0.8127824107538174,0.31126867924279683,0.05801707546848228,0.0
220.0,48.0,0.04,2.27276775222809,2.7597618490180804,2.709457673256068,0.17442879973739508,0.0391705911253228,0.747901827706216,0.8127824107538174,0.37382791943942245,0.0400538585772389,0.0
220.0,48.0,0.05,2.27276775222809,2.7597618490180804,2.709457673256068,0.17442879973739508,0.0391705911253228,0.747901827706216,0.8127824107538174,0.42362069824764337,0.029884277458515532,0.0
800.0,48.0,0.03,2.3424388879432216,2.6598054208905646,2.656262767236678,0.11786093837835436,0.3569339572290379,0.6450463192578176,0.8247379555493776,0.7853362706361935,0.34801177929436516,0.0
800.0,48.0,0.04,2.3424388879432216,2.6598054208905646,2.656262767236678,0.11786093837835436,0.3569339572290379,0.6450463192578176,0.8247379555493776,0.9270336133208783,0.2333925674470775,0.0
800.0,48.0,0.05,2.3424388879432216,2.6598054208905646,2.656262767236678,0.11786093837835436,0.3569339572290379,0.6450463192578176,0.8247379555493776,1.0327534471750661,0.169038277365557,0.0
500.0,64.0,0.03,2.386544794275502,2.678131273483359,2.6707083427245597,0.1437248185388495,0.21170484572455753,0.7840088920293661,0.834902668169977,0.5126271123108644,0.15399099290068022,0.0
500.0,64.0,0.04,2.386544794275502,2.678131273483359,2.6707083427245597,0.1437248185388495,0.21170484572455753,0.7840088920293661,0.834902668169977,0.6146787579786503,0.10592351738715948,0.0
500.0,64.0,0.05,2.386544794275502,2.678131273483359,2.6707083427245597,0.1437248185388495,0.21170484572455753,0.7840088920293661,0.834902668169977,0.6946562354674823,0.07857948230634212,0.0
1000.0,10.0,0.03,2.4146984592895255,2.747453720403464,2.733038197417327,0.09972233100936553,0.4595472112470333,0.4051643420957794,0.7435554602600932,1.0583232529166222,0.622246685512854,0.0
1000.0,10.0,0.04,2.4146984592895255,2.747453720403464,2.733038197417327,0.09972233100936553,0.4595472112470333,0.4051643420957794,0.7435554602600932,1.198720408466276,0.38615198657278227,0.0
1000.0,10.0,0.05,2.4146984592895255,2.747453720403464,2.733038197417327,0.09972233100936553,0.4595472112470333,0.4051643420957794,0.7435554602600932,1.2931528782291797,0.2630844797823078,0.0
1000.0,48.0,0.03,2.4559707314342853,2.776546530442498,2.772108291414889,0.11390644895907528,0.3792222017749209,0.6454395459693778,0.8308944708553424,0.8549114557687141,0.4100082759610427,0.0
1000.0,48.0,0.04,2.4559707314342853,2.776546530442498,2.772108291414889,0.11390644895907528,0.3792222017749209,0.6454395459693778,0.8308944708553424,1.0025103711447378,0.2718103060755587,0.0
1000.0,48.0,0.05,2.4559707314342853,2.776546530442498,2.772108291414889,0.11390644895907528,0.3792222017749209,0.6454395459693778,0.8308944708553424,1.1105096602897335,0.19485259275433175,0.0
320.0,64.0,0.03,2.4629326913939176,2.853093290617797,2.8311721244465082,0.17399633244805823,0.04120638270841676,0.8228976747083475,0.8316302466046808,0.34847406203686054,0.0732892973714365,0.0
320.0,64.0,0.04,2.4629326913939176,2.853093290617797,2.8311721244465082,0.17399633244805823,0.04120638270841676,0.8228976747083475,0.8316302466046808,0.41867578590793053,0.050565957110622256,0.0
320.0,64.0,0.05,2.4629326913939176,2.853093290617797,2.8311721244465082,0.17399633244805823,0.04120638270841676,0.8228976747083475,0.8316302466046808,0.4744037005012709,0.03767733930139382,0.0
160.0,48.0,0.03,2.4742307233943936,3.024918639759747,2.951119499985938,0.19714917727762937,-0.08748099474724477,0.7817844224611045,0.8102515685396267,0.2143658484085817,0.029403552951933858,0.0
160.0,48.0,0.04,2.4742307233943936,3.024918639759747,2.951119499985938,0.19714917727762937,-0.08748099474724477,0.7817844224611045,0.8102515685396267,0.25463479162142927,0.01983418821421386,0.0
160.0,48.0,0.05,2.4742307233943936,3.024918639759747,2.951119499985938,0.19714917727762937,-0.08748099474724477,0.7817844224611045,0.8102515685396267,0.2862044367310122,0.014544877806272508,0.0
800.0,64.0,0.03,2.4745235064534326,2.7429077213579025,2.7407647297659006,0.12601965030677478,0.31088043416795846,0.7454114004983577,0.8426640085359198,0.6957273104808022,0.2757299868439474,0.0
800.0,64.0,0.04,2.4745235064534326,2.7429077213579025,2.7407647297659006,0.12601965030677478,0.31088043416795846,0.7454114004983577,0.8426640085359198,0.826720120066654,0.18695424856185516,0.0
800.0,64.0,0.05,2.4745235064534326,2.7429077213579025,2.7407647297659006,0.12601965030677478,0.31088043416795846,0.7454114004983577,0.8426640085359198,0.9265369070045066,0.1368125476827004,0.0
1000.0,64.0,0.03,2.5529842557958453,2.81959296876452,2.815610819507706,0.12046228807070118,0.34216963003897,0.7366500941628311,0.8474009628394031,0.7735349165226117,0.33788087490631413,0.0
1000.0,64.0,0.04,2.5529842557958453,2.81959296876452,2.815610819507706,0.12046228807070118,0.34216963003897,0.7366500941628311,0.8474009628394031,0.9143296452005777,0.22712860339031074,0.0
1000.0,64.0,0.05,2.5529842557958453,2.81959296876452,2.815610819507706,0.12046228807070118,0.34216963003897,0.7366500941628311,0.8474009628394031,1.0198192907550947,0.16485495893544325,0.0
220.0,64.0,0.03,2.703772924826721,3.1298774604254382,3.0737518447128944,0.2034352401338357,-0.1231606148983076,0.851966276063386,0.8288342532357211,0.233105770495665,0.036240049067882904,0.0
220.0,64.0,0.04,2.703772924826721,3.1298774604254382,3.0737518447128944,0.2034352401338357,-0.1231606148983076,0.851966276063386,0.8288342532357211,0.27731001076936307,0.024465349592311215,0.0
220.0,64.0,0.05,2.703772924826721,3.1298774604254382,3.0737518447128944,0.2034352401338357,-0.1231606148983076,0.851966276063386,0.8288342532357211,0.3120171450817824,0.017944388760821533,0.0
120.0,48.0,0.03,2.737785869552157,3.2180161698027145,3.1757126551561736,0.2147566850165624,-0.18355801531124014,0.8239658818562795,0.8156669122931661,0.13869565092327574,0.01424921940887174,0.0
120.0,48.0,0.04,2.737785869552157,3.2180161698027145,3.1757126551561736,0.2147566850165624,-0.18355801531124014,0.8239658818562795,0.8156669122931661,0.1639299926971869,0.009383187478570667,0.0
120.0,48.0,0.05,2.737785869552157,3.2180161698027145,3.1757126551561736,0.2147566850165624,-0.18355801531124014,0.8239658818562795,0.8156669122931661,0.18362542733499027,0.0067609857571148835,0.0
160.0,64.0,0.03,3.0089224757662842,3.3350979803547056,3.302094939831854,0.22492656020825272,-0.2406537842023178,0.8867062419300035,0.8326511087943657,0.1450425794786419,0.017903692285775468,0.0
160.0,64.0,0.04,3.0089224757662842,3.3350979803547056,3.302094939831854,0.22492656020825272,-0.2406537842023178,0.8867062419300035,0.8326511087943657,0.17185970064540249,0.011801008369067235,0.0
160.0,64.0,0.05,3.0089224757662842,3.3350979803547056,3.302094939831854,0.22492656020825272,-0.2406537842023178,0.8867062419300035,0.8326511087943657,0.19287726320673299,0.008506403422095502,0.0
120.0,64.0,0.03,3.287485124959021,4.331103973699859,3.4183122915354116,0.24077443814019894,-0.3254241935146154,0.9296317638670085,0.8386862774534334,0.09687516436751285,0.01049336856005335,0.0
120.0,64.0,0.04,3.287485124959021,4.331103973699859,3.4183122915354116,0.24077443814019894,-0.3254241935146154,0.9296317638670085,0.8386862774534334,0.1144631878807222,0.006695335006197846,0.0
120.0,64.0,0.05,3.287485124959021,4.331103973699859,3.4183122915354116,0.24077443814019894,-0.3254241935146154,0.9296317638670085,0.8386862774534334,0.12844846141320423,0.004725641047138694,0.0
