Kp,Kd,tau_ref_s,qddot_limit_radps2,velocity_limit_radps,effort_limit_nm,risk_score,cmd_error_mean_rad,cmd_error_rmse_rad,cmd_error_max_rad,raw_error_mean_rad,raw_error_rmse_rad,raw_error_max_rad,raw_relative_error_mean,raw_to_cmd_lag_mean_rad,raw_to_cmd_lag_rmse_rad,qdot_error_mean_radps,qdot_error_rmse_radps,qdot_error_max_radps,tau_saturation_rate,qdot_limit_rate,qdot_cmd_limit_rate,tau_abs_mean_nm,tau_abs_max_nm,qdot_abs_mean_radps,qdot_abs_max_radps,qdot_cmd_abs_mean_radps,qdot_cmd_delta_abs_mean_radps,qdot_sign_flip_rate
850.0,2.5,0.12,16.0,2.0,60.0,3.0309678682349444,0.007976572805264636,0.010749782690009323,0.025681787360702146,0.15015799657474574,0.20992552304804524,0.9154819867621562,1.1889255832482808,0.1453924370122123,0.20514558591905352,0.4578525404554824,0.5234941482335923,1.0085164724857023,0.0,0.009181969949916527,0.1310517529215359,9.959078115682896,35.99216363390118,0.4501328181213104,1.9994321473841434,0.9047183110748522,0.4061071228564815,0.10526315789473684
850.0,2.5,0.12,16.0,1.8,60.0,3.0330622039638278,0.007934645117514776,0.01050645827010027,0.023117077293320687,0.14842652708819432,0.2063178872268621,0.9291549923072323,1.1685698174695685,0.1435148180726196,0.2012651889550313,0.4135467053934171,0.4777658304485356,0.9204412161832631,0.0,0.02337228714524207,0.17278797996661102,10.039074359652968,32.39900496039477,0.46537434662276983,1.7999278956807805,0.8760295133774166,0.38307800034855205,0.10693400167084377
1250.0,2.5,0.12,3.0,1.2,60.0,3.0726341362666774,0.0022983472884369103,0.0029202325545570457,0.007279999997232167,0.2375489824231613,0.2990421390982368,1.0119344408857702,1.6524084831010941,0.23738585320675729,0.2988732066604797,0.3977848056948245,0.4360090531102872,0.7370432027234499,0.0,0.04590984974958264,0.06844741235392321,5.075092570198559,21.599999985888186,0.32024983465700546,1.1999999989774048,0.5253277040965864,0.09389335187929036,0.14452798663324978
1400.0,2.5,0.12,3.0,1.2,60.0,3.074722428199387,0.0019586162487465098,0.002412088558071681,0.005428571428569617,0.23738366147746426,0.29887123965077106,1.012214067924555,1.651043862105478,0.23738585320675729,0.2988732066604797,0.4443872129642191,0.49108094000560415,0.8041549329597651,0.0,0.05509181969949917,0.06844741235392321,5.421625100101065,21.59999999998341,0.3647413098000915,1.199999999998798,0.5253277040965864,0.09389335187929036,0.14452798663324978
1450.0,2.5,0.12,3.0,1.2,60.0,3.075364234396108,0.0018874967284347695,0.002309945817300103,0.0048965517241378875,0.23731115681222167,0.2987960630749542,1.012286770994561,1.6504310631003642,0.23738585320675729,0.2988732066604797,0.46030751083341903,0.5120459173014529,0.8390053707935248,0.0,0.055926544240400666,0.06844741235392321,5.575152453907749,21.599999999999227,0.38223316626561166,1.199999999999944,0.5253277040965864,0.09389335187929036,0.14452798663324978
1350.0,2.5,0.12,3.0,1.2,60.0,3.0779985045954183,0.0020528471379848766,0.0025488743041442137,0.005999999999969086,0.237447426005479,0.29893688073166447,1.0121521665139088,1.6515837624181624,0.23738585320675729,0.2988732066604797,0.4284432627065689,0.47157856647634944,0.7563511285405501,0.0,0.05509181969949917,0.06844741235392321,5.2892242066635236,21.599999999774,0.34859265697375486,1.1999999999836233,0.5253277040965864,0.09389335187929036,0.14452798663324978
1300.0,2.5,0.12,3.0,1.2,60.0,3.080249949270493,0.00216646008221476,0.002719311029723172,0.006615384615042796,0.23750262761270644,0.2989939255920306,1.0120967961060747,1.652038092638746,0.23738585320675729,0.2988732066604797,0.4131864172012105,0.4537303070697112,0.7336956453023991,0.0,0.05342237061769616,0.06844741235392321,5.174754918127295,21.599999997932883,0.3341712069334336,1.199999999850209,0.5253277040965864,0.09389335187929036,0.14452798663324978
1200.0,2.5,0.12,3.0,1.2,60.0,3.080836260099663,0.0024553569904006258,0.003154634798527545,0.007999999982024442,0.23759407359327028,0.2990894790987417,1.0118057078638638,1.6527550249644813,0.23738585320675729,0.2988732066604797,0.38262763735382155,0.4189402656639533,0.7026531216827581,0.0,0.045075125208681135,0.06844741235392321,4.986169126914124,21.59999992166448,0.3069832070644848,1.1999999943235131,0.5253277040965864,0.09389335187929036,0.14452798663324978
1150.0,2.5,0.12,3.0,1.2,60.0,3.093203232018441,0.0026378589279946216,0.003422801937029922,0.00878260859962443,0.2376356495388271,0.29913371295996516,1.011715000836836,1.6530633459675053,0.23738585320675729,0.2988732066604797,0.3677614242262995,0.4027041003146629,0.6827970234004188,0.0,0.045075125208681135,0.06844741235392321,4.911112977260664,21.599999638586446,0.2945313691152856,1.1999999738106122,0.5253277040965864,0.09389335187929036,0.14452798663324978
1500.0,2.5,0.12,3.0,1.2,60.0,3.098897754670701,0.0018424176744529053,0.0022404129013336186,0.004400000000000015,0.23722828032488683,0.29871057151521196,1.0123726141733327,1.6497235507748405,0.23738585320675729,0.2988732066604797,0.47755665508293277,0.5332796207249165,0.8720884049080048,0.0,0.0667779632721202,0.06844741235392321,5.748327186372719,21.59999999999995,0.40112427936336287,1.1999999999999966,0.5253277040965864,0.09389335187929036,0.14452798663324978
1550.0,2.5,0.12,3.0,1.2,60.0,3.104117220019859,0.0018375020235571143,0.0022079111840627146,0.00393548387096776,0.23712911074956047,0.2986092578201643,1.0124844643091278,1.6488616035035766,0.23738585320675729,0.2988732066604797,0.49541579488693877,0.5560466713263696,0.9192516452012677,0.0,0.0667779632721202,0.06844741235392321,5.938634826327358,21.599999999999955,0.4205612050252978,1.1999999999999968,0.5253277040965864,0.09389335187929036,0.14452798663324978
1100.0,2.5,0.12,3.0,1.2,60.0,3.1057859165285726,0.0028486068366188042,0.003725964587135753,0.009636363198622933,0.23767577715957253,0.29917450667902085,1.011662532737342,1.653352861883497,0.23738585320675729,0.2988732066604797,0.35327135586158087,0.3871559418361059,0.6400715979989812,0.0,0.044240400667779636,0.06844741235392321,4.855809103715455,21.599998565848118,0.28312429710742004,1.1999998960759506,0.5253277040965864,0.09389335187929036,0.14285714285714285
1050.0,2.5,0.12,3.0,1.2,60.0,3.1089884946730253,0.0030928681164549615,0.004068268470831225,0.01057142682307255,0.23771361839758254,0.29921227755642343,1.0116478685697792,1.6536175127015542,0.23738585320675729,0.2988732066604797,0.33921480337232013,0.37235388439695266,0.6286435263147756,0.0,0.03672787979966611,0.06844741235392321,4.88155772330388,21.59999498342997,0.27256048151437756,1.1999996364804326,0.5253277040965864,0.09389335187929036,0.14285714285714285
1600.0,2.5,0.12,3.0,1.2,60.0,3.1144663775223473,0.0018613359841503448,0.0022223760964897457,0.003632657493183672,0.23701552373822368,0.29849357667611637,1.0126413567829038,1.6478532860703345,0.23738585320675729,0.2988732066604797,0.5146307299298708,0.5817356884301663,0.9814509998046357,0.0,0.0667779632721202,0.06844741235392321,6.161109587575001,21.663293481003087,0.4421938883137172,1.2,0.5253277040965864,0.09389335187929036,0.14786967418546365
800.0,2.5,0.12,16.0,2.0,60.0,3.1162548568863793,0.008796857771563119,0.011792512994003336,0.02832397409204712,0.15059098807791907,0.21034522206687567,0.9169430984175732,1.1917060064969511,0.1453924370122123,0.20514558591905352,0.44277272858758565,0.5088389640606813,0.9677565231366811,0.0,0.009181969949916527,0.1310517529215359,10.152956285619915,35.98551504339254,0.4657323404515682,1.9989503654632275,0.9047183110748522,0.4061071228564815,0.1311612364243943
800.0,2.5,0.12,16.0,1.8,60.0,3.1165875772515266,0.008746571130694629,0.011531182002721418,0.025498565933574024,0.14887744136855488,0.20677599985687148,0.9312480754976017,1.1714493061528295,0.1435148180726196,0.2012651889550313,0.40260160763724706,0.4678649874977413,0.8720295523389289,0.0,0.022537562604340568,0.17278797996661102,10.185629774583909,32.39778054766216,0.4762277342674953,1.7998391701204464,0.8760295133774166,0.38307800034855205,0.1311612364243943
1650.0,2.5,0.12,3.0,1.2,60.0,3.127068670177859,0.0019191358590220598,0.0022903532682772196,0.0040154901245995495,0.23688586987096413,0.2983630530513449,1.0128726251544413,1.6466805017387787,0.23738585320675729,0.2988732066604797,0.5351915209029559,0.6116278692673857,1.055502185882407,0.0,0.0667779632721202,0.06844741235392321,6.433062335761817,21.830797465132868,0.4655139022856018,1.2,0.5253277040965864,0.09389335187929036,0.14786967418546365
1000.0,2.5,0.12,3.0,1.2,60.0,3.1306195813905418,0.003374244582082245,0.004453081978207823,0.011599993723353741,0.23774930877877617,0.29924755080875853,1.0116705631197938,1.653870419801934,0.23738585320675729,0.2988732066604797,0.3255138272276548,0.35820688998503614,0.5887175655722036,0.0,0.03589315525876461,0.06844741235392321,5.017030148395681,21.59998415529546,0.26320283294264624,1.1999988518330045,0.5253277040965864,0.09389335187929036,0.14619883040935672
850.0,2.5,0.12,3.0,1.2,60.0,3.1473289219463743,0.004510673768549678,0.005937678733723993,0.015411586829350898,0.2378389425007414,0.2993366413898662,1.0119642984260449,1.6544667623590041,0.23738585320675729,0.2988732066604797,0.28392708946471806,0.3150877457440198,0.5160121475983925,0.0,0.02671118530884808,0.06844741235392321,5.5416533729451105,21.599689356072407,0.2414163907656337,1.1999774895704645,0.5253277040965864,0.09389335187929036,0.03592314118629908
