sample_index,time_s,q_raw,q_ref,q_cmd,qdot_cmd,q_model,qdot_model,q_cmd_minus_model,q_raw_minus_model,qdot_cmd_minus_model,tau_model
0,0.0,-0.1778383255004882,-0.04313199544135939,-0.017777777777777778,-0.5333333333333333,-0.014576842899405001,0.6145581506936935,-0.0032009348783727763,-0.1632614826010832,-1.147891484027027,4.074237154827933
1,0.03333333333333333,0.0862903296947479,-0.011742568431907546,-0.017777777777777778,0.0,-0.01599004042642379,0.4362125527341575,-0.0017877373513539886,0.1022803701211717,-0.4362125527341575,3.925343231468826
2,0.06666666666666667,0.0716520473361015,0.008483533995770846,0.0,0.5333333333333333,-0.002598323723138421,-0.49199197823723706,0.002598323723138421,0.07425037105923993,1.0253253115705703,-3.0624663687778337
3,0.1,0.1374940574169159,0.039773084729158414,0.035555555555555556,1.0666666666666667,0.03537615630637271,0.763589762805069,0.00017939924918284472,0.10211790111054318,0.3030769038615977,11.550532642784425
4,0.13333333333333333,0.1732757687568664,0.07215214105847892,0.07215214105847892,1.097897565087701,0.07189589744855202,0.6779039582465314,0.00025624360992690387,0.10137987130831438,0.4199936068411696,10.579068725133213
5,0.16666666666666666,0.1532170921564102,0.09181321856452188,0.09181321856452188,0.5898323251812887,0.08893049537716287,-0.4697935342259538,0.002882723187359007,0.06428659677924732,1.0596258594072425,-2.4329664428869697
6,0.2,0.1170045211911201,0.09792298791257704,0.09792298791257704,0.18329308044165504,0.09516007053599085,-0.6202103410213944,0.0027629173765861964,0.021844450655129258,0.8035034214630494,-5.092863791645751
7,0.23333333333333334,0.1738024950027465,0.11632641442199276,0.11632641442199276,0.5521027952824715,0.11349550476804832,-0.39317277002529827,0.0028309096539444467,0.06030699023469818,0.9452755653077698,-1.5642775375625413
8,0.26666666666666666,0.114235870540142,0.11581938463002758,0.1169520631536307,0.0187694619491382,0.11548107047729751,-0.3392971720071223,0.0014709926763331882,-0.0012451999371555084,0.3580666339562605,-2.950695397652559
9,0.3,0.1018489971756935,0.11243107850254604,0.11243107850254604,-0.13562953953253992,0.11247072805601481,-0.029744242631048617,-3.9649553468773524e-05,-0.010621730880321312,-0.1058852969014913,-0.6270556164199086
10,0.3333333333333333,0.1307291388511657,0.11686899621978306,0.11686899621978306,0.13313753151711055,0.1158958011790514,-0.2080383252362531,0.0009731950407316503,0.014833337672114283,0.34117585675336365,-1.5538157234933099
11,0.36666666666666664,0.1328376084566116,0.1207419415383209,0.1207419415383209,0.11618835955613513,0.11934814059683642,-0.3132779936013912,0.0013938009414844743,0.013489467859775187,0.42946635315752635,-2.53712290231921
12,0.4,0.1013219505548477,0.11603191651861215,0.11603191651861215,-0.14130075059126226,0.1161725365832988,-0.0054047207899130395,-0.0001406200646866529,-0.014850586028451102,-0.13589602980134924,-0.41802783917761793
13,0.43333333333333335,0.1284535080194473,0.11904458561837254,0.11904458561837254,0.0903800729928117,0.11843610486058946,-0.1291973232747735,0.0006084807577830809,0.010017403158857838,0.2195773962675852,-0.9491691384852209
14,0.4666666666666667,0.1080175787210464,0.11637015191636378,0.11637015191636378,-0.08023301106026282,0.11657399931228783,0.02853699516869769,-0.00020384739592405055,-0.008556420591241426,-0.1087700062289605,0.05207486280913682
15,0.5,0.0518446937203407,0.10072047819766441,0.10072047819766441,-0.46949021156098103,0.10411520751308576,0.710404053716782,-0.003394729315421341,-0.052270513792745055,-1.1798942652777629,5.2176711682163255
16,0.5333333333333333,0.1300069242715835,0.10782346263591154,0.10284858225674283,0.0638431217723523,0.10439044882675759,0.3979447338520016,-0.0015418665700147605,0.025616475444825912,-0.3341016120796493,3.7619662579258115
17,0.5666666666666667,0.1422003358602523,0.11616105316949078,0.11616105316949078,0.3993741273824386,0.11438078937789772,-0.32483880083479677,0.0017802637915930591,0.027819546482354574,0.7242129282172354,-1.889145215350608
18,0.6,0.0431277826428413,0.09844793827956023,0.11169574630446095,-0.13395920595089472,0.11166974973569589,-0.038000708972922334,2.5996568765063177e-05,-0.0685419670928546,-0.09595849697797239,-0.6698228356189276
19,0.6333333333333333,0.0270599108189344,0.0811338522054035,0.08945266166165336,-0.667292539284228,0.09196165096099415,0.31232123938313605,-0.0025089892993407914,-0.06490174014205975,-0.9796137786673641,0.6476222629765005
20,0.6666666666666666,-0.0877032652497291,0.040184963601596624,0.049431799241067984,-1.2006258726175614,0.05116443976710246,-0.6355313088150574,-0.0017326405260344735,-0.13886770501683154,-0.565094563802504,-11.542895006345965
21,0.7,-0.136779174208641,-0.0027350108405508958,-0.0027350108405508958,-1.5650043024485665,0.0032920278484920816,-0.3446894302332453,-0.006027038689042977,-0.14007120205713308,-1.2203148722153212,-12.31671413721878
22,0.7333333333333333,-0.0232875179499387,-0.007719710513446701,-0.037124043144391994,-1.031670969115233,-0.03615974765366858,-0.7267869470368157,-0.0009642954907234172,0.012872229703729875,-0.30488402207841736,-11.740849544642403
23,0.7666666666666666,-0.2006791830062866,-0.05451911139908671,-0.05451911139908671,-0.5218520476408415,-0.05178225268297139,0.4471801896827121,-0.0027368587161153216,-0.1488969303233152,-0.9690322373235536,2.384357475982099
24,0.8,-0.3798363208770752,-0.1334198790300878,-0.0896919574315592,-1.0551853809741747,-0.0894667076055673,-0.7465069482569624,-0.0002252498259918967,-0.2903696132715079,-0.3086784327172123,-11.356856011854557
25,0.8333333333333334,-0.2708660066127777,-0.16675535793568969,-0.14264258124180945,-1.588518714307508,-0.1367410515417508,-0.27292127234202335,-0.005901529700058639,-0.1341249550710269,-1.3155974419654846,-11.326313558319917
26,0.8666666666666667,-0.3551959693431854,-0.2124587774282038,-0.20264258124180945,-1.8,-0.19547729433467656,-1.6483491351510844,-0.0071652869071328895,-0.15971867500850886,-0.15165086484891566,-30.307218065084964
