terrain_col,terrain_name,reward_component_progress_to_target__mean,reward_component_progress_to_target__median,reward_component_progress_to_target__std,reward_component_progress_to_target__min,reward_component_progress_to_target__max,reward_component_drop_anti_dive_penalty__mean,reward_component_drop_anti_dive_penalty__median,reward_component_drop_anti_dive_penalty__std,reward_component_drop_anti_dive_penalty__min,reward_component_drop_anti_dive_penalty__max,reward_component_rear_follow_reward__mean,reward_component_rear_follow_reward__median,reward_component_rear_follow_reward__std,reward_component_rear_follow_reward__min,reward_component_rear_follow_reward__max,reward_component_rear_follow_penalty__mean,reward_component_rear_follow_penalty__median,reward_component_rear_follow_penalty__std,reward_component_rear_follow_penalty__min,reward_component_rear_follow_penalty__max,quality_gate_score__mean,quality_gate_score__median,quality_gate_score__std,quality_gate_score__min,quality_gate_score__max,motion_quality_score__mean,motion_quality_score__median,motion_quality_score__std,motion_quality_score__min,motion_quality_score__max,drop_guard_active__mean,drop_guard_active__median,drop_guard_active__std,drop_guard_active__min,drop_guard_active__max,drop_anti_dive_penalty_raw__mean,drop_anti_dive_penalty_raw__median,drop_anti_dive_penalty_raw__std,drop_anti_dive_penalty_raw__min,drop_anti_dive_penalty_raw__max,rear_follow_score__mean,rear_follow_score__median,rear_follow_score__std,rear_follow_score__min,rear_follow_score__max,rear_follow_deficit_score__mean,rear_follow_deficit_score__median,rear_follow_deficit_score__std,rear_follow_deficit_score__min,rear_follow_deficit_score__max,rear_follow_reward_raw__mean,rear_follow_reward_raw__median,rear_follow_reward_raw__std,rear_follow_reward_raw__min,rear_follow_reward_raw__max,rear_follow_penalty_raw__mean,rear_follow_penalty_raw__median,rear_follow_penalty_raw__std,rear_follow_penalty_raw__min,rear_follow_penalty_raw__max,front_middle_high_rear_low__mean,front_middle_high_rear_low__median,front_middle_high_rear_low__std,front_middle_high_rear_low__min,front_middle_high_rear_low__max,reward_component_step_up_module_progress_reward__mean,reward_component_step_up_module_progress_reward__median,reward_component_step_up_module_progress_reward__std,reward_component_step_up_module_progress_reward__min,reward_component_step_up_module_progress_reward__max,reward_component_step_up_front_posture_penalty__mean,reward_component_step_up_front_posture_penalty__median,reward_component_step_up_front_posture_penalty__std,reward_component_step_up_front_posture_penalty__min,reward_component_step_up_front_posture_penalty__max,reward_component_terrain_aware_edge_speed_penalty__mean,reward_component_terrain_aware_edge_speed_penalty__median,reward_component_terrain_aware_edge_speed_penalty__std,reward_component_terrain_aware_edge_speed_penalty__min,reward_component_terrain_aware_edge_speed_penalty__max
5,stairs down,0.004633592370140339,0.0019279932021163,0.008500760212009987,-0.0281171798706054,0.0526905916631221,-0.00783597724944796,-0.00050693406956265,0.014959626099452799,-0.1090419590473175,-2.990184488904646e-11,0.0,0.0,0.0,0.0,0.0,-0.0029262085388247774,-0.0,0.02991301541264987,-0.396575778722763,-0.0,0.0,0.0,0.0,0.0,0.0,0.35510147928992686,0.3409059941768646,0.065134343071982,0.1387773156166076,0.6500000357627869,0.5798109010011123,1.0,0.4936577653257295,0.0,1.0,0.00019589943086658398,1.2673351648118114e-05,0.00037399065104507564,7.475461222261616e-13,0.0027260489296168,0.10286752579446401,0.0,0.3034135854254951,0.0,1.0,0.08683973458445918,0.0,0.16438014841804718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00024385071174139002,0.0,0.00249275128439638,0.0,0.0330479815602302,0.009264626180767616,0.0,0.09357026409957506,0.0,0.9964498281478882,0.00042969495053595826,0.0,0.0016323919176063307,0.0,0.0295394212007522,-0.0060861500927076205,-0.00345740444026885,0.00695357544895576,-0.0457810349762439,-0.0,-0.0005709793102144889,-0.0003215994511265,0.0009002858067534591,-0.0092067010700702,-0.0
6,stairs down,0.0027751260385523594,0.0010968561982735,0.007062864245114592,-0.0157933235168457,0.0498067773878574,-0.00612078456456454,-5.3521853260463104e-05,0.014405780172519958,-0.1464744508266449,-1.6084236373337113e-11,9.193594905012213e-06,0.0,0.0005512316748820048,0.0,0.033050924539566,-0.004963790649167353,-0.0,0.039898600367378856,-0.6896228194236755,-0.0,1.0669769389449392e-09,0.0,1.8049779198086214e-08,0.0,3.5681694043887546e-07,0.3663276262840408,0.3392030000686645,0.0767377353091245,0.1375546604394912,0.6499999761581421,0.43588317107093183,0.0,0.4959409730851034,0.0,1.0,0.00015301961405957796,1.3380463315115776e-06,0.0003601445040836867,4.0210589307039524e-13,0.0036618614103645,0.07978725179098832,0.0,0.2700714328205079,0.0,1.0,0.08546719468318523,0.0,0.1709599512733605,0.0,1.0,1.149199363126513e-06,0.0,6.890395936024977e-05,0.0,0.0041313655674457,0.00041364921886416825,0.0,0.0033248833455881152,0.0,0.0574685670435428,0.015492864726150152,0.0,0.12107340653126668,0.0,0.9945129156112672,0.00037070883319380353,0.0,0.0015730763371293068,0.0,0.0268611647188663,-0.005617828049381589,-0.0028686756268143,0.006886521601099854,-0.0460316389799118,-0.0,-0.00046822330943004764,-0.0002562080626375,0.000809687277300205,-0.00916916038841,-0.0
7,stairs down,0.003740266358269861,0.00152022775728255,0.006831565717984129,-0.015209674835205,0.0607583373785018,-0.006812764099450848,-4.6457995267701335e-05,0.015833134098764596,-0.1158971786499023,-4.49208031882975e-11,0.0,0.0,0.0,0.0,0.0,-0.0023473567589371567,-0.0,0.0290642231256101,-0.7545647621154785,-0.0,0.0,0.0,0.0,0.0,0.0,0.38145984108409575,0.3425544798374176,0.08603846495982863,0.1387773305177688,0.6499999761581421,0.43659621802002224,0.0,0.49603264330998054,0.0,1.0,0.00017031910226075078,1.1614499157985847e-06,0.0003958283517113995,1.1230200797074374e-12,0.0028974295128136,0.17464979275050774,0.0,0.37360293815680023,0.0,1.0,0.07825036308226448,0.0,0.1536473585831386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00019561306203614982,0.0,0.0024220185858504183,0.0,0.0628803968429565,0.006869998173135539,0.0,0.08060527001444484,0.0,0.9952036142349244,0.0003476593045208046,0.0,0.0015300640343026129,0.0,0.0331039763987064,-0.004353000823022172,-0.0009526324574835,0.006594964576291153,-0.0449667535722255,-0.0,-0.0005012817852360238,-0.00019748487829925,0.00105912653738241,-0.0103269228711724,-0.0
8,discrete obstacles,0.012133095737478694,0.01075112912803885,0.011933658369790896,-0.0219948291778564,0.051036462187767,-0.002318815849626443,-0.00013102302182225,0.005011526869539219,-0.0352112427353858,-2.0141010387275667e-11,0.0005399943929532957,0.0,0.010602366847823683,0.0,0.2643857002258301,-0.007329397774816854,-0.0,0.049550206754445394,-0.7928808927536011,-0.0,0.0,0.0,0.0,0.0,0.0,0.43085965487662625,0.4724999964237213,0.12009606298276687,0.135000005364418,0.6785714626312256,0.5350389321468298,1.0,0.49884012744935186,0.0,1.0,5.797039631053818e-05,3.2755755228208727e-06,0.00012528817187755837,5.035252813659352e-13,0.00088028103346,0.30998357778670965,0.0,0.45716318548930446,0.0,1.0,0.02591649095214257,0.0,0.11058177206191212,0.0,1.0,6.749929911916173e-05,0.0,0.0013252958559779576,0.0,0.0330482125282287,0.000610783148065968,0.0,0.004129183908256829,0.0,0.0660734102129936,0.010654230470519442,0.0,0.10060369153333587,0.0,0.9955142140388488,0.000832735253008951,0.0,0.006969193975615881,0.0,0.1577743589878082,-0.0021882447994783943,-0.0003595458256313,0.0035437042253958603,-0.0218833480030298,-0.0,-0.0004482835421721966,-0.00021804079733554998,0.0005641858558962211,-0.0039207153022289,-0.0
9,discrete obstacles,0.007950091439241162,0.004570962395519,0.010786989262941268,-0.02579927444458,0.0470534637570381,-0.0021308443982270375,-0.0002836553030647,0.005294847385689254,-0.0478699803352355,-3.134368632695672e-12,0.0002486261064364849,0.0,0.006588788952119335,0.0,0.2624771296977997,-0.007093162885081247,-0.0,0.05035658936172385,-0.7404930591583252,-0.0,0.0,0.0,0.0,0.0,0.0,0.4404749459430911,0.4825000166893005,0.10712921630737812,0.1325000077486038,0.6785714626312256,0.608284681679177,1.0,0.48820148369086774,0.0,1.0,5.327110986127111e-05,7.091382940416224e-06,0.0001323711839918815,7.83592144621391e-14,0.0011967495083808,0.29029263775746267,0.0,0.45000803698551584,0.0,1.0,0.021639573759345734,0.0,0.11905705193910804,0.0,1.0,3.1078263304560416e-05,0.0,0.0008235986190149148,0.0,0.0328096412122249,0.0005910969076834531,0.0,0.004196382450218117,0.0,0.0617077574133873,0.019752201998866795,0.0,0.1364902374382795,0.0,0.9930654764175416,0.0005241463624804985,0.0,0.0055239153078134135,0.0,0.1218248903751373,-0.0016326672906819685,-0.0001754155091475,0.0032109984334661636,-0.0280301757156848,-0.0,-0.0003671020291805699,-0.0001249314082087,0.0005373283589722563,-0.0038507785648107,-0.0
