group,tag,count,first_step,last_step,first_value,last_value,delta,min_value,max_value,mean_value,csv_path
Termination,Termination/00_time_out_rate,600,0,599,0.96875,1.0,0.03125,0.0,1.0,0.9269444482214749,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/Termination__00_time_out_rate.csv
episode,episode/capture_phase,600,0,599,0.0,337.25,337.25,0.0,431.625,267.50599687844516,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__capture_phase.csv
episode,episode/capture_reward,600,0,599,0.0,178.60763549804688,178.60763549804688,0.0,263.8355712890625,145.85631669952224,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__capture_reward.csv
episode,episode/composite_gate,600,0,599,10.44504451751709,432.66986083984375,422.22481632232666,10.44504451751709,480.18402099609375,406.9028749895096,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__composite_gate.csv
episode,episode/gated_progress,600,0,599,3.2806806564331055,341.64495849609375,338.36427783966064,3.2806806564331055,375.99603271484375,311.47726746082304,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__gated_progress.csv
episode,episode/goal_direction_offset_deg,600,0,599,-13.085021018981934,16.20271873474121,29.287739753723145,-28.707778930664062,27.609203338623047,0.5153034192486666,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__goal_direction_offset_deg.csv
episode,episode/goal_heading_offset_deg,600,0,599,2.831759214401245,10.587589263916016,7.7558300495147705,-11.618114471435547,11.00790786743164,-0.0035586726871163895,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__goal_heading_offset_deg.csv
episode,episode/goal_target_x_world,600,0,599,5.209173202514648,10.470688819885254,5.2615156173706055,-5.803237438201904,34.39012908935547,16.781084696650506,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__goal_target_x_world.csv
episode,episode/goal_target_y_world,600,0,599,-2.0777268409729004,-3.9586715698242188,-1.8809447288513184,-25.319538116455078,28.07687759399414,-1.4096590153457753,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__goal_target_y_world.csv
episode,episode/goal_target_yaw_world,600,0,599,-0.1789531707763672,0.6878714561462402,0.8668246269226074,-1.848852515220642,1.5738601684570312,-0.04502152028260752,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__goal_target_yaw_world.csv
episode,episode/heading_gate,600,0,599,30.83821678161621,1283.2679443359375,1252.4297275543213,30.83821678161621,1415.6077880859375,1198.3838848463695,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__heading_gate.csv
episode,episode/lateral_slip_cost,600,0,599,30.001150131225586,942.9901733398438,912.9890232086182,30.001150131225586,1040.44482421875,900.3428374703725,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__lateral_slip_cost.csv
episode,episode/lateral_slip_gate,600,0,599,0.173282191157341,12.141901969909668,11.968619778752327,0.173282191157341,63.62925720214844,15.222501055523754,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__lateral_slip_gate.csv
episode,episode/longitudinal_slip_cost,600,0,599,68.1394271850586,2431.7900390625,2363.6506118774414,68.1394271850586,2602.3173828125,2342.4525389734904,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__longitudinal_slip_cost.csv
episode,episode/longitudinal_slip_gate,600,0,599,0.32363975048065186,2.6006946563720703,2.2770549058914185,0.32363975048065186,25.10322380065918,7.102296348412832,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__longitudinal_slip_gate.csv
episode,episode/progress,600,0,599,10.529118537902832,1113.0653076171875,1102.5361890792847,10.529118537902832,1141.1531982421875,1001.6700829267502,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__progress.csv
episode,episode/return,600,0,599,3.2806806564331055,508.4252624511719,505.14458179473877,3.2806806564331055,617.67333984375,452.18837742328645,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__return.csv
episode,episode/return_per_step,600,0,599,0.0022798338904976845,0.353318452835083,0.3510386189445853,0.0022798338904976845,0.42923790216445923,0.32455475892095514,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__return_per_step.csv
episode,episode/roll_gate,600,0,599,34.552085876464844,1439.0,1404.4479141235352,34.552085876464844,1439.0,1369.947646446228,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__roll_gate.csv
episode,episode/slip_cost_penalty,600,0,599,0.0,0.0,0.0,0.0,0.0,0.0,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__slip_cost_penalty.csv
episode,episode/target_bonus,600,0,599,0.0,0.0,0.0,0.0,0.0,0.0,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode__target_bonus.csv
episode_per_step,episode_per_step/capture_phase,600,0,599,0.0,0.23436413705348969,0.23436413705348969,0.0,0.29994791746139526,0.18985633243079064,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode_per_step__capture_phase.csv
episode_per_step,episode_per_step/capture_reward,600,0,599,0.0,0.12411924451589584,0.12411924451589584,0.0,0.1833464801311493,0.10325251332430829,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode_per_step__capture_reward.csv
episode_per_step,episode_per_step/composite_gate,600,0,599,0.007258543279021978,0.3006739616394043,0.2934154183603823,0.007258543279021978,0.3342648446559906,0.2930166813195683,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode_per_step__composite_gate.csv
episode_per_step,episode_per_step/gated_progress,600,0,599,0.0022798338904976845,0.2374182939529419,0.2351384600624442,0.0022798338904976845,0.3263457119464874,0.2249015962254877,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode_per_step__gated_progress.csv
episode_per_step,episode_per_step/heading_gate,600,0,599,0.021430309861898422,0.891777515411377,0.8703472055494785,0.021430309861898422,0.9837440848350525,0.8629298373746376,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode_per_step__heading_gate.csv
episode_per_step,episode_per_step/lateral_slip_cost,600,0,599,0.020848609507083893,0.6553093791007996,0.6344607695937157,0.020848609507083893,0.7382661700248718,0.6500317512576779,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode_per_step__lateral_slip_cost.csv
episode_per_step,episode_per_step/lateral_slip_gate,600,0,599,0.00012041845911880955,0.008437735959887505,0.008317317500768695,0.00012041845911880955,0.04421768710017204,0.010824415018226622,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode_per_step__lateral_slip_gate.csv
episode_per_step,episode_per_step/longitudinal_slip_cost,600,0,599,0.04735192656517029,1.6899166107177734,1.6425646841526031,0.04735192656517029,1.913159728050232,1.6910693421463172,/home/ubuntu/Graduation-Project/RL_Training/logs/rsl_rl/complete_car_stage0/2026-04-17_21-55-30_exp1_goal8_baseline_no_traction_v1/tensorboard_export/scalars/episode_per_step__longitudinal_slip_cost.csv
