J_axis,B_axis,tau_load,calibration_score,calibration_error_mean,calibration_rmse,calibration_relative_error_mean,calibration_sat_ratio,calibration_qdot_limit_rate,calibration_max_norm
0.08,3.5,0.0,0.08937970390740604,0.06439031456158203,0.08594755396212383,0.5689232071641775,0.0009413314042995196,0.06770166750134476,1.0
0.08,5.5,-4.0,0.08942475753837922,0.06624757252029022,0.08701601567649063,0.5918649659769127,0.0011407267263925213,0.04703411051137945,1.0
0.09000000000000001,3.5,0.0,0.08945299264277348,0.06442054095265363,0.08599765719492232,0.5691763643348581,0.0009366943037857288,0.06817001465323763,1.0
0.09000000000000001,5.5,-4.0,0.08949315071160312,0.06629521906876115,0.08707235238837867,0.5920269883393652,0.0011360896258787306,0.04727987683861035,1.0
0.1,3.5,0.0,0.08950540883309835,0.06443058025889527,0.08602804715780668,0.5694228497343456,0.0009274201027581475,0.06861981340307532,1.0
0.1,5.5,-4.0,0.08952943419135728,0.0663166665955815,0.08709634755177129,0.5922901917092595,0.0011360896258787306,0.047525643165841264,1.0
0.11,3.5,0.0,0.08953966265725527,0.06442389317070896,0.08604073846457447,0.5696436890277914,0.0009274201027581475,0.06905106375085787,1.0
0.11,5.5,-4.0,0.08955520646472623,0.06632630622313473,0.08710635368339334,0.5925854456193018,0.0011360896258787306,0.047840966000779035,1.0
0.12000000000000001,5.5,-4.0,0.08956926759497795,0.0663274787175821,0.0871065035121037,0.5928782621844731,0.00113145252536494,0.04812382913212027,1.0
0.12000000000000001,3.5,0.0,0.08957242767657914,0.06440519032517884,0.08604104378030179,0.5698580683426931,0.0009274201027581475,0.06970025782278857,1.0
0.06,3.0,0.0,0.08986999997825497,0.06450961716680398,0.08613667035460204,0.5699101185986115,0.0009227830022443567,0.07374380947081409,1.0
0.07,5.0,-4.0,0.08989274739568194,0.06643674840709068,0.08725261421815518,0.5931603581548663,0.0011360896258787306,0.051666573924656393,1.0
0.08,5.0,-4.0,0.09003673398232273,0.06655274670001991,0.08739706451484736,0.5931495122582905,0.0011360896258787306,0.05165729972362881,1.0
0.07,3.0,0.0,0.09006450389548239,0.06470436975247316,0.0863348839522405,0.5703872856439801,0.0009320572032719382,0.07366034166156586,1.0
0.09000000000000001,5.0,-4.0,0.09009904335764585,0.06659578598497885,0.08744824484893737,0.5933758738580682,0.00113145252536494,0.05188451764880456,1.0
0.1,5.0,-4.0,0.09013584891991837,0.066616887402729,0.08747253023982265,0.5936784124387751,0.00113145252536494,0.05213492107654926,1.0
0.11,5.0,-4.0,0.09016755054643356,0.06662652983987591,0.08748290120397442,0.5940038650529231,0.00113145252536494,0.05256153432381801,1.0
0.08,3.0,0.0,0.09017013930716783,0.06477298875058547,0.08642173910684509,0.5707299743349615,0.0009320572032719382,0.07403594680318291,1.0
0.12000000000000001,5.0,-4.0,0.09018832954904857,0.0666270634889453,0.08748281325427736,0.594319558759025,0.00113145252536494,0.052978873370059174,1.0
0.09000000000000001,3.0,0.0,0.0902410550145163,0.06480199453023992,0.08647225157193289,0.57101539263615,0.0009274201027581475,0.07444864874891029,1.0
0.1,3.0,0.0,0.09029661904524863,0.06481100692708197,0.08650300711491643,0.5712876200601616,0.0009274201027581475,0.07494481850388589,1.0
0.11,3.0,0.0,0.09034025465721005,0.06480218294983577,0.08651487858835838,0.571527026090355,0.000918145901730566,0.07558937547530281,1.0
0.12000000000000001,3.0,0.0,0.09037040374073313,0.06478033151282654,0.08651349538838768,0.5717571204487539,0.000918145901730566,0.07622002114517834,1.0
0.07,4.5,-4.0,0.09057052789209799,0.06677996653330628,0.08768393282226325,0.5944701557913514,0.0011360896258787306,0.05659581177081595,1.0
0.08,4.5,-4.0,0.09068920251309166,0.06687549397701147,0.08779959332792296,0.5945807023094367,0.0011360896258787306,0.05665609407749523,1.0
0.09000000000000001,4.5,-4.0,0.09075135797244596,0.06691547449291907,0.0878476056307102,0.5948649270471991,0.0011360896258787306,0.05693895720883646,1.0
0.06,2.5,0.0,0.09075293962159521,0.06496124195121776,0.08667321858956212,0.5718609510082596,0.0009274201027581475,0.08066700053790367,1.0
0.1,4.5,-4.0,0.0907980782583789,0.06693651181095284,0.08787253154422833,0.5952060157934462,0.0011407267263925213,0.057370207556619,1.0
0.11,4.5,-4.0,0.09082705228019027,0.06694567014155767,0.08788295716398453,0.5955573179999127,0.001145363826906312,0.057736538497208466,1.0
0.12000000000000001,4.5,-4.0,0.0908515981314445,0.06694522264770944,0.0878822308174386,0.5958936547411866,0.0011360896258787306,0.05825125665423924,1.0
0.07,2.5,0.0,0.09091481117950469,0.06511707802194924,0.0868371768427028,0.5723581652128943,0.0009274201027581475,0.08062526663327954,1.0
0.08,2.5,0.0,0.09102241058257995,0.06518019428379476,0.0869218225982348,0.5727381736410924,0.000918145901730566,0.08109361378517241,1.0
0.09000000000000001,2.5,0.0,0.09110177582861222,0.06520855612343122,0.08697313338615863,0.5730606476021302,0.000918145901730566,0.08165470294734109,1.0
0.1,2.5,0.0,0.09116690105229967,0.06521583697284458,0.08700348035599266,0.5733561089095416,0.000918145901730566,0.0823502680244097,1.0
0.06,4.0,-4.0,0.09117039964763884,0.06674638561156691,0.08761953992920359,0.5954347843454976,0.0011360896258787306,0.06988110474282641,1.0
0.11,2.5,0.0,0.09121082993037984,0.06520399086326839,0.08701379025534783,0.5736125459449111,0.000918145901730566,0.08302264759890936,1.0
0.12000000000000001,2.5,0.0,0.09124035206931681,0.06517841986342601,0.08700992527058553,0.573859965716517,0.0009135088012167752,0.08369502717340901,1.0
0.07,4.0,-4.0,0.09127523981700422,0.06713356516469668,0.08812548929301187,0.5959369547792982,0.0011360896258787306,0.061858920853968435,1.0
0.08,4.0,-4.0,0.09138242406349427,0.06721556852916073,0.08822363119350002,0.5961511619464334,0.0011407267263925213,0.06203513067349248,1.0
0.09000000000000001,4.0,-4.0,0.09144917429008707,0.06725370447039473,0.08827021003285783,0.5964881023608631,0.001145363826906312,0.062433921317678484,1.0
0.1,4.0,-4.0,0.09149361123173791,0.06727523325764384,0.0882963304274792,0.5968708618442221,0.001145363826906312,0.06280025225826795,1.0
0.11,4.0,-4.0,0.09152737528931103,0.06728396492088362,0.08830667712745767,0.5972502619208541,0.0011407267263925213,0.06327323651067461,1.0
0.12000000000000001,4.0,-4.0,0.09155054700097887,0.06728246149004498,0.08830504035137673,0.5976102484213176,0.0011360896258787306,0.063774043366164,1.0
0.06,2.0,0.0,0.0916592001843069,0.06542248547131824,0.08722010386245503,0.574018340610629,0.0009135088012167752,0.08786841763582068,1.0
0.06,3.5,-4.0,0.09175507503809172,0.06728316600132135,0.08830252185054882,0.5975762194611408,0.0011360896258787306,0.06791497412497914,1.0
0.07,2.0,0.0,0.0918178304521448,0.06555222006112214,0.08736343169859742,0.5745367483688719,0.0009227830022443567,0.08816519206870328,1.0
0.08,2.0,0.0,0.09192684083416597,0.06561225880373993,0.08744740173784411,0.5749622833249296,0.0009227830022443567,0.08866599892419269,1.0
0.09000000000000001,2.0,0.0,0.09200772858469516,0.06564002268330034,0.0874997713202135,0.5753216210320563,0.000918145901730566,0.08924099938790274,1.0
0.07,3.5,-4.0,0.09201282692069117,0.06750246615890262,0.08858299552566586,0.5975736043433342,0.0011360896258787306,0.06746053827462764,1.0
0.1,2.0,0.0,0.09207084544691026,0.06564475262178888,0.08752880549365223,0.5756349538334429,0.0009135088012167752,0.08992729026394376,1.0
0.11,2.0,0.0,0.09211091242860911,0.06562904627881405,0.08753664462678024,0.5759059649472306,0.0009135088012167752,0.09057184723536067,1.0
0.08,3.5,-4.0,0.09211225174382612,0.0675757286377185,0.08867082759751632,0.5978778399370198,0.0011407267263925213,0.06768775619980338,1.0
0.12000000000000001,2.0,0.0,0.09215718221152024,0.06559871201289891,0.08752981960880846,0.576166646325162,0.0009227830022443567,0.09162446905199118,1.0
0.09000000000000001,3.5,-4.0,0.09218216791872946,0.06761301844905708,0.08871709455979933,0.5982642456117376,0.0011407267263925213,0.06816074045221004,1.0
0.1,3.5,-4.0,0.0922308112799222,0.06763492543246616,0.08874417540360295,0.5986862319430315,0.0011407267263925213,0.06859199079999258,1.0
0.11,3.5,-4.0,0.09226269586904325,0.06764297643179024,0.08875403376528349,0.5990907866261314,0.0011407267263925213,0.0690325153488027,1.0
0.12000000000000001,3.5,-4.0,0.0922932119148559,0.06763987931246321,0.08875116268739684,0.599475826377256,0.0011407267263925213,0.06970025782278857,1.0
0.05,1.5,0.0,0.09243460598621117,0.06556895982768084,0.08746502536558164,0.5756623225295472,0.0009088717007029845,0.09848274071188767,1.0
0.06,3.0,-4.0,0.09260269803665795,0.06772298367293915,0.08885754380669486,0.5992619065527529,0.0011500009274201027,0.07375308367184168,1.0
0.06,1.5,0.0,0.09261512461327623,0.0658985481009394,0.08778257031282921,0.5763875510047842,0.000918145901730566,0.09573294010720977,1.0
0.07,1.5,0.0,0.09276851106645413,0.06601188088465382,0.08791462610364367,0.5769386408857347,0.0009135088012167752,0.0961641904549923,1.0
0.07,3.0,-4.0,0.09280145984483192,0.06788946084269326,0.08906094271538262,0.5993856825800397,0.0011407267263925213,0.07366961586259343,1.0
0.08,1.5,0.0,0.09287709183809861,0.06607011648189892,0.08799886209759075,0.5774076245972155,0.0009042346001891938,0.09666036020996792,1.0
0.08,3.0,-4.0,0.09290334001642789,0.06795725379409738,0.08914311520979498,0.5997704714409654,0.0011500009274201027,0.07405449520523807,1.0
0.09000000000000001,1.5,0.0,0.09296463072267049,0.06609676693675004,0.08805208643836057,0.5777984252752706,0.0009042346001891938,0.09734665108600894,1.0
0.09000000000000001,3.0,-4.0,0.09296996742302763,0.0679940361168957,0.08918957122915973,0.6002020496606619,0.0011500009274201027,0.07445792294993786,1.0
0.1,3.0,-4.0,0.09302188102208941,0.06801586349009583,0.08921714005052411,0.6006599514480558,0.001145363826906312,0.07494945560439968,1.0
0.1,1.5,0.0,0.09302695837592863,0.0660980471093277,0.08807894027268823,0.5781273885170153,0.0009042346001891938,0.09805612746461893,1.0
0.11,3.0,-4.0,0.09306236083838723,0.06802250182989865,0.08922608758332816,0.6010875971229668,0.0011407267263925213,0.07558473837478902,1.0
0.11,1.5,0.0,0.09307352399881602,0.06607790560323934,0.08808354013592581,0.5784158144076028,0.0009135088012167752,0.09888616845658747,1.0
0.12000000000000001,3.0,-4.0,0.09308911338736411,0.06801734480828699,0.08922153970383695,0.601499431751738,0.0011360896258787306,0.07621538404466456,1.0
0.12000000000000001,1.5,0.0,0.0931340050150152,0.06604397138148643,0.08807446464441814,0.578710290375058,0.0009135088012167752,0.1002772986107247,1.0
0.05,1.0,0.0,0.09338059277285632,0.06613400116845675,0.08811006432888177,0.5781727890271319,0.0009042346001891938,0.10450633427930184,1.0
0.06,2.5,-4.0,0.09348632026543868,0.06815765328350408,0.08939686132232663,0.60108394602442,0.001145363826906312,0.08064381503533471,1.0
0.06,1.0,0.0,0.09362760713257373,0.06639297626429466,0.08836403433936986,0.5789767294238798,0.000899597499675403,0.10437185836440191,1.0
0.07,2.5,-4.0,0.09364803775511603,0.06829442316210181,0.08956066550723518,0.6013590696800803,0.0011360896258787306,0.08061135533173817,1.0
0.08,2.5,-4.0,0.09375076642355422,0.06835944251381952,0.08964020867310442,0.6018203288271179,0.00113145252536494,0.08107970248363104,1.0
0.07,1.0,0.0,0.09377618692197458,0.06649644146935504,0.08849081975635589,0.5795697051020252,0.0008949603991616123,0.10481238291321203,1.0
0.09000000000000001,2.5,-4.0,0.0938264355499391,0.06839643002407039,0.08968735963132948,0.6022986664698506,0.001126815424851149,0.08165470294734109,1.0
0.1,2.5,-4.0,0.09388920688698461,0.06841746713288417,0.0897146571494445,0.6027879131589194,0.00113145252536494,0.08235954222543729,1.0
0.08,1.0,0.0,0.09389614279329928,0.06655329060751045,0.08857599737382717,0.5800802658101472,0.0009042346001891938,0.10549867378925307,1.0
0.11,2.5,-4.0,0.0939303124196516,0.06842229164482444,0.0897221437033865,0.6032446585946375,0.001126815424851149,0.08303655890045072,1.0
0.12000000000000001,2.5,-4.0,0.09395765637393053,0.06841458851365113,0.08971517311386339,0.6036843098977223,0.0011407267263925213,0.08370893847495038,1.0
0.09000000000000001,1.0,0.0,0.09398323691048942,0.06657834238686598,0.08862900880224095,0.5805033888475863,0.000899597499675403,0.10618496466529409,1.0
0.1,1.0,0.0,0.09404719884017923,0.06657506219414368,0.08865262795746078,0.5808488040550214,0.000899597499675403,0.10699182015469368,1.0
0.11,1.0,0.0,0.09410906655179228,0.06655040827965668,0.08865398150736886,0.5811602607183356,0.000899597499675403,0.10820210338879306,1.0
0.12000000000000001,1.0,0.0,0.09418549098923283,0.066512964882366,0.08864253289007307,0.5814915630705688,0.000899597499675403,0.10995956448351975,1.0
0.06,2.0,-4.0,0.09439317619145678,0.06860107554188244,0.0899431826833975,0.6031008462278002,0.00113145252536494,0.08786841763582068,1.0
0.05,0.5,0.0,0.09448224158857067,0.06669819246073376,0.08875240833870515,0.5809572305026423,0.000899597499675403,0.11369706749763508,1.0
0.07,2.0,-4.0,0.09454739924599384,0.06871976875213284,0.09008395814644457,0.6035123451213453,0.0011175412238235676,0.08815128076716192,1.0
0.08,2.0,-4.0,0.09465098856905853,0.0687836310098852,0.09016250712673478,0.6040439821581306,0.0011175412238235676,0.08865208762265131,1.0
0.06,0.5,0.0,0.09469967000237219,0.06690812050001378,0.08896728634722408,0.5818035966385672,0.0008949603991616123,0.11375271270380058,1.0
0.09000000000000001,2.0,-4.0,0.09472792694929405,0.0688208762315182,0.0902106954837848,0.6045672725259575,0.0011221783243373583,0.08922245098584758,1.0
0.1,2.0,-4.0,0.09478860320126761,0.06884049863094929,0.09023682533693063,0.6050873248040103,0.0011221783243373583,0.0899133789624024,1.0
0.11,2.0,-4.0,0.09482697482517811,0.06884265338752743,0.09024204169216753,0.6055713893288454,0.0011221783243373583,0.09057648433587447,1.0
0.07,0.5,0.0,0.09485389951564055,0.06700628128076913,0.08909253398228124,0.5824492599620821,0.0008949603991616123,0.11433235026802441,1.0
0.12000000000000001,2.0,-4.0,0.09487099256444048,0.0688318535554941,0.09023226906546991,0.6060397384763188,0.0011360896258787306,0.09163838035353254,1.0
0.08,0.5,0.0,0.09498049611763193,0.06706212841218258,0.08917832409975127,0.5830019479220425,0.0008949603991616123,0.11514847995845158,1.0
0.06,4.5,0.0,0.09500031260774537,0.06329393521427336,0.08454828804966105,0.5666499827524525,0.000918145901730566,0.20812234525995588,1.0
0.09000000000000001,0.5,0.0,0.09507939592833226,0.06708389680360761,0.08922992548521093,0.5834466262299326,0.0008903232986478215,0.11609908556377868,1.0
0.05,1.5,-4.0,0.09511671308834627,0.06876853989791461,0.09013600342648363,0.6053279746446178,0.0011221783243373583,0.09849201491291526,1.0
0.1,0.5,0.0,0.09514472285809997,0.067075054220121,0.08924934511989212,0.5838078097899083,0.0008903232986478215,0.11701723146550926,1.0
0.11,0.5,0.0,0.09522294260341749,0.06704517157532337,0.08924687931626968,0.5841417133955802,0.0008903232986478215,0.11863094244430843,1.0
0.12000000000000001,0.5,0.0,0.0953162871419718,0.06700562016250007,0.08923449796310955,0.5845278056541899,0.0008903232986478215,0.120745460278597,1.0
0.06,1.5,-4.0,0.0953466670491647,0.06905881307028734,0.09050321556251027,0.6053190526487725,0.0011221783243373583,0.09574685140875114,1.0
0.07,1.5,-4.0,0.09549624713087082,0.06916668283977398,0.09063146498185295,0.6058456539984364,0.0011221783243373583,0.09617346465601989,1.0
0.08,1.5,-4.0,0.09559938852581976,0.06922982468363466,0.0907100297440788,0.6064362615085948,0.0011221783243373583,0.09666499731048171,1.0
0.05,0.0,0.0,0.09562559934608134,0.06726805493984139,0.08940121932642003,0.5840104255041176,0.0008856861981340308,0.1236019141950921,1.0
0.09000000000000001,1.5,-4.0,0.09568225783371127,0.06926723346041157,0.09075904821821965,0.6070044192061104,0.0011221783243373583,0.09734201398549515,1.0
0.1,1.5,-4.0,0.09574176228326518,0.0692847928708816,0.09078307884884305,0.6075530554646145,0.001126815424851149,0.09804685326359135,1.0
0.07,6.0,4.0,0.09577217449784534,0.07281865116057962,0.09356676949348647,0.6743715726235769,0.0008254038914547512,0.04328269619572274,1.0
0.11,1.5,-4.0,0.09578566800969368,0.06928356240981158,0.09078525067064744,0.6080649643451226,0.001126815424851149,0.09888153135607368,1.0
0.06,0.0,0.0,0.09583982923813227,0.06744719240536647,0.08959481412118458,0.584892786519918,0.0008810490976202401,0.12401925324133327,1.0
0.12000000000000001,1.5,-4.0,0.09584322523319656,0.06926986261223374,0.09077348324146915,0.608571915135343,0.0011360896258787306,0.10025875020866953,1.0
0.08,6.0,4.0,0.09596287000190959,0.07299076790025683,0.09376743476365536,0.674587490826232,0.0008346780924823327,0.043074026672602156,1.0
0.07,0.0,0.0,0.09600775788978916,0.06754296475253697,0.08972100886821736,0.5855941303833625,0.0008810490976202401,0.1248539313338156,1.0
0.09000000000000001,6.0,4.0,0.0960287038660547,0.07303439711870331,0.09382747225215823,0.6746593860947262,0.0008346780924823327,0.043189954185446924,1.0
0.1,6.0,4.0,0.09606591502577563,0.07304699736509343,0.09385355437064608,0.674714833248092,0.0008300409919685419,0.043417172110622675,1.0
0.11,6.0,4.0,0.09609257278183564,0.07304703409165278,0.09386606897013902,0.6747707849137875,0.0008300409919685419,0.043700035241963905,1.0
0.05,1.0,-4.0,0.09609561797140818,0.06931197616031619,0.09081419234122623,0.6074989268653535,0.001126815424851149,0.10450169717878806,1.0
0.12000000000000001,6.0,4.0,0.0961140146888508,0.0730410385296875,0.0938712810253559,0.6748499844117268,0.0008300409919685419,0.04402463227792926,1.0
0.08,0.0,0.0,0.0961493950687948,0.06759695806890938,0.08980700084105753,0.5861849609773311,0.0008810490976202401,0.12596683545712536,1.0
0.09000000000000001,0.0,0.0,0.09624096229262889,0.06761387020938871,0.08985567488513904,0.5866460666491126,0.0008810490976202401,0.12682469905217666,1.0
0.1,0.0,0.0,0.09631779111652308,0.06759913866166894,0.08987036656214845,0.5870296793209819,0.0008810490976202401,0.12806744198987258,1.0
0.07,5.5,4.0,0.09632658504108484,0.0730708562682026,0.09392363955483847,0.6750677480038759,0.0008300409919685419,0.04722886873295866,1.0
0.06,1.0,-4.0,0.09635477937795388,0.0695330403987429,0.09108123681864536,0.6077315276891988,0.0011175412238235676,0.10435330996234675,1.0
0.11,0.0,0.0,0.09641648485420169,0.067564685849292,0.08986495739329245,0.5874017839149483,0.0008903232986478215,0.13014022591953703,1.0
0.08,5.5,4.0,0.09647524097963148,0.0732007005866794,0.09407809186902735,0.6752600161294737,0.0008254038914547512,0.04711757832062768,1.0
0.07,1.0,-4.0,0.09649908362774026,0.06963475639709639,0.09120328298596556,0.6083568971761342,0.001112904123309777,0.10480310871218446,1.0
0.12000000000000001,0.0,0.0,0.0965296004184559,0.06752322286221604,0.08985171196854586,0.5878542878877456,0.0008903232986478215,0.132667445699553,1.0
0.09000000000000001,5.5,4.0,0.0965410251498873,0.07323816181455312,0.0941322832879987,0.6753551343060649,0.0008207667909409605,0.04735407044683101,1.0
0.1,5.5,4.0,0.09657928985537745,0.07325012365389222,0.094158491532153,0.6754332671828666,0.0008207667909409605,0.047595199673548125,1.0
0.11,5.5,4.0,0.09660739567314572,0.07324994200344352,0.09417152677325144,0.6755066851696225,0.0008207667909409605,0.04789661120694452,1.0
0.08,1.0,-4.0,0.09661271783264475,0.06969768221326132,0.09128260264706799,0.609000921844713,0.001112904123309777,0.10548939958822548,1.0
0.12000000000000001,5.5,4.0,0.09662723740580302,0.07324329262339367,0.0941767616392903,0.675596995867814,0.0008161296904271697,0.048193385639827134,1.0
0.09000000000000001,1.0,-4.0,0.09669636920737144,0.06973439983992742,0.09133147576794125,0.6096077227634279,0.0011175412238235676,0.1061803275647803,1.0
0.1,1.0,-4.0,0.09675722365550847,0.06974843763005523,0.09135245115165967,0.6101802220606241,0.0011175412238235676,0.10697790885315231,1.0
0.11,1.0,-4.0,0.09681711732328803,0.06974362867493389,0.09135159880270857,0.6107232589492454,0.001112904123309777,0.10819746628827927,1.0
0.12000000000000001,1.0,-4.0,0.09689099621702126,0.06972712106877464,0.09133760464170547,0.6112749913392435,0.0011221783243373583,0.10994565318197838,1.0
0.07,5.0,4.0,0.09690997814776234,0.07332316569622196,0.09428259699664851,0.6758551477564828,0.0008207667909409605,0.051726856231335674,1.0
0.08,5.0,4.0,0.0970338010765742,0.07342492454640948,0.09440711549053743,0.6760509457771585,0.0008207667909409605,0.0517129449297943,1.0
0.09000000000000001,5.0,4.0,0.097095953117328,0.0734578123084886,0.09445744292498107,0.6761657392394711,0.0008207667909409605,0.05194943705599763,1.0
0.1,5.0,4.0,0.09713557229095766,0.07346958616447674,0.0944843100721978,0.6762668612597913,0.0008207667909409605,0.05220447758425612,1.0
0.11,5.0,4.0,0.09717011946832925,0.0734693894700116,0.09449799029725733,0.676359829801375,0.0008207667909409605,0.05262181663049729,1.0
0.12000000000000001,5.0,4.0,0.09719580262021833,0.07346243672073592,0.09450327020688574,0.676466578613818,0.0008207667909409605,0.05302988147571087,1.0
0.05,0.5,-4.0,0.09720054585526645,0.06984073375343797,0.09146167025939904,0.6098476581737553,0.0011082670227959863,0.11366924489455234,1.0
0.06,0.5,-4.0,0.09742148222323307,0.0700254327587202,0.09167982436705738,0.6103339213291881,0.0011082670227959863,0.11372489010071783,1.0
0.06,4.5,-4.0,0.09748594786502543,0.06625903730400558,0.08702024386042542,0.5936479374619131,0.0011407267263925213,0.20817335336560755,1.0
0.07,4.5,4.0,0.09752528373941348,0.07358248352294754,0.09465167255101736,0.6767584981807806,0.0008254038914547512,0.05664681987646764,1.0
0.05,2.0,0.0,0.09754531082418161,0.0651680963114783,0.08697504020299562,0.5750353983291722,0.0009274201027581475,0.21047799232096157,1.0
