step,time_s,env_id,episode_index,is_done,done_reason,terrain_col,terrain_name,terrain_level,row_progress,root_x,root_y,root_z,vx_cmd_raw,yaw_rate_cmd_raw,vx_cmd_limited,yaw_rate_cmd_limited,wheel_speed_reference_abs_mean,wheel_torque_target_abs_mean,contact_weight_mean,rolling_speed_actual_mean,lateral_speed_actual_abs_mean,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,front_pitch_ref,front_pitch_actual,rear_pitch_actual,front_pitch_error,step_up_distance_m,step_up_front_gap_m,step_up_posture_phase_weight,step_up_posture_weight,step_up_posture_badness,terrain_gate_step_up,edge_strength,edge_height_jump,progress_quality_score,quality_gate_score,motion_quality_score,progress_quality_pitch,progress_quality_contact,step_up_front_posture_penalty_raw,step_up_module_progress_score,step_up_module_progress_reward_raw,drop_guard_active,drop_anti_dive_penalty_raw,rear_follow_score,rear_follow_progress_score,rear_follow_deficit_m,rear_follow_deficit_score,rear_follow_reward_raw,rear_follow_penalty_raw,front_middle_high_rear_low,quality_row_advance_mask,reward_component_progress_to_target,reward_component_terrain_aware_edge_speed_penalty,reward_component_step_up_front_posture_penalty,reward_component_step_up_module_progress_reward,reward_component_rear_follow_reward,reward_component_rear_follow_penalty,reward_component_quality_row_advance_reward,reward_component_drop_anti_dive_penalty,q_desired_spm1_platform_joint_z,q_position_target_spm1_platform_joint_z,q_actual_spm1_platform_joint_z,qdot_actual_spm1_platform_joint_z,qdot_alloc_spm1_platform_joint_z,q_desired_minus_position_target_spm1_platform_joint_z,q_desired_minus_actual_spm1_platform_joint_z,q_position_target_minus_actual_spm1_platform_joint_z,q_desired_spm1_platform_joint_y,q_position_target_spm1_platform_joint_y,q_actual_spm1_platform_joint_y,qdot_actual_spm1_platform_joint_y,qdot_alloc_spm1_platform_joint_y,q_desired_minus_position_target_spm1_platform_joint_y,q_desired_minus_actual_spm1_platform_joint_y,q_position_target_minus_actual_spm1_platform_joint_y,q_desired_spm1_platform_joint_x,q_position_target_spm1_platform_joint_x,q_actual_spm1_platform_joint_x,qdot_actual_spm1_platform_joint_x,qdot_alloc_spm1_platform_joint_x,q_desired_minus_position_target_spm1_platform_joint_x,q_desired_minus_actual_spm1_platform_joint_x,q_position_target_minus_actual_spm1_platform_joint_x,q_desired_spm2_platform_joint_z,q_position_target_spm2_platform_joint_z,q_actual_spm2_platform_joint_z,qdot_actual_spm2_platform_joint_z,qdot_alloc_spm2_platform_joint_z,q_desired_minus_position_target_spm2_platform_joint_z,q_desired_minus_actual_spm2_platform_joint_z,q_position_target_minus_actual_spm2_platform_joint_z,q_desired_spm2_platform_joint_y,q_position_target_spm2_platform_joint_y,q_actual_spm2_platform_joint_y,qdot_actual_spm2_platform_joint_y,qdot_alloc_spm2_platform_joint_y,q_desired_minus_position_target_spm2_platform_joint_y,q_desired_minus_actual_spm2_platform_joint_y,q_position_target_minus_actual_spm2_platform_joint_y,q_desired_spm2_platform_joint_x,q_position_target_spm2_platform_joint_x,q_actual_spm2_platform_joint_x,qdot_actual_spm2_platform_joint_x,qdot_alloc_spm2_platform_joint_x,q_desired_minus_position_target_spm2_platform_joint_x,q_desired_minus_actual_spm2_platform_joint_x,q_position_target_minus_actual_spm2_platform_joint_x
0,0.0,2,0,0,,7,stairs down,11,0.0,93.92567443847656,60.133575439453125,-0.7191446423530579,1.1598379611968994,0.6530565619468689,0.8714162111282349,0.6530565619468689,4.640398025512695,3.974332571029663,0.6666666865348816,0.19490346312522888,0.05270397290587425,0.5799189805984497,0.32652828097343445,0.0887962058186531,-0.10957662761211395,-0.002096422715112567,-0.17542007565498352,0.37050116062164307,-0.24983562529087067,-0.23647472262382507,0.07417480647563934,0.009600764140486717,0.3106495141983032,0.0014537491369992495,-0.9407552480697632,1.0,0.9028670191764832,1.0,0.9028670191764832,1.0,0.1435663104057312,0.09713298082351685,0.0,0.33920300006866455,0.09713298082351685,1.0,0.0006050658994354308,0.0,0.0,0.0,4.596449514338019e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001664870185777545,-0.00010431512055220082,-0.007260791026055813,0.0,0.0,-0.0,0.0,-1.838579737523105e-05,0.062157344073057175,0.062157344073057175,0.15026907622814178,0.2683054804801941,0.33159878849983215,0.0,-0.08811173215508461,-0.08811173215508461,-0.17532260715961456,-0.17532260715961456,0.07417480647563934,-1.1585562229156494,-0.8333340883255005,0.0,-0.2494974136352539,-0.2494974136352539,-0.0010482113575562835,-0.0010482113575562835,-0.03516662120819092,0.2222234308719635,0.3570532202720642,0.0,0.034118409850634634,0.034118409850634634,-0.12279405444860458,-0.12279405444860458,0.008827924728393555,-0.6274917721748352,-0.022265594452619553,0.0,-0.13162197917699814,-0.13162197917699814,0.18525058031082153,0.18525058031082153,0.009600764140486717,0.43955451250076294,0.21511022746562958,0.0,0.17564981617033482,0.17564981617033482,-0.12491781264543533,-0.12491781264543533,-0.06924913823604584,-0.08740279823541641,-0.6721924543380737,0.0,-0.055668674409389496,-0.055668674409389496
0,0.0,7,0,0,,7,stairs down,11,0.0,93.89653778076172,60.104061126708984,-0.7212109565734863,1.413987636566162,0.14531725645065308,0.7997798919677734,0.14531725645065308,1.3067071437835693,4.238351821899414,0.8333333730697632,0.139652281999588,0.012126268818974495,0.706993818283081,0.07265862822532654,0.28217482566833496,0.1269206702709198,-0.015619441866874695,-0.20641455054283142,0.4269792437553406,-0.2623801827430725,-0.25,0.18656136095523834,0.013929611071944237,0.43656134605407715,0.0014537491369992495,-0.9407552480697632,1.0,0.9601760506629944,1.0,0.9601760506629944,1.0,0.12606078386306763,0.039823949337005615,0.0,0.3400544822216034,0.039823949337005615,1.0,0.0012708051363006234,0.0,0.0,0.0,2.4025018774409546e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003341072704643011,-0.0005030938191339374,-0.015249662101268768,0.0,0.0,-0.0,0.0,-9.610007691662759e-05,0.19752237200737,0.19752237200737,0.16851471364498138,0.9068607091903687,1.193851113319397,0.0,0.02900765836238861,0.02900765836238861,0.0634603351354599,0.0634603351354599,0.18656136095523834,-0.45101219415664673,-0.19727055728435516,0.0,-0.12310102581977844,-0.12310102581977844,-0.007809720933437347,-0.007809720933437347,-0.07711882889270782,0.7933353185653687,-0.14636507630348206,0.0,0.06930910795927048,0.06930910795927048,-0.14449018239974976,-0.14449018239974976,-0.045346710830926895,0.09546232223510742,-0.7989440560340881,0.0,-0.09914347156882286,-0.09914347156882286,0.2134896218776703,0.2134896218776703,0.013929611071944237,1.4266372919082642,0.6146049499511719,0.0,0.19956001080572605,0.19956001080572605,-0.13119009137153625,-0.13119009137153625,0.004760459531098604,-1.0036646127700806,0.06090044230222702,0.0,-0.13595055090263486,-0.13595055090263486
0,0.0,12,0,0,,7,stairs down,11,0.0,93.95169830322266,60.053863525390625,-0.7194453477859497,1.1768243312835693,-0.061190567910671234,0.46859514713287354,-0.061190567910671234,1.7972047328948975,2.7411980628967285,0.6666666865348816,0.09065612405538559,0.02723643183708191,0.5884121656417847,-0.030595283955335617,0.10725773870944977,-0.11987433582544327,0.032742295414209366,0.08007283508777618,0.4838024377822876,-0.018296901136636734,-0.25,0.022238293662667274,0.09967541694641113,0.27223828434944153,0.20574362576007843,-0.7364653944969177,1.0,0.988003134727478,1.0,0.988003134727478,1.0,0.1442742943763733,0.011996865272521973,0.0,0.3400544822216034,0.011996865272521973,1.0,0.0005085038137622178,0.0,0.0,0.0,2.9699634751523263e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012511985842138529,-0.0006882932502776384,-0.006102045997977257,0.0,0.0,-0.0,0.0,-1.1879854355356656e-05,0.07508041709661484,0.07508041709661484,0.1560298055410385,-0.7850956916809082,0.5145201683044434,0.0,-0.08094938844442368,-0.08094938844442368,-0.19179894030094147,-0.19179894030094147,0.022238293662667274,-1.1333794593811035,-0.913537859916687,0.0,-0.21403723396360874,-0.21403723396360874,0.016371147707104683,0.016371147707104683,-0.008344607427716255,0.18305717408657074,0.45208480954170227,0.0,0.024715755134820938,0.024715755134820938,0.05605098232626915,0.05605098232626915,-0.06011322885751724,0.8690950274467468,-0.48125430941581726,0.0,0.11616421118378639,0.11616421118378639,0.2419012188911438,0.2419012188911438,0.09967541694641113,-0.013335545547306538,0.58011394739151,0.0,0.14222580194473267,0.14222580194473267,-0.009148450568318367,-0.009148450568318367,-0.06549429893493652,0.35166481137275696,-0.045261189341545105,0.0,0.056345848366618156,0.056345848366618156
1,0.03333333333333333,2,0,0,,7,stairs down,11,0.0,93.93437194824219,60.133819580078125,-0.7195270657539368,1.1300541162490845,0.5772143602371216,0.8108826875686646,0.5772143602371216,3.4938807487487793,7.059659004211426,0.673200786113739,0.10981981456279755,0.043126530945301056,0.5650270581245422,0.2886071801185608,0.20051538944244385,-0.09577654302120209,0.08130937069654465,-0.04975265637040138,0.4360017776489258,-0.14630010724067688,-0.25,0.037265803664922714,0.03170722723007202,0.287265807390213,0.0014537491369992495,-0.9407552480697632,1.0,0.9512938261032104,1.0,0.9512938261032104,1.0,0.14374330639839172,0.006285905838012695,0.0,0.33920300006866455,0.04870617389678955,1.0,0.0005451550823636353,0.0,0.0,0.0,9.423037283795566e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016811724053695798,-0.00013459540787152946,-0.006541861221194267,0.0,0.0,-0.0,0.0,-3.7692147998313885e-06,0.1403607726097107,0.1403607726097107,0.1578093320131302,0.07533461600542068,0.2958126366138458,0.0,-0.017448559403419495,-0.017448559403419495,-0.15324246883392334,-0.15324246883392334,0.037265803664922714,-1.1025673151016235,-1.0172152519226074,0.0,-0.19050827249884605,-0.19050827249884605,0.040654685348272324,0.040654685348272324,-0.029228294268250465,-0.08576676994562149,0.28082022070884705,0.0,0.06988297961652279,0.06988297961652279,-0.03482685983181,-0.03482685983181,-0.003389413235709071,-0.15905195474624634,-0.3644615709781647,0.0,-0.031437446596100926,-0.031437446596100926,0.2180008888244629,0.2180008888244629,0.03170722723007202,1.0271738767623901,0.342011421918869,0.0,0.18629366159439087,0.18629366159439087,-0.07315005362033844,-0.07315005362033844,-0.06703852117061615,0.2584596574306488,-0.3415513336658478,0.0,-0.00611153244972229,-0.00611153244972229
1,0.03333333333333333,7,0,0,,7,stairs down,11,0.0,93.91205596923828,60.104530334472656,-0.7185155749320984,1.4513933658599854,0.5294163227081299,0.9069256782531738,0.5294163227081299,4.825124263763428,5.093432426452637,0.6568037867546082,0.14317826926708221,0.049927107989788055,0.7256966829299927,0.26470816135406494,0.08736413717269897,0.11173691600561142,0.03766951337456703,-0.19808773696422577,0.36714017391204834,-0.24131016433238983,-0.22204890847206116,0.18499203026294708,0.05438632890582085,0.40704095363616943,0.0014537491369992495,-0.9407552480697632,1.0,0.8744595050811768,1.0,0.8744595050811768,1.0,0.11935243010520935,0.12554049491882324,0.0,0.3400544822216034,0.12554049491882324,1.0,0.0010061284992843866,0.0,0.0,0.0,2.1718603875342524e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004980009514838457,-0.000360040576197207,-0.01207354199141264,0.0,0.0,-0.0,0.0,-8.68744173203595e-05,0.06115489453077316,0.06115489453077316,0.1783263236284256,-0.08650602400302887,1.0315861701965332,0.0,-0.11717142909765244,-0.11717142909765244,0.05586845800280571,0.05586845800280571,0.18499203026294708,-0.3312961757183075,-0.3407365381717682,0.0,-0.12912357226014137,-0.12912357226014137,0.018834756687283516,0.018834756687283516,-0.05043898522853851,0.7740556597709656,0.3849432170391083,0.0,0.06927374191582203,0.06927374191582203,-0.13866141438484192,-0.13866141438484192,-0.028915967792272568,0.6051987409591675,-0.2932450771331787,0.0,-0.10974544659256935,-0.10974544659256935,0.18357008695602417,0.18357008695602417,0.05438632890582085,0.7652844786643982,1.0737295150756836,0.0,0.12918375805020332,0.12918375805020332,-0.12065508216619492,-0.12065508216619492,-0.026013273745775223,-0.9636213183403015,-0.5410065650939941,0.0,-0.09464180842041969,-0.09464180842041969
1,0.03333333333333333,12,0,0,,7,stairs down,11,0.0,93.9568099975586,60.05394744873047,-0.7200853824615479,1.099348545074463,0.4061849117279053,0.46413707733154297,0.4061849117279053,2.176381826400757,5.5330023765563965,0.6838759183883667,0.05663585290312767,0.006051723845303059,0.5496742725372314,0.20309245586395264,0.19598336517810822,-0.13657519221305847,0.06168876960873604,0.018954535946249962,0.4671248197555542,0.20685894787311554,-0.25,-0.029505915939807892,0.08634818345308304,0.2204940915107727,0.20574362576007843,-0.7364653944969177,1.0,0.9908792972564697,1.0,0.9908792972564697,1.0,0.1442388892173767,0.0,0.0,0.3400544822216034,0.009120702743530273,1.0,0.0003345431759953499,0.0,0.0,0.0,2.045925100446766e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008779332274571061,-0.0005552964867092669,-0.004014518111944199,0.0,0.0,-0.0,0.0,-8.18370062916074e-06,0.1371883600950241,0.1371883600950241,0.14827455580234528,-0.0405922457575798,-0.22028496861457825,0.0,-0.011086195707321167,-0.011086195707321167,-0.21852031350135803,-0.21852031350135803,-0.029505915939807892,-1.1556628942489624,-1.0378366708755493,0.0,-0.18901439756155014,-0.18901439756155014,0.03084438480436802,0.03084438480436802,-0.004598377738147974,0.1321810483932495,0.299976110458374,0.0,0.03544276254251599,0.03544276254251599,0.013268174603581429,0.013268174603581429,-0.049019988626241684,0.16516153514385223,0.28223562240600586,0.0,0.06228816322982311,0.06228816322982311,0.2335624098777771,0.2335624098777771,0.08634818345308304,0.1197875589132309,0.24457652866840363,0.0,0.14721422642469406,0.14721422642469406,0.10342947393655777,0.10342947393655777,-0.061874572187662125,0.3600133955478668,0.17916148900985718,0.0,0.1653040461242199,0.1653040461242199
2,0.06666666666666667,2,0,0,,7,stairs down,11,0.0,93.94252014160156,60.13451385498047,-0.7193941473960876,1.3502323627471924,0.2126017063856125,0.7829490900039673,0.2126017063856125,3.4909820556640625,8.630477905273438,0.8333333730697632,0.03864815831184387,0.022603243589401245,0.6751161813735962,0.10630085319280624,0.06812318414449692,-0.07660188525915146,0.13783201575279236,0.10081396996974945,0.5790139436721802,0.09359599649906158,-0.25,0.013849735260009766,0.0702410638332367,0.26384973526000977,0.0014537491369992495,-0.9407552480697632,1.0,0.9736407399177551,1.0,0.9736407399177551,1.0,0.1440618634223938,0.026359260082244873,0.0,0.33920300006866455,0.026359260082244873,1.0,0.00047070582513697445,0.0,0.0,0.0,1.2590380293886483e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016986075788736343,-0.0004351772367954254,-0.005648470018059015,0.0,0.0,-0.0,0.0,-5.036151833337499e-07,0.04768622666597366,0.04768622666597366,0.1489405333995819,-0.4326096177101135,0.1711539775133133,0.0,-0.10125430673360825,-0.10125430673360825,-0.12256301939487457,-0.12256301939487457,0.013849735260009766,-0.7164839506149292,-1.0654734373092651,0.0,-0.13641275465488434,-0.13641275465488434,0.06891600787639618,0.06891600787639618,-0.025704193860292435,-0.12710537016391754,0.07355128228664398,0.0,0.09462020173668861,0.09462020173668861,0.07056977599859238,0.07056977599859238,0.00401408551260829,0.5564329028129578,-0.24832260608673096,0.0,0.06655569048598409,0.06655569048598409,0.2895069718360901,0.2895069718360901,0.0702410638332367,1.5604981184005737,0.7294034957885742,0.0,0.2192659080028534,0.2192659080028534,0.04679799824953079,0.04679799824953079,-0.052027925848960876,0.7743172645568848,-0.0023040506057441235,0.0,0.09882592409849167,0.09882592409849167
2,0.06666666666666667,7,0,0,,7,stairs down,11,0.0,93.927490234375,60.1054573059082,-0.718183696269989,1.4848942756652832,0.4267060160636902,0.8981564044952393,0.4267060160636902,4.544844627380371,4.659471035003662,0.6666666865348816,0.13340596854686737,0.03041805326938629,0.7424471378326416,0.2133530080318451,0.1219353973865509,-0.07931870967149734,-0.025471938773989677,-0.16770340502262115,0.5105791687965393,-0.1776883751153946,-0.22532358765602112,0.1489698439836502,0.07673283666372299,0.3742934465408325,0.0014537491369992495,-0.9407552480697632,1.0,0.8814749121665955,1.0,0.8814749121665955,1.0,0.1404510736465454,0.11852508783340454,0.0,0.3400544822216034,0.11852508783340454,1.0,0.0008575746323913336,0.0,0.0,0.0,1.4643649137724424e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004205028060823679,-0.0004214690416119993,-0.010290895588696003,0.0,0.0,-0.0,0.0,-5.857459473190829e-05,0.0853547751903534,0.0853547751903534,0.18029169738292694,0.7138461470603943,0.39941486716270447,0.0,-0.09493692219257355,-0.09493692219257355,-0.12690994143486023,-0.12690994143486023,0.1489698439836502,-1.7540382146835327,-0.33539894223213196,0.0,-0.27587978541851044,-0.27587978541851044,-0.012735969386994839,-0.012735969386994839,-0.03133039176464081,0.5168023109436035,0.604948103427887,0.0,0.01859442237764597,0.01859442237764597,-0.11739238351583481,-0.11739238351583481,-0.016494842246174812,-0.6214450597763062,0.21473665535449982,0.0,-0.10089754126966,-0.10089754126966,0.25528958439826965,0.25528958439826965,0.07673283666372299,0.9024657607078552,0.8993341326713562,0.0,0.17855674773454666,0.17855674773454666,-0.0888441875576973,-0.0888441875576973,-0.05851641297340393,-0.36744004487991333,-0.7799537181854248,0.0,-0.030327774584293365,-0.030327774584293365
2,0.06666666666666667,12,0,0,,7,stairs down,11,0.0,93.96141815185547,60.05384826660156,-0.7202376127243042,1.1027038097381592,0.18609485030174255,0.4640505313873291,0.18609485030174255,2.135723352432251,9.510408401489258,1.0,0.0023680529557168484,0.014047712087631226,0.5513519048690796,0.09304742515087128,0.24771009385585785,-0.048070766031742096,0.054125916212797165,0.059668537229299545,0.5479130744934082,0.1636388897895813,-0.25,-0.052890416234731674,0.0993148535490036,0.19710958003997803,0.20574362576007843,-0.7364653944969177,1.0,0.9909351468086243,0.9855479001998901,0.9909351468086243,1.0,0.144256591796875,0.023385941982269287,0.0,0.3400544822216034,0.023385941982269287,0.5,0.00026736108702607453,0.0,0.0,0.0,1.1621448692267222e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000506642390973866,-0.0005613620160147548,-0.003208333160728216,0.0,0.0,-0.0,0.0,-4.648579306376632e-06,0.17339706420898438,0.17339706420898438,0.14926758408546448,-0.010879055596888065,-0.11868637800216675,0.0,0.024129480123519897,0.024129480123519897,-0.07691323012113571,-0.07691323012113571,-0.052890416234731674,0.025840261951088905,-1.104455828666687,0.0,-0.024022813886404037,-0.024022813886404037,0.027062958106398582,0.027062958106398582,0.00307444971986115,0.4764479100704193,0.20510448515415192,0.0,0.023988508386537433,0.023988508386537433,0.04176797717809677,0.04176797717809677,-0.039584748446941376,0.3873860836029053,0.21604172885417938,0.0,0.08135272562503815,0.08135272562503815,0.2739565372467041,0.2739565372467041,0.0993148535490036,1.0952478647232056,0.17402061820030212,0.0,0.1746416836977005,0.1746416836977005,0.08181944489479065,0.08181944489479065,-0.05363871529698372,0.6352682113647461,0.28141549229621887,0.0,0.13545816019177437,0.13545816019177437
3,0.1,2,0,0,,7,stairs down,11,0.0,93.94937133789062,60.13497543334961,-0.7199544906616211,1.1138420104980469,0.032143574208021164,0.4730708599090576,0.032143574208021164,2.4917807579040527,1.9733335971832275,0.6666666865348816,-0.07557570189237595,0.010400395840406418,0.5569210052490234,0.016071787104010582,0.21201154589653015,-0.1835957020521164,0.06794630736112595,0.01050518173724413,0.5834490656852722,0.26501578092575073,-0.25,-0.02445741929113865,0.09310466796159744,0.2255425751209259,0.20574362576007843,-0.7364653944969177,1.0,0.9851155877113342,1.0,0.9851155877113342,1.0,0.14374324679374695,0.014884412288665771,0.0,0.33920300006866455,0.014884412288665771,1.0,0.0003480020386632532,0.0,0.0,0.0,2.1075909728551778e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013025659136474133,-0.0005617726710624993,-0.004176024347543716,0.0,0.0,-0.0,0.0,-8.430363777733874e-06,0.14840808510780334,0.14840808510780334,0.1524771898984909,0.17258496582508087,-0.17021504044532776,0.0,-0.004069104790687561,-0.004069104790687561,-0.29375311732292175,-0.29375311732292175,-0.02445741929113865,-1.3021843433380127,-0.8681541681289673,0.0,-0.2692956980317831,-0.2692956980317831,0.03397315368056297,0.03397315368056297,-0.018107453361153603,0.40237942337989807,-0.03990034759044647,0.0,0.052080607041716576,0.052080607041716576,0.007353627122938633,0.007353627122938633,0.0036925417371094227,-0.08096972107887268,0.20668759942054749,0.0,0.0036610853858292103,0.0036610853858292103,0.2917245328426361,0.2917245328426361,0.09310466796159744,0.43498092889785767,1.1993058919906616,0.0,0.19861986488103867,0.19861986488103867,0.13250789046287537,0.13250789046287537,-0.03258976340293884,0.6246587038040161,0.436799019575119,0.0,0.1650976538658142,0.1650976538658142
