step,time_s,env_id,episode_index,is_done,done_reason,terrain_col,terrain_name,terrain_level,row_progress,root_x,root_y,root_z,vx_cmd_raw,yaw_rate_cmd_raw,vx_cmd_limited,yaw_rate_cmd_limited,wheel_speed_reference_abs_mean,wheel_torque_target_abs_mean,contact_weight_mean,rolling_speed_actual_mean,lateral_speed_actual_abs_mean,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,front_pitch_ref,front_pitch_actual,rear_pitch_actual,front_pitch_error,step_up_distance_m,step_up_front_gap_m,step_up_posture_phase_weight,step_up_posture_weight,step_up_posture_badness,terrain_gate_step_up,edge_strength,edge_height_jump,progress_quality_score,quality_gate_score,motion_quality_score,progress_quality_pitch,progress_quality_contact,step_up_front_posture_penalty_raw,step_up_module_progress_score,step_up_module_progress_reward_raw,drop_guard_active,drop_anti_dive_penalty_raw,rear_follow_score,rear_follow_progress_score,rear_follow_deficit_m,rear_follow_deficit_score,rear_follow_reward_raw,rear_follow_penalty_raw,front_middle_high_rear_low,quality_row_advance_mask,reward_component_progress_to_target,reward_component_terrain_aware_edge_speed_penalty,reward_component_step_up_front_posture_penalty,reward_component_step_up_module_progress_reward,reward_component_rear_follow_reward,reward_component_rear_follow_penalty,reward_component_quality_row_advance_reward,reward_component_drop_anti_dive_penalty,q_desired_spm1_platform_joint_z,q_position_target_spm1_platform_joint_z,q_actual_spm1_platform_joint_z,qdot_actual_spm1_platform_joint_z,qdot_alloc_spm1_platform_joint_z,q_desired_minus_position_target_spm1_platform_joint_z,q_desired_minus_actual_spm1_platform_joint_z,q_position_target_minus_actual_spm1_platform_joint_z,q_desired_spm1_platform_joint_y,q_position_target_spm1_platform_joint_y,q_actual_spm1_platform_joint_y,qdot_actual_spm1_platform_joint_y,qdot_alloc_spm1_platform_joint_y,q_desired_minus_position_target_spm1_platform_joint_y,q_desired_minus_actual_spm1_platform_joint_y,q_position_target_minus_actual_spm1_platform_joint_y,q_desired_spm1_platform_joint_x,q_position_target_spm1_platform_joint_x,q_actual_spm1_platform_joint_x,qdot_actual_spm1_platform_joint_x,qdot_alloc_spm1_platform_joint_x,q_desired_minus_position_target_spm1_platform_joint_x,q_desired_minus_actual_spm1_platform_joint_x,q_position_target_minus_actual_spm1_platform_joint_x,q_desired_spm2_platform_joint_z,q_position_target_spm2_platform_joint_z,q_actual_spm2_platform_joint_z,qdot_actual_spm2_platform_joint_z,qdot_alloc_spm2_platform_joint_z,q_desired_minus_position_target_spm2_platform_joint_z,q_desired_minus_actual_spm2_platform_joint_z,q_position_target_minus_actual_spm2_platform_joint_z,q_desired_spm2_platform_joint_y,q_position_target_spm2_platform_joint_y,q_actual_spm2_platform_joint_y,qdot_actual_spm2_platform_joint_y,qdot_alloc_spm2_platform_joint_y,q_desired_minus_position_target_spm2_platform_joint_y,q_desired_minus_actual_spm2_platform_joint_y,q_position_target_minus_actual_spm2_platform_joint_y,q_desired_spm2_platform_joint_x,q_position_target_spm2_platform_joint_x,q_actual_spm2_platform_joint_x,qdot_actual_spm2_platform_joint_x,qdot_alloc_spm2_platform_joint_x,q_desired_minus_position_target_spm2_platform_joint_x,q_desired_minus_actual_spm2_platform_joint_x,q_position_target_minus_actual_spm2_platform_joint_x
0,0.0,3,0,0,,8,discrete obstacles,11,0.0,94.52666473388672,67.9703598022461,0.1448466181755066,1.5196844339370728,-0.5795831084251404,0.3999999761581421,-0.5795831084251404,2.671990156173706,4.029952049255371,0.5,0.27011314034461975,0.016396883875131607,0.7598422169685364,-0.2897915542125702,0.037168972194194794,-0.029951749369502068,-0.054089222103357315,-0.16157132387161255,0.2161605805158615,-0.5271052122116089,-0.12284086644649506,0.00021037916303612292,0.007097919937223196,0.1230512484908104,1.8400636911392212,0.8978546857833862,0.0,0.0,0.6152562499046326,0.4892059862613678,0.4386037290096283,0.06631622463464737,0.0598299503326416,0.0,0.4724999964237213,0.9880162477493286,1.0,0.0,0.0,0.0,1.0,2.0297780167766177e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01847190596163273,-0.0014642573660239577,-0.0,0.0,0.0,-0.0,0.0,-8.119111953419633e-06,0.026018280535936356,0.026018280535936356,-0.00587520282715559,0.14489346742630005,0.7096330523490906,0.0,0.031893483363091946,0.031893483363091946,-0.04792280122637749,-0.04792280122637749,0.00021037916303612292,0.17163410782814026,-0.21964424848556519,0.0,-0.04813318038941361,-0.04813318038941361,-0.027044611051678658,-0.027044611051678658,0.0007175258942879736,0.2904164791107178,0.016443245112895966,0.0,-0.02776213694596663,-0.02776213694596663,-0.11309992522001266,-0.11309992522001266,-0.07649541646242142,0.0017726961523294449,-0.8027904629707336,0.0,-0.03660450875759125,-0.03660450875759125,0.10808029025793076,0.10808029025793076,0.007097919937223196,-0.0034761056303977966,-0.21018265187740326,0.0,0.10098237032070756,0.10098237032070756,-0.26355260610580444,-0.26355260610580444,-0.006684561725705862,0.09727111458778381,-0.044503599405288696,0.0,-0.2568680443800986,-0.2568680443800986
0,0.0,8,0,0,,8,discrete obstacles,11,0.0,94.12599182128906,67.98458099365234,0.14474941790103912,1.529284954071045,0.05833536013960838,0.3999999761581421,0.05833536013960838,2.0865988731384277,2.0140719413757324,0.30515632033348083,0.3286580443382263,0.07795166224241257,0.7646424770355225,0.02916768006980419,0.07951311022043228,-0.07509570568799973,-0.046606291085481644,0.07154271006584167,0.195942223072052,-0.1895594447851181,-0.0,0.021268844604492188,-0.04897250607609749,0.021268844604492188,1.942209005355835,1.0,0.0,0.0,0.10634422302246094,0.07585817575454712,0.5671590566635132,0.07402954250574112,0.4353575110435486,0.0,0.4749999940395355,0.874008059501648,0.5,0.0,0.0,0.0,1.0,1.2109995623177383e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044338423758745193,-0.0002273366553708911,-0.0,0.0,0.0,-0.0,0.0,-0.0004843998176511377,0.05565917491912842,0.05565917491912842,-0.01602090150117874,-0.25784504413604736,0.020858149975538254,0.0,0.07168007642030716,0.07168007642030716,-0.12015312910079956,-0.12015312910079956,0.021268844604492188,0.6149089336395264,0.29416581988334656,0.0,-0.14142197370529175,-0.14142197370529175,-0.023303145542740822,-0.023303145542740822,-0.00012099686136934906,0.1054588109254837,-0.11766728013753891,0.0,-0.023182148681371473,-0.023182148681371473,0.05007989704608917,0.05007989704608917,-0.041415534913539886,0.3897867798805237,-0.1613120585680008,0.0,0.09149543195962906,0.09149543195962906,0.097971111536026,0.097971111536026,-0.04897250607609749,-1.0647461414337158,-0.0544336773455143,0.0,0.1469436176121235,0.1469436176121235,-0.09477972239255905,-0.09477972239255905,-0.12500165402889252,-0.18289963901042938,-1.4447429180145264,0.0,0.030221931636333466,0.030221931636333466
0,0.0,13,0,0,,8,discrete obstacles,11,0.0,94.40785217285156,68.03585815429688,0.14486123621463776,1.2061946392059326,-0.2906422019004822,0.3999999761581421,-0.2906422019004822,2.186586856842041,2.045318126678467,0.9269086718559265,0.3030843436717987,0.014811201021075249,0.6030973196029663,-0.1453211009502411,0.03469695895910263,-0.18478938937187195,0.057016242295503616,-0.06748443841934204,0.3488861918449402,-0.40916919708251953,-0.05916595458984375,0.003683433635160327,0.005249533802270889,0.06284938752651215,1.942209005355835,1.0,0.0,0.0,0.3142469525337219,0.2113710343837738,0.5010883808135986,0.07006530463695526,0.49010902643203735,0.0,0.48500001430511475,0.8378241062164307,1.0,0.0,0.0,0.0,1.0,3.6227334931027144e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021806014701724052,-0.0002062605635728687,-0.0,0.0,0.0,-0.0,0.0,-0.0014490934554487467,0.024287870153784752,0.024287870153784752,0.004957171622663736,0.1595243662595749,0.29146090149879456,0.0,0.019330698531121016,0.019330698531121016,-0.2956630289554596,-0.2956630289554596,0.003683433635160327,-0.9670722484588623,0.04381950572133064,0.0,-0.2993464625906199,-0.2993464625906199,0.028508121147751808,0.028508121147751808,0.002496568253263831,0.17220552265644073,-0.11073785275220871,0.0,0.026011552894487977,0.026011552894487977,-0.04723910614848137,-0.04723910614848137,-0.04130098968744278,0.004358095116913319,-0.18992626667022705,0.0,-0.0059381164610385895,-0.0059381164610385895,0.1744430959224701,0.1744430959224701,0.005249533802270889,-0.8533292412757874,0.09918539971113205,0.0,0.1691935621201992,0.1691935621201992,-0.20458459854125977,-0.20458459854125977,-0.002343178726732731,-0.18484610319137573,0.0024702283553779125,0.0,-0.20224141981452703,-0.20224141981452703
1,0.03333333333333333,3,0,0,,8,discrete obstacles,11,0.0,94.56291961669922,67.97045135498047,0.14471831917762756,1.486191987991333,0.13801012933254242,0.3999999761581421,0.13801012933254242,2.2901923656463623,6.0197296142578125,0.8333333730697632,0.2723655104637146,0.008991781622171402,0.7430959939956665,0.06900506466627121,0.007011600770056248,-0.013631024397909641,-0.11493214219808578,-0.10664097964763641,0.18552455306053162,-0.24221858382225037,-0.1300048828125,-0.007715002167969942,0.0017860728548839688,0.12228988111019135,1.8400636911392212,0.8978546857833862,0.0,0.0,0.6114494204521179,0.5250034928321838,0.5107015371322632,0.07064209133386612,0.45690399408340454,0.0,0.4724999964237213,0.9499288201332092,1.0,0.0,0.0,0.0,1.0,3.869016836688388e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025492236018180847,-0.0015920738223940134,-0.0,0.0,0.0,-0.0,0.0,-0.0001547606661915779,0.004908120259642601,0.004908120259642601,-0.012525379657745361,-0.20562900602817535,0.3903282880783081,0.0,0.017433499917387962,0.017433499917387962,-0.021809639409184456,-0.021809639409184456,-0.007715002167969942,0.37500685453414917,0.001585237099789083,0.0,-0.014094637241214514,-0.014094637241214514,-0.05746607109904289,-0.05746607109904289,0.006902711000293493,0.5678439140319824,0.1713481992483139,0.0,-0.06436878209933639,-0.06436878209933639,-0.07464868575334549,-0.07464868575334549,-0.06771643459796906,-0.034665707498788834,-0.3478890061378479,0.0,-0.006932251155376434,-0.006932251155376434,0.09276227653026581,0.09276227653026581,0.0017860728548839688,0.01774267479777336,-0.0933104008436203,0.0,0.09097620367538184,0.09097620367538184,-0.12110929191112518,-0.12110929191112518,-0.0047982060350477695,0.5262617468833923,0.03565607964992523,0.0,-0.11631108587607741,-0.11631108587607741
1,0.03333333333333333,8,0,0,,8,discrete obstacles,11,0.0,94.16253662109375,67.98632049560547,0.14477938413619995,1.549749493598938,0.006243349984288216,0.3999999761581421,0.006243349984288216,2.116115093231201,0.9732785224914551,0.3333333432674408,0.3017200529575348,0.04329361766576767,0.774874746799469,0.003121674992144108,-0.1100597083568573,0.11049843579530716,-0.12776392698287964,0.06324202567338943,0.08271778374910355,-0.07491494715213776,-0.0,0.06309009343385696,-0.06447175145149231,0.06309009343385696,1.942209005355835,1.0,0.0,0.0,0.3154504597187042,0.07585817575454712,0.4814046025276184,0.06888427585363388,0.23722892999649048,0.0,0.4749999940395355,0.6134434342384338,0.5,0.0,0.0,0.0,1.0,0.00011536003148648888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043404094874858856,-0.0002209805534221232,-0.0,0.0,0.0,-0.0,0.0,-0.004614401143044233,-0.07704179733991623,-0.07704179733991623,-0.03904331475496292,-0.7724992632865906,-0.13672113418579102,0.0,-0.03799848258495331,-0.03799848258495331,0.05524921789765358,0.05524921789765358,0.06309009343385696,1.7110395431518555,0.4755145311355591,0.0,-0.007840875536203384,-0.007840875536203384,-0.06388196349143982,-0.06388196349143982,-9.264404980058316e-06,-0.019472159445285797,0.008488613180816174,0.0,-0.06387269908645976,-0.06387269908645976,0.044269416481256485,0.044269416481256485,-0.018805598840117455,0.7187548279762268,0.1502802073955536,0.0,0.06307501532137394,0.06307501532137394,0.04135889187455177,0.04135889187455177,-0.06447175145149231,-0.8336290717124939,-0.6256661415100098,0.0,0.10583064332604408,0.10583064332604408,-0.03745747357606888,-0.03745747357606888,-0.11935804039239883,0.5494437217712402,-0.7312944531440735,0.0,0.08190056681632996,0.08190056681632996
1,0.03333333333333333,13,0,0,,8,discrete obstacles,11,0.0,94.4275131225586,68.03665161132812,0.14564956724643707,1.4290152788162231,-0.43565863370895386,0.3999999761581421,-0.43565863370895386,2.2035584449768066,1.7793471813201904,0.7433629035949707,0.3292282819747925,0.015624558553099632,0.7145076394081116,-0.21782931685447693,-0.06430792808532715,0.004788838792592287,0.0498349703848362,-0.1946694552898407,0.15006130933761597,-0.3744613230228424,-0.09212493896484375,0.020524652674794197,0.015426046214997768,0.1126495897769928,1.942209005355835,1.0,0.0,0.0,0.5632479190826416,0.3413011133670807,0.5178730487823486,0.07107238471508026,0.4854923486709595,0.0,0.48500001430511475,0.8961979150772095,1.0,0.0,0.0,0.0,1.0,7.90870217315387e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021449211984872818,-0.0005301524070091546,-0.0,0.0,0.0,-0.0,0.0,-0.00031634810147807,-0.045015547424554825,-0.045015547424554825,0.006821473129093647,-0.009395263157784939,0.2168637365102768,0.0,-0.05183702055364847,-0.05183702055364847,0.0023944193962961435,0.0023944193962961435,0.020524652674794197,0.5283240079879761,-0.527740478515625,0.0,-0.018130233278498054,-0.018130233278498054,0.0249174851924181,0.0249174851924181,-0.0007132425089366734,-0.12329073250293732,0.049238838255405426,0.0,0.025630727701354772,0.025630727701354772,-0.13626861572265625,-0.13626861572265625,-0.0410543791949749,0.09250479936599731,-0.08007753640413284,0.0,-0.09521423652768135,-0.09521423652768135,0.07503065466880798,0.07503065466880798,0.015426046214997768,0.14240597188472748,-0.4393680989742279,0.0,0.059604608453810215,0.059604608453810215,-0.1872306615114212,-0.1872306615114212,-0.006070071365684271,0.003794263117015362,-0.10343876481056213,0.0,-0.18116059014573693,-0.18116059014573693
2,0.06666666666666667,3,0,0,,8,discrete obstacles,11,0.0,94.60094451904297,67.97024536132812,0.14510512351989746,1.3828396797180176,0.03279075771570206,0.3999999761581421,0.03279075771570206,2.1102218627929688,1.757474660873413,0.3895048499107361,0.38822993636131287,0.02011999301612377,0.6914198398590088,0.01639537885785103,0.17253004014492035,0.020459646359086037,-0.2624995708465576,-0.1351509392261505,0.1718605011701584,-0.22111931443214417,-0.17612455785274506,0.006191855296492577,0.005681397393345833,0.18231640756130219,1.8400636911392212,0.8978546857833862,0.0,0.0,0.9115820527076721,0.7354575395584106,0.32484927773475647,0.059490956366062164,0.4250216484069824,0.0,0.4724999964237213,0.9323639273643494,1.0,0.0,0.0,0.0,1.0,4.530789738055319e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02159227803349495,-0.0021346714347600937,-0.0,0.0,0.0,-0.0,0.0,-0.00018123158952221274,0.12077102810144424,0.12077102810144424,-0.0033970752265304327,0.32192835211753845,0.05337297171354294,0.0,0.12416810332797468,0.12416810332797468,0.010229823179543018,0.010229823179543018,0.006191855296492577,0.2528102993965149,0.21271848678588867,0.0,0.004037967883050442,0.004037967883050442,-0.1312497854232788,-0.1312497854232788,0.0004073100571986288,0.12123411893844604,0.39552760124206543,0.0,-0.13165709548047744,-0.13165709548047744,-0.09460565447807312,-0.09460565447807312,-0.0722406655550003,0.11739272624254227,-0.17079198360443115,0.0,-0.022364988923072815,-0.022364988923072815,0.0859302505850792,0.0859302505850792,0.005681397393345833,0.4403272867202759,-0.030520794913172722,0.0,0.08024885319173336,0.08024885319173336,-0.11055965721607208,-0.11055965721607208,-0.004777493886649609,-0.17033670842647552,0.3130454123020172,0.0,-0.10578216332942247,-0.10578216332942247
2,0.06666666666666667,8,0,0,,8,discrete obstacles,11,0.0,94.1966781616211,67.98814392089844,0.14470943808555603,1.583244800567627,0.4107997417449951,0.3999999761581421,0.4107997417449951,1.9255212545394897,2.0265958309173584,0.5,0.28754574060440063,0.02756321057677269,0.7916224002838135,0.20539987087249756,-0.006791187450289726,-0.05849171802401543,-0.16556309163570404,-0.05046982690691948,0.2642313838005066,-0.04224108159542084,-0.0,0.09144221991300583,-0.10277301073074341,0.09144221991300583,1.942209005355835,1.0,0.0,0.0,0.45721110701560974,0.07585817575454712,0.3379719853401184,0.06027831882238388,0.36832141876220703,0.0,0.4749999940395355,0.5652437210083008,0.5,0.0,0.0,0.0,1.0,0.00013040879275649786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03696918860077858,-0.00021772108448203653,-0.0,0.0,0.0,-0.0,0.0,-0.005216351710259914,-0.004753831308335066,-0.004753831308335066,-0.05003250390291214,-0.0374373197555542,-0.49619123339653015,0.0,0.045278672594577074,0.045278672594577074,-0.0935867503285408,-0.0935867503285408,0.09144221991300583,0.8005028367042542,1.174082636833191,0.0,-0.18502897024154663,-0.18502897024154663,-0.08278154581785202,-0.08278154581785202,-0.0040632570162415504,-0.16849742829799652,-0.007320457603782415,0.0,-0.07871828880161047,-0.07871828880161047,-0.035328879952430725,-0.035328879952430725,-0.013493402861058712,-0.16786280274391174,0.47169676423072815,0.0,-0.021835477091372013,-0.021835477091372013,0.1321156919002533,0.1321156919002533,-0.10277301073074341,-0.7413933873176575,-0.7432487607002258,0.0,0.2348887026309967,0.2348887026309967,-0.02112054079771042,-0.02112054079771042,-0.09839852154254913,0.7262340784072876,-0.007162802387028933,0.0,0.07727798074483871,0.07727798074483871
2,0.06666666666666667,13,0,0,,8,discrete obstacles,11,0.0,94.44591522216797,68.03697967529297,0.14661328494548798,1.079005479812622,0.004134060349315405,0.3999999761581421,0.004134060349315405,2.061563014984131,2.273237705230713,0.8333333730697632,0.2833283841609955,0.005384273827075958,0.539502739906311,0.0020670301746577024,-0.029405057430267334,-0.19038404524326324,0.058858275413513184,-0.04013917222619057,0.29066771268844604,-0.3747788071632385,-0.1291351318359375,-0.0012174814473837614,-0.012162688188254833,0.12791764736175537,1.942209005355835,1.0,0.0,0.0,0.6395882368087769,0.5206639170646667,0.5753986239433289,0.0745239183306694,0.45309364795684814,0.0,0.48500001430511475,0.8359280824661255,1.0,0.0,0.0,0.0,1.0,4.154257840127684e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018490083515644073,-0.00038408153341151774,-0.0,0.0,0.0,-0.0,0.0,-0.0016617031069472432,-0.020583540201187134,-0.020583540201187134,0.0024987768847495317,-0.037941209971904755,0.08893649280071259,0.0,-0.023082317085936666,-0.023082317085936666,-0.30461448431015015,-0.30461448431015015,-0.0012174814473837614,-1.011315941810608,0.06936027109622955,0.0,-0.3033970028627664,-0.3033970028627664,0.029429137706756592,0.029429137706756592,-0.004369746427983046,0.04124059900641441,-0.04830969125032425,0.0,0.03379888413473964,0.03379888413473964,-0.028097420930862427,-0.028097420930862427,-0.03050202503800392,0.25383689999580383,0.017500825226306915,0.0,0.0024046041071414948,0.0024046041071414948,0.14533385634422302,0.14533385634422302,-0.012162688188254833,-1.0207914113998413,-0.11043199896812439,0.0,0.15749654453247786,0.15749654453247786,-0.18738940358161926,-0.18738940358161926,-0.009119425900280476,-0.2685805857181549,-0.04280901700258255,0.0,-0.1782699776813388,-0.1782699776813388
3,0.1,3,0,0,,8,discrete obstacles,11,0.0,94.63916015625,67.96775817871094,0.1464073657989502,1.3677074909210205,0.24439996480941772,0.3999999761581421,0.24439996480941772,1.9386937618255615,6.538063049316406,0.7663981318473816,0.5008052587509155,0.024591607972979546,0.6838537454605103,0.12219998240470886,0.18935127556324005,-0.08158683776855469,-0.09094449877738953,0.09733893722295761,0.2578064799308777,-0.2973089814186096,-0.1055602878332138,0.004500210750848055,-0.0012015277752652764,0.11006049811840057,1.7379189729690552,0.7957099676132202,0.0,0.0,0.5503025054931641,0.40400761365890503,0.368336945772171,0.06210021674633026,0.5,0.0,0.4724999964237213,0.9781985878944397,0.5,0.0,0.0,0.0,1.0,3.47588724025627e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02918296679854393,-0.0011424263939261436,-0.0,0.0,0.0,-0.0,0.0,-1.3903549188398756e-05,0.13254588842391968,0.13254588842391968,0.009347041137516499,0.26725849509239197,0.20521466434001923,0.0,0.12319884728640318,0.12319884728640318,-0.1305389404296875,-0.1305389404296875,0.004500210750848055,0.10670622438192368,0.23538647592067719,0.0,-0.13503915118053555,-0.13503915118053555,-0.04547224938869476,-0.04547224938869476,-0.005146321840584278,-0.2625146508216858,0.24044157564640045,0.0,-0.040325927548110485,-0.040325927548110485,0.0681372582912445,0.0681372582912445,-0.051043882966041565,0.8668709397315979,-0.007851829752326012,0.0,0.11918114125728607,0.11918114125728607,0.12890323996543884,0.12890323996543884,-0.0012015277752652764,-0.18990743160247803,0.23569755256175995,0.0,0.13010476774070412,0.13010476774070412,-0.1486544907093048,-0.1486544907093048,-0.007723626680672169,0.12063564360141754,0.039740290492773056,0.0,-0.14093086402863264,-0.14093086402863264
