Kp,Kd,risk_score,new_relative_error_mean,rms_relative_error_new,new_error_mean,rms_target_error_new,relative_error_reduction_ratio,sat_ratio,qdot_limit_rate,max_abs_qdot_new,max_abs_tau_new,smoothness_cost
100.0,20.0,1.2911541974254528,0.7347274583229682,1.0246038678648073,0.0933018207671428,0.1258241009989323,0.17561774019089252,9.266466510990029e-06,0.00954446050631973,2.0,60.0,0.24407631755178832
110.0,20.0,1.2926797253047773,0.7224187040506326,1.0121350857617037,0.09136553050298682,0.12374087967595868,0.18942846489910475,8.803143185440527e-05,0.013607806071388858,2.0,60.0,0.2969433804840002
120.0,20.0,1.2965758432296042,0.7106822344751718,1.00016127955161,0.08957531479916213,0.12187361836207851,0.20259707211692046,0.0001945957967307906,0.019028688980318023,2.0,60.0,0.3534227863497215
130.0,20.0,1.3002185500451142,0.6994987524954701,0.9887273414549601,0.08791806557785811,0.12020500215477582,0.21514521366590314,0.0003521257274176211,0.02525112124244783,2.0,60.0,0.4123335590814804
140.0,20.0,1.30445619173512,0.6888446746833783,0.9778693563566345,0.08638432238987125,0.11872004515949322,0.22709935073185927,0.0005976870899588568,0.032154638793135404,2.0,60.0,0.4726978610287508
150.0,20.0,1.3097279227866059,0.6786933640989423,0.9675749276617891,0.08496362611555298,0.11740058617044899,0.23848937061586206,0.0008895807850550427,0.04008210089328737,2.0,60.0,0.5337589159780705
160.0,20.0,1.3145568542498138,0.6690269328744474,0.9578324750366163,0.08364583588751423,0.11622673537503503,0.24933534394497583,0.0013112050113050892,0.04802809592646132,2.0,60.0,0.5949352735064332
170.0,20.0,1.3203648308157327,0.6598348245682146,0.9486327512109617,0.08242301741676475,0.11518115265389953,0.25964911530612617,0.0017884280366210756,0.0568775714444568,2.0,60.0,0.6560915968997721
180.0,20.0,1.3257106676381352,0.6510827074007997,0.9399500856825977,0.08128629953426408,0.11424906569894686,0.2694692057993497,0.0024926794914563177,0.0656019496645539,2.0,60.0,0.7169071758113859
190.0,20.0,1.3302219846321963,0.6427581727494993,0.9317827608535006,0.08022733608244459,0.11341480111350485,0.2788095382041876,0.00321546387931354,0.07428462878535157,2.0,60.0,0.7772084178033435
200.0,20.0,1.3351546737492648,0.6348253996882748,0.9241001763613186,0.07923878512077441,0.11266751423216183,0.2877103044797422,0.004220875495755959,0.0834537973979762,2.0,60.0,0.836990526871167
210.0,20.0,1.3399171576407323,0.6272730860898623,0.916885904076932,0.07831483931401712,0.11199728086377556,0.2961841858904864,0.005351384410096742,0.09226157381667223,2.0,60.0,0.8956455773696064
220.0,20.0,1.3453665505193835,0.6200796142953731,0.9101432999646467,0.07744947334540475,0.11139452860488196,0.30425543798081917,0.006593090922569406,0.10106008376885725,2.0,60.0,0.9534807169256792
230.0,20.0,1.3495476637841368,0.6132209324248109,0.9038609429775897,0.07663755897758329,0.11085213552647351,0.3119510475510285,0.007932095333407465,0.10964546499128952,2.0,60.0,1.0105144529714312
240.0,20.0,1.35434696824332,0.6066790597707508,0.8979974291071993,0.07587421847870075,0.11036177553595196,0.31929118939661455,0.009363764409355425,0.11855517254160643,2.0,60.0,1.066719949346054
