wall_time,step,value
1776422506.0613742,0,5.323624610900879
1776422510.2248912,1,4.510602951049805
1776422514.4111843,2,3.7543506622314453
1776422518.6022344,3,3.0595340728759766
1776422522.7517307,4,2.429994583129883
1776422526.9306004,5,1.5118474960327148
1776422531.088361,6,1.0353550910949707
1776422535.3044772,7,0.709413468837738
1776422539.468429,8,0.16423538327217102
1776422543.6025884,9,-0.7635895609855652
1776422547.7406979,10,-1.5078365802764893
1776422551.9331121,11,-1.6162776947021484
1776422556.0737507,12,-1.7349008321762085
1776422560.2043734,13,-2.227398633956909
1776422564.3460834,14,-2.518946647644043
1776422568.535635,15,-2.4593324661254883
1776422572.667903,16,-2.53192400932312
1776422576.8099415,17,-2.336277484893799
1776422580.8971949,18,-1.9481385946273804
1776422585.032357,19,-1.3434782028198242
1776422589.1506233,20,-1.8224729299545288
1776422593.2618532,21,-1.3177623748779297
1776422597.3906934,22,-0.674364447593689
1776422601.4559283,23,-0.6871086955070496
1776422605.594146,24,-1.3627485036849976
1776422609.739808,25,-1.8133058547973633
1776422613.9635782,26,-1.6258443593978882
1776422618.1289418,27,-1.495105504989624
1776422622.2662883,28,-1.8807872533798218
1776422626.410732,29,-2.1760947704315186
1776422630.5649686,30,-2.08756422996521
1776422634.741509,31,-2.2460410594940186
1776422638.9155123,32,-2.0902624130249023
1776422642.6571953,33,-1.7349351644515991
1776422646.914819,34,-1.268322467803955
