group,tag_count,latest_mean
Action,4,0.6396448612213135
Command,8,3.147293428191915
Loss,4,-0.015346578025855706
Observation,19,2.057910770766045
Perf,3,1552.7730386257172
Policy,1,0.2455175220966339
Reward,14,0.4995528923879777
Termination,4,0.0004069010610692203
Tracking,3,3.0970825453599296
Train,4,479.4585361480713
episode,20,348.29136648774147
episode_per_step,13,0.5523772107867094
episode_reset,4,0.25
