sample_index,time_s,q_raw,q_ref,q_cmd,qdot_cmd,q_model,qdot_model,q_cmd_minus_model,q_raw_minus_model,qdot_cmd_minus_model,tau_model
0,0.0,-0.1778383255004882,-0.04313199544135939,-0.017777777777777778,-0.5333333333333333,-0.01462500997192022,0.5859785532901745,-0.0031527678058575585,-0.163213315528568,-1.1193118866235077,3.6459034734715523
1,0.03333333333333333,0.0862903296947479,-0.011742568431907546,-0.017777777777777778,0.0,-0.01632537688712833,0.35311625905584987,-0.001452400890649446,0.10261570658187623,-0.35311625905584987,3.0794240489303517
2,0.06666666666666667,0.0716520473361015,0.008483533995770846,0.0,0.5333333333333333,-0.002376271139046177,-0.38716077989194964,0.002376271139046177,0.07402831847514768,0.920494113225283,-1.8771546862350834
3,0.1,0.1374940574169159,0.039773084729158414,0.035555555555555556,1.0666666666666667,0.03379031311245138,0.4581627335925536,0.0017652424431041785,0.10370374430446452,0.6085039330741131,8.75578031695402
4,0.13333333333333333,0.1732757687568664,0.07215214105847892,0.07215214105847892,1.097897565087701,0.07046404208489529,0.4856485041842664,0.0016880989735836294,0.10281172667197111,0.6122490609034346,9.074807586672211
5,0.16666666666666666,0.1532170921564102,0.09181321856452188,0.09181321856452188,0.5898323251812887,0.08858119515299588,-0.4897050197600108,0.0032320234115259944,0.06463589700341431,1.0795373449412995,-2.3156079414365562
6,0.2,0.1170045211911201,0.09792298791257704,0.09792298791257704,0.18329308044165504,0.09549390799648266,-0.5151365387786653,0.0024290799160943816,0.021510613194637443,0.6984296192203203,-3.942530086009455
7,0.23333333333333334,0.1738024950027465,0.11632641442199276,0.11632641442199276,0.5521027952824715,0.11289377239097334,-0.5589389642937705,0.0034326420310194228,0.06090872261177316,1.111041759576242,-3.049716517114877
8,0.26666666666666666,0.114235870540142,0.11581938463002758,0.1169520631536307,0.0187694619491382,0.11536187672315425,-0.37072652940686346,0.0015901864304764535,-0.001126006183012243,0.38949599135600166,-3.1482772190662156
9,0.3,0.1018489971756935,0.11243107850254604,0.11243107850254604,-0.13562953953253992,0.11240320348034219,-0.061756256299312064,2.7875022203846522e-05,-0.010554206304648692,-0.07387328323322787,-0.9424824987559117
10,0.3333333333333333,0.1307291388511657,0.11686899621978306,0.11686899621978306,0.13313753151711055,0.11599605526997014,-0.1739892287601253,0.0008729409498129115,0.014733083581195544,0.30712676027723584,-1.1755373410106569
11,0.36666666666666664,0.1328376084566116,0.1207419415383209,0.1207419415383209,0.11618835955613513,0.11963779341939268,-0.23053192046940696,0.0011041481189282137,0.013199815037218926,0.3467202800255421,-1.69634132667338
12,0.4,0.1013219505548477,0.11603191651861215,0.11603191651861215,-0.14130075059126226,0.1163258630119726,0.02058063237032566,-0.000293946493360453,-0.015003912457124902,-0.16188138296158794,-0.21908474661013855
13,0.43333333333333335,0.1284535080194473,0.11904458561837254,0.11904458561837254,0.0903800729928117,0.11860174508083172,-0.0811782071870602,0.0004428405375408173,0.009851762938615574,0.1715582801798719,-0.4740928094419698
14,0.4666666666666667,0.1080175787210464,0.11637015191636378,0.11637015191636378,-0.08023301106026282,0.116641896890596,0.0390443751900207,-0.0002717449742322131,-0.008624318169549589,-0.11927738625028352,0.12069209727682789
15,0.5,0.0518446937203407,0.10072047819766441,0.10072047819766441,-0.46949021156098103,0.10360622378178967,0.5412878247954618,-0.002885745584125257,-0.05176153006144897,-1.010778036356443,3.4266350736788755
16,0.5333333333333333,0.1300069242715835,0.10782346263591154,0.10284858225674283,0.0638431217723523,0.10380694580780353,0.2552104308056965,-0.0009583635510607008,0.02619997846377997,-0.1913673090333442,2.402967785441967
17,0.5666666666666667,0.1422003358602523,0.11616105316949078,0.11616105316949078,0.3993741273824386,0.11434122690131349,-0.2979554321935055,0.0018198262681772964,0.02785910895893881,0.6973295595759441,-1.4695542244385358
18,0.6,0.0431277826428413,0.09844793827956023,0.11169574630446095,-0.13395920595089472,0.11170131065184723,-0.03913598124783376,-5.564347386272095e-06,-0.06857352800900593,-0.09482322470306095,-0.6921623849514911
19,0.6333333333333333,0.0270599108189344,0.0811338522054035,0.08945266166165336,-0.667292539284228,0.0926074957357724,0.46713176704425385,-0.0031548340741190395,-0.065547584916838,-1.1344243063284818,1.9841106109146895
20,0.6666666666666666,-0.0877032652497291,0.040184963601596624,0.049431799241067984,-1.2006258726175614,0.05073159897143998,-0.7675908859182712,-0.0012997997303719963,-0.13843486422116907,-0.4330349866992902,-12.34731209813616
21,0.7,-0.136779174208641,-0.0027350108405508958,-0.0027350108405508958,-1.5650043024485665,0.0018355342387909035,-0.5854673329679544,-0.004570545079341799,-0.1386147084474319,-0.9795369694806121,-13.464103021747496
22,0.7333333333333333,-0.0232875179499387,-0.007719710513446701,-0.037124043144391994,-1.031670969115233,-0.035332107000916275,-0.5124171142273682,-0.0017919361434757183,0.012044589050977574,-0.5192538548878648,-9.38551077571711
23,0.7666666666666666,-0.2006791830062866,-0.05451911139908671,-0.05451911139908671,-0.5218520476408415,-0.051700609313207795,0.40662325066615645,-0.0028185020858789156,-0.1489785736930788,-0.9284752983069979,1.7583727484770169
24,0.8,-0.3798363208770752,-0.1334198790300878,-0.0896919574315592,-1.0551853809741747,-0.08790696766375174,-0.4603183742149012,-0.0017849897678074572,-0.2919293532133235,-0.5948670067592735,-8.780800832203772
25,0.8333333333333334,-0.2708660066127777,-0.16675535793568969,-0.14264258124180945,-1.588518714307508,-0.13755126594977427,-0.5468538293845371,-0.005091315292035187,-0.13331474066300344,-1.0416648849229708,-13.470523098246911
26,0.8666666666666667,-0.3551959693431854,-0.2124587774282038,-0.2093092479084761,-2.0,-0.2002162874740783,-1.5198025829164852,-0.009092960434397807,-0.15497968186910713,-0.4801974170835148,-29.373275644247496
27,0.9,-0.1470971852540969,-0.19660631206248694,-0.258198136797365,-1.4666666666666668,-0.2515825041036576,-0.4579921366289623,-0.006615632693707352,0.10448531884956072,-1.0086745300377045,-13.48529769294602
28,0.9333333333333333,-0.3648898601531982,-0.2374209407915705,-0.28930924790847606,-0.9333333333333335,-0.28727920194477424,-0.43269625519602495,-0.002030045963701821,-0.07761065820842394,-0.5006370781373085,-8.46019096663646
29,0.9666666666666667,-0.1679327934980392,-0.22056764190980122,-0.3026425812418094,-0.40000000000000013,-0.3003889066410458,0.31482524742644324,-0.0022536746007636443,0.1324561131430066,-0.7148252474264434,1.3072580583256306
30,1.0,0.0103955091908574,-0.16455102371257094,-0.298198136797365,0.1333333333333332,-0.2980824898521069,0.06070281858292036,-0.0001156469452581188,0.3084779990429643,0.07263051475041282,0.8517518267970314
31,1.0333333333333332,-0.1793107837438583,-0.16813078021665082,-0.2759759145751428,0.6666666666666665,-0.27913757679901224,-0.4752018154495994,0.0031616622238694325,0.09982679305515393,1.141868482116266,-2.077779642338071
32,1.0666666666666667,-0.0813670828938484,-0.14708755802666046,-0.23597591457514283,1.1999999999999997,-0.23727747467677832,0.7667348622008444,0.001301560101635485,0.15591039178292992,0.4332651377991553,12.337376233013755
33,1.1,-0.3052718341350555,-0.18545276112222886,-0.18545276112222886,1.5156946035874193,-0.18936944642013406,0.6364561583617785,0.003916685297905204,-0.11590238771492142,0.8792384452256408,13.455625361621772
34,1.1333333333333333,-0.3663838803768158,-0.22933486689963326,-0.15270738544709267,0.9823612702540859,-0.15468518534307857,0.3778251237689412,0.001977799895985899,-0.21169869503373723,0.6045361464851448,7.823301882987902
35,1.1666666666666667,-0.0052393074147403,-0.17498387915315478,-0.13773978754973426,0.4490279369207526,-0.14034262441445491,-0.390908264498941,0.0026028368647206535,0.13510331699971462,0.8399362014196936,-1.86326451673947
36,1.2,-0.3456526398658752,-0.21637700511926328,-0.1405499674301536,-0.08430539641258072,-0.14113073816813076,-0.15853909792594828,0.0005807707379771598,-0.20452190169774442,0.07423370151336756,-1.5750459452907348
37,1.2333333333333334,-0.0322795026004314,-0.17172694098341923,-0.16113792508835073,-0.617638729745914,-0.15781968064548652,0.5915691644385848,-0.0033182444428642155,0.12554017804505513,-1.2092078941844988,3.441959184997328
38,1.2666666666666666,0.0807692185044288,-0.11048781736177493,-0.16394810496877008,-0.08430539641258072,-0.16195360681587417,0.45334035823072183,-0.0019944981528959016,0.24272282532030298,-0.5376457546433026,3.7114273277775665
39,1.3,-0.1604568809270858,-0.12260705777771143,-0.14898050707141167,0.4490279369207526,-0.15060936710660242,-0.234048409109758,0.001628860035190749,-0.009847513820483378,0.6830763460305106,-0.7735862250034753
40,1.3333333333333333,0.026163637638092,-0.08652497626674553,-0.11623513139627548,0.9823612702540859,-0.11830348301157037,0.24892400066049186,0.0020683516152948944,0.14446712064966238,0.733437269593594,6.32714687319182
41,1.3666666666666667,0.0187454298138618,-0.06099323184438623,-0.0657119779433615,1.5156946035874193,-0.06995833648302081,0.6138981376976499,0.004246358539659309,0.08870376629688262,0.9017964658897694,13.459375972286423
