group,tag_count,latest_mean
Action,4,0.6208954751491547
Command,8,6.3229198306798935
Loss,4,18.519812724248368
Observation,17,1.4567033552071627
Perf,3,1218.560465971629
Policy,1,0.3344573676586151
Reward,6,0.8403315047423044
Termination,3,0.3333333333333333
Tracking,3,2.6125770012537637
Train,4,1354.6228637695312
episode,15,735.3308598915736
episode_per_step,8,0.8328591138124466
