Kp,Kd,tau_v,risk_score_mean,risk_score_max,risk_score_p95,old_relative_error_mean_mean,new_relative_error_mean_mean,rms_relative_error_new_mean,new_error_mean_mean,relative_error_reduction_ratio_mean,error_reduction_ratio_mean,sat_ratio_mean,qdot_limit_rate_mean,qdot_alloc_rmse_mean,qdot_alloc_smoothness_mean,compatibility_pass_rate
500.0,24.0,0.03,1.8527443134405648,2.5688445198012575,2.48395301961925,0.9127935388315898,0.6636577122433654,0.9624837616495958,0.0799504756672572,0.25607215386627635,0.31452205348076634,0.2064802843371455,0.6497262176960984,0.7916463344663492,0.3519608001042291,0.52
500.0,24.0,0.04,1.8527443134405648,2.5688445198012575,2.48395301961925,0.9127935388315898,0.6636577122433654,0.9624837616495958,0.0799504756672572,0.25607215386627635,0.31452205348076634,0.2064802843371455,0.6497262176960984,0.9376343057829305,0.23905448223960288,0.52
500.0,24.0,0.05,1.8527443134405648,2.5688445198012575,2.48395301961925,0.9127935388315898,0.6636577122433654,0.9624837616495958,0.0799504756672572,0.25607215386627635,0.31452205348076634,0.2064802843371455,0.6497262176960984,1.0435694925663788,0.1734286005395072,0.52
500.0,10.0,0.03,1.9633398997144424,2.4303163542472372,2.418293317567887,0.9127935388315898,0.5754586219582685,0.9145438914725641,0.07073551007453556,0.35170481399542514,0.3923439725123315,0.1539622573282513,0.5930667665372951,0.9398920922771486,0.4916148040288221,0.76
500.0,10.0,0.04,1.9633398997144424,2.4303163542472372,2.418293317567887,0.9127935388315898,0.5754586219582685,0.9145438914725641,0.07073551007453556,0.35170481399542514,0.3923439725123315,0.1539622573282513,0.5930667665372951,1.0843578095331494,0.31680670526596844,0.76
500.0,10.0,0.05,1.9633398997144424,2.4303163542472372,2.418293317567887,0.9127935388315898,0.5754586219582685,0.9145438914725641,0.07073551007453556,0.35170481399542514,0.3923439725123315,0.1539622573282513,0.5930667665372951,1.183253826337748,0.2209575607792068,0.76
120.0,24.0,0.03,2.050931424686273,3.629108868616723,3.4541539653748745,0.9127935388315898,0.9769814612571779,1.2728959952433505,0.12386209885971945,-0.08406871868033335,-0.057584319949760536,0.133355407999731,0.6100326380468545,0.23709690853614637,0.03271312864812211,0.216
120.0,24.0,0.04,2.050931424686273,3.629108868616723,3.4541539653748745,0.9127935388315898,0.9769814612571779,1.2728959952433505,0.12386209885971945,-0.08406871868033335,-0.057584319949760536,0.133355407999731,0.6100326380468545,0.2863004869030711,0.02311215091208725,0.216
120.0,24.0,0.05,2.050931424686273,3.629108868616723,3.4541539653748745,0.9127935388315898,0.9769814612571779,1.2728959952433505,0.12386209885971945,-0.08406871868033335,-0.057584319949760536,0.133355407999731,0.6100326380468545,0.3249077039994833,0.017441771481699734,0.216
800.0,16.0,0.03,2.1050465133098335,2.620953169639888,2.6067105466791025,0.9127935388315898,0.5686412108304721,0.9063110589319954,0.07011142940538245,0.3591924683862217,0.39772187547218124,0.25713930549881653,0.6660381390973443,0.9613042995441522,0.5143246395507662,0.6
800.0,16.0,0.04,2.1050465133098335,2.620953169639888,2.6067105466791025,0.9127935388315898,0.5686412108304721,0.9063110589319954,0.07011142940538245,0.3591924683862217,0.39772187547218124,0.25713930549881653,0.6660381390973443,1.1116945896343353,0.33303670041831035,0.6
800.0,16.0,0.05,2.1050465133098335,2.620953169639888,2.6067105466791025,0.9127935388315898,0.5686412108304721,0.9063110589319954,0.07011142940538245,0.3591924683862217,0.39772187547218124,0.25713930549881653,0.6660381390973443,1.2150924895007538,0.23305463229166615,0.6
800.0,24.0,0.03,2.13945965849023,2.7854445639411853,2.740336449500289,0.9127935388315898,0.6078274486678386,0.9218035913568023,0.07405340961128495,0.31664454269075154,0.36431708182858796,0.3030718757073938,0.7056500688294884,0.9135604308211503,0.46567001911140554,0.4
800.0,24.0,0.04,2.13945965849023,2.7854445639411853,2.740336449500289,0.9127935388315898,0.6078274486678386,0.9218035913568023,0.07405340961128495,0.31664454269075154,0.36431708182858796,0.3030718757073938,0.7056500688294884,1.0681735655239366,0.308224492025313,0.4
800.0,24.0,0.05,2.13945965849023,2.7854445639411853,2.740336449500289,0.9127935388315898,0.6078274486678386,0.9218035913568023,0.07405340961128495,0.31664454269075154,0.36431708182858796,0.3030718757073938,0.7056500688294884,1.176954363563992,0.21916627851603313,0.4
500.0,32.0,0.03,2.159837455260157,2.846810298194354,2.789803527959673,0.9127935388315898,0.7198450369423175,1.0094063919590712,0.08640636002616821,0.19531912725921577,0.26034335977511197,0.37488408529733264,0.717307925969244,0.7209465667144559,0.29235813840630015,0.2
500.0,32.0,0.04,2.159837455260157,2.846810298194354,2.789803527959673,0.9127935388315898,0.7198450369423175,1.0094063919590712,0.08640636002616821,0.19531912725921577,0.26034335977511197,0.37488408529733264,0.717307925969244,0.862944269509237,0.2027099379374051,0.2
500.0,32.0,0.05,2.159837455260157,2.846810298194354,2.789803527959673,0.9127935388315898,0.7198450369423175,1.0094063919590712,0.08640636002616821,0.19531912725921577,0.26034335977511197,0.37488408529733264,0.717307925969244,0.9687962678027089,0.14956893207307145,0.2
320.0,32.0,0.03,2.171968005321614,2.9775774130740147,2.844747934395246,0.9127935388315898,0.8015020275304502,1.0890475267602062,0.09774555274786034,0.10784805047391693,0.16542396106772306,0.38506135243863177,0.7056131907426926,0.5500520720893125,0.17085633046427395,0.2
320.0,32.0,0.04,2.171968005321614,2.9775774130740147,2.844747934395246,0.9127935388315898,0.8015020275304502,1.0890475267602062,0.09774555274786034,0.10784805047391693,0.16542396106772306,0.38506135243863177,0.7056131907426926,0.6656137114143857,0.12114098913745265,0.2
320.0,32.0,0.05,2.171968005321614,2.9775774130740147,2.844747934395246,0.9127935388315898,0.8015020275304502,1.0890475267602062,0.09774555274786034,0.10784805047391693,0.16542396106772306,0.38506135243863177,0.7056131907426926,0.754590314748707,0.09118825919300456,0.2
220.0,32.0,0.03,2.285608437352722,3.392558433505,3.1150404115767074,0.9127935388315898,0.8775366040306769,1.152144684375052,0.11135402753546876,0.026481400998069293,0.050283859579536044,0.40528041294397776,0.7105331785905183,0.3674566021121503,0.07687871041687565,0.2
220.0,32.0,0.04,2.285608437352722,3.392558433505,3.1150404115767074,0.9127935388315898,0.8775366040306769,1.152144684375052,0.11135402753546876,0.026481400998069293,0.050283859579536044,0.40528041294397776,0.7105331785905183,0.44663273447506097,0.055023592006460946,0.2
220.0,32.0,0.05,2.285608437352722,3.392558433505,3.1150404115767074,0.9127935388315898,0.8775366040306769,1.152144684375052,0.11135402753546876,0.026481400998069293,0.050283859579536044,0.40528041294397776,0.7105331785905183,0.5092341443313991,0.041920064736339205,0.2
800.0,10.0,0.03,2.3135673969192223,2.695215912640615,2.680770693594739,0.9127935388315898,0.5477704364288256,0.9030617073520633,0.06804291009063365,0.38174970841046046,0.4152121375007492,0.2883005085592205,0.6880442088524996,1.0153109550701014,0.5720347379877959,0.52
800.0,10.0,0.04,2.3135673969192223,2.695215912640615,2.680770693594739,0.9127935388315898,0.5477704364288256,0.9030617073520633,0.06804291009063365,0.38174970841046046,0.4152121375007492,0.2883005085592205,0.6880442088524996,1.1647536008385826,0.3644752502194709,0.52
800.0,10.0,0.05,2.3135673969192223,2.695215912640615,2.680770693594739,0.9127935388315898,0.5477704364288256,0.9030617073520633,0.06804291009063365,0.38174970841046046,0.4152121375007492,0.2883005085592205,0.6880442088524996,1.2659328268729964,0.2521937362879414,0.52
800.0,32.0,0.03,2.3276598421076207,2.9457317587582534,2.9042907779584413,0.9127935388315898,0.6495192358331091,0.9466654715039786,0.07841102885069078,0.2714227203168268,0.327480900370192,0.4117204989106784,0.7431295887538859,0.8655639032297189,0.4186329135615355,0.2
800.0,32.0,0.04,2.3276598421076207,2.9457317587582534,2.9042907779584413,0.9127935388315898,0.6495192358331091,0.9466654715039786,0.07841102885069078,0.2714227203168268,0.327480900370192,0.4117204989106784,0.7431295887538859,1.0216124426664714,0.2822501964436504,0.2
800.0,32.0,0.05,2.3276598421076207,2.9457317587582534,2.9042907779584413,0.9127935388315898,0.6495192358331091,0.9466654715039786,0.07841102885069078,0.2714227203168268,0.327480900370192,0.4117204989106784,0.7431295887538859,1.1338638907062737,0.20356832377654718,0.2
1000.0,16.0,0.03,2.3299513675954273,2.8710054054703815,2.8482801184643636,0.9127935388315898,0.5563238604596792,0.9022380997283443,0.06889983889185462,0.3725579925936642,0.40800221511619444,0.327452878487282,0.7082638911846457,1.0008219667485492,0.5565966181775266,0.0
1000.0,16.0,0.04,2.3299513675954273,2.8710054054703815,2.8482801184643636,0.9127935388315898,0.5563238604596792,0.9022380997283443,0.06889983889185462,0.3725579925936642,0.40800221511619444,0.327452878487282,0.7082638911846457,1.1533635894347856,0.3578834672853094,0.0
1000.0,16.0,0.05,2.3299513675954273,2.8710054054703815,2.8482801184643636,0.9127935388315898,0.5563238604596792,0.9022380997283443,0.06889983889185462,0.3725579925936642,0.40800221511619444,0.327452878487282,0.7082638911846457,1.25750752387943,0.2491953339435847,0.0
1000.0,24.0,0.03,2.3453111388572765,2.9737688060615537,2.93862734612568,0.9127935388315898,0.5886029888946779,0.9121453358681044,0.07210036880700962,0.33752045823373406,0.38086279972025033,0.36253558304466194,0.7361689118270666,0.9615579537090349,0.5147370242333055,0.28
1000.0,24.0,0.04,2.3453111388572765,2.9737688060615537,2.93862734612568,0.9127935388315898,0.5886029888946779,0.9121453358681044,0.07210036880700962,0.33752045823373406,0.38086279972025033,0.36253558304466194,0.7361689118270666,1.118205043542054,0.33700912823129775,0.28
1000.0,24.0,0.05,2.3453111388572765,2.9737688060615537,2.93862734612568,0.9127935388315898,0.5886029888946779,0.9121453358681044,0.07210036880700962,0.33752045823373406,0.38086279972025033,0.36253558304466194,0.7361689118270666,1.2271138474107042,0.23770812639346361,0.28
1000.0,32.0,0.03,2.4847152310547154,3.072864730084916,3.041574460278034,0.9127935388315898,0.623618632870526,0.9288226663911704,0.07567952837315767,0.29949980627693057,0.35055000901283995,0.4470040598147315,0.7619065714732083,0.923073480152281,0.4747168556877001,0.16
1000.0,32.0,0.04,2.4847152310547154,3.072864730084916,3.041574460278034,0.9127935388315898,0.623618632870526,0.9288226663911704,0.07567952837315767,0.29949980627693057,0.35055000901283995,0.4470040598147315,0.7619065714732083,1.082269848152951,0.31585408960299055,0.16
1000.0,32.0,0.05,2.4847152310547154,3.072864730084916,3.041574460278034,0.9127935388315898,0.623618632870526,0.9288226663911704,0.07567952837315767,0.29949980627693057,0.35055000901283995,0.4470040598147315,0.7619065714732083,1.1950192849521146,0.22549472340868298,0.16
160.0,32.0,0.03,2.4916177618244273,3.6571213467636,3.5605388327222176,0.9127935388315898,0.9592801730137752,1.2234964190392514,0.12644823418480947,-0.06389686919510847,-0.07968035933644571,0.40658958621565083,0.7337195391904371,0.21535917849464195,0.027086805877108152,0.16
160.0,32.0,0.04,2.4916177618244273,3.6571213467636,3.5605388327222176,0.9127935388315898,0.9592801730137752,1.2234964190392514,0.12644823418480947,-0.06389686919510847,-0.07968035933644571,0.40658958621565083,0.7337195391904371,0.26076083519798493,0.019241405621703313,0.16
160.0,32.0,0.05,2.4916177618244273,3.6571213467636,3.5605388327222176,0.9127935388315898,0.9592801730137752,1.2234964190392514,0.12644823418480947,-0.06389686919510847,-0.07968035933644571,0.40658958621565083,0.7337195391904371,0.29687049640725854,0.014617359296365639,0.16
1000.0,10.0,0.03,2.54382471279869,2.9307613684507934,2.9162964335847263,0.9127935388315898,0.5399535805061211,0.9010839640819348,0.06728926318587655,0.3902222432809682,0.42160684306439683,0.3579570931174379,0.7260107845473157,1.0441161466902358,0.6045206871960073,0.0
1000.0,10.0,0.04,2.54382471279869,2.9307613684507934,2.9162964335847263,0.9127935388315898,0.5399535805061211,0.9010839640819348,0.06728926318587655,0.3902222432809682,0.42160684306439683,0.3579570931174379,0.7260107845473157,1.1951988048058937,0.3835004455463312,0.0
1000.0,10.0,0.05,2.54382471279869,2.9307613684507934,2.9162964335847263,0.9127935388315898,0.5399535805061211,0.9010839640819348,0.06728926318587655,0.3902222432809682,0.42160684306439683,0.3579570931174379,0.7260107845473157,1.2970870679651623,0.2645693664482161,0.0
120.0,32.0,0.03,2.7321336419443862,3.8625055557034447,3.7727389008828522,0.9127935388315898,1.026841813582889,1.287407630924806,0.1391562110788295,-0.13824636552598457,-0.18913187464988376,0.4211149064906879,0.7593019013568212,0.1254607018965358,0.009397822021371358,0.112
120.0,32.0,0.04,2.7321336419443862,3.8625055557034447,3.7727389008828522,0.9127935388315898,1.026841813582889,1.287407630924806,0.1391562110788295,-0.13824636552598457,-0.18913187464988376,0.4211149064906879,0.7593019013568212,0.15143063076874858,0.006634601019046819,0.112
120.0,32.0,0.05,2.7321336419443862,3.8625055557034447,3.7727389008828522,0.9127935388315898,1.026841813582889,1.287407630924806,0.1391562110788295,-0.13824636552598457,-0.18913187464988376,0.4211149064906879,0.7593019013568212,0.1720341609991876,0.005020118077625317,0.112
800.0,48.0,0.03,2.768228071411901,3.1816356706970343,3.160093756113709,0.9127935388315898,0.7268009760389613,1.0105035882476425,0.0871829680013398,0.18790690978993918,0.2538629664253278,0.6167026614895336,0.8099077727689148,0.7735218248758976,0.3337669234380541,0.0
800.0,48.0,0.04,2.768228071411901,3.1816356706970343,3.160093756113709,0.9127935388315898,0.7268009760389613,1.0105035882476425,0.0871829680013398,0.18790690978993918,0.2538629664253278,0.6167026614895336,0.8099077727689148,0.9241015038755458,0.23043146651538532,0.0
800.0,48.0,0.05,2.768228071411901,3.1816356706970343,3.160093756113709,0.9127935388315898,0.7268009760389613,1.0105035882476425,0.0871829680013398,0.18790690978993918,0.2538629664253278,0.6167026614895336,0.8099077727689148,1.0361066508596297,0.1695260425033307,0.0
500.0,48.0,0.03,2.7724040238157026,3.2417152189368457,3.1946200932599065,0.9127935388315898,0.8136710749816352,1.0935116786420203,0.09960270596881757,0.09516423394814191,0.15000696105585054,0.6584537359201569,0.8047322788849423,0.5959663362361637,0.19817894635333064,0.0
500.0,48.0,0.04,2.7724040238157026,3.2417152189368457,3.1946200932599065,0.9127935388315898,0.8136710749816352,1.0935116786420203,0.09960270596881757,0.09516423394814191,0.15000696105585054,0.6584537359201569,0.8047322788849423,0.7203687263660739,0.14007076063675405,0.0
500.0,48.0,0.05,2.7724040238157026,3.2417152189368457,3.1946200932599065,0.9127935388315898,0.8136710749816352,1.0935116786420203,0.09960270596881757,0.09516423394814191,0.15000696105585054,0.6584537359201569,0.8047322788849423,0.8162937516602881,0.1052595606421218,0.0
1000.0,48.0,0.03,2.8281927598145282,3.242719867665932,3.2202025861846004,0.9127935388315898,0.690718582010024,0.9766733015833005,0.08293639997088388,0.22683299005364266,0.28941971870692873,0.6127700152724707,0.8153269609201531,0.8443038083147201,0.3971844576224368,0.0
1000.0,48.0,0.04,2.8281927598145282,3.242719867665932,3.2202025861846004,0.9127935388315898,0.690718582010024,0.9766733015833005,0.08293639997088388,0.22683299005364266,0.28941971870692873,0.6127700152724707,0.8153269609201531,1.0017277575595827,0.2705013698334124,0.0
1000.0,48.0,0.05,2.8281927598145282,3.242719867665932,3.2202025861846004,0.9127935388315898,0.690718582010024,0.9766733015833005,0.08293639997088388,0.22683299005364266,0.28941971870692873,0.6127700152724707,0.8153269609201531,1.1167163907074606,0.19677011680375703,0.0
320.0,48.0,0.03,2.967288806296682,3.62973510604852,3.505293692166572,0.9127935388315898,0.9067008303454277,1.1608539346672806,0.11810298693578952,-0.004050733717104146,-0.007122125291394513,0.7286486949063625,0.8071437391900039,0.3689113929740013,0.07729789465307084,0.0
320.0,48.0,0.04,2.967288806296682,3.62973510604852,3.505293692166572,0.9127935388315898,0.9067008303454277,1.1608539346672806,0.11810298693578952,-0.004050733717104146,-0.007122125291394513,0.7286486949063625,0.8071437391900039,0.4477056460576475,0.05502023658195532,0.0
320.0,48.0,0.05,2.967288806296682,3.62973510604852,3.505293692166572,0.9127935388315898,0.9067008303454277,1.1608539346672806,0.11810298693578952,-0.004050733717104146,-0.007122125291394513,0.7286486949063625,0.8071437391900039,0.510611803373937,0.04185856923154817,0.0
800.0,64.0,0.03,3.008689884586181,3.360611526342977,3.336131045330109,0.9127935388315898,0.7908532396277688,1.0714844947863673,0.09578653036052871,0.11928336468047779,0.181967329448071,0.7327648538268998,0.8305845403392438,0.6777555471300973,0.2559336269964943,0.0
800.0,64.0,0.04,3.008689884586181,3.360611526342977,3.336131045330109,0.9127935388315898,0.7908532396277688,1.0714844947863673,0.09578653036052871,0.11928336468047779,0.181967329448071,0.7327648538268998,0.8305845403392438,0.8151804347311683,0.17907326918839062,0.0
800.0,64.0,0.05,3.008689884586181,3.360611526342977,3.336131045330109,0.9127935388315898,0.7908532396277688,1.0714844947863673,0.09578653036052871,0.11928336468047779,0.181967329448071,0.7327648538268998,0.8305845403392438,0.9196438606507709,0.133372309245431,0.0
1000.0,64.0,0.03,3.024619398926116,3.3647330732511525,3.34878898059648,0.9127935388315898,0.7489839993989027,1.030250367249118,0.08993798717826967,0.16409545072256523,0.23087138751448577,0.7165887750000038,0.8343342879190893,0.7613327847375309,0.3228336161462649,0.0
1000.0,64.0,0.04,3.024619398926116,3.3647330732511525,3.34878898059648,0.9127935388315898,0.7489839993989027,1.030250367249118,0.08993798717826967,0.16409545072256523,0.23087138751448577,0.7165887750000038,0.8343342879190893,0.9102358123585464,0.22322729649770517,0.0
1000.0,64.0,0.05,3.024619398926116,3.3647330732511525,3.34878898059648,0.9127935388315898,0.7489839993989027,1.030250367249118,0.08993798717826967,0.16409545072256523,0.23087138751448577,0.7165887750000038,0.8343342879190893,1.0214835571868,0.16453424880318276,0.0
500.0,64.0,0.03,3.1217130240450164,3.5649820067477003,3.496063943696066,0.9127935388315898,0.8868991867398187,1.146861958738945,0.11341486990445548,0.01772763281211529,0.03317236566704952,0.7964816772083869,0.8262998006283911,0.45911432739810726,0.11898266235528279,0.0
