group,tag_count,latest_mean
Action,4,0.7136957049369812
Command,8,1.2980123851448298
Loss,4,51.665924441502284
Observation,17,2.5926149193854893
Perf,3,1610.7571859359741
Policy,1,0.32226139307022095
Reward,6,0.911818811049064
Termination,3,0.3333333333333333
Tracking,3,2.372462679942449
Train,4,1499.9237670898438
episode,12,642.2674203713735
episode_per_step,5,0.8355083039030433
