group,tag_count,latest_mean
Action,5,0.9606998443603516
Command,2,0.10305001959204674
Loss,4,10.850220709202404
Observation,11,0.836508322507143
Perf,3,2396.8090845743814
Policy,1,0.6646203398704529
Reward,6,1.0400534509681165
Termination,5,0.0001953125
Tracking,2,0.24101674556732178
Train,4,1825.6685791015625
episode,12,488.8358318209648
episode_per_step,6,0.5094097576802596
episode_reset,5,0.2
