step,time_s,env_id,terrain_level,row_progress,front_pitch_ref,q_desired_spm1_platform_joint_y,q_actual_spm1_platform_joint_y,front_pitch_actual,policy_minus_ref,actual_minus_desired,actual_minus_ref,policy_abs_error,control_abs_error,total_abs_error,policy_rel_error_ref_floor005,control_rel_error_des_floor005,control_rel_error_ref_floor005,total_rel_error_ref_floor005,step_up_distance_m,step_up_front_gap_m,step_up_posture_phase_weight,step_up_posture_weight,terrain_gate_step_up,step_up_posture_badness,step_up_front_posture_penalty_raw
1111,37.03333333333333,0,13,0.0,-0.25,-0.2505810558795929,-0.2730085849761963,-0.2730085849761963,-0.0005810558795928955,-0.022427529096603394,-0.02300858497619629,0.0005810558795928955,0.022427529096603394,0.02300858497619629,0.002324223518371582,0.08950209351572085,0.08971011638641357,0.09203433990478516,0.410034030675888,-0.5321749448776245,1.0,0.8143483400344849,0.8143483400344849,0.0,2.993832822539844e-06
1112,37.06666666666666,0,13,0.0,-0.25,-0.1698055863380432,-0.2596065104007721,-0.2596065104007721,0.08019441366195679,-0.08980092406272888,-0.009606510400772095,0.08019441366195679,0.08980092406272888,0.009606510400772095,0.32077765464782715,0.5288455226906154,0.3592036962509155,0.03842604160308838,0.410034030675888,-0.5321749448776245,1.0,0.8545286059379578,0.8545286059379578,0.0,5.47640297554608e-07
1113,37.1,0,13,0.0,-0.25,-0.1289563030004501,-0.2449925690889358,-0.2449925690889358,0.1210436969995499,-0.11603626608848569,0.0050074309110642035,0.1210436969995499,0.11603626608848569,0.0050074309110642035,0.4841747879981996,0.8998107373478339,0.46414506435394276,0.020029723644256814,0.410034030675888,-0.5321749448776245,1.0,0.9635663032531738,0.9635663032531738,0.0250371545553207,1.6778342626366793e-07
1114,37.13333333333333,0,13,0.0,-0.25,-0.1133285537362098,-0.2320252656936645,-0.2320252656936645,0.1366714462637902,-0.1186967119574547,0.017974734306335505,0.1366714462637902,0.1186967119574547,0.017974734306335505,0.5466857850551607,1.0473680996030368,0.4747868478298188,0.07189893722534202,0.410034030675888,-0.5321749448776245,1.0,0.9841898083686828,0.9841898083686828,0.0898736715316772,2.2082149371271957e-06
1115,37.16666666666666,0,13,0.0,-0.25,-0.2795519530773163,-0.2747892141342163,-0.2747892141342163,-0.029551953077316284,0.004762738943099976,-0.02478921413421631,0.029551953077316284,0.004762738943099976,0.02478921413421631,0.11820781230926514,0.017037044065232248,0.019050955772399902,0.09915685653686523,0.3078888356685638,-0.6343201398849487,1.0,0.9719974398612976,0.9719974398612976,0.0,4.147898835071828e-06
1116,37.2,0,13,0.0,-0.25,-0.5890047550201416,-0.3407801389694214,-0.3407801389694214,-0.3390047550201416,0.24822461605072021,-0.09078013896942139,0.3390047550201416,0.24822461605072021,0.09078013896942139,1.3560190200805664,0.4214305808825464,0.9928984642028809,0.36312055587768555,0.3078888356685638,-0.6343201398849487,1.0,0.9231971502304076,0.9231971502304076,0.0,5.2834020607406273e-05
1117,37.23333333333333,0,13,0.0,-0.25,-0.3806854486465454,-0.3780503571033478,-0.3780503571033478,-0.1306854486465454,0.002635091543197632,-0.12805035710334778,0.1306854486465454,0.002635091543197632,0.12805035710334778,0.5227417945861816,0.006921965503452254,0.010540366172790527,0.5122014284133911,0.3078888356685638,-0.6343201398849487,1.0,0.8558998107910156,0.8558998107910156,0.0,9.745900752022862e-05
1118,37.266666666666666,0,13,0.0,-0.25,-0.292841374874115,-0.3830935060977936,-0.3830935060977936,-0.04284137487411499,-0.09025213122367859,-0.13309350609779358,0.04284137487411499,0.09025213122367859,0.13309350609779358,0.17136549949645996,0.30819460283737454,0.36100852489471436,0.5323740243911743,0.3078888356685638,-0.6343201398849487,1.0,0.7468214631080627,0.7468214631080627,0.0,9.18687874218449e-05
1119,37.3,0,13,0.0,-0.25,-0.2883490025997162,-0.3966265320777893,-0.3966265320777893,-0.038349002599716187,-0.10827752947807312,-0.1466265320777893,0.038349002599716187,0.10827752947807312,0.1466265320777893,0.15339601039886475,0.37550859722717034,0.4331101179122925,0.5865061283111572,0.3078888356685638,-0.6343201398849487,1.0,0.9115349054336548,0.9115349054336548,0.0,0.000136093047331
1120,37.333333333333336,0,13,0.0,-0.25,0.0664663091301918,-0.3543314635753631,-0.3543314635753631,0.3164663091301918,-0.4207977727055549,-0.1043314635753631,0.3164663091301918,0.4207977727055549,0.1043314635753631,1.2658652365207672,6.330993524573652,1.6831910908222196,0.4173258543014524,0.3078888356685638,-0.6343201398849487,1.0,0.974361777305603,0.974361777305603,0.0,7.365264900727198e-05
1121,37.36666666666667,0,13,0.0,-0.25,-0.0341760478913784,-0.3029346466064453,-0.3029346466064453,0.2158239521086216,-0.2687585987150669,-0.05293464660644531,0.2158239521086216,0.2687585987150669,0.05293464660644531,0.8632958084344864,5.375171974301338,1.0750343948602676,0.21173858642578125,0.3078888356685638,-0.6343201398849487,1.0,0.9838252663612366,0.9838252663612366,0.0,1.9144126781611703e-05
1122,37.4,0,13,0.0,-0.25,-0.6949490904808044,-0.3661597371101379,-0.3661597371101379,-0.44494909048080444,0.32878935337066656,-0.11615973711013788,0.44494909048080444,0.32878935337066656,0.11615973711013788,1.7797963619232178,0.4731128623295151,1.3151574134826662,0.46463894844055154,0.2057436257600784,-0.7364653944969177,0.756897509098053,0.7228550910949707,0.9550237655639648,0.0,6.773295172024518e-05
1123,37.43333333333333,0,13,0.0,-0.25,0.0534133911132812,-0.3499617576599121,-0.3499617576599121,0.3034133911132812,-0.4033751487731933,-0.09996175765991211,0.3034133911132812,0.4033751487731933,0.09996175765991211,1.2136535644531248,7.551947936009148,1.6135005950927732,0.39984703063964844,0.2057436257600784,-0.7364653944969177,0.756897509098053,0.6170682311058044,0.8152599334716797,0.0,4.2819192458409816e-05
1124,37.46666666666667,0,13,0.0,-0.25,-0.0376221276819705,-0.3392871022224426,-0.3392871022224426,0.21237787231802951,-0.30166497454047214,-0.08928710222244263,0.21237787231802951,0.30166497454047214,0.08928710222244263,0.8495114892721181,6.033299490809442,1.2066598981618886,0.3571484088897705,0.2057436257600784,-0.7364653944969177,0.756897509098053,0.5772569179534912,0.7626619338989258,0.0,3.1958334147930145e-05
1125,37.5,0,13,0.0,-0.25,0.0153474994003772,-0.2940234541893005,-0.2940234541893005,0.2653474994003772,-0.3093709535896777,-0.04402345418930048,0.2653474994003772,0.3093709535896777,0.04402345418930048,1.0613899976015089,6.1874190717935535,1.2374838143587108,0.17609381675720193,0.2057436257600784,-0.7364653944969177,0.756897509098053,0.7068448662757874,0.9338712692260742,0.0,9.513270924799144e-06
1126,37.53333333333333,0,13,0.0,-0.25,0.011511561460793,-0.2494754046201706,-0.2494754046201706,0.261511561460793,-0.2609869660809636,0.0005245953798294067,0.261511561460793,0.2609869660809636,0.0005245953798294067,1.046046245843172,5.219739321619272,1.0439478643238544,0.002098381519317627,0.2057436257600784,-0.7364653944969177,0.756897509098053,0.7453274726867676,0.984713852405548,0.002622976899147,1.4244052604084343e-09
1127,37.56666666666666,0,13,0.0,-0.25,0.0240971390157938,-0.2251681089401245,-0.2251681089401245,0.2740971390157938,-0.2492652479559183,0.02483189105987549,0.2740971390157938,0.2492652479559183,0.02483189105987549,1.0963885560631752,4.985304959118366,0.9970609918236732,0.09932756423950195,0.1035984382033348,-0.8386105895042419,0.0759295597672462,0.0736682116985321,0.9702178239822388,0.1241594552993774,3.1545488354822737e-07
1128,37.6,0,13,0.0,-0.25,0.039898931980133,-0.2047688215970993,-0.2047688215970993,0.289898931980133,-0.2446677535772323,0.045231178402900696,0.289898931980133,0.2446677535772323,0.045231178402900696,1.159595727920532,4.893355071544645,0.9786710143089292,0.18092471361160278,0.1035984382033348,-0.8386105895042419,0.0759295597672462,0.0658890530467033,0.8677655458450317,0.2261558920145034,9.36109415761166e-07
1129,37.63333333333333,0,13,0.0,-0.2417495846748352,-0.0795498639345169,-0.2061124294996261,-0.2061124294996261,0.1621997207403183,-0.1265625655651092,0.0356371551752091,0.1621997207403183,0.1265625655651092,0.0356371551752091,0.6709410523227359,1.590984060881509,0.5235275408449694,0.1474135114777665,0.1035984382033348,-0.8386105895042419,0.0759295597672462,0.0529539883136749,0.6974093914031982,0.1781857758760452,4.670272915063834e-07
1130,37.66666666666666,0,13,0.0,-0.25,0.0656430646777153,-0.1864836066961288,-0.1864836066961288,0.3156430646777153,-0.2521266713738441,0.06351639330387121,0.3156430646777153,0.2521266713738441,0.06351639330387121,1.2625722587108612,3.840872948447771,1.0085066854953764,0.25406557321548484,0.1035984382033348,-0.8386105895042419,0.0759295597672462,0.0712512135505676,0.9383857250213624,0.3175819516181946,1.996187847908004e-06
1131,37.7,0,13,0.0,-0.25,0.0760309845209121,-0.1238250657916069,-0.1238250657916069,0.3260309845209121,-0.19985605031251902,0.1261749342083931,0.3260309845209121,0.19985605031251902,0.1261749342083931,1.3041239380836485,2.628613210414883,0.7994242012500761,0.5046997368335724,0.1035984382033348,-0.8386105895042419,0.0759295597672462,0.0748129338026046,0.9852939248085022,0.6308746337890625,8.271043952845503e-06
1132,37.73333333333333,0,13,0.0,-0.25,0.0350431874394416,-0.0695582777261734,-0.0695582777261734,0.28504318743944157,-0.104601465165615,0.1804417222738266,0.28504318743944157,0.104601465165615,0.1804417222738266,1.1401727497577663,2.0920293033123,0.41840586066246,0.7217668890953064,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.9301712512969972,0.9022086262702942,0.0
1133,37.766666666666666,0,13,0.0,-0.2470868825912475,-0.0670506283640861,-0.0726731792092323,-0.0726731792092323,0.1800362542271614,-0.005622550845146207,0.1744137033820152,0.1800362542271614,0.005622550845146207,0.1744137033820152,0.7286354190035776,0.08385530430252879,0.02275535951638322,0.7058800594871943,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.7194505929946899,0.8720685243606567,0.0
1134,37.8,0,13,0.0,-0.25,0.065016396343708,-0.044591873884201,-0.044591873884201,0.315016396343708,-0.109608270227909,0.205408126115799,0.315016396343708,0.109608270227909,0.205408126115799,1.260065585374832,1.6858558208681218,0.438433080911636,0.821632504463196,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.830233097076416,1.0,0.0
1135,37.833333333333336,0,13,0.0,-0.25,-0.2840898931026459,-0.0768451765179634,-0.0768451765179634,-0.034089893102645874,0.20724471658468246,0.1731548234820366,0.034089893102645874,0.20724471658468246,0.1731548234820366,0.1363595724105835,0.7295040112877296,0.8289788663387299,0.6926192939281464,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.9266926646232604,0.8657741546630859,0.0
1136,37.86666666666667,0,13,0.0,-0.25,-0.1375583857297897,-0.1077894493937492,-0.1077894493937492,0.1124416142702103,0.02976893633604051,0.14221055060625082,0.1124416142702103,0.02976893633604051,0.14221055060625082,0.4497664570808412,0.21640946263004696,0.11907574534416204,0.5688422024250033,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.96381276845932,0.7110527157783508,0.0
1137,37.9,0,13,0.0,-0.25,-0.0113686611875891,-0.1236516609787941,-0.1236516609787941,0.2386313388124109,-0.112282999791205,0.1263483390212059,0.2386313388124109,0.112282999791205,0.1263483390212059,0.9545253552496435,2.2456599958241,0.44913199916482,0.5053933560848236,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.984984278678894,0.6317417621612549,0.0
1138,37.93333333333333,0,13,0.0,-0.25,-0.3482531011104584,-0.1705270558595657,-0.1705270558595657,-0.09825310111045837,0.17772604525089267,0.07947294414043429,0.09825310111045837,0.17772604525089267,0.07947294414043429,0.3930124044418335,0.5103358582714295,0.7109041810035707,0.31789177656173717,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.9806728363037108,0.3973647356033325,0.0
1139,37.96666666666667,0,13,0.0,-0.25,-0.1254127472639084,-0.1669966876506805,-0.1669966876506805,0.12458725273609161,-0.0415839403867721,0.08300331234931951,0.12458725273609161,0.0415839403867721,0.08300331234931951,0.49834901094436646,0.33157666420675913,0.1663357615470884,0.33201324939727805,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.9541946649551392,0.4150165617465973,0.0
1140,38.0,0,13,0.0,-0.25,-0.4451873898506164,-0.217187225818634,-0.217187225818634,-0.1951873898506164,0.2280001640319824,0.032812774181365995,0.1951873898506164,0.2280001640319824,0.032812774181365995,0.7807495594024656,0.5121442548237684,0.9120006561279296,0.13125109672546398,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.9012030363082886,0.1640638709068298,0.0
1141,38.03333333333333,0,13,0.0,-0.25,-0.3037045001983642,-0.2285386323928833,-0.2285386323928833,-0.0537045001983642,0.0751658678054809,0.0214613676071167,0.0537045001983642,0.0751658678054809,0.0214613676071167,0.2148180007934568,0.24749672051743196,0.3006634712219236,0.0858454704284668,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.7957081198692322,0.1073068380355835,0.0
1142,38.06666666666666,0,13,0.0,-0.2322325110435485,-0.2191277742385864,-0.2026440203189849,-0.2026440203189849,0.013104736804962103,0.016483753919601496,0.0295884907245636,0.013104736804962103,0.016483753919601496,0.0295884907245636,0.05642938082215667,0.07522439351596744,0.07097952756713914,0.1274089083892958,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.655803918838501,0.147942453622818,0.0
1143,38.1,0,13,0.0,-0.25,-0.2815501987934112,-0.2318403720855713,-0.2318403720855713,-0.0315501987934112,0.04970982670783991,0.01815962791442871,0.0315501987934112,0.04970982670783991,0.01815962791442871,0.1262007951736448,0.17655759761801743,0.19883930683135964,0.07263851165771484,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.8913801312446594,0.0907981395721435,0.0
1144,38.13333333333333,0,13,0.0,-0.25,-0.2366780489683151,-0.2535423636436462,-0.2535423636436462,0.013321951031684903,-0.016864314675331088,-0.0035423636436461847,0.013321951031684903,0.016864314675331088,0.0035423636436461847,0.05328780412673961,0.07125424072423704,0.06745725870132435,0.014169454574584739,0.2057436257600784,-0.7364653944969177,0.756897509098053,0.7383670210838318,0.9755178689956664,0.0,6.434223109863525e-08
1145,38.16666666666666,0,13,0.0,-0.25,-0.5743820667266846,-0.3098678588867187,-0.3098678588867187,-0.32438206672668457,0.2645142078399659,-0.059867858886718694,0.32438206672668457,0.2645142078399659,0.059867858886718694,1.2975282669067383,0.460519614317682,1.0580568313598635,0.23947143554687478,0.1035984382033348,-0.8386105895042419,0.0759295597672462,0.0742954537272453,0.9784786701202391,0.0,1.849214072535688e-06
1146,38.2,0,13,0.0,-0.25,-0.2656840980052948,-0.3095375299453735,-0.3095375299453735,-0.0156840980052948,-0.04385343194007868,-0.05953752994537348,0.0156840980052948,0.04385343194007868,0.05953752994537348,0.0627363920211792,0.1650585498692689,0.17541372776031472,0.23815011978149392,0.1035984382033348,-0.8386105895042419,0.0759295597672462,0.0661494135856628,0.8711944818496704,0.0,1.6283402146655137e-06
1147,38.23333333333333,0,13,0.0,-0.25,0.001889232895337,-0.265739768743515,-0.265739768743515,0.251889232895337,-0.267629001638852,-0.015739768743515015,0.251889232895337,0.267629001638852,0.015739768743515015,1.007556931581348,5.352580032777039,1.070516006555408,0.06295907497406006,0.1035984382033348,-0.8386105895042419,0.0759295597672462,0.0560330934822559,0.7379615306854248,0.0,9.640039166924909e-08
1148,38.266666666666666,0,13,0.0,-0.25,-0.0419598743319511,-0.2004788070917129,-0.2004788070917129,0.20804012566804891,-0.1585189327597618,0.049521192908287104,0.20804012566804891,0.1585189327597618,0.049521192908287104,0.8321605026721957,3.170378655195236,0.6340757310390472,0.19808477163314842,0.1035984382033348,-0.8386105895042419,0.0759295597672462,0.0712600424885749,0.9385020136833192,0.2476059645414352,1.2135726592532592e-06
1149,38.3,0,13,0.0,-0.25,-0.0460523776710033,-0.135623812675476,-0.135623812675476,0.2039476223289967,-0.08957143500447269,0.11437618732452401,0.2039476223289967,0.08957143500447269,0.11437618732452401,0.8157904893159869,1.7914287000894538,0.35828574001789076,0.45750474929809604,0.1035984382033348,-0.8386105895042419,0.0759295597672462,0.0730201229453086,0.9616824388504028,0.5718809366226196,6.6336306190351024e-06
1150,38.333333333333336,0,13,0.0,-0.25,0.0116202076897025,-0.0810107290744781,-0.0810107290744781,0.2616202076897025,-0.09263093676418059,0.1689892709255219,0.2616202076897025,0.09263093676418059,0.1689892709255219,1.04648083075881,1.8526187352836117,0.37052374705672236,0.6759570837020876,0.1035984382033348,-0.8386105895042419,0.0759295597672462,0.0739207863807678,0.9735442399978638,0.8449463844299316,1.4659609405498486e-05
1151,38.36666666666667,0,13,0.0,-0.25,0.0124059235677123,-0.0210496336221694,-0.0210496336221694,0.2624059235677123,-0.033455557189881704,0.2289503663778306,0.2624059235677123,0.033455557189881704,0.2289503663778306,1.0496236942708492,0.669111143797634,0.13382222875952682,0.9158014655113224,0.1035984382033348,-0.8386105895042419,0.0759295597672462,0.074635237455368,0.982953667640686,1.0,2.7168402084498663e-05
1152,38.4,0,13,0.0,-0.25,0.0839200988411903,0.0342298448085784,0.0342298448085784,0.3339200988411903,-0.049690254032611895,0.2842298448085784,0.3339200988411903,0.049690254032611895,0.2842298448085784,1.3356803953647611,0.5921138644825159,0.19876101613044758,1.1369193792343135,0.1035984382033348,-0.8386105895042419,0.0759295597672462,0.0747905597090721,0.9849992394447328,1.0,4.1958861402235925e-05
1153,38.43333333333333,0,13,0.0,-0.25,0.1331050843000412,0.0905515998601913,0.0905515998601913,0.3831050843000412,-0.042553484439849895,0.3405515998601913,0.3831050843000412,0.042553484439849895,0.3405515998601913,1.5324203372001648,0.3196984147046344,0.17021393775939958,1.3622063994407652,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.9846379160881042,1.0,0.0
1154,38.46666666666667,0,13,0.0,-0.25,0.1502962857484817,0.1472887396812439,0.1472887396812439,0.4002962857484817,-0.0030075460672377985,0.3972887396812439,0.4002962857484817,0.0030075460672377985,0.3972887396812439,1.6011851429939268,0.02001078105330478,0.012030184268951194,1.5891549587249756,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.9479215145111084,1.0,0.0
1155,38.5,0,13,0.0,-0.25,0.1206954643130302,0.2103000581264495,0.2103000581264495,0.3706954643130302,0.0896045938134193,0.4603000581264495,0.3706954643130302,0.0896045938134193,0.4603000581264495,1.4827818572521207,0.7424023290637082,0.3584183752536772,1.841200232505798,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.8507323265075684,1.0,0.0
1156,38.53333333333333,0,13,0.0,-0.2354049682617187,0.1172349974513053,0.2515766322612762,0.2515766322612762,0.35263996571302403,0.13434163480997088,0.4869816005229949,0.35263996571302403,0.13434163480997088,0.4869816005229949,1.498014117191298,1.1459174967421395,0.5706830905140985,2.0686972077053962,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.669981062412262,1.0,0.0
1157,38.56666666666666,0,13,0.0,-0.25,0.0439550206065177,0.2612504065036773,0.2612504065036773,0.2939550206065177,0.2172953858971596,0.5112504065036774,0.2939550206065177,0.2172953858971596,0.5112504065036774,1.1758200824260707,4.3459077179431915,0.8691815435886384,2.0450016260147095,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.8833299279212952,1.0,0.0
1158,38.6,0,13,0.0,-0.25,0.1346384733915329,0.2933822274208069,0.2933822274208069,0.3846384733915329,0.158743754029274,0.5433822274208069,0.3846384733915329,0.158743754029274,0.5433822274208069,1.5385538935661316,1.1790370911859804,0.634975016117096,2.1735289096832275,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.9608577489852904,1.0,0.0
1159,38.63333333333333,0,13,0.0,-0.25,0.0541698522865772,0.3051505088806152,0.3051505088806152,0.3041698522865772,0.250980656594038,0.5551505088806152,0.3041698522865772,0.250980656594038,0.5551505088806152,1.216679409146309,4.633216558654504,1.003922626376152,2.220602035522461,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.984954595565796,1.0,0.0
1160,38.66666666666666,0,13,0.0,-0.25,0.0319955497980117,0.3099815845489502,0.3099815845489502,0.2819955497980117,0.27798603475093847,0.5599815845489502,0.2819955497980117,0.27798603475093847,0.5599815845489502,1.127982199192047,5.559720695018769,1.1119441390037539,2.239926338195801,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.9719426035881042,1.0,0.0
1161,38.7,0,13,0.0,-0.25,0.0296569541096687,0.2852131426334381,0.2852131426334381,0.2796569541096687,0.25555618852376943,0.5352131426334381,0.2796569541096687,0.25555618852376943,0.5352131426334381,1.1186278164386747,5.1111237704753885,1.0222247540950777,2.1408525705337524,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.8966283202171326,1.0,0.0
1162,38.73333333333333,0,13,0.0,-0.2456268668174743,-0.5442962050437927,0.2226710468530655,0.2226710468530655,-0.2986693382263184,0.7669672518968582,0.4682979136705398,0.2986693382263184,0.7669672518968582,0.4682979136705398,1.2159473517539108,1.409099025107386,3.1224892530457296,1.9065419012918188,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.7135190963745117,1.0,0.0
1163,38.766666666666666,0,13,0.0,-0.2426055073738098,-0.0798883363604545,0.1641357988119125,0.1641357988119125,0.16271717101335528,0.244024135172367,0.4067413061857223,0.16271717101335528,0.244024135172367,0.4067413061857223,0.6707068309155839,3.054565238050962,1.005847467412895,1.676554298328479,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.7010096311569214,1.0,0.0
1164,38.8,0,13,0.0,-0.25,-0.3658774793148041,0.102502591907978,0.102502591907978,-0.11587747931480408,0.4683800712227821,0.352502591907978,0.11587747931480408,0.4683800712227821,0.352502591907978,0.4635099172592163,1.2801555102542508,1.8735202848911283,1.410010367631912,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.8387172222137451,1.0,0.0
1165,38.833333333333336,0,13,0.0,-0.25,-0.9041921496391296,0.0403658337891101,0.0403658337891101,-0.6541921496391296,0.9445579834282397,0.2903658337891101,0.6541921496391296,0.9445579834282397,0.2903658337891101,2.6167685985565186,1.0446429819206242,3.778231933712959,1.1614633351564403,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.9127453565597534,1.0,0.0
1166,38.86666666666667,0,13,0.0,-0.25,-0.5814447402954102,-0.0253043826669454,-0.0253043826669454,-0.33144474029541016,0.5561403576284648,0.2246956173330546,0.33144474029541016,0.5561403576284648,0.2246956173330546,1.3257789611816406,0.956480158967318,2.2245614305138592,0.8987824693322184,0.0014537491369992,-0.9407552480697632,0.0,0.0,0.9518507122993468,1.0,0.0
1167,38.9,0,13,0.0,-0.25,-0.7594693899154663,-0.0917158797383308,-0.0917158797383308,-0.5094693899154663,0.6677535101771355,0.15828412026166921,0.5094693899154663,0.6677535101771355,0.15828412026166921,2.0378775596618652,0.8792368975548318,2.671014040708542,0.6331364810466769,0.2057436257600784,-0.7364653944969177,0.756897509098053,0.7377190589904785,0.9746617674827576,0.7914206385612488,0.0001283521851291
