sample_index,time_s,q_raw,q_ref,q_cmd,qdot_cmd,q_model,qdot_model,q_cmd_minus_model,q_raw_minus_model,qdot_cmd_minus_model,tau_model
0,0.0,-0.1778383255004882,-0.04313199544135939,-0.017777777777777778,-0.5333333333333333,-0.01490639487217749,0.5461590425568663,-0.002871382905600288,-0.1629319306283107,-1.0794923758901995,3.3019437378913326
1,0.03333333333333333,0.0862903296947479,-0.011742568431907546,-0.017777777777777778,0.0,-0.01662129247107198,0.2873899576291564,-0.0011564853067057984,0.10291162216581988,-0.2873899576291564,2.4538608308005303
2,0.06666666666666667,0.0716520473361015,0.008483533995770846,0.0,0.5333333333333333,-0.002332299334890999,-0.4053753629962493,0.002332299334890999,0.0739843466709925,0.9387086963295826,-2.0738439865086495
3,0.1,0.1374940574169159,0.039773084729158414,0.035555555555555556,1.0666666666666667,0.034191250082766585,0.4905492586887921,0.0013643054727889709,0.10330280733414932,0.5761174079778746,8.799707967025904
4,0.13333333333333333,0.1732757687568664,0.07215214105847892,0.07215214105847892,1.097897565087701,0.07083827696404256,0.4969481554686727,0.0013138640944363594,0.10243749179282384,0.6009494096190282,8.873240182406901
5,0.16666666666666666,0.1532170921564102,0.09181321856452188,0.09181321856452188,0.5898323251812887,0.08892044067510946,-0.45819283409938927,0.002892777889412418,0.06429665148130073,1.048025159280678,-2.1182976727008693
6,0.2,0.1170045211911201,0.09792298791257704,0.09792298791257704,0.18329308044165504,0.09587112321161258,-0.44305719134944277,0.0020518647009644675,0.02113339797950753,0.6263502717910978,-3.2796055709655367
7,0.23333333333333334,0.1738024950027465,0.11632641442199276,0.11632641442199276,0.5521027952824715,0.11332740187371879,-0.49756220605503554,0.002999012548273977,0.06047509312902771,1.049665001337507,-2.5550657612245127
8,0.26666666666666666,0.114235870540142,0.11581938463002758,0.1169520631536307,0.0187694619491382,0.11572234721526826,-0.292325437467604,0.0012297159383624356,-0.001486476675126261,0.3110948994167422,-2.419957308399124
9,0.3,0.1018489971756935,0.11243107850254604,0.11243107850254604,-0.13562953953253992,0.11260248607624307,-0.005882451993551849,-0.00017140757369703274,-0.010753488900549571,-0.12974708753898806,-0.41899362711580446
10,0.3333333333333333,0.1307291388511657,0.11686899621978306,0.11686899621978306,0.13313753151711055,0.11617940076117554,-0.13347406525154099,0.0006895954586075143,0.014549738089990147,0.26661159676865154,-0.8146672317600244
11,0.36666666666666664,0.1328376084566116,0.1207419415383209,0.1207419415383209,0.11618835955613513,0.1198361495828188,-0.18885938087715176,0.0009057919555020971,0.01300145887379281,0.30504774043328686,-1.316869299446121
12,0.4,0.1013219505548477,0.11603191651861215,0.11603191651861215,-0.14130075059126226,0.11640982319405922,0.04788705192651477,-0.00037790667544707057,-0.01508787263921152,-0.18918780251777703,0.04179526144767998
13,0.43333333333333335,0.1284535080194473,0.11904458561837254,0.11904458561837254,0.0903800729928117,0.11868411479790494,-0.06363920333349404,0.00036047082046759826,0.009769393221542355,0.15401927632630574,-0.3219357964284815
14,0.4666666666666667,0.1080175787210464,0.11637015191636378,0.11637015191636378,-0.08023301106026282,0.11666228417888647,0.04791260790454288,-0.00029213226252268465,-0.00864470545784006,-0.1281456189648057,0.20619528531425568
15,0.5,0.0518446937203407,0.10072047819766441,0.10072047819766441,-0.46949021156098103,0.10335747932687064,0.5071776243859274,-0.002637001129206229,-0.05151278560652994,-0.9766678359469084,3.129116388889864
16,0.5333333333333333,0.1300069242715835,0.10782346263591154,0.10284858225674283,0.0638431217723523,0.10357303398799354,0.20063214196287904,-0.0007244517312507137,0.02643389028358996,-0.13678902019052674,1.878214212498409
17,0.5666666666666667,0.1422003358602523,0.11616105316949078,0.11616105316949078,0.3993741273824386,0.11437098111947314,-0.3131372053838559,0.0017900720500176465,0.02782935474077916,0.7125113327662945,-1.6299909045624443
18,0.6,0.0431277826428413,0.09844793827956023,0.11169574630446095,-0.13395920595089472,0.11172572005739996,-0.031828355327466515,-2.9973752939005394e-05,-0.06859793741455866,-0.10213085062342821,-0.6031540347343205
19,0.6333333333333333,0.0270599108189344,0.0811338522054035,0.08945266166165336,-0.667292539284228,0.09218895781749177,0.3897465830540945,-0.002736296155838411,-0.06512904699855737,-1.0570391223383226,1.316114441230041
20,0.6666666666666666,-0.0877032652497291,0.040184963601596624,0.049431799241067984,-1.2006258726175614,0.05035414278053543,-0.7657917156723558,-0.000922343539467449,-0.13805740803026453,-0.43483415694520555,-11.96262625202558
21,0.7,-0.136779174208641,-0.0027350108405508958,-0.0027350108405508958,-1.5650043024485665,0.0017011085115568878,-0.5058889667881988,-0.0044361193521077836,-0.13848028272019788,-1.0591153356603678,-12.577663352731896
22,0.7333333333333333,-0.0232875179499387,-0.007719710513446701,-0.037124043144391994,-1.031670969115233,-0.03575368078997728,-0.538808331394164,-0.0013703623544147128,0.01246616284003858,-0.4928626377210691,-9.354271769245068
23,0.7666666666666666,-0.2006791830062866,-0.05451911139908671,-0.05451911139908671,-0.5218520476408415,-0.05202676579645572,0.3746984308333732,-0.0024923456026309868,-0.14865241720983086,-0.8965504784742147,1.5586049126101813
24,0.8,-0.3798363208770752,-0.1334198790300878,-0.0896919574315592,-1.0551853809741747,-0.0882994122298208,-0.4775468673924033,-0.0013925452017383988,-0.2915369086472544,-0.5776385135817714,-8.65029242397789
25,0.8333333333333334,-0.2708660066127777,-0.16675535793568969,-0.14264258124180945,-1.588518714307508,-0.13772022099226255,-0.46739506752689275,-0.004922360249546898,-0.13314578562051516,-1.1211236467806152,-12.595080264528828
26,0.8666666666666667,-0.3551959693431854,-0.2124587774282038,-0.2093092479084761,-2.0,-0.20089935002770878,-1.5814954842535496,-0.00840989788076732,-0.15429661931547664,-0.4185045157464504,-30.224637682698983
27,0.9,-0.1470971852540969,-0.19660631206248694,-0.258198136797365,-1.4666666666666668,-0.2519787373793712,-0.38423893551939137,-0.006219399417993765,0.10488155212527431,-1.0824277311472754,-12.632705006224008
28,0.9333333333333333,-0.3648898601531982,-0.2374209407915705,-0.28930924790847606,-0.9333333333333335,-0.28771743608310785,-0.4498764220526503,-0.0015918118253682167,-0.07717242407009034,-0.48345691128068313,-8.332320558451297
29,0.9666666666666667,-0.1679327934980392,-0.22056764190980122,-0.3026425812418094,-0.40000000000000013,-0.300666185183573,0.2894623002415052,-0.001976396058236407,0.13273339168553383,-0.6894623002415053,1.1599360283982458
30,1.0,0.0103955091908574,-0.16455102371257094,-0.298198136797365,0.1333333333333332,-0.29821396512273646,0.02916711608212326,1.5828325371447516e-05,0.30860947431359387,0.10416621725120993,0.556011555657214
31,1.0333333333333332,-0.1793107837438583,-0.16813078021665082,-0.2759759145751428,0.6666666666666665,-0.27871488260760363,-0.3916992362951468,0.00273896803246082,0.09940409886374532,1.0583659029618133,-1.3385531402159225
32,1.0666666666666667,-0.0813670828938484,-0.14708755802666046,-0.23597591457514283,1.1999999999999997,-0.23690009724131858,0.7647537303477084,0.0009241826661757491,0.1555330143474702,0.4352462696522913,11.950698358346429
