sample_index,time_s,q_raw,q_ref,q_cmd,qdot_cmd,q_model,qdot_model,q_cmd_minus_model,q_raw_minus_model,qdot_cmd_minus_model,tau_model
0,0.0,-0.1778383255004882,-0.04313199544135939,-0.017777777777777778,-0.5333333333333333,-0.015278719471714022,0.39138595748295857,-0.002499058306063756,-0.16255960602877417,-0.9247192908162919,1.6912024420800278
1,0.03333333333333333,0.0862903296947479,-0.011742568431907546,-0.017777777777777778,0.0,-0.01700438181727336,0.18052552436463737,-0.0007733959605044187,0.10329471151202126,-0.18052552436463737,1.4473667559194947
2,0.06666666666666667,0.0716520473361015,0.008483533995770846,0.0,0.5333333333333333,-0.0022100300013831236,-0.3161009167893487,0.0022100300013831236,0.07386207733748462,0.849434250122682,-1.058098904798313
3,0.1,0.1374940574169159,0.039773084729158414,0.035555555555555556,1.0666666666666667,0.033350440744978636,0.41646688980359897,0.002205114810576919,0.10414361667193725,0.6501997768630676,8.297363953289201
4,0.13333333333333333,0.1732757687568664,0.07215214105847892,0.07215214105847892,1.097897565087701,0.06999169149987962,0.46795855832498306,0.0021604495585993005,0.10328407725698678,0.629939006762718,8.907445927458895
5,0.16666666666666666,0.1532170921564102,0.09181321856452188,0.09181321856452188,0.5898323251812887,0.08905519400780941,-0.3253479282814158,0.0027580245567124656,0.06416189814860078,0.9151802534627045,-0.6079883784191358
6,0.2,0.1170045211911201,0.09792298791257704,0.09792298791257704,0.18329308044165504,0.09629973924865104,-0.29889836362649436,0.0016232486639260052,0.020704781942469067,0.4821914440681494,-1.8462694839275584
7,0.23333333333333334,0.1738024950027465,0.11632641442199276,0.11632641442199276,0.5521027952824715,0.11338747302629644,-0.4636308554919544,0.0029389413956963234,0.06041502197645006,1.015733650774426,-2.130182586385028
8,0.26666666666666666,0.114235870540142,0.11581938463002758,0.1169520631536307,0.0187694619491382,0.11595178105722607,-0.22717161078886672,0.0010002820964046255,-0.001715910517084071,0.24594107273800492,-1.772103390632921
9,0.3,0.1018489971756935,0.11243107850254604,0.11243107850254604,-0.13562953953253992,0.11269806427676567,0.004224372749541294,-0.0002669857742196302,-0.010849067101072168,-0.13985391228208122,-0.3690691631162993
10,0.3333333333333333,0.1307291388511657,0.11686899621978306,0.11686899621978306,0.13313753151711055,0.11629633601289671,-0.09070345303301663,0.000572660206886344,0.014432802838268977,0.2238409845501272,-0.38473264876940566
11,0.36666666666666664,0.1328376084566116,0.1207419415383209,0.1207419415383209,0.11618835955613513,0.12001943899999121,-0.12696466938117795,0.0007225025383296863,0.012818169456620399,0.24315302893731308,-0.7032695568084718
12,0.4,0.1013219505548477,0.11603191651861215,0.11603191651861215,-0.14130075059126226,0.116458866635013,0.04698712221657092,-0.0004269501164008427,-0.015136916080165291,-0.18828787280783318,-0.013437952658694019
13,0.43333333333333335,0.1284535080194473,0.11904458561837254,0.11904458561837254,0.0903800729928117,0.11873659276430731,-0.041981491630462386,0.00030799285406522825,0.009716915255139985,0.13236156462327409,-0.10129249062113005
